TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;9,46;0,92;-10,90;0,95;0,44;16,36;-1,64;-11,44;-76,17;-116,28;-40,11;0,50;1,25;-34,97;-0,57;0,95;-8,73;-4,02;-1,55;0,46;0,53;0,35;22,24;;5.298.985,17;9,95;-0,87;0,04;1.119.050.039,36
ABCB4;15,99;3,11;10,97;0,82;0,08;1,96;-1,80;5,46;-33,27;-33,27;;;0,60;0,82;-0,10;3,23;7,51;0,74;;0,10;0,90;0,14;21,38;-3,68;15.239.822,17;19,41;1,46;-0,31;3.532.044.963,33
ABEV3;15,08;3,25;20,85;3,16;1,90;53,64;27,29;19,49;14,90;14,02;-0,88;-0,19;4,06;127,25;-2,64;1,06;15,14;9,09;17,72;0,60;0,40;0,47;4,56;-1,85;405.686.011,30;4,78;0,72;-6,13;237.285.578.912,20
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;94.201,44;-1,21;-0,38;-0,58;25.439.770,20
AERI3;9,19;;62,20;7,29;2,97;11,13;9,30;5,13;34,27;36,50;2,23;0,47;3,19;9,71;-10,02;1,77;11,72;4,78;9,41;0,41;0,59;0,93;;;68.788.905,09;1,26;0,15;2,26;7.041.501.660,64
AFLT3;8,98;8,05;30,28;3,02;2,73;64,85;53,36;52,07;29,55;27,96;-1,59;-0,16;15,77;11,77;-3,71;7,91;9,98;9,00;9,27;0,90;0,10;0,17;5,56;8,17;13.046,00;2,97;0,30;-1,17;566.500.606,00
AGRO3;23,35;3,04;9,82;1,71;0,94;30,80;22,06;24,23;10,79;13,57;2,79;0,44;2,38;7,91;-1,37;1,61;17,40;9,55;9,06;0,55;0,45;0,39;13,49;-7,94;19.637.984,04;13,66;2,38;0,96;1.917.135.428,35
AHEB3;21,90;;-13,79;15,37;0,73;26,80;-6,37;-8,22;-17,79;-15,90;1,95;-1,69;1,13;-7,05;-0,85;0,58;-111,50;-5,27;-86,43;0,05;0,95;0,64;-10,10;;31.204,18;1,42;-1,59;0,18;187.804.965,30
AHEB5;20,01;;-12,60;14,05;0,66;26,80;-6,37;-8,22;-16,25;-15,90;1,95;-1,69;1,04;-6,44;-0,77;0,58;-111,50;-5,27;-86,43;0,05;0,95;0,64;-10,10;;4.500,00;1,42;-1,59;0,16;187.804.965,30
AHEB6;27,00;;-17,00;18,95;0,90;26,80;-6,37;-8,22;-21,93;-15,90;1,95;-1,69;1,40;-8,69;-1,04;0,58;-111,50;-5,27;-86,43;0,05;0,95;0,64;-10,10;;5.400,00;1,42;-1,59;0,22;187.804.965,30
ALPA3;31,50;;132,13;6,14;3,85;52,34;8,15;4,17;67,54;71,43;-1,64;-0,15;5,51;13,21;-8,68;2,10;4,64;2,91;8,16;0,63;0,37;0,70;-3,59;-13,58;281.424,48;5,13;0,24;-2,70;20.040.033.117,90
