TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;2,83;;181,29;0,38;0,08;100,00;83,16;2,21;4,82;47,77;42,95;3,41;4,01;;-0,08;;0,21;0,04;1,32;0,20;0,80;0,02;-30,10;;;7,40;0,02;;81.761.530,00
AAT;26,25;4,80;40,45;1,29;0,53;64,98;26,97;9,68;14,52;29,12;14,60;1,30;3,92;;-0,53;;3,19;1,31;3,79;0,41;0,59;0,13;4,96;-2,73;;20,35;0,65;;1.588.862.625,00
ABR;12,30;12,20;6,70;0,75;0,12;99,46;252,00;110,71;2,94;10,12;7,17;1,84;7,41;;-0,12;;11,25;1,78;7,49;0,16;0,84;0,02;28,66;46,46;;16,32;1,84;;2.094.719.520,00
ACC;65,42;1,44;154,52;2,95;1,22;51,87;18,95;6,00;48,96;67,23;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.124.977.860,00
ACRE;11,08;6,32;11,31;0,77;0,22;100,00;717,76;361,13;5,69;23,15;17,46;2,35;40,84;;-0,22;;6,79;1,98;3,97;0,29;0,71;0,01;;6,15;;14,44;0,98;;603.177.472,00
ADC;65,28;4,24;38,31;1,31;0,86;87,67;57,01;35,60;23,92;32,69;8,77;0,48;13,64;;-0,86;;3,42;2,25;3,65;0,66;0,34;0,06;29,96;22,07;;49,76;1,70;;5.211.478.656,00
AFCG;15,88;13,67;8,64;0,93;0,69;;;;7,64;8,88;1,24;0,15;;;-0,69;;10,79;7,94;9,44;0,74;0,26;0,00;;;;17,03;1,84;;315.343.452,00
AFIN;8,23;2,58;-97,09;0,58;0,28;74,05;20,65;-3,17;14,92;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;1,79;-303,19;1,80;0,86;74,05;20,65;-3,17;46,58;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;1,80;-306,85;1,82;0,87;74,05;20,65;-3,17;47,15;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AGNC;7,74;18,60;-4,37;0,50;0,07;;;;-5,30;-13,63;-8,34;0,79;;;-0,07;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;15,38;-1,77;;4.045.874.472,00
