TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;20,20;;-74,00;2,06;0,94;31,73;5,79;-2,87;36,65;47,08;10,43;0,59;2,12;-30,12;-1,15;0,85;-2,79;-1,27;2,70;0,46;0,53;0,44;3,62;;8.952.580,53;9,80;-0,27;1,46;2.389.514.883,20
ABCB4;16,69;6,09;6,59;0,81;0,08;23,86;18,43;13,98;5,00;5,00;;;0,92;-6,35;-0,08;0,72;12,25;1,16;;0,09;0,91;0,08;7,15;7,87;14.063.992,15;20,65;2,53;0,08;3.773.444.069,42
ABEV3;14,02;4,31;16,41;2,80;1,73;50,27;22,97;18,03;12,88;12,22;-0,66;-0,14;2,96;169,78;-2,38;1,04;17,05;10,56;20,02;0,62;0,37;0,59;9,82;1,41;344.508.686,35;5,01;0,85;3,89;220.818.040.251,02
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;3,64;0,57;58,85;2,80;0,90;11,08;8,41;2,02;14,14;17,84;3,71;0,73;1,19;2,26;-2,47;2,65;4,76;1,53;7,66;0,32;0,68;0,76;;;10.384.353,38;1,30;0,06;-0,97;2.789.016.979,84
AESB3;10,70;0,57;10,91;1,61;0,42;22,78;14,53;25,41;19,08;34,42;15,34;1,30;2,77;2,82;-0,54;2,91;14,79;3,81;-2,70;0,26;0,64;0,15;;;14.964.276,53;6,63;0,98;;5.265.539.496,50
AFLT3;9,16;4,66;5,64;2,26;2,06;87,03;84,24;81,52;5,46;5,27;-0,19;-0,08;4,60;9,84;-2,68;10,78;39,98;36,56;39,43;0,91;0,09;0,45;30,86;48,28;4.702,08;4,06;1,62;0,01;577.855.852,00
AGRO3;30,74;15,09;4,34;1,28;0,87;42,71;38,75;53,36;5,98;5,76;-0,21;-0,05;2,32;2,63;-1,70;3,04;29,57;19,97;15,77;0,68;0,32;0,37;55,29;146,35;27.350.052,06;23,95;7,08;0,01;3.147.069.225,92
AGXY3;9,94;1,69;19,16;1,21;0,19;11,21;3,14;1,04;6,35;10,18;3,84;0,73;0,20;4,70;-1,08;1,05;6,32;0,99;7,19;0,16;0,84;0,95;;;963.957,41;8,20;0,52;;1.698.000.390,66
AHEB3;27,50;;-6,89;-3,99;0,78;39,70;-3,15;-17,13;-37,41;-35,38;2,32;;1,18;26,04;-1,09;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;4.125,00;-6,89;-3,99;0,25;236.820.517,90
AHEB5;22,00;;-5,51;-3,19;0,63;39,70;-3,15;-17,13;-29,93;-35,38;2,32;;0,94;20,83;-0,87;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;2.348,50;-6,89;-3,99;0,20;236.820.517,90
AHEB6;41,20;;-10,32;-5,98;1,17;39,70;-3,15;-17,13;-56,04;-35,38;2,32;;1,77;39,02;-1,64;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;4.120,00;-6,89;-3,99;0,38;236.820.517,90
ALLD3;12,69;10,50;4,48;0,77;0,30;13,72;6,66;4,42;2,97;3,70;0,73;0,19;0,20;1,31;-0,99;1,48;17,24;6,66;19,90;0,39;0,61;1,51;;;1.793.328,53;16,45;2,84;0,15;1.182.969.185,58
ALPA3;17,99;2,20;20,80;2,27;1,38;48,45;13,31;14,87;23,23;21,78;-3,05;-0,30;3,09;8,26;-2,91;1,47;10,93;6,65;8,79;0,61;0,38;0,45;-0,53;10,32;77.155,53;7,91;0,87;0,15;13.136.861.660,29
ALPA4;20,46;2,13;23,65;2,59;1,57;48,45;13,31;14,87;26,42;21,78;-3,05;-0,30;3,52;9,40;-3,30;1,47;10,93;6,65;8,79;0,61;0,38;0,45;-0,53;10,32;82.737.317,41;7,91;0,87;0,17;13.136.861.660,29
ALPK3;3,55;;-3,41;1,35;0,30;24,78;-3,88;-26,75;-23,50;-62,68;-39,18;2,26;0,91;-1,84;-0,33;0,40;-39,74;-8,67;-1,81;0,22;0,78;0,32;;;154.849,97;2,62;-1,04;-0,11;761.214.156,65
ALSO3;19,01;2,02;18,38;0,65;0,45;67,92;52,26;29,31;10,31;7,77;-2,54;-0,16;5,39;4,82;-0,54;2,44;3,52;2,47;6,00;0,70;0,30;0,08;22,33;23,34;30.797.200,94;29,39;1,03;0,29;5.052.340.509,78
ALUP11;26,80;4,59;7,04;0,79;0,31;73,26;72,22;21,31;2,08;4,24;2,16;0,82;1,50;4,02;-0,37;1,80;11,15;4,34;15,12;0,39;0,61;0,20;27,49;29,12;32.053.834,18;34,13;3,81;0,38;7.853.394.003,07
ALUP3;8,96;4,58;7,06;0,79;0,31;73,26;72,22;21,31;2,08;4,24;2,16;0,82;1,50;4,03;-0,37;1,80;11,15;4,34;15,12;0,39;0,61;0,20;27,49;29,12;99.425,85;11,38;1,27;0,38;7.853.394.003,07
ALUP4;8,89;4,61;7,01;0,78;0,30;73,26;72,22;21,31;2,07;4,24;2,16;0,82;1,49;4,00;-0,37;1,80;11,15;4,34;15,12;0,39;0,61;0,20;27,49;29,12;115.089,68;11,38;1,27;0,38;7.853.394.003,07
AMAR3;2,41;;-11,51;0,83;0,24;46,77;0,19;-2,84;172,02;422,08;250,05;1,20;0,33;2,38;-0,50;1,24;-7,18;-2,10;-3,10;0,29;0,71;0,74;-2,41;;14.929.866,41;2,92;-0,21;;826.233.723,70
AMBP3;30,05;1,01;4,42;3,28;0,57;44,68;40,27;30,41;3,34;5,57;2,23;2,19;1,34;2,68;-0,93;2,26;74,28;12,94;19,32;0,17;0,80;0,43;;;29.440.325,00;9,15;6,80;0,00;3.393.714.419,40
AMER3;23,47;2,65;37,35;1,39;0,49;30,11;4,29;2,15;18,73;25,97;7,24;0,54;0,80;2,42;-0,91;1,76;3,72;1,30;1,98;0,35;0,65;0,61;21,42;;192.287.325,21;16,90;0,63;-0,12;21.290.033.643,00
ANIM3;5,45;;-9,58;0,77;0,20;55,89;11,91;-7,33;5,89;15,83;9,93;1,30;0,70;2,39;-0,26;1,70;-8,06;-2,12;3,79;0,26;0,70;0,29;22,51;;16.045.677,85;7,06;-0,57;0,01;2.201.084.987,25
APER3;35,37;0,20;85,88;1,36;0,76;100,00;7,36;2,85;33,26;26,46;-6,79;-0,28;2,45;11,35;-1,03;1,34;1,58;0,88;3,83;0,56;0,44;0,31;4,50;;1.350.266,21;26,02;0,41;0,02;406.052.339,58
