TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
FEXC11;87,15;1,150000;12,32;93,51;0,93;950.870,26;14,38;6,79;-9,61;570.742.091,11;19.694,00;Ativa;6.103.509,00
LGCP11;75,99;0,600000;9,07;102,09;0,74;102.873,47;0,73;;;279.002.316,82;9.826,00;Ativa;2.732.860,00
SFND11;83,07;4,250000;5,12;9,61;8,64;;22,20;116,69;;9.431.204,11;54,00;Passiva;981.472,00
DRIT11B;84,00;0,580000;7,05;125,41;0,67;1.115,83;0,63;-4,61;-20,15;58.097.475,43;322,00;Ativa;463.277,00
ERPA11;115,00;0,280631;0,71;115,45;1,00;171.120,50;0,53;;;57.830.423,76;351,00;Passiva;500.922,00
HUCG11;103,00;0,740000;0,72;101,78;1,01;9.987,76;82,58;;;114.200.798,98;120,00;Passiva;1.122.000,00
VPSI11;0,00;0,168000;0,00;18,28;;;1,09;9,28;;147.568.919,60;53,00;Passiva;8.071.897,00
OUFF11;64,23;0,750000;12,61;79,02;0,81;166.034,26;0,66;;;143.370.322,13;8.607,00;Ativa;1.814.336,00
IRDM11;104,17;1,352461;13,76;96,61;1,08;6.608.091,56;3,21;10,96;-0,16;3.192.334.218,52;246.555,00;Ativa;33.044.580,00
CRFF11;65,09;0,590000;8,57;86,70;0,75;50.695,59;2,08;0,36;-10,27;59.827.386,69;1.781,00;Ativa;690.040,00
FPNG11;85,20;0,590000;8,25;168,99;0,50;170,00;2,02;7,43;;172.765.721,94;84,00;Ativa;1.022.344,00
VGHF11;9,86;0,140000;17,34;9,36;1,05;3.926.176,09;0,13;;;608.979.159,27;82.899,00;Ativa;65.073.729,00
HGRS11;0,00;;0,00;89,39;;;11,86;;;106.768.714,01;6,00;Ativa;1.194.352,00
BLMC11;96,95;1,250000;13,18;98,71;0,98;6.674,85;2,33;;;39.435.427,90;176,00;Ativa;399.500,00
MFAI11;63,64;0,560000;14,16;75,22;0,85;44.015,47;1,09;;;23.120.336,18;3.826,00;Ativa;307.380,00
BLUR11;104,70;1,030000;2,95;104,58;1,00;34.706,88;3,50;;;9.412.123,51;72,00;Ativa;90.000,00
RBRI11;1.050,00;35,620000;3,39;1.263,95;0,83;5.250,00;1,41;;;141.529.191,41;83,00;--;111.974,00
NCHB11;95,44;1,538981;14,45;94,51;1,01;725.739,50;3,79;-11,43;;137.314.791,18;10.006,00;Ativa;1.452.983,00
JBFO11;86,26;0,590000;6,71;86,89;0,99;77.930,60;0,44;;;111.142.253,72;358,00;Ativa;1.279.070,00
TOUR11;8,80;0,242328;1.384,64;0,00;;340.762,05;;;;0,00;0,00;Ativa;0,00
PQDP11;2.000,00;6,513645;7,44;3.315,06;0,60;176.541,21;1,95;-5,45;-13,68;813.890.736,30;4.000,00;Passiva;245.513,00
TJKB11;0,00;2,250000;0,00;268,36;;;0,08;;;201.273.498,45;51,00;Ativa;750.000,00
ITIP11;83,75;1,020000;13,04;87,54;0,96;106.816,24;2,53;;;65.492.720,72;2.460,00;Passiva;748.151,00
EGYR11;1,90;;0,00;12,45;0,15;22.865,24;0,00;;;93.360.329,35;26,00;Passiva;7.495.898,00
SHOP11;100,00;;0,00;48,53;2,06;;7,02;;;71.887.053,65;12,00;Ativa;1.481.266,00
MGCR11;85,15;1,150000;13,20;94,26;0,90;203.732,74;9,65;;;134.065.980,48;2.566,00;Ativa;1.422.304,00
CXCI11;76,65;0,750000;2,28;97,27;0,79;119.095,03;34,98;;;200.163.185,04;5.946,00;Ativa;2.057.726,00
BLCA11;95,00;0,505000;3,24;90,91;1,05;2.567,11;5,36;;;145.454.389,59;100,00;Ativa;1.600.000,00
SBCL11;0,00;;0,00;906,26;;;143,88;;;27.187.799,59;2,00;Ativa;30.000,00
CFHI11;0,00;36,511390;0,00;1.006,06;;;17,03;;;94.770.941,82;53,00;Ativa;94.200,00
CXCO11;75,00;0,730000;10,69;96,52;0,78;242.286,62;1,36;;;378.773.190,18;13.149,00;Ativa;3.924.500,00
XBXO11;0,00;;0,00;96,67;;;0,00;;;294.122.260,42;1,00;Ativa;3.042.600,00
RCFA11;3,85;;0,00;22,20;0,17;2.268,55;0,05;;;12.965.056,45;280,00;Passiva;583.926,00
RNGO11;46,59;0,390000;9,23;87,68;0,53;125.585,32;2,04;-8,97;-16,83;234.619.574,18;13.466,00;Passiva;2.676.000,00
RBGS11;28,45;0,176600;3,73;90,78;0,31;49.400,90;0,52;4,91;-11,83;97.865.283,71;2.808,00;Passiva;1.078.000,00
PRSV11;102,23;1,620000;0,00;241,98;0,42;5.390,38;8,81;28,92;-39,25;47.185.757,76;1.102,00;Passiva;195.000,00
PVBI11;92,48;0,560000;7,30;98,84;0,94;4.115.228,71;0,87;;;992.295.220,85;67.685,00;Ativa;10.039.493,00
TBOF11;15,56;0,822740;5,29;0,21;74,10;;492,15;74,62;-43,09;2.097.587,74;9.180,00;Passiva;10.050.000,00
BCRI11;108,70;1,450000;13,57;107,20;1,01;883.039,15;3,56;15,59;-2,70;670.869.079,01;47.131,00;Ativa;6.257.873,00
KNHY11;104,02;1,750000;15,33;97,87;1,06;2.396.819,26;14,28;26,71;-6,71;1.809.753.635,54;14.041,00;Ativa;18.490.843,00
VIDS11;0,00;;0,00;910,03;;;10,43;;;53.924.989,25;199,00;Ativa;59.256,00
QAMI11;91,41;1,500000;16,08;90,89;1,01;87.332,26;3,72;;;72.836.317,55;1.164,00;Ativa;801.398,00
VTPL11;0,00;5,110000;0,00;76,55;;;2,32;;;106.121.789,62;54,00;Passiva;1.386.242,00
BIME11;9,33;0,150000;7,93;9,46;0,99;157.563,38;2,06;;;55.313.386,31;1.760,00;Ativa;5.845.602,00
BPFF11;63,42;0,750000;11,34;77,78;0,82;416.410,21;4,42;-6,87;-12,09;349.434.722,44;20.167,00;Ativa;4.492.326,00
REIT11;487,52;2,235035;10,46;486,27;1,00;1.788,00;41,23;;;12.784.645,53;62,00;Ativa;26.291,00
TORM13;142,00;10,562960;24,93;0,00;;2.317,56;;;;0,00;0,00;Ativa;0,00
SNFF11;85,25;1,300000;9,65;90,86;0,94;597.447,09;1,74;;;227.160.067,18;31.003,00;Ativa;2.500.000,00
NPAR11;12,82;1,196695;9,33;14,07;0,91;3.347,73;100,00;;-52,77;1.682.250,84;772,00;Ativa;119.589,00
WHGR11;10,35;;0,00;10,08;1,03;358.021,09;25,62;;;252.952.788,02;93,00;Ativa;25.089.531,00
TFOF11;138,00;2,370000;0,00;121,20;1,14;;13,36;29,98;-0,48;103.080.374,68;3.278,00;Ativa;850.530,00
VTRT11;0,00;0,107508;0,00;100,80;;;20,14;;;1.030.654.046,20;499,00;Ativa;10.224.963,00
RMAI11;33,53;0,260000;8,50;108,58;0,31;15.919,81;0,35;;;265.344.746,54;1.135,00;Ativa;2.443.800,00
LOFT11B;29,90;0,201705;0,00;34,48;0,87;;55,62;;-33,20;67.662.706,80;1,00;Ativa;1.962.500,00
BBIM11;0,00;0,250000;0,00;48,99;;;1,93;-2,93;;50.706.598,39;20,00;Ativa;1.035.000,00
XPIN11;76,33;0,610000;9,83;108,75;0,70;532.385,97;10,30;-2,85;-13,64;777.640.109,45;49.393,00;Ativa;7.150.422,00
CPFF11;69,12;0,620000;11,26;77,25;0,89;974.495,06;5,71;;;421.015.324,55;15.837,00;Ativa;5.449.778,00
BBFI11B;1.800,00;25,650682;17,71;2.865,87;0,63;350.167,38;6,84;1,82;-12,96;372.562.478,35;8.939,00;Passiva;130.000,00
HGRU11;117,43;0,820000;7,87;119,05;0,99;3.533.003,15;4,72;3,98;3,17;2.191.214.311,59;165.214,00;Ativa;18.406.458,00
RBRX11;0,00;2,100000;0,00;91,95;;;5,92;;;40.801.530,54;1,00;Ativa;443.750,00
MTOF11;0,00;;0,00;99,01;;;0,97;;;185.766.708,37;3,00;Ativa;1.876.157,00
MBRF11;484,10;10,000000;21,83;1.118,74;0,43;67.024,71;4,43;1,03;-27,21;113.735.279,34;2.931,00;Passiva;101.664,00
CPTS11;91,71;1,120000;13,76;91,64;1,00;6.659.956,56;2,05;16,26;-3,48;2.912.457.097,94;169.448,00;Ativa;31.782.814,00
LUGG11;82,21;0,600000;7,92;125,01;0,66;20.309,50;0,68;;;112.508.527,31;4.082,00;Ativa;900.000,00
CXTL11;311,00;0,478929;2,16;690,63;0,45;8.926,00;0,43;15,30;-7,66;37.015.785,16;650,00;Passiva;53.597,00
KCRE11;0,00;;0,00;100,38;;;24,42;;;342.769.152,60;3.254,00;Ativa;3.414.800,00
BTRA11;101,32;0,940000;7,59;103,32;0,98;909.070,50;8,26;;;347.611.078,86;15.765,00;Ativa;3.364.559,00
JFLL11;71,15;0,620000;10,46;100,31;0,71;151.204,50;2,14;;;150.528.092,96;3.957,00;Ativa;1.500.598,00
VLIQ11;0,00;;0,00;60,37;;;54,20;;;19.973.729,87;309,00;Ativa;330.882,00
MORE11;65,05;0,700000;12,62;86,50;0,75;445.774,50;1,23;;;200.604.052,24;14.861,00;Ativa;2.319.115,00
EQIR11;99,00;1,100000;6,48;101,86;0,97;10.413,80;4,85;;;51.186.780,94;161,00;Ativa;502.500,00
SDIL11;89,27;0,760000;9,62;99,88;0,89;835.438,88;1,29;8,80;-7,83;638.749.928,55;57.679,00;Ativa;6.395.050,00
PLCR11;85,73;1,150000;13,76;93,02;0,92;356.284,76;11,60;;;196.198.113,56;11.103,00;Ativa;2.109.169,00
NAVT11;72,64;0,850000;11,01;90,23;0,81;115.182,18;8,89;;;95.150.786,99;1.715,00;Ativa;1.054.507,00
HSAF11;94,35;1,250000;13,32;95,02;0,99;355.055,76;5,11;;;168.525.677,28;6.079,00;Ativa;1.773.624,00
HGLG11;156,91;1,100000;9,53;149,29;1,05;5.270.887,56;15,83;17,27;2,20;3.501.807.619,41;311.356,00;Ativa;23.456.675,00
BARI11;100,18;1,450000;14,19;102,75;0,98;849.686,12;6,09;11,42;;476.179.995,80;34.098,00;Ativa;4.634.191,00
JASC11;0,00;;0,00;116,70;;;7,09;;;212.433.357,67;30,00;Ativa;1.820.287,00
GCRI11;98,00;1,550000;15,04;98,19;1,00;270.512,91;0,91;;;98.222.204,55;2.970,00;Ativa;1.000.320,00
MGIM11;101,50;0,176173;13,69;98,41;1,03;5.538,90;101,04;;;24.337.124,08;75,00;Ativa;247.300,00
SNCI11;102,50;1,400000;11,00;99,24;1,03;2.050.356,00;16,65;;;282.510.848,56;32.267,00;Ativa;2.846.864,00
SHPH11;780,00;3,050000;5,12;888,61;0,88;235.562,00;0,63;-3,93;-4,83;541.116.717,56;2.791,00;Passiva;608.950,00
FVPQ11;115,00;0,750000;6,41;198,25;0,58;63.497,97;1,53;-18,83;-13,62;555.123.785,59;4.304,00;Passiva;2.800.149,00
ESTQ11;0,00;;0,00;0,12;;;51,69;;;7.968.473,37;5,00;Ativa;65.361.974,00
MMVE11;0,00;;0,00;99,63;;;3,32;;;46.328.899,41;12,00;Ativa;465.000,00
CYCR11;101,25;1,350000;11,35;97,76;1,04;36.704,65;30,15;;;72.344.443,12;377,00;Ativa;740.046,00
BTSG11;0,00;0,780000;0,00;133,24;;;0,68;;;103.262.686,68;52,00;Ativa;775.015,00
TGAR11;114,23;1,530000;12,84;125,62;0,91;2.775.117,76;2,03;10,14;-3,44;1.420.685.727,96;82.872,00;Ativa;11.309.571,00
HBCR11;109,25;0,752047;9,61;85,97;1,27;240.275,70;18,09;;;69.301.077,33;36,00;Ativa;272.000,00
BTAL11;98,49;0,830000;8,78;103,36;0,95;939.585,15;5,37;;;618.345.869,74;29.609,00;Ativa;5.982.736,00
DLMT11;0,00;0,006223;0,00;0,68;;;1,57;;;8.994.665,46;9,00;Ativa;13.225.796,00
ROOF11;854,00;;0,00;878,89;0,97;69.414,67;8,16;;;68.109.551,60;67,00;Ativa;77.495,00
XTED11;6,05;0,323281;0,00;13,85;0,44;5.727,47;0,09;;-1,60;27.215.159,89;4.320,00;Ativa;1.965.425,00
CARE11;4,11;0,008385;0,61;8,21;0,50;1.616.856,85;0,61;;-13,95;293.685.366,89;9.439,00;Ativa;35.769.919,00
PATC11;68,42;0,320000;5,39;87,16;0,79;381.191,71;1,03;-3,01;-11,88;303.082.185,17;9.464,00;Ativa;3.477.434,00
RBVO11;11,19;0,009988;4,57;23,71;0,47;5.105,68;4,84;-37,90;-35,90;12.231.697,36;2.601,00;--;515.824,00
JSAF11;81,74;0,930000;7,34;97,48;0,84;176.437,71;6,75;;;153.333.807,55;2.023,00;Ativa;1.573.047,00
STRX11;8,52;0,730000;794,85;140,67;0,06;;0,66;;;226.972.347,85;53,00;Ativa;1.613.559,00
MGHT11;72,79;0,800000;12,20;98,85;0,74;109.908,32;1,06;;;129.866.209,04;785,00;Ativa;1.313.784,00
DPRO11;0,00;;0,00;98,31;;;5,89;;;18.925.581,05;59,00;Ativa;192.500,00
LPLP11;0,00;9,926451;0,00;901,44;;;0,96;;;49.624.125,80;2,00;Ativa;55.050,00
LKDV11;0,00;;0,00;971,71;;;19,36;;;64.920.723,86;68,00;Ativa;66.811,00
HBRH11;84,24;0,666400;10,76;113,07;0,75;345.702,35;0,98;;;313.449.092,21;1.908,00;Ativa;2.772.204,00
EDGA11;18,41;0,137464;8,70;66,19;0,28;41.145,71;0,94;-11,04;-27,73;252.333.209,57;6.463,00;Passiva;3.812.055,00
WTSP11B;37,60;0,317347;7,41;80,51;0,47;266,22;0,23;-9,42;-21,25;79.910.289,95;204,00;Ativa;992.565,00
FINF11;0,00;0,173522;0,00;51,60;;;2,14;17,59;;42.320.006,33;4,00;Ativa;820.112,00
HUSC11;102,30;0,960000;8,16;142,94;0,72;5.627,56;1,29;;-12,93;113.579.867,97;751,00;Passiva;794.613,00
MALL11;101,05;0,720000;7,54;107,99;0,94;1.352.110,74;2,26;11,89;0,33;816.449.194,11;96.975,00;Ativa;7.560.351,00
BICR11;91,94;0,910000;7,77;100,17;0,92;1.151,68;28,67;;;50.085.080,06;554,00;Ativa;500.000,00
NEWL11;93,70;0,800000;10,81;116,60;0,80;270.877,24;3,54;;;237.060.611,85;3.797,00;Ativa;2.033.099,00
FLCR11;98,83;1,750000;16,62;104,08;0,95;109.485,65;2,63;;;65.942.593,31;2.140,00;Ativa;633.604,00
LLAO11;0,00;;0,00;100,17;;;49,42;;;36.177.130,60;78,00;Ativa;361.140,00
FLMA11;114,60;0,800000;6,79;157,00;0,73;60.506,12;2,11;-0,09;-12,20;216.770.187,37;18.846,00;Ativa;1.380.670,00
BTSI11;0,00;;0,00;96,64;;;0,20;;;89.188.586,53;86,00;Ativa;922.936,00
TSNC11;0,00;37,557458;0,00;5.524,15;;;3,33;0,80;;100.059.015,53;66,00;Ativa;18.113,00
FTCE11B;2.950,01;98,303411;8,90;2.785,45;1,06;;3,28;;;2.606.845.076,01;57,00;Ativa;935.878,00
BPLC11;0,00;12,233807;0,00;10.119,07;;;5,72;;;323.810.125,76;114,00;Passiva;32.000,00
XPPR11;53,74;0,450000;11,22;77,28;0,70;869.768,62;2,37;;;565.410.376,25;60.606,00;Ativa;7.316.171,00
HGRE11;129,51;0,780000;8,66;162,86;0,80;2.119.495,62;0,78;8,44;-6,05;1.924.601.744,59;125.469,00;Ativa;11.817.767,00
MVFI11;0,00;;0,00;1,58;;;0,09;;;123.247.346,66;1,00;Ativa;78.155.673,00
IBCR11;92,00;1,320000;16,97;98,79;0,93;376.499,97;15,10;;;94.683.641,74;3.270,00;Ativa;958.423,00
HSML11;77,97;0,620000;8,27;93,17;0,84;2.162.592,74;4,02;;;1.470.237.699,26;121.063,00;Ativa;15.780.613,00
MGLG11;44,78;0,600000;14,72;48,19;0,93;96.331,56;4,85;;;57.395.561,83;2.226,00;Ativa;1.191.015,00
DEVA11;98,42;1,600000;16,32;98,06;1,00;3.369.404,82;3,95;;;1.363.604.754,65;103.755,00;Ativa;13.905.815,00
RZTR11;100,55;1,250000;13,15;98,20;1,02;3.209.982,29;1,51;;;1.077.574.252,11;53.765,00;Ativa;11.048.018,00
VTXI11;0,00;;0,00;27,37;;;64,88;;;2.832.440,00;2,00;Ativa;103.500,00
RSPD11;1.125,00;13,250897;2,16;1.105,87;1,02;3.375,00;0,10;;;164.758.495,83;105,00;Ativa;148.985,00
RECT11;57,52;0,501800;10,84;96,48;0,60;707.889,85;0,16;-15,29;-16,27;789.124.446,38;78.347,00;Ativa;8.179.347,00
FATN11;97,99;0,830000;9,11;100,76;0,97;17.019,42;4,95;;;99.202.137,70;401,00;Ativa;984.500,00
SALI11;0,00;;0,00;101,26;;;3,79;;;8.056.380,18;1,00;Passiva;79.565,00
HCHG11;80,90;0,875000;9,73;103,40;0,78;43.837,29;1,24;;;124.082.191,95;435,00;Ativa;1.200.000,00
JCDA11;0,00;;0,00;10,83;;;1,91;;;136.420.031,45;49,00;Ativa;12.594.791,00
EDFO11B;208,00;1,489400;8,33;191,90;1,08;4.579,50;1,66;-3,00;-11,49;45.287.767,37;540,00;Passiva;236.000,00
LVBI11;99,51;0,740000;8,23;114,69;0,87;2.007.684,35;6,49;3,69;-3,58;1.350.531.572,06;49.243,00;Ativa;11.775.177,00
ATSA11;88,50;0,250000;0,00;89,43;0,99;1.278,32;1,39;;-4,31;156.611.749,64;260,00;Passiva;1.751.141,00
MCHY11;107,39;1,400000;12,39;104,87;1,02;1.431.146,06;3,11;;;376.451.625,52;223,00;--;3.589.771,00
VCRI11;9,44;;0,00;9,92;0,95;133.383,33;24,23;;;176.307.659,98;1.733,00;Ativa;17.773.297,00
ALMI11;921,00;0,371133;0,00;2.246,01;0,41;65.047,21;0,95;;-13,23;249.704.934,99;2.946,00;Passiva;111.177,00
BZLI11;17,05;;0,00;10,70;1,59;400,88;0,04;;6,79;431.076.817,02;323,00;Ativa;40.275.777,00
PABY11;7,49;;0,00;-13,01;;652,00;;;-31,70;-9.870.075,03;455,00;Passiva;758.400,00
HCRI11;232,48;2,486344;11,10;266,45;0,87;60.481,65;2,44;4,20;-15,36;53.289.521,33;2.992,00;Passiva;200.000,00
HPDP11;82,00;0,450000;5,91;94,79;0,87;2.546,24;1,15;;;275.728.285,78;366,00;Passiva;2.908.813,00
GAME11;9,99;0,150000;8,77;9,89;1,01;205.804,03;0,25;;;203.773.668,14;1.980,00;Ativa;20.600.000,00
BTWR11;105,49;0,500000;3,79;108,40;0,97;188.352,13;2,92;;;87.721.884,92;63,00;Passiva;809.269,00
CVPR11;0,00;;0,00;99,91;;;14,18;;;13.987.433,37;2,00;Ativa;140.000,00
BRHT11B;86,80;;0,00;79,95;1,09;;9,65;;;147.246.610,62;11,00;--;1.841.677,00
CJFI11;0,00;;0,00;2,25;;;0,36;;;116.633.422,54;1,00;Ativa;51.879.055,00
PATB11;0,00;6,074285;0,00;145,64;;;2,59;;;556.700.389,51;58,00;Ativa;3.822.328,00
MOFF11;0,00;;0,00;834,93;;;0,52;;;168.317.447,50;3,00;Ativa;201.595,00
RNDP11;296,00;3,740000;16,57;470,19;0,63;22.283,73;19,51;-2,41;-32,09;50.536.041,45;982,00;Ativa;107.481,00
ZIFI11;1.149,99;4,813478;0,42;1.210,82;0,95;66.414,39;0,37;;;25.154.716,55;37,00;Ativa;20.775,00
GSFI11;4,38;;0,00;13,24;0,33;96.821,71;4,55;;6,76;995.889.943,51;7.681,00;Ativa;75.198.136,00
RBVA11;90,77;0,920000;12,36;102,97;0,88;918.571,56;1,28;-1,39;-11,56;1.193.288.764,70;43.240,00;Ativa;11.588.199,00
VXXV11;852,64;10,760000;0,00;771,53;1,11;2.540.203,78;0,86;;;136.389.337,47;14,00;Ativa;176.778,00
JPPA11;104,86;2,000000;14,93;106,57;0,98;318.423,59;1,89;;;64.361.837,77;2.192,00;Ativa;603.964,00
DAMT11B;0,81;;0,00;0,60;1,35;7.920,65;0,05;;;81.039.211,94;680,00;Passiva;136.021.811,00
VSEC11;68,00;0,410000;8,04;98,30;0,69;2.719,08;56,45;;;6.166.737,86;65,00;Ativa;62.735,00
GGRC11;107,80;0,930000;9,43;130,44;0,83;1.064.883,71;1,69;5,63;-7,88;1.012.027.467,97;94.956,00;Ativa;7.758.429,00
SPVJ11;0,00;0,660000;0,00;107,58;;;5,60;;;679.062.031,01;29,00;Ativa;6.312.090,00
BMLC11;97,10;0,740000;8,15;109,24;0,89;78.034,24;3,00;14,99;4,09;109.066.053,12;1.429,00;Ativa;998.405,00
RBRF11;69,91;0,600000;10,31;83,83;0,83;2.225.200,76;1,23;-4,02;-12,06;1.146.924.901,93;82.842,00;Ativa;13.680.770,00
CXCE11B;36,99;0,341473;17,30;64,89;0,57;29.320,03;6,82;-12,81;-27,78;111.148.930,54;4.356,00;Passiva;1.712.950,00
JTPR11;2.517,00;1,630372;0,00;101,02;24,92;;7,08;;;21.687.363,94;8,00;Ativa;214.674,00
SEQR11;62,99;0,627900;12,32;96,13;0,66;267.955,18;1,37;;;154.636.386,60;2.498,00;Ativa;1.608.552,00
CXRI11;63,00;0,550000;9,16;84,36;0,75;25.258,97;2,22;-26,02;-60,47;132.926.744,20;2.697,00;Ativa;1.575.760,00
RBFF11;50,58;0,500000;11,23;64,96;0,78;369.193,82;1,47;-10,45;;243.550.499,04;22.214,00;Ativa;3.749.215,00
LAVF11;0,00;1,300000;0,00;456,15;;;2,33;;;20.344.189,32;8,00;Ativa;44.600,00
TCPF11;1,26;3,440000;692,86;152,41;0,01;;6,59;;;45.314.325,98;52,00;Ativa;297.327,00
RBLG11;87,00;0,800000;10,33;104,58;0,83;23.260,22;1,24;;;66.950.881,15;156,00;Ativa;640.199,00
RBTS11;1.000,00;23,361118;5,97;1.173,00;0,85;;0,95;;;66.303.621,16;56,00;Ativa;56.525,00
DVFF11;70,04;0,800000;10,42;92,06;0,76;48.966,18;6,94;;;101.357.430,47;322,00;Ativa;1.100.950,00
BLMR11;7,18;0,075000;11,77;8,29;0,87;461.084,18;3,56;;;211.636.911,87;11.386,00;Ativa;25.541.630,00
BRCR11;64,87;0,470000;8,89;101,62;0,64;1.748.397,41;1,06;-0,60;-12,07;2.706.988.503,88;140.193,00;Ativa;26.638.202,00
GCFF11;72,15;0,770000;12,06;86,15;0,84;50.268,76;9,58;;;29.171.402,16;2.026,00;Ativa;338.598,00
KNRE11;0,94;0,040437;7,48;1,23;0,76;6.593,15;22,21;;-47,62;22.807.147,50;5.938,00;Ativa;18.547.161,00
PORD11;97,60;1,520000;13,54;99,35;0,98;782.020,91;3,93;-26,57;-4,28;370.419.863,56;16.903,00;Ativa;3.728.375,00
