TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;10,59;;-5,74;1,29;0,49;29,80;3,29;-18,37;32,06;51,77;19,70;0,79;1,05;-5,41;-0,59;0,66;-22,54;-8,49;1,41;0,38;0,61;0,46;1,84;;796.809,34;8,19;-1,85;0,24;1.252.720.921,44
ABCB4;23,13;6,60;6,42;0,96;0,09;16,03;9,38;10,00;6,84;63,39;56,55;7,95;0,64;;-0,09;;14,98;1,46;1,43;0,10;0,90;0,15;20,08;16,19;13.079.977,07;24,07;3,61;-0,22;5.658.913.102,41
ABEV3;12,45;5,87;13,63;2,06;1,37;50,83;23,88;17,85;10,19;9,57;-0,62;-0,12;2,43;53,05;-1,87;1,11;15,11;10,04;17,45;0,66;0,33;0,56;9,68;5,54;324.114.238,93;6,05;0,91;16,49;196.182.833.833,20
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;6,29;;-2,65;0,36;0,11;11,07;5,44;-6,52;3,17;7,78;4,60;0,52;0,17;0,47;-0,30;1,54;-13,48;-4,04;3,69;0,30;0,70;0,62;34,34;;1.232.990,38;17,62;-2,38;-0,02;390.736.032,84
AESB3;11,36;0,66;-51,29;1,60;0,34;31,51;25,36;-3,72;7,52;18,55;11,02;2,35;1,91;-6,83;-0,40;0,77;-3,13;-0,66;4,98;0,21;0,74;0,18;;;40.475.710,28;7,08;-0,22;0,27;6.837.894.252,96
AFLT3;7,26;1,75;16,28;1,75;1,53;66,84;60,77;52,68;14,12;13,70;-0,42;-0,05;8,58;8,96;-1,98;4,16;10,76;9,42;10,22;0,88;0,12;0,18;14,85;4,46;3.378,76;4,15;0,45;2,01;457.994.922,00
AGRO3;26,13;12,29;11,33;1,37;0,80;27,98;15,46;21,58;15,82;20,76;4,95;0,43;2,45;4,31;-1,26;2,04;12,09;7,08;5,06;0,59;0,41;0,33;27,22;13,38;5.973.682,00;19,06;2,31;0,04;2.683.118.391,72
AGXY3;1,46;;-0,61;0,44;0,05;7,73;-1,18;-7,38;-3,83;-15,55;-11,72;1,36;0,05;-2,92;-0,16;0,98;-72,33;-7,59;-13,18;0,10;0,89;1,03;;;1.167.329,83;3,29;-2,38;0,00;371.633.620,96
AHEB3;35,00;;2,81;2,63;0,58;31,24;21,73;16,68;2,16;1,36;-0,79;-0,96;0,47;1,79;-1,44;2,20;93,37;20,69;98,59;0,22;0,78;1,24;50,82;;7.598,27;13,32;12,43;0,05;296.996.035,00
AHEB5;19,20;;1,54;1,44;0,32;31,24;21,73;16,68;1,19;1,36;-0,79;-0,96;0,26;0,98;-0,79;2,20;93,37;20,69;98,59;0,22;0,78;1,24;50,82;;0,00;13,32;12,43;0,03;296.996.035,00
AHEB6;20,00;;1,61;1,50;0,33;31,24;21,73;16,68;1,23;1,36;-0,79;-0,96;0,27;1,02;-0,82;2,20;93,37;20,69;98,59;0,22;0,78;1,24;50,82;;0,00;13,32;12,43;0,03;296.996.035,00
ALLD3;7,62;20,37;4,64;0,45;0,20;11,65;3,65;2,71;3,45;4,31;0,86;0,11;0,13;0,65;-0,64;1,78;9,66;4,24;7,97;0,44;0,56;1,56;16,54;19,84;670.167,31;17,01;1,64;0,03;715.012.641,60
