TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;4,80;;16,04;0,62;0,17;100,00;163,58;32,01;3,14;16,37;13,24;2,61;5,13;;-0,17;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,77;0,30;0,02;135.948.960,00
AAT;26,57;5,02;30,29;1,36;0,54;62,62;30,03;12,00;12,10;23,96;11,86;1,33;3,63;;-0,54;;4,48;1,78;4,62;0,40;0,60;0,15;5,92;20,67;;19,58;0,88;5,27;1.618.155.512,00
ABR;15,66;10,98;10,74;0,97;0,21;97,68;446,75;99,27;2,39;10,14;7,76;3,14;10,66;;-0,21;;9,00;1,94;8,93;0,22;0,78;0,02;4,68;26,24;;16,20;1,46;0,46;2.952.675.774,00
ACC;65,42;;154,52;2,95;1,22;51,87;18,95;6,00;48,96;67,23;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;0,23;9.124.977.860,00
ACRE;7,35;11,29;-8,23;0,69;0,19;100,00;617,89;-447,40;5,96;26,16;20,20;2,33;36,83;;-0,19;;-8,36;-2,35;3,29;0,28;0,72;0,01;;;;10,68;-0,89;-0,01;400.712.445,00
ADC;75,01;3,64;42,02;1,46;0,94;87,98;50,78;30,81;25,50;34,43;8,93;0,51;12,95;;-0,94;;3,48;2,25;3,73;0,65;0,35;0,07;31,42;23,92;;51,30;1,79;2,82;7.547.843.745,00
AFCG;10,60;13,58;14,43;0,70;0,48;;;;9,43;7,41;-2,02;-0,15;;;-0,48;;4,83;3,32;4,91;0,69;0,31;0,00;;;;15,21;0,73;-0,25;219.071.260,00
AFIN;8,23;;-97,09;0,58;0,28;74,05;20,65;-3,17;14,92;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;1,53;1.016.458.495,00
AFINO;25,70;;-303,19;1,80;0,86;74,05;20,65;-3,17;46,58;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;4,79;1.016.458.495,00
AFINP;26,01;;-306,85;1,82;0,87;74,05;20,65;-3,17;47,15;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;4,85;1.016.458.495,00
