TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;12,65;;-5,53;1,54;0,58;29,56;1,54;-23,10;83,22;126,04;42,82;0,79;1,28;-6,46;-0,70;0,66;-27,90;-10,51;-0,16;0,38;0,61;0,45;1,84;;444.491,32;8,19;-2,29;-0,60;1.496.404.122,40
ABCB4;22,48;6,79;5,38;0,96;0,10;21,80;13,06;13,31;5,48;5,48;;;0,72;-2,68;-0,10;0,05;17,88;1,83;;0,10;0,91;0,14;18,70;19,07;15.272.824,24;23,39;4,18;-0,31;5.499.886.145,36
ABEV3;11,34;6,44;12,32;1,98;1,30;50,66;23,47;18,25;9,58;8,83;-0,75;-0,15;2,25;48,21;-1,78;1,11;16,07;10,52;18,85;0,65;0,34;0,58;9,68;5,69;346.310.713,72;5,73;0,92;-7,50;178.691.834.190,24
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;6,00;;-2,28;0,34;0,11;10,43;5,72;-6,07;2,42;7,44;5,03;0,71;0,14;0,44;-0,29;1,64;-14,91;-4,71;4,85;0,32;0,68;0,78;34,34;;1.611.878,88;17,66;-2,63;-0,02;372.721.176,00
AESB3;11,39;0,66;496,77;1,56;0,35;33,61;27,47;0,40;7,18;17,38;10,19;2,21;1,97;-2,70;-0,41;0,52;0,31;0,07;5,32;0,22;0,72;0,18;;;45.816.467,96;7,30;0,02;-5,58;6.855.952.072,29
AFLT3;7,38;1,72;16,64;1,78;1,56;60,86;49,28;43,04;14,53;14,10;-0,43;-0,05;7,16;9,11;-2,01;4,16;10,70;9,38;9,82;0,88;0,12;0,22;14,85;4,35;4.455,87;4,15;0,44;-0,22;465.565.086,00
AGRO3;27,06;11,87;11,74;1,42;0,83;27,98;15,46;21,58;16,38;21,33;4,95;0,43;2,53;4,46;-1,31;2,04;12,09;7,08;5,06;0,59;0,41;0,33;27,22;13,38;6.385.014,08;19,06;2,31;0,04;2.778.613.994,64
AGXY3;1,48;;-0,62;0,45;0,05;7,73;-1,18;-7,38;-3,88;-15,61;-11,72;1,36;0,05;-2,96;-0,17;0,98;-72,33;-7,59;-13,18;0,10;0,89;1,03;;;1.009.033,00;3,29;-2,38;0,00;376.724.492,48
AHEB3;35,00;;2,81;2,63;0,58;31,24;21,73;16,68;2,16;1,36;-0,79;-0,96;0,47;1,79;-1,44;2,20;93,37;20,69;98,59;0,22;0,78;1,24;50,82;;7.312,17;13,32;12,43;0,05;296.887.221,40
AHEB5;19,20;;1,54;1,44;0,32;31,24;21,73;16,68;1,19;1,36;-0,79;-0,96;0,26;0,98;-0,79;2,20;93,37;20,69;98,59;0,22;0,78;1,24;50,82;;3.841,00;13,32;12,43;0,03;296.887.221,40
AHEB6;20,00;;1,61;1,50;0,33;31,24;21,73;16,68;1,23;1,36;-0,79;-0,96;0,27;1,02;-0,82;2,20;93,37;20,69;98,59;0,22;0,78;1,24;50,82;;2.000,00;13,32;12,43;0,03;296.887.221,40
ALLD3;7,68;20,21;4,60;0,45;0,21;11,35;3,59;2,64;3,38;4,32;0,94;0,13;0,12;0,65;-0,64;1,89;9,87;4,50;7,72;0,46;0,54;1,70;16,54;20,16;809.276,08;16,90;1,67;0,04;719.221.570,56
ALOS3;22,19;5,04;3,72;0,87;0,44;68,51;214,47;126,23;2,19;1,75;-0,44;-0,17;4,69;14,67;-0,51;1,29;23,30;11,89;25,69;0,51;0,45;0,09;25,65;87,91;86.497.994,68;25,63;5,97;0,00;12.047.770.010,71
ALPA3;9,24;;-3,84;1,67;0,97;40,73;-44,32;-43,64;-3,78;-3,97;-0,18;0,08;1,68;2,76;-2,03;3,12;-43,42;-25,35;-33,22;0,58;0,42;0,58;-0,89;;27.573,29;5,54;-2,40;0,00;6.318.365.961,94
ALPA4;9,26;;-3,85;1,67;0,98;40,73;-44,32;-43,64;-3,79;-3,97;-0,18;0,08;1,68;2,77;-2,03;3,12;-43,42;-25,35;-33,22;0,58;0,42;0,58;-0,89;;22.273.528,44;5,54;-2,40;0,00;6.318.365.961,94
ALPK3;3,33;;-12,42;2,05;0,29;32,23;12,89;-4,10;3,95;10,80;6,85;3,56;0,51;-2,23;-0,33;0,49;-16,54;-2,34;10,10;0,14;0,86;0,57;6,73;;510.363,84;1,62;-0,27;0,20;722.690.003,25
ALSC3;27,75;;38,57;2,20;1,20;75,71;65,32;27,78;16,41;14,85;-1,56;-0,21;10,72;9,41;-1,43;5,39;5,69;3,12;11,21;0,55;0,44;0,11;2,54;19,34;;12,64;0,72;0,58;5.694.242.307,75
ALUP11;30,59;4,02;13,50;1,27;0,34;75,41;71,12;21,74;4,13;7,86;3,74;1,15;2,93;4,31;-0,42;1,67;9,42;2,49;8,82;0,26;0,62;0,11;11,95;13,18;24.332.570,12;24,05;2,27;969,41;9.695.467.177,29
ALUP3;10,26;4,00;13,58;1,28;0,34;75,41;71,12;21,74;4,15;7,86;3,74;1,15;2,95;4,34;-0,42;1,67;9,42;2,49;8,82;0,26;0,62;0,11;11,95;13,18;127.139,68;8,02;0,76;975,43;9.695.467.177,29
ALUP4;10,14;4,04;13,42;1,26;0,33;75,41;71,12;21,74;4,10;7,86;3,74;1,15;2,92;4,29;-0,41;1,67;9,42;2,49;8,82;0,26;0,62;0,11;11,95;13,18;159.836,92;8,02;0,76;964,02;9.695.467.177,29
AMAR3;1,47;;-0,19;215,84;0,04;49,17;-17,54;-31,64;-0,35;-2,71;-2,36;1.458,18;0,06;-0,15;-0,07;0,59;-111.510,06;-21,22;-47,98;0,00;1,00;0,67;-9,85;;763.988,00;0,01;-7,59;-0,01;100.795.815,54
AMBP3;18,89;;-15,01;2,18;0,26;23,93;21,59;-4,21;2,92;7,56;4,64;3,45;0,63;0,89;-0,44;3,35;-14,50;-1,72;8,36;0,12;0,81;0,41;66,18;;46.892.816,80;8,68;-1,26;-0,10;3.155.420.905,41
AMER3;0,45;;-0,02;-0,01;0,02;11,58;-63,41;-99,25;-0,04;-1,65;-1,61;;0,02;-0,01;-0,03;0,24;-58,06;-69,66;144,40;-1,20;2,20;0,70;32,64;;7.812.589,96;-32,59;-18,92;0,00;406.138.276,35
ANDG3B;28,82;;59,95;2,23;1,88;47,12;179,06;45,82;15,34;8,60;0,93;0,13;27,47;-25,32;-1,93;0,26;3,71;3,14;12,68;0,85;0,15;0,07;10,22;-38,09;;12,94;0,48;-0,78;1.651.867.985,68
ANDG4B;0,00;;0,00;0,00;0,00;47,12;179,06;45,82;0,00;8,60;0,93;0,13;0,00;0,00;0,00;0,26;3,71;3,14;12,68;0,85;0,15;0,07;10,22;-38,09;;12,94;0,48;0,00;1.651.867.985,68
ANIM3;3,63;;-10,13;0,57;0,15;62,49;17,75;-3,79;2,16;8,07;5,90;1,57;0,38;8,39;-0,18;1,10;-5,67;-1,46;8,34;0,26;0,70;0,38;27,79;;19.597.492,00;6,32;-0,36;-0,24;1.466.043.762,15
APER3;46,00;;-21,48;1,12;0,59;100,00;6,44;-7,27;24,26;25,19;0,94;0,04;1,56;352,06;-0,77;1,01;-5,23;-2,73;3,63;0,52;0,48;0,38;29,52;;55.090,73;40,96;-2,14;0,10;528.086.164,00
APTI3;197,64;22,22;0,08;0,01;0,01;99,04;164,57;155,22;0,07;0,39;-0,47;-0,10;0,12;0,02;-0,01;8,39;19,51;9,91;15,35;0,51;0,49;0,06;1,52;;;13.488,14;2.632,16;0,00;44.442.750,00
APTI4;3.500,00;1,38;1,33;0,26;0,13;99,04;164,57;155,22;1,25;0,39;-0,47;-0,10;2,06;0,36;-0,23;8,39;19,51;9,91;15,35;0,51;0,49;0,06;1,52;;;13.488,14;2.632,16;0,00;44.442.750,00
ARML3;10,50;2,31;19,13;2,86;0,77;45,75;33,99;13,05;7,34;10,45;3,10;1,21;2,50;3,29;-1,29;2,40;14,96;4,03;10,82;0,27;0,73;0,31;;;6.751.097,68;3,67;0,55;0,69;3.638.188.018,50
ARZZ3;52,94;2,05;16,75;2,03;1,04;53,38;11,41;7,80;11,46;12,34;0,88;0,16;1,31;11,51;-1,99;1,23;12,13;6,22;12,43;0,51;0,48;0,80;25,49;17,82;91.241.063,04;26,05;3,16;-0,96;5.875.768.565,64
ASAI3;11,47;;21,45;3,59;0,38;16,43;4,88;1,11;4,86;7,90;3,04;2,24;0,24;-4,54;-0,55;0,79;16,72;1,75;16,73;0,10;0,90;1,58;;;145.855.683,12;3,20;0,53;-0,47;15.505.526.804,00
ATMP3;1,94;;0,08;-3,09;0,03;-6,17;-62,08;201,27;-0,27;-1,09;-0,82;;0,17;-2,97;-0,05;0,96;-3.701,55;40,69;-89,81;-0,01;1,01;0,20;-25,72;;29.146,60;-0,63;23,24;0,00;51.818.090,64
ATOM3;2,02;;2,48;1,22;0,91;91,76;-3,39;84,24;-61,81;-51,07;10,74;-0,21;2,09;2,73;-1,49;7,10;49,23;36,60;-47,85;0,74;0,21;0,43;31,18;22,25;15.080,68;1,65;0,81;0,01;48.085.893,96
AURA33;51,65;5,94;25,11;2,15;0,87;31,29;22,88;6,87;7,54;8,78;1,24;0,35;1,72;5,77;-1,41;1,64;8,57;3,45;11,80;0,40;0,60;0,50;32,13;50,72;6.692.600,68;24,00;2,06;-0,44;3.653.848.059,00
AURE3;12,37;15,36;-42,07;1,01;0,45;20,96;20,44;-4,77;9,82;12,55;2,73;0,28;2,01;5,71;-0,55;1,68;-2,41;-1,06;0,19;0,44;0,56;0,22;;;43.839.895,48;12,22;-0,29;0,38;12.370.000.000,00
AVLL3;3,33;;-1,37;-8,50;0,47;36,82;-40,09;-97,66;-3,33;-4,77;-1,44;;1,33;-3,47;-0,76;0,73;-621,81;-34,73;-50,61;-0,06;1,05;0,36;55,58;;31.938,81;-0,39;-2,44;-0,06;650.449.103,13
AZEV3;1,62;;-6,37;1,01;0,41;11,67;-29,60;-14,63;-3,15;-3,44;-0,35;0,11;0,93;-1,78;-0,54;0,50;-15,85;-6,48;-53,35;0,41;0,59;0,44;54,36;;974.489,52;1,60;-0,25;0,11;297.044.869,14
AZEV4;1,57;;-6,17;0,98;0,40;11,67;-29,60;-14,63;-3,05;-3,44;-0,35;0,11;0,90;-1,72;-0,52;0,50;-15,85;-6,48;-53,35;0,41;0,59;0,44;54,36;;7.783.547,68;1,60;-0,25;0,11;297.044.869,14
AZUL4;8,22;;5,13;-0,46;0,50;21,52;12,23;10,81;4,53;12,69;11,44;;0,55;-1,09;-0,65;0,34;-9,06;9,70;43,38;-1,07;2,07;0,90;15,18;36,99;107.203.198,08;-17,69;1,60;-0,03;2.861.686.113,48
B3SA3;10,50;3,92;14,59;2,93;1,21;90,08;51,54;40,21;11,38;10,82;-0,56;-0,14;5,87;6,54;-1,95;1,93;20,09;8,27;11,13;0,41;0,59;0,21;15,48;13,85;403.624.622,36;3,58;0,72;-2,77;58.238.250.000,00
BAHI3;6,45;;-21,46;1,62;0,30;43,98;20,83;-2,13;2,20;3,42;1,22;0,90;0,46;-1,46;-0,32;0,24;-7,54;-1,41;32,32;0,19;0,81;0,66;53,65;;20.687,10;3,98;-0,30;0,23;170.219.253,90
BALM3;12,19;;11,68;0,80;0,47;61,16;12,55;6,11;5,68;3,25;-1,96;-0,28;0,71;1,01;-1,61;2,86;6,82;4,00;8,37;0,59;0,41;0,66;7,24;30,02;1.929,00;15,30;1,04;0,09;109.662.000,00
BALM4;10,19;;9,76;0,67;0,39;61,16;12,55;6,11;4,75;3,25;-1,96;-0,28;0,60;0,85;-1,34;2,86;6,82;4,00;8,37;0,59;0,41;0,66;7,24;30,02;4.759,06;15,30;1,04;0,08;109.662.000,00
BAUH3;0,00;;0,00;0,00;0,00;23,33;5,62;5,56;0,00;;-1,79;-0,22;0,00;0,00;0,00;1,23;12,36;7,48;11,13;0,60;0,40;1,35;3,33;5,34;;18,93;2,34;0,00;
