TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;3,13;;-13,43;0,43;0,10;100,00;32,68;-36,29;14,91;121,13;106,21;3,03;4,87;;-0,10;;-3,17;-0,75;0,30;0,24;0,76;0,02;-30,10;;;7,35;-0,23;;92.843.625,00
AAT;29,28;4,24;45,12;1,44;0,59;64,98;26,97;9,68;16,20;30,80;14,60;1,30;4,37;;-0,59;;3,19;1,31;3,79;0,41;0,59;0,13;4,96;-2,73;;20,35;0,65;;1.772.262.768,00
ABR;15,64;9,34;8,52;0,96;0,15;99,46;252,00;110,71;3,74;10,92;7,17;1,84;9,43;;-0,15;;11,25;1,78;7,49;0,16;0,84;0,02;28,66;46,46;;16,32;1,84;;2.663.529.536,00
ACC;65,40;2,16;154,47;2,95;1,22;51,87;18,95;6,00;48,95;67,21;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.122.188.200,00
ACRE;13,36;10,63;13,64;0,93;0,27;100,00;717,76;361,13;6,86;24,32;17,46;2,35;49,24;;-0,27;;6,79;1,98;3,97;0,29;0,71;0,01;;6,15;;14,44;0,98;;727.297.024,00
ADC;76,80;3,56;45,07;1,54;1,02;87,67;57,01;35,60;28,14;36,91;8,77;0,48;16,04;;-1,02;;3,42;2,25;3,65;0,66;0,34;0,06;29,96;22,07;;49,76;1,70;;6.131.151.360,00
AFCG;17,59;11,60;11,67;1,03;0,76;;;;10,64;11,65;1,01;0,10;;;-0,76;;8,84;6,55;7,52;0,74;0,26;0,00;;;;17,04;1,51;;347.277.611,00
AFIN;8,23;5,16;-97,09;0,58;0,28;74,05;20,65;-3,17;14,92;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;3,59;-303,19;1,80;0,86;74,05;20,65;-3,17;46,58;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;3,60;-306,85;1,82;0,87;74,05;20,65;-3,17;47,15;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AGNC;12,25;11,76;-7,10;0,72;0,10;;;;-7,96;-19,12;-11,16;1,00;;;-0,10;;-10,10;-1,36;-4,02;0,13;0,87;0,00;;3,75;;17,08;-1,73;;6.403.075.000,00
AGNCM;22,20;7,74;-12,86;1,30;0,17;;;;-14,43;-19,12;-11,16;1,00;;;-0,17;;-10,10;-1,36;-4,02;0,13;0,87;0,00;;3,75;;17,08;-1,73;;6.403.075.000,00
AGNCN;24,36;7,18;-14,12;1,43;0,19;;;;-15,84;-19,12;-11,16;1,00;;;-0,19;;-10,10;-1,36;-4,02;0,13;0,87;0,00;;3,75;;17,08;-1,73;;6.403.075.000,00
