TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;19,76;;-72,39;2,02;0,92;31,73;5,79;-2,87;35,85;46,28;10,43;0,59;2,07;-29,46;-1,12;0,85;-2,79;-1,27;2,70;0,46;0,53;0,44;3,62;;9.329.249,68;9,80;-0,27;1,43;2.337.466.044,16
ABCB4;16,14;6,29;5,85;0,76;0,08;37,27;26,57;19,79;4,36;4,36;;;1,16;-2,28;-0,08;0,18;12,94;1,40;;0,11;0,89;0,07;7,15;9,74;12.950.520,12;21,31;2,76;0,08;3.649.094.504,52
ABEV3;14,08;4,29;16,48;2,81;1,74;50,27;22,97;18,03;12,93;12,28;-0,66;-0,14;2,97;170,50;-2,39;1,04;17,05;10,56;20,02;0,62;0,37;0,59;9,82;1,41;296.619.463,24;5,01;0,85;3,90;221.763.053.262,08
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;3,49;0,59;56,42;2,69;0,86;11,08;8,41;2,02;13,55;17,26;3,71;0,73;1,14;2,17;-2,37;2,65;4,76;1,53;7,66;0,32;0,68;0,76;;;9.160.902,84;1,30;0,06;-0,93;2.674.084.961,44
AESB3;10,94;0,55;11,15;1,65;0,43;22,78;14,53;25,41;19,51;34,85;15,34;1,30;2,83;2,88;-0,55;2,91;14,79;3,81;-2,70;0,26;0,64;0,15;;;14.837.503,32;6,63;0,98;;5.383.645.055,30
AFLT3;9,05;4,71;5,57;2,23;2,04;87,03;84,24;81,52;5,39;5,20;-0,19;-0,08;4,54;9,72;-2,65;10,78;39,98;36,56;39,43;0,91;0,09;0,45;30,86;48,28;3.902,42;4,06;1,62;0,01;570.916.535,00
AGRO3;31,44;14,75;3,99;1,30;0,92;39,85;35,81;58,48;6,52;6,65;0,14;0,03;2,33;2,26;-1,89;4,91;32,67;23,09;14,65;0,71;0,29;0,39;55,29;151,67;23.007.428,40;24,12;7,88;0,01;3.218.733.131,52
AGXY3;10,21;1,64;19,68;1,24;0,19;11,21;3,14;1,04;6,52;10,35;3,84;0,73;0,20;4,82;-1,11;1,05;6,32;0,99;7,19;0,16;0,84;0,95;;;627.357,36;8,20;0,52;;1.744.123.137,69
AHEB3;27,50;;-6,89;-3,99;0,78;39,70;-3,15;-17,13;-37,41;-35,38;2,32;;1,18;26,04;-1,09;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;4.125,00;-6,89;-3,99;0,25;236.820.517,90
AHEB5;22,00;;-5,51;-3,19;0,63;39,70;-3,15;-17,13;-29,93;-35,38;2,32;;0,94;20,83;-0,87;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;2.348,50;-6,89;-3,99;0,20;236.820.517,90
AHEB6;41,20;;-10,32;-5,98;1,17;39,70;-3,15;-17,13;-56,04;-35,38;2,32;;1,77;39,02;-1,64;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;4.120,00;-6,89;-3,99;0,38;236.820.517,90
