TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;128,01;0,64;28,53;7,44;3,61;54,21;23,71;19,94;24,00;25,16;1,16;0,36;5,69;21,19;-5,58;1,94;26,09;12,67;17,62;0,49;0,51;0,64;8,50;21,24;;17,20;4,49;;37.890.960.000,00
AA;49,25;0,81;9,20;1,56;0,56;27,89;16,72;7,19;3,96;4,29;0,33;0,13;0,66;3,37;-0,90;1,81;17,00;6,13;16,12;0,36;0,64;0,85;5,45;;;31,49;5,35;;8.861.316.100,00
AACG;2,19;;-14,20;2,51;0,89;52,74;-30,12;-14,93;-7,04;-6,39;0,65;-0,23;2,12;-2,14;-1,03;0,25;-17,69;-6,26;-32,20;0,35;0,65;0,42;-13,28;;;0,87;-0,15;;69.200.934,00
AACQ;9,99;;-93,43;180,94;1,25;;;;-27,75;-27,74;0,01;-0,07;;2.094,26;-1,25;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQU;11,05;;-103,35;200,14;1,38;;;;-30,69;-27,74;0,01;-0,07;;2.316,47;-1,38;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQW;2,50;;-23,38;45,28;0,31;;;;-6,94;-27,74;0,01;-0,07;;524,09;-0,31;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AAL;12,99;;-4,39;-1,00;0,12;57,68;-1,45;-4,72;-14,28;-54,13;-39,85;;0,21;-1,99;-0,17;0,81;-22,81;-2,83;-3,97;-0,12;1,12;0,60;-5,73;;;-12,96;-2,96;;8.441.498.241,00
AAME;2,97;0,67;22,32;0,56;0,16;9,65;2,68;1,39;11,57;8,91;-2,66;-0,13;0,31;;-0,16;;2,49;0,72;3,94;0,29;0,71;0,51;3,74;10,18;;5,35;0,13;;60.583.545,00
AAN;11,87;3,58;6,43;0,51;0,19;58,05;3,66;2,89;5,09;9,02;3,93;0,39;0,19;13,08;-0,36;1,03;7,89;2,94;5,85;0,37;0,63;1,02;;;;23,41;1,85;;365.324.177,00
AAOI;2,27;;-1,04;0,29;0,15;15,96;-26,02;-28,68;-1,15;-3,00;-1,85;0,47;0,30;0,98;-0,26;1,50;-27,71;-14,00;-15,23;0,51;0,49;0,49;-4,09;;;7,88;-2,18;;63.293.956,00
AAON;57,01;0,67;54,34;6,18;3,90;23,41;10,27;8,37;44,29;45,58;1,29;0,18;4,55;15,85;-6,75;2,40;11,37;7,18;9,35;0,63;0,37;0,86;6,84;1,94;;9,23;1,05;;3.030.571.786,00
AAP;171,73;2,91;20,42;3,69;0,85;44,63;6,03;4,28;14,49;15,96;1,47;0,37;0,87;12,27;-1,73;1,16;18,09;4,17;13,75;0,23;0,77;0,97;0,75;0,82;;46,49;8,41;;10.324.098.486,00
