TICKER;PRECO;DY;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO
NVHO11;14,28;6,96;1,15;4.512,79;0,89;10,97;22,39;513.343.242,82;2.581,00;Ativa;
NVIF11B;227,50;1,69;1,37;;330,18;;;55.877.174,82;7,00;Ativa;
SFND11;83,07;104,49;4,63;;13,71;114,52;;17.631.763,89;55,00;Passiva;
SHPH11;826,40;3,48;1,00;126.162,31;0,16;-10,12;-5,84;501.168.650,72;3.142,00;Passiva;
SPAF11;0,00;0,00;;;2,77;;;11.303.881,27;1,00;Ativa;
TRXB11;120,00;6,15;1,12;2.385.795,94;3,22;;;268.690.369,78;112,00;Passiva;
TRXF11;105,80;7,30;1,00;3.535.957,14;1,04;;;594.641.041,38;24.677,00;Ativa;
TSNC11;0,00;0,00;;;2,34;0,81;;98.681.406,03;66,00;Ativa;
MXRF11;10,40;8,27;1,04;8.607.418,83;24,84;2,02;3,17;2.259.874.256,91;393.767,00;Ativa;
TOUR11;113,56;11,59;0,17;78.964,11;14,69;;;6.582.734,92;202,00;Ativa;
ATSA11;107,97;0,00;1,09;4.937,07;1,41;;;172.769.599,11;260,00;Passiva;
KNRI11;141,86;5,64;0,91;5.004.098,69;3,18;-5,17;-2,50;3.772.448.562,06;234.310,00;Ativa;
SPTW11;52,31;26,30;1,01;427.776,38;5,38;25,15;-10,10;93.395.880,85;17.378,00;Passiva;
EDGA11;26,69;6,45;0,34;86.518,41;0,35;-12,57;-10,72;300.351.080,19;7.606,00;Passiva;
FIIP11B;197,00;10,79;1,02;133.257,34;2,57;7,83;2,49;179.174.483,29;8.942,00;Passiva;
FIVN11;2,96;0,00;0,43;48.744,69;0,05;;-9,55;64.797.779,29;2.725,00;Passiva;
BMLC11;89,90;7,71;0,84;50.019,63;2,55;17,05;5,29;106.668.736,54;1.620,00;Ativa;
BNFS11;125,16;9,63;1,21;61.230,48;4,84;6,15;3,38;72.607.805,60;3.368,00;Ativa;
RCFF11;92,53;5,44;0,93;33.334,31;8,03;;;32.108.680,18;82,00;Ativa;
TCPF11;1,26;988,89;0,01;;6,13;;;32.377.415,77;52,00;Ativa;
EDFO11B;240,29;7,26;1,12;48.192,16;1,25;-6,10;-3,81;50.449.075,35;592,00;Passiva;
GRLV11;104,51;105,19;17,51;753.753,27;2.489,44;135,25;-3,33;6.407.890,29;2.604,00;Passiva;
PLRI11;45,47;6,17;0,82;10.748,97;2,06;-20,90;-15,81;52.788.623,53;793,00;Ativa;
ABCP11;71,50;4,55;0,81;167.993,21;0,76;-4,52;-0,89;1.078.043.159,45;19.528,00;Passiva;
JPPA11;99,50;9,60;0,96;59.714,86;13,94;;;62.499.676,06;313,00;Ativa;
JPPC11;402,00;8,35;0,88;;6,99;;;25.143.789,65;79,00;Ativa;
KNRE11;2,97;1,83;1,17;18.281,24;4,21;;-32,78;46.844.375,38;7.032,00;Ativa;
OURE11;88,34;8,95;0,89;131.132,90;5,65;7,94;-2,29;82.928.333,31;3.646,00;Ativa;
PLCR11;96,00;7,92;0,98;567.301,72;8,74;;;205.804.632,29;5.721,00;Ativa;
ARRI11;101,30;9,87;1,05;211.705,17;1,47;;;37.779.634,16;3.318,00;Ativa;
BARI11;106,68;13,30;1,05;1.474.401,59;18,35;;;471.703.935,45;26.905,00;Ativa;
DRIT11B;125,00;3,11;0,95;2.258,29;0,90;-20,57;2,22;60.692.337,91;302,00;Ativa;
FTCE11B;2.950,01;12,17;1,10;;7,18;;;2.354.196.427,98;10,00;Ativa;
FVBI11;94,97;69,63;;69.079,00;;142,93;-0,36;0,00;0,00;Passiva;
GCFF11;97,20;7,98;1,01;70.455,10;8,63;;;32.721.034,86;1.373,00;Ativa;
BRIM11;1.200,01;0,00;1,21;62.306,50;7,17;;;122.698.628,66;121,00;Ativa;
HABT11;125,49;12,55;1,25;2.254.159,41;24,75;;;544.212.285,98;26.418,00;Ativa;
CFHI11;0,00;0,00;;;12,26;;;75.181.274,95;56,00;Ativa;
ERPA11;140,00;0,00;1,34;12.626,50;0,17;;;51.844.937,69;12,00;Passiva;
PRSN11B;0,72;6,30;1,60;144.116,90;12,12;;;23.280.283,39;1.197,00;Ativa;
PRSV11;142,00;3,92;0,60;11.607,61;5,74;28,92;-25,61;46.245.766,08;1.255,00;Passiva;
SCPF11;9,09;2,06;0,72;9.574,31;1,84;-19,24;-9,64;53.050.648,13;4.810,00;Ativa;
SDIL11;96,09;7,11;0,93;1.123.914,93;11,34;-3,83;3,57;660.371.094,04;45.503,00;Ativa;
BPRP11;111,43;8,26;1,03;34.429,35;0,06;;;145.798.008,98;192,00;Ativa;
RNGO11;63,66;8,04;0,63;209.582,69;1,49;-4,29;-7,91;270.880.653,69;15.866,00;Passiva;
THRA11;137,00;3,96;1,20;1.823.504,31;1,84;-7,58;8,32;167.623.420,09;2.219,00;Passiva;
TORM13;1.040,01;4,33;0,58;1.040,00;106,37;;;17.894.416,04;252,00;Ativa;
VCJR11;99,98;8,80;1,01;866.055,69;33,02;;;1.149.549.348,36;6.639,00;Ativa;
CRFF11;73,54;7,37;0,80;67.410,31;0,53;;;63.113.822,51;1.869,00;Ativa;
EURO11;211,33;6,91;0,75;102.578,00;1,87;17,11;6,69;108.814.080,03;2.378,00;Passiva;
BLMO11;26.004,50;0,00;1,01;52.009,00;10,44;;;98.081.358,17;96,00;Ativa;
JSRE11;89,79;6,99;0,79;2.823.948,69;1,23;-2,04;-4,00;2.360.368.472,34;43.531,00;Ativa;
JTPR11;2.517,00;0,12;22,79;;7,68;;;23.707.929,59;9,00;Ativa;
KFOF11;91,47;7,05;0,87;670.587,76;1,77;;;475.906.345,64;6.833,00;Ativa;
NEWL11;104,80;9,16;0,95;192.428,48;39,79;;;157.255.190,23;1.155,00;Ativa;
NEWU11;36,00;0,31;0,57;5.469,50;2,94;58,77;;47.232.506,15;1.896,00;Ativa;
NPAR11;14,33;286,19;0,13;3.119,63;136,44;;-49,92;13.415.735,06;52,00;Ativa;
NSLU11;241,90;10,58;1,14;239.751,69;1,88;10,11;2,44;243.849.251,15;7.652,00;Passiva;
RBTS11;1.000,00;0,00;0,95;;8,23;;;59.393.774,96;56,00;Ativa;
RBVA11;111,55;9,41;0,98;1.068.847,31;0,11;4,60;1,06;1.322.246.699,64;39.731,00;Ativa;
RBVO11;12,53;7,05;0,55;14.427,52;2,01;-41,96;-40,03;11.693.774,31;;--;
RCFA11;0,81;0,00;0,51;954.677,31;0,49;;;18.608.181,21;2.863,00;Passiva;
ALMI11;1.219,81;0,00;0,59;94.170,48;2,23;;-5,56;229.137.188,63;3.417,00;Passiva;
CPFF11;83,14;8,58;1,00;1.289.084,62;3,15;;;331.321.045,22;11.421,00;Ativa;
VPSI11;0,00;0,00;;;0,14;-8,80;;147.621.421,96;57,00;Passiva;
XPHT12;57,86;0,00;0,67;39.075,26;0,77;;;331.031.113,19;1.617,00;Ativa;
XPIN11;106,33;6,98;0,96;1.183.042,41;5,05;;;730.102.167,56;52.617,00;Ativa;
XPLG11;113,96;6,17;1,03;5.798.447,07;24,11;-0,50;5,16;2.990.240.247,92;259.806,00;Ativa;
XPML11;106,81;3,51;0,97;3.761.686,79;3,31;-16,64;2,41;2.001.282.055,70;252.767,00;Ativa;
XPPR11;66,50;11,13;0,76;2.049.556,24;4,58;;;638.005.453,29;39.537,00;Ativa;
XPSF11;97,87;9,20;1,02;1.535.588,86;2,39;;;414.931.224,93;18.527,00;Ativa;
XTED11;6,99;0,00;0,49;10.848,86;0,38;;-27,46;25.472.636,57;5.080,00;Ativa;
