TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;4,07;;-3,85;1,11;0,22;100,00;72,58;-153,66;8,16;7,87;3,79;0,51;5,92;-0,37;-0,24;0,07;-28,71;-5,83;8,09;0,20;0,80;0,04;-17,62;;;7,36;-2,11;;136.268.406,67
AAT;36,55;2,68;131,18;1,76;0,72;64,71;22,85;5,08;29,16;45,94;16,78;1,01;6,66;;-0,72;;1,34;0,55;2,60;0,41;0,59;0,11;4,57;-6,40;;20,80;0,28;;2.210.262.053,30
ABR;18,24;8,77;8,31;1,59;0,30;99,24;141,70;85,75;5,03;10,74;5,71;1,80;7,12;;-0,30;;19,12;3,59;8,63;0,19;0,81;0,04;13,13;30,09;;11,49;2,20;;2.426.947.860,48
ACC;47,16;3,99;858,70;2,12;0,86;50,00;14,53;0,89;52,36;81,44;29,08;1,18;7,61;;-0,86;;0,25;0,10;1,82;0,41;0,59;0,11;2,93;-8,89;;22,26;0,05;;6.496.946.985,96
ACRE;15,17;8,83;11,18;1,06;0,29;100,00;942,12;497,17;5,90;19,29;13,39;2,42;55,60;;-0,29;;9,52;2,62;5,01;0,28;0,72;0,01;-22,93;-8,62;;14,25;1,36;;613.349.738,52
ADC;70,28;4,09;44,83;1,61;1,05;87,45;53,51;37,05;31,04;40,41;9,37;0,48;16,61;;-1,05;;3,58;2,34;3,43;0,65;0,35;0,06;28,86;18,55;;43,75;1,57;;4.494.870.410,24
AFIN;9,10;10,12;-32,80;0,60;0,27;73,63;15,68;-9,71;20,31;54,77;34,47;1,01;3,18;;-0,27;;-1,82;-0,83;1,42;0,46;0,54;0,09;11,83;;;15,27;-0,28;;986.543.366,90
AFINO;25,88;2,05;-93,29;1,69;0,78;73,63;15,68;-9,71;57,76;54,77;34,47;1,01;9,06;;-0,78;;-1,82;-0,83;1,42;0,46;0,54;0,09;11,83;;;15,27;-0,28;;986.543.366,90
AFINP;25,93;7,23;-93,47;1,70;0,78;73,63;15,68;-9,71;57,87;54,77;34,47;1,01;9,07;;-0,78;;-1,82;-0,83;1,42;0,46;0,54;0,09;11,83;;;15,27;-0,28;;986.543.366,90
AGNC;18,54;7,77;3,21;0,86;0,11;;;;2,86;6,99;4,13;1,24;;;-0,11;;26,66;3,54;12,52;0,13;0,87;0,00;;;;21,65;5,77;;9.731.779.710,48
AGNCM;25,70;6,69;4,45;1,19;0,16;;;;3,96;6,99;4,13;1,24;;;-0,16;;26,66;3,54;12,52;0,13;0,87;0,00;;;;21,65;5,77;;9.731.779.710,48
AGNCN;26,06;6,72;4,51;1,20;0,16;;;;4,02;6,99;4,13;1,24;;;-0,16;;26,66;3,54;12,52;0,13;0,87;0,00;;;;21,65;5,77;;9.731.779.710,48
AGNCO;25,40;6,40;4,40;1,17;0,16;;;;3,91;6,99;4,13;1,24;;;-0,16;;26,66;3,54;12,52;0,13;0,87;0,00;;;;21,65;5,77;;9.731.779.710,48
AGNCP;25,14;6,09;4,36;1,16;0,15;;;;3,87;6,99;4,13;1,24;;;-0,15;;26,66;3,54;12,52;0,13;0,87;0,00;;;;21,65;5,77;;9.731.779.710,48
AHT;4,05;;-1,05;-1,72;0,15;5,17;-121,29;-164,44;-1,42;-10,21;-8,79;;1,72;-0,16;-0,17;0,08;-164,53;-14,74;-11,58;-0,09;1,08;0,09;-17,59;;;-2,35;-3,87;;588.587.318,10
AIC;25,20;;-23,87;6,85;1,39;100,00;72,58;-153,66;50,52;7,87;3,79;0,51;36,67;-2,28;-1,46;0,07;-28,71;-5,83;8,09;0,20;0,80;0,04;-17,62;;;7,36;-2,11;;136.268.406,67
AIRC;46,58;1,85;-174,02;5,58;1,17;63,03;-15,31;-11,99;-136,22;-213,97;-77,75;3,19;20,86;823,46;-1,30;1,01;-3,21;-0,67;-2,77;0,21;0,79;0,06;;;;8,34;-0,27;;7.304.939.894,92
