TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;10,74;;-19,36;1,06;0,49;21,41;2,55;-6,71;50,85;73,39;22,54;0,47;1,30;21,93;-0,64;1,11;-5,46;-2,55;0,20;0,47;0,52;0,38;5,83;;18.341.691,59;10,15;-0,55;0,03;1.270.464.843,84
ABCB4;17,35;4,09;10,79;0,89;0,08;13,55;8,97;8,56;10,30;10,30;;;0,92;1,25;-0,09;2,00;8,28;0,75;;0,09;0,91;0,09;1,17;-2,60;12.888.883,79;19,43;1,61;-0,52;3.922.663.547,30
ABEV3;18,94;2,59;23,09;3,63;2,23;52,95;27,05;20,69;17,66;16,81;-0,85;-0,17;4,78;57,56;-3,09;1,16;15,74;9,68;17,16;0,61;0,37;0,47;4,56;-1,85;469.746.558,79;5,21;0,82;0,87;298.106.657.554,76
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;94.201,44;-1,21;-0,38;-0,58;25.439.770,20
AERI3;9,46;;60,59;7,32;2,61;10,82;8,71;4,61;32,07;34,94;2,87;0,66;2,79;6,14;-8,22;2,65;12,09;4,31;8,87;0,36;0,64;0,93;;;33.434.924,97;1,29;0,16;2,32;7.248.379.293,76
AESB3;14,29;1,19;;3,05;0,59;;;;;;;2,42;;10,35;-0,77;1,34;0,00;0,00;;0,19;0,81;0,00;;;15.382.972,83;4,69;0,00;;5.703.232.170,80
AFLT3;10,34;12,43;34,55;3,37;3,08;67,61;54,72;52,63;33,23;31,47;-1,76;-0,18;18,18;11,85;-4,30;13,16;9,76;8,93;9,29;0,92;0,08;0,17;5,56;8,17;20.621,54;3,07;0,30;-1,46;652.295.798,00
AGRO3;31,88;2,23;27,30;1,89;1,14;46,45;39,31;7,58;5,27;5,73;0,46;0,16;2,07;7,10;-1,99;1,61;6,90;4,18;22,82;0,61;0,39;0,55;13,49;-7,94;36.604.761,93;16,91;1,17;-0,84;3.263.779.015,04
AHEB3;25,00;;-4,54;-8,53;0,76;19,18;-17,42;-25,58;-6,67;-6,15;0,50;;1,16;-3,78;-0,97;0,52;-187,86;-16,72;127,90;-0,09;1,09;0,65;1,88;;28.967,53;-2,93;-5,51;-0,05;212.918.625,17
AHEB5;20,01;;-3,63;-6,83;0,61;19,18;-17,42;-25,58;-5,34;-6,15;0,50;;0,93;-3,03;-0,78;0,52;-187,86;-16,72;127,90;-0,09;1,09;0,65;1,88;;7.967,75;-2,93;-5,51;-0,04;212.918.625,17
