TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;10,90;0,80;-12,55;1,10;0,51;16,36;-1,64;-11,44;-87,77;-127,88;-40,11;0,50;1,44;-40,29;-0,65;0,95;-8,73;-4,02;-1,55;0,46;0,53;0,35;22,24;;4.100.245,71;9,95;-0,87;0,04;1.289.391.694,40
ABCB4;15,78;3,15;10,54;0,83;0,08;0,21;-5,66;5,33;-9,93;-9,93;;;0,56;1,19;-0,09;2,03;7,90;0,72;;0,09;0,91;0,13;5,50;8,66;12.743.406,17;18,96;1,50;-0,37;3.485.657.881,26
ABEV3;15,52;3,16;28,09;3,13;1,92;54,66;24,83;15,61;17,66;16,49;-1,18;-0,21;4,39;27,68;-2,78;1,29;11,14;6,84;15,68;0,61;0,37;0,44;6,67;-0,28;394.133.791,25;4,96;0,55;-1,32;244.209.030.816,80
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;94.201,44;-1,21;-0,38;-0,58;25.439.770,20
AERI3;11,72;;65,12;52,12;5,44;13,30;12,42;7,92;41,53;45,40;3,88;4,87;5,16;40,07;-15,38;1,27;80,04;8,36;15,40;0,10;0,90;1,05;;;83.614.133,88;0,22;0,18;;8.980.021.704,32
AFLT3;9,59;7,54;27,34;3,24;2,87;64,57;59,24;59,01;27,24;25,62;-1,61;-0,19;16,14;13,35;-4,07;3,73;11,85;10,51;10,82;0,89;0,11;0,18;2,20;11,01;29.703,04;2,96;0,35;-1,54;604.982.273,00
AGRO3;23,78;2,98;10,00;1,74;0,96;30,53;22,62;25,46;11,26;14,12;2,86;0,44;2,55;8,06;-1,39;1,61;17,40;9,55;9,57;0,55;0,45;0,37;13,49;-7,94;13.415.507,92;13,66;2,38;0,98;1.952.440.277,78
AHEB3;23,75;;-14,95;16,67;0,79;26,80;-6,37;-8,22;-19,29;-17,38;1,95;-1,69;1,23;-7,65;-0,92;0,58;-111,50;-5,27;-86,43;0,05;0,95;0,64;-10,10;;45.303,75;1,42;-1,59;0,19;203.359.537,75
AHEB5;20,00;;-12,59;14,04;0,66;26,80;-6,37;-8,22;-16,24;-17,38;1,95;-1,69;1,03;-6,44;-0,77;0,58;-111,50;-5,27;-86,43;0,05;0,95;0,64;-10,10;;4.666,00;1,42;-1,59;0,16;203.359.537,75
AHEB6;27,00;;-17,00;18,95;0,90;26,80;-6,37;-8,22;-21,93;-17,38;1,95;-1,69;1,40;-8,69;-1,04;0,58;-111,50;-5,27;-86,43;0,05;0,95;0,64;-10,10;;6.597,00;1,42;-1,59;0,22;203.359.537,75
