TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;11,67;;46,91;1,14;0,52;28,22;10,90;2,63;11,30;15,96;4,66;0,47;1,23;13,87;-0,67;1,20;2,43;1,12;5,10;0,46;0,53;0,43;5,83;;18.784.431,44;10,25;0,25;-0,35;1.380.477.162,72
ABCB4;14,97;5,14;7,69;0,76;0,08;64,72;51,16;28,90;4,35;4,35;;;2,22;1,09;-0,09;2,41;9,87;1,00;;0,10;0,90;0,03;1,17;2,52;16.845.786,33;19,72;1,95;0,57;3.384.569.066,46
ABEV3;15,84;3,10;17,11;3,16;2,00;52,59;28,38;21,91;13,21;12,60;-0,61;-0,15;3,75;63,70;-2,72;1,14;18,47;11,71;19,69;0,63;0,36;0,53;4,56;3,24;371.277.813,77;5,01;0,93;0,27;249.344.650.288,80
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;94.201,44;-1,21;-0,38;-0,58;25.439.770,20
AERI3;8,01;;53,91;6,09;2,50;10,44;8,04;4,18;28,02;30,93;2,91;0,63;2,25;6,41;-6,49;2,73;11,30;4,63;10,16;0,41;0,59;1,11;;;26.438.925,44;1,31;0,15;13,60;6.137.369.782,56
AESB3;13,73;1,68;236,23;3,05;0,53;32,59;24,35;4,13;40,09;74,83;34,74;2,64;9,76;14,42;-0,62;1,35;1,29;0,23;1,54;0,18;0,74;0,05;;;20.001.889,18;4,50;0,06;;5.479.732.519,60
AFLT3;8,67;5,07;27,69;3,18;2,89;70,12;56,15;53,65;26,46;25,88;-0,58;-0,07;14,86;15,98;-3,64;8,22;11,50;10,43;11,06;0,91;0,09;0,19;5,56;9,35;12.842,52;2,72;0,31;-1,64;546.944.349,00
AGRO3;29,76;2,38;9,59;1,40;0,89;40,27;32,29;26,02;7,73;7,23;-0,50;-0,09;2,50;2,77;-1,83;2,66;14,55;9,27;12,30;0,64;0,36;0,36;55,29;108,88;18.135.375,67;21,32;3,10;0,06;3.046.739.758,08
AGXY3;9,57;;-25,41;1,65;0,36;-2,68;-12,69;-4,10;-8,21;-12,20;-3,99;0,80;1,04;14,06;-1,41;1,04;-6,51;-1,43;-10,47;0,22;0,78;0,35;;;1.662.864,56;5,79;-0,38;;1.634.795.144,73
AHEB3;25,00;;-4,09;-5,00;0,76;21,97;-15,75;-26,33;-6,83;-6,84;0,11;;1,08;-2,97;-0,96;0,44;-122,15;-18,70;73,09;-0,15;1,15;0,71;1,88;;12.804,00;-5,00;-6,11;-0,10;217.201.800,50
