TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;134,58;0,56;50,62;8,54;4,24;74,10;25,33;20,33;40,64;39,10;1,16;0,24;10,29;22,83;-6,62;2,06;16,86;8,37;12,10;0,50;0,50;0,41;5,74;12,39;;15,77;2,66;;38.282.195.784,60
AA;35,63;;-39,04;2,00;0,45;14,18;3,44;-1,83;20,80;24,35;5,21;0,50;0,71;3,77;-0,64;1,64;-5,13;-1,14;1,99;0,22;0,78;0,62;-3,68;;;17,78;-0,91;;6.105.324.760,04
AACG;2,81;;-5,60;2,30;0,97;34,58;-83,70;-70,79;-4,73;-7,40;0,88;-0,43;3,96;-4,43;-1,23;0,50;-41,15;-17,25;-54,51;0,42;0,58;0,24;-6,68;;;1,22;-0,50;;154.244.474,76
AACQ;10,01;;-5.801,80;145,04;1,00;;;;-3.572,53;-3.656,23;5,53;-0,22;;539,60;-1,00;;-2,50;-0,02;-4,06;0,01;0,03;0,00;;;;0,07;0,00;;743.336.969,22
AACQU;10,50;;-6.085,80;152,15;1,05;;;;-3.747,41;-3.656,23;5,53;-0,22;;566,02;-1,05;;-2,50;-0,02;-4,06;0,01;0,03;0,00;;;;0,07;0,00;;743.336.969,22
AACQW;1,63;;-944,75;23,62;0,16;;;;-581,74;-3.656,23;5,53;-0,22;;87,87;-0,16;;-2,50;-0,02;-4,06;0,01;0,03;0,00;;;;0,07;0,00;;743.336.969,22
AAL;22,03;;-1,59;-2,05;0,23;59,39;-58,98;-51,25;-1,38;-3,89;-2,46;;0,81;-2,57;-0,28;0,67;-129,39;-14,33;-49,73;-0,11;1,11;0,28;-15,81;;;-10,74;-13,89;;14.667.766.094,00
AAME;3,70;0,54;6,36;0,52;0,19;14,67;8,76;6,08;4,41;3,21;-1,13;-0,13;0,39;;-0,19;;8,18;2,93;9,50;0,36;0,64;0,48;3,32;24,99;;7,11;0,58;;74.307.979,20
AAN;25,54;0,88;303,86;1,23;0,65;;;;2,03;;;0,35;2,03;-29,37;-0,76;0,83;0,00;0,00;;0,43;0,57;0,00;;;;24,49;0,00;;888.985.636,89
AAOI;7,89;;-3,10;0,65;0,38;21,54;-19,43;-24,91;-3,98;-6,28;-2,10;0,34;0,77;1,71;-0,67;2,03;-21,03;-12,16;-12,46;0,58;0,42;0,49;4,32;;;12,09;-2,54;;190.473.079,34
AAON;69,51;0,55;46,00;10,36;8,09;30,29;19,82;15,35;35,64;36,28;-0,81;-0,23;7,06;22,54;-15,89;3,73;22,52;17,60;22,52;0,78;0,22;1,15;7,49;11,56;;6,71;1,51;;3.781.921.313,88
AAP;192,92;0,52;32,22;3,52;1,06;44,10;5,54;3,79;22,05;21,75;0,35;0,06;1,22;8,22;-2,25;1,32;10,93;3,29;9,67;0,30;0,70;0,87;-0,28;-0,22;;54,77;5,99;;12.172.881.554,40
AAPL;134,16;0,61;35,23;34,01;6,36;38,78;25,41;21,73;30,13;27,69;0,47;0,53;7,66;104,28;-11,26;1,16;96,54;18,06;35,86;0,19;0,81;0,83;3,27;1,46;;3,94;3,81;;2.034.885.116.160,00
AAWW;66,87;;5,34;0,85;0,32;58,34;19,01;11,22;3,15;5,27;2,52;0,68;0,60;27,30;-0,40;1,06;15,93;5,98;10,18;0,38;0,62;0,53;11,99;118,19;;78,53;12,51;;1.678.044.717,69
AB;40,12;7,25;14,12;;2,46;;;;;;;;;;-2,46;;;17,40;;0,00;0,00;0,00;;8,50;;0,00;2,84;;3.888.672.356,10
ABB;33,38;1,58;13,17;4,24;1,65;30,14;7,29;19,69;35,60;33,23;-0,46;-0,06;2,59;17,79;-3,10;1,25;32,16;12,52;6,76;0,39;0,61;0,64;-5,93;21,63;;7,88;2,53;;64.154.051.398,71
ABBV;107,91;4,60;41,28;14,57;1,27;66,41;12,40;10,08;33,56;46,62;13,66;5,93;4,16;-42,46;-1,51;0,84;35,30;3,07;4,49;0,09;0,91;0,30;14,91;-2,14;;7,40;2,61;;187.148.141.506,20
ABC;119,69;1,44;-7,61;-47,90;0,53;2,78;-2,49;-1,66;-5,05;-4,75;0,26;;0,13;-71,18;-2,20;0,99;-629,76;-7,03;-212,19;-0,01;1,01;4,24;6,91;;;-2,50;-15,74;;24.304.761.189,50
ABCB;51,31;1,17;13,58;1,34;0,17;0,00;31,54;22,33;9,62;3,10;-7,20;-1,01;3,03;;-0,17;;9,90;1,28;9,46;0,13;0,87;0,06;33,56;45,02;;38,16;3,78;;3.810.650.486,80
ABEO;1,49;;-1,74;1,43;0,97;100,00;-1.167,29;-1.211,96;-1,83;-1,01;1,16;-0,83;14,68;2,63;-2,75;2,70;-73,70;-53,23;-69,92;0,72;0,28;0,04;;;;1,17;-0,86;;177.349.910,40
