TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;19,83;;-72,64;2,02;0,92;31,73;5,79;-2,87;35,98;46,41;10,43;0,59;2,08;-29,57;-1,13;0,85;-2,79;-1,27;2,70;0,46;0,53;0,44;3,62;;6.924.011,50;9,80;-0,27;1,43;2.345.746.541,28
ABCB4;15,62;7,36;5,67;0,73;0,08;37,27;26,57;19,79;4,22;4,22;;;1,12;-2,21;-0,08;0,18;12,94;1,40;;0,11;0,89;0,07;7,15;9,74;11.780.095,59;21,31;2,76;0,08;3.531.527.643,16
ABEV3;14,59;4,14;17,07;2,91;1,80;50,27;22,97;18,03;13,40;12,75;-0,66;-0,14;3,08;176,68;-2,47;1,04;17,05;10,56;20,02;0,62;0,37;0,59;9,82;1,41;312.858.454,56;5,01;0,85;4,04;229.795.663.856,09
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;2,74;0,76;44,30;2,11;0,68;11,08;8,41;2,02;10,64;14,35;3,71;0,73;0,89;1,70;-1,86;2,65;4,76;1,53;7,66;0,32;0,68;0,76;;;6.612.851,31;1,30;0,06;-0,73;2.099.424.869,44
AESB3;10,51;0,58;10,71;1,58;0,41;22,78;14,53;25,41;18,74;34,08;15,34;1,30;2,72;2,77;-0,53;2,91;14,79;3,81;-2,70;0,26;0,64;0,15;;;15.015.753,63;6,63;0,98;;5.172.039.262,45
AFLT3;8,80;4,85;5,42;2,17;1,98;87,03;84,24;81,52;5,24;5,05;-0,19;-0,08;4,42;9,45;-2,58;10,78;39,98;36,56;39,43;0,91;0,09;0,45;30,86;48,28;4.861,50;4,06;1,62;0,01;555.145.360,00
AGRO3;22,45;20,66;2,85;0,93;0,66;39,85;35,81;58,48;4,65;4,79;0,14;0,03;1,67;1,61;-1,35;4,91;32,67;23,09;14,65;0,71;0,29;0,39;55,29;151,67;16.057.172,69;24,12;7,88;0,00;2.298.363.829,60
AGXY3;7,37;2,28;14,21;0,90;0,14;11,21;3,14;1,04;4,71;8,54;3,84;0,73;0,15;3,48;-0,80;1,05;6,32;0,99;7,19;0,16;0,84;0,95;;;584.351,94;8,20;0,52;;1.258.980.168,93
AHEB3;27,50;;-6,89;-3,99;0,78;39,70;-3,15;-17,13;-37,41;-35,20;2,32;;1,18;26,04;-1,09;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;4.125,00;-6,89;-3,99;0,25;235.705.178,50
AHEB5;22,00;;-5,51;-3,19;0,63;39,70;-3,15;-17,13;-29,93;-35,20;2,32;;0,94;20,83;-0,87;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;2.348,50;-6,89;-3,99;0,20;235.705.178,50
AHEB6;33,00;;-8,26;-4,79;0,94;39,70;-3,15;-17,13;-44,89;-35,20;2,32;;1,42;31,25;-1,31;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;3.300,00;-6,89;-3,99;0,30;235.705.178,50
ALLD3;9,49;14,04;3,35;0,58;0,22;13,72;6,66;4,42;2,22;2,95;0,73;0,19;0,15;0,98;-0,74;1,48;17,24;6,66;19,90;0,39;0,61;1,51;;;756.915,06;16,45;2,84;0,11;884.663.323,18
ALPA3;15,50;2,55;17,92;1,96;1,19;48,45;13,31;14,87;20,02;18,57;-3,05;-0,30;2,66;7,12;-2,50;1,47;10,93;6,65;8,79;0,61;0,38;0,45;-0,53;10,32;112.046,75;7,91;0,87;0,13;11.439.472.242,84
ALPA4;17,98;2,42;20,79;2,27;1,38;48,45;13,31;14,87;23,22;18,57;-3,05;-0,30;3,09;8,26;-2,90;1,47;10,93;6,65;8,79;0,61;0,38;0,45;-0,53;10,32;62.711.173,06;7,91;0,87;0,15;11.439.472.242,84
ALPK3;2,20;;-2,33;0,92;0,19;26,64;0,11;-22,18;452,29;1.684,89;1.232,60;2,51;0,52;-0,90;-0,20;0,29;-39,61;-8,01;-0,09;0,20;0,80;0,36;;;1.221.425,59;2,39;-0,94;0,64;471.738.350,60
ALSO3;16,05;2,39;14,76;0,62;0,37;69,41;55,68;28,66;7,60;4,36;-3,24;-0,27;4,23;2,53;-0,46;3,64;4,23;2,48;6,45;0,58;0,32;0,09;22,33;24,57;34.866.746,78;25,69;1,09;0,09;4.265.653.086,90
ALUP11;26,75;4,60;6,41;1,11;0,30;78,20;77,23;24,89;2,07;4,17;2,10;1,13;1,60;3,96;-0,36;1,78;17,26;4,60;15,12;0,27;0,60;0,18;27,49;31,52;26.149.512,88;24,17;4,17;0,51;7.838.742.148,58
ALUP3;8,95;4,58;6,43;1,11;0,30;78,20;77,23;24,89;2,07;4,17;2,10;1,13;1,60;3,98;-0,36;1,78;17,26;4,60;15,12;0,27;0,60;0,18;27,49;31,52;80.098,66;8,06;1,39;0,51;7.838.742.148,58
ALUP4;8,85;4,63;6,36;1,10;0,29;78,20;77,23;24,89;2,05;4,17;2,10;1,13;1,58;3,93;-0,35;1,78;17,26;4,60;15,12;0,27;0,60;0,18;27,49;31,52;119.959,06;8,06;1,39;0,51;7.838.742.148,58
AMAR3;2,11;;-4,86;0,66;0,22;44,23;-0,85;-5,52;-31,71;-88,30;-56,59;1,18;0,27;1,78;-0,44;1,32;-13,62;-4,46;-4,51;0,33;0,67;0,81;-2,41;;9.195.980,41;3,19;-0,43;;723.383.052,70
AMBP3;23,83;1,27;16,91;2,60;0,45;21,59;16,99;6,58;6,54;12,05;5,51;2,19;1,11;2,13;-0,74;2,26;15,40;2,68;7,10;0,17;0,80;0,41;;;31.688.294,16;9,15;1,41;0,12;2.691.255.062,04
AMER3;16,32;3,80;25,97;0,97;0,34;30,11;4,29;2,15;13,03;20,26;7,24;0,54;0,56;1,68;-0,63;1,76;3,72;1,30;1,98;0,35;0,65;0,61;21,42;;197.173.479,25;16,90;0,63;-0,08;14.804.147.808,00
ANIM3;4,54;;-7,98;0,64;0,17;55,89;11,91;-7,33;4,91;14,84;9,93;1,30;0,58;1,99;-0,21;1,70;-8,06;-2,12;3,79;0,26;0,70;0,29;22,51;;16.593.915,84;7,06;-0,57;0,01;1.833.564.374,70
APER3;28,50;0,24;69,20;1,10;0,61;100,00;7,36;2,85;26,80;20,00;-6,79;-0,28;1,97;9,15;-0,83;1,34;1,58;0,88;3,83;0,56;0,44;0,31;4,50;;1.708.739,75;26,02;0,41;0,02;327.183.819,00
APTI3;197,64;;-0,35;0,02;0,01;99,60;-89,65;-42,25;-0,17;-1,48;0,53;-0,05;0,15;0,02;-0,01;4,14;-4,58;-2,07;-13,12;0,45;0,55;0,05;-6,46;;;12.267,55;-561,66;0,00;44.442.750,00
APTI4;3.500,00;;-6,23;0,29;0,13;99,60;-89,65;-42,25;-2,94;-1,48;0,53;-0,05;2,63;0,44;-0,21;4,14;-4,58;-2,07;-13,12;0,45;0,55;0,05;-6,46;;;12.267,55;-561,66;0,05;44.442.750,00
ARML3;10,64;2,41;46,95;3,24;1,15;47,20;32,46;14,69;21,25;24,00;2,75;0,42;6,90;2,83;-2,35;4,78;6,90;2,44;4,62;0,35;0,65;0,17;;;4.376.406,63;3,28;0,23;0,18;3.678.881.303,44
ARZZ3;74,40;2,28;18,43;3,27;2,03;52,81;16,73;11,78;12,97;12,30;-0,68;-0,17;2,17;9,72;-4,27;1,66;17,75;11,01;18,91;0,62;0,38;0,94;18,73;30,72;71.973.215,03;22,75;4,04;0,01;8.168.838.693,60
ASAI3;15,58;1,10;13,25;7,03;0,65;17,00;5,97;3,61;8,01;10,53;2,52;2,22;0,48;23,45;-1,04;1,08;53,08;4,88;17,75;0,09;0,91;1,35;;;120.479.142,50;2,21;1,18;4,43;20.989.580.892,58
ATMP3;1,03;;-0,16;0,36;0,02;8,42;-14,28;-17,46;-0,19;-2,45;-2,26;4,25;0,03;-0,04;-0,02;0,39;-229,65;-9,94;-42,78;0,04;0,96;0,57;-12,49;;65.684,63;2,85;-6,55;-0,02;27.511.666,68
ATOM3;2,43;2,84;5,56;2,36;1,59;100,00;29,38;30,89;5,84;4,00;-1,84;-0,75;1,72;1,80;-75,42;10,02;42,54;28,54;38,72;0,67;0,33;0,92;;;133.028,56;1,03;0,44;-0,29;57.845.902,14
AURA33;28,94;9,30;5,55;1,35;0,62;41,30;27,82;15,68;3,13;3,09;-0,04;-0,02;0,87;2,92;-1,15;1,86;24,29;11,16;16,45;0,46;0,54;0,71;;;4.180.572,63;21,48;5,22;-0,18;2.047.286.792,40
AURE3;13,80;0,72;524,67;1,08;0,49;28,70;30,66;1,46;24,94;27,94;3,00;0,13;7,65;5,82;-0,60;1,77;0,21;0,09;2,68;0,45;0,55;0,06;;;39.338.671,75;12,82;0,03;;13.800.000.000,00
AVLL3;22,00;;-1,25;-6,82;0,28;-4,59;-126,33;-204,76;-2,03;-5,52;-3,49;;2,56;-4,03;-0,42;0,83;-544,82;-22,10;-28,99;-0,04;1,04;0,11;;;34.321,93;-3,23;-17,57;-0,06;493.147.468,00
AZEV3;2,67;;5,44;1,23;0,32;18,34;24,69;18,16;4,00;3,85;0,35;0,11;0,99;-18,49;-0,46;0,95;22,53;5,87;22,51;0,26;0,74;0,32;-8,87;;172.459,53;2,18;0,49;-0,07;127.231.500,00
AZEV4;2,17;;4,42;1,00;0,26;18,34;24,69;18,16;3,25;3,85;0,35;0,11;0,80;-15,03;-0,37;0,95;22,53;5,87;22,51;0,26;0,74;0,32;-8,87;;693.814,75;2,18;0,49;-0,05;127.231.500,00
AZUL4;12,19;;12,43;-0,99;0,87;17,86;1,33;10,94;102,16;159,72;131,61;;1,36;-2,28;-1,21;0,43;-7,93;6,97;2,48;-0,88;1,88;0,64;8,38;;150.571.367,47;-12,37;0,98;-0,11;4.241.864.726,45
B3SA3;10,03;7,04;13,41;2,81;1,21;89,78;59,11;44,83;10,17;9,32;-0,85;-0,23;6,01;7,72;-1,98;1,67;20,92;8,99;11,60;0,43;0,57;0,20;34,69;25,83;359.327.501,66;3,58;0,75;3,28;61.172.970.000,00
BAHI3;10,45;;-5,06;1,47;0,35;38,28;-8,87;-17,07;-9,74;-12,07;-2,33;0,35;0,86;-2,25;-0,42;0,51;-29,13;-6,93;-10,35;0,24;0,75;0,41;;;42.373,10;7,09;-2,06;-0,22;248.487.665,80
BALM3;11,72;2,15;8,77;0,93;0,51;56,25;9,74;9,72;8,75;6,88;-1,55;-0,16;0,85;1,22;-1,64;2,56;10,56;5,84;6,60;0,55;0,43;0,60;3,42;34,15;2.222,50;12,66;1,34;-0,22;110.691.000,00
BALM4;10,87;2,31;8,13;0,86;0,47;56,25;9,74;9,72;8,12;6,88;-1,55;-0,16;0,79;1,13;-1,52;2,56;10,56;5,84;6,60;0,55;0,43;0,60;3,42;34,15;3.998,45;12,66;1,34;-0,20;110.691.000,00
BAUH4;72,99;;55,22;3,77;2,43;19,30;1,23;3,93;176,30;176,40;0,09;0,00;2,17;-33,88;-3,31;0,79;6,83;4,39;-1,10;0,64;0,36;1,12;5,51;-2,13;47.843,75;19,34;1,32;-0,81;381.169.983,78
