TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;3,01;;192,82;0,41;0,08;100,00;83,16;2,21;5,12;48,08;42,95;3,41;4,26;;-0,08;;0,21;0,04;1,32;0,20;0,80;0,02;-30,10;;;7,40;0,02;;86.961.910,00
AAT;28,25;4,46;40,70;1,39;0,57;64,42;26,92;10,04;15,18;29,33;14,14;1,29;4,09;;-0,57;;3,41;1,40;3,90;0,41;0,59;0,14;4,96;-2,73;;20,33;0,69;;1.709.918.825,00
ABR;14,47;10,37;7,88;0,87;0,14;99,46;252,00;110,71;3,46;10,62;7,15;1,81;8,72;;-0,14;;11,09;1,76;7,32;0,16;0,84;0,02;28,66;46,46;;16,56;1,84;;2.464.275.728,00
ACC;65,42;1,44;154,52;2,95;1,22;51,87;18,95;6,00;48,96;67,23;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.124.977.860,00
ACRE;11,94;8,46;12,19;0,85;0,24;100,00;717,76;361,13;6,13;22,56;16,43;2,27;44,01;-23,97;-0,25;0,74;6,95;1,96;4,09;0,28;0,72;0,01;;6,15;;14,09;0,98;;649.994.496,00
ADC;68,29;4,07;39,73;1,20;0,83;87,63;53,04;33,91;25,40;32,91;7,51;0,35;13,47;;-0,83;;3,02;2,09;3,31;0,69;0,31;0,06;29,96;22,07;;56,96;1,72;;5.451.775.083,00
AFCG;16,77;12,94;9,13;0,98;0,73;;;;8,07;9,31;1,24;0,15;;;-0,73;;10,79;7,94;9,44;0,74;0,26;0,00;;;;17,03;1,84;;333.016.983,00
AFIN;8,23;2,58;-97,09;0,58;0,28;74,05;20,65;-3,17;14,92;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;1,79;-303,19;1,80;0,86;74,05;20,65;-3,17;46,58;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;1,80;-306,85;1,82;0,87;74,05;20,65;-3,17;47,15;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AGNC;8,35;17,25;-4,98;0,57;0,08;;;;-6,03;-14,36;-8,34;0,79;;;-0,08;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;14,58;-1,68;;4.603.355.000,00
AGNCM;19,01;9,04;-11,33;1,30;0,17;;;;-13,72;-14,36;-8,34;0,79;;;-0,17;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;14,58;-1,68;;4.603.355.000,00
AGNCN;23,96;7,30;-14,28;1,64;0,22;;;;-17,29;-14,36;-8,34;0,79;;;-0,22;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;14,58;-1,68;;4.603.355.000,00
AGNCO;19,83;8,19;-11,82;1,36;0,18;;;;-14,31;-14,36;-8,34;0,79;;;-0,18;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;14,58;-1,68;;4.603.355.000,00
AGNCP;18,71;8,18;-11,15;1,28;0,17;;;;-13,50;-14,36;-8,34;0,79;;;-0,17;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;14,58;-1,68;;4.603.355.000,00
AHH;11,31;6,19;23,74;1,21;0,34;44,76;28,21;10,19;8,57;8,17;-0,40;-0,06;2,42;;-0,34;;5,09;1,42;12,20;0,28;0,72;0,14;1,91;-4,85;;9,36;0,48;;766.022.907,00
AHT;6,40;;-1,37;-3,36;0,05;31,39;2,56;-14,78;7,90;121,64;113,74;;0,20;-0,07;-0,07;0,18;-245,31;-4,00;0,44;-0,02;1,01;0,27;-11,60;;;-1,91;-4,67;;220.796.800,00
AIC;23,75;7,11;1.521,42;3,21;0,63;100,00;83,16;2,21;40,43;48,08;42,95;3,41;33,62;;-0,63;;0,21;0,04;1,32;0,20;0,80;0,02;-30,10;;;7,40;0,02;;86.961.910,00
AIRC;37,00;4,84;5,98;2,68;0,89;64,62;144,75;127,09;5,25;8,25;3,01;1,53;7,60;;-0,89;;44,76;14,84;19,67;0,33;0,66;0,12;;;;13,83;6,19;;5.704.926.400,00
AIV;7,51;0,27;4,74;1,54;0,47;61,54;198,22;126,59;3,03;5,43;2,40;1,22;6,00;;-0,47;;32,51;9,96;19,57;0,31;0,67;0,08;-29,80;;;4,87;1,58;;1.142.636.737,00
AIW;25,00;;1.601,50;3,38;0,67;100,00;83,16;2,21;42,56;48,08;42,95;3,41;35,39;;-0,67;;0,21;0,04;1,32;0,20;0,80;0,02;-30,10;;;7,40;0,02;;86.961.910,00
AJX;8,07;14,00;16,62;0,42;0,12;100,00;175,84;46,15;4,36;17,48;13,12;1,27;7,67;0,32;-0,37;2,12;2,53;0,70;4,02;0,27;0,73;0,02;4,61;8,50;;19,17;0,49;;183.456.924,00
AJXA;24,10;7,52;49,64;1,26;0,35;100,00;175,84;46,15;13,03;17,48;13,12;1,27;22,91;0,95;-1,11;2,12;2,53;0,70;4,02;0,27;0,73;0,02;4,61;8,50;;19,17;0,49;;183.456.924,00
AKR;14,15;4,88;43,43;0,79;0,30;68,69;38,65;9,84;11,06;25,71;14,65;1,05;4,28;;-0,30;;1,83;0,70;3,46;0,38;0,62;0,07;9,02;-20,20;;17,83;0,33;;1.343.283.555,00
ALEX;20,11;3,93;53,57;1,29;0,79;32,36;8,88;6,91;41,66;54,27;12,61;0,39;3,70;;-0,79;;2,40;1,47;1,05;0,61;0,38;0,21;-0,43;;;15,62;0,38;;1.462.352.947,00
ALX;235,34;7,65;9,84;4,84;0,85;55,99;70,21;60,37;8,46;14,13;5,67;3,25;5,94;;-0,85;;49,21;8,62;10,61;0,18;0,82;0,14;-1,90;8,98;;48,63;23,93;;1.201.951.982,00
AMH;30,67;2,09;54,10;1,65;0,88;55,33;26,95;14,15;28,41;33,51;5,11;0,30;7,66;;-0,88;;3,05;1,63;4,20;0,53;0,47;0,12;8,21;95,07;;18,56;0,57;;10.684.514.034,00
AMT;203,92;2,79;32,71;15,11;1,43;69,44;38,89;27,78;23,36;32,23;8,88;5,74;9,08;-33,16;-1,51;0,57;46,21;4,36;8,77;0,09;0,91;0,16;10,09;21,84;;13,49;6,23;;94.946.293.952,00
ANH;2,98;;-2,68;0,72;0,12;;;;-5,03;24,95;29,98;-4,31;;;-0,12;;-27,04;-4,64;-9,45;0,17;0,82;0,00;;;;4,12;-1,11;;295.925.866,36
APLE;16,21;3,27;28,91;1,15;0,78;59,35;16,83;11,40;19,58;27,17;7,59;0,45;3,30;;-0,78;;3,98;2,69;4,01;0,67;0,33;0,24;-2,15;-33,49;;14,08;0,56;;3.710.118.864,00
APTS;25,00;1,40;105,44;1,40;0,43;69,54;28,71;3,83;14,06;33,84;19,77;1,96;4,04;;-0,43;;1,32;0,41;3,21;0,31;0,69;0,11;20,97;;;17,91;0,24;;1.611.075.000,00
ARE;145,90;3,19;44,64;1,36;0,70;69,77;31,52;21,49;30,44;42,72;12,28;0,55;9,59;;-0,70;;3,04;1,56;2,80;0,51;0,49;0,07;18,06;;;107,36;3,27;;23.940.337.070,00
ARI;11,11;12,60;5,31;0,65;0,16;100,00;976,83;547,11;2,98;15,70;12,72;2,77;29,06;;-0,16;;12,21;2,99;5,58;0,25;0,75;0,01;;7,20;;17,12;2,09;;1.562.021.560,00
ARR;5,40;22,22;-2,46;0,76;0,07;;;;-3,12;-1,80;1,31;-0,32;;;-0,07;;-30,73;-2,66;-24,06;0,09;0,91;0,00;;;;7,15;-2,20;;713.556.000,00
AVB;167,29;3,80;28,71;2,14;1,18;100,00;43,05;33,39;22,27;29,75;7,48;0,72;9,59;;-1,18;;7,46;4,12;5,47;0,55;0,45;0,12;2,33;-1,25;;78,08;5,83;;23.392.311.261,00
BDN;6,68;11,38;40,50;0,70;0,29;63,92;19,23;5,63;11,86;33,00;21,14;1,26;2,28;;-0,29;;1,74;0,71;2,61;0,41;0,59;0,13;-1,52;-21,10;;9,48;0,16;;1.146.086.264,00
BFS;41,21;5,63;24,26;2,42;0,55;74,39;45,30;16,70;8,94;19,43;10,49;2,84;4,05;;-0,55;;9,99;2,28;7,00;0,23;0,77;0,14;1,96;1,34;;17,00;1,70;;984.127.768,00
BHR;3,83;0,78;21,15;0,61;0,13;35,38;10,68;2,22;4,39;19,40;15,00;2,08;0,47;-0,27;-0,16;0,25;2,88;0,62;3,41;0,21;0,68;0,28;1,05;;;6,28;0,18;;273.687.587,00
BNL;16,59;6,45;24,08;1,01;0,55;95,33;48,09;29,28;14,66;24,76;10,09;0,70;7,05;;-0,55;;4,20;2,28;3,97;0,54;0,46;0,08;21,79;23,02;;16,41;0,69;;2.871.977.850,00
BPYU;18,52;;-0,83;0,44;0,03;57,68;-4,09;-57,47;-11,61;-274,32;-262,70;9,86;0,48;;-0,03;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BPYUP;25,20;;-1,13;0,59;0,05;57,68;-4,09;-57,47;-15,80;-274,32;-262,70;9,86;0,65;;-0,05;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BRG;26,60;1,83;18,42;16,07;0,31;63,36;34,40;18,88;10,11;22,56;12,45;19,78;3,48;;-0,31;;87,20;1,67;5,39;0,02;0,59;0,09;22,09;;;1,66;1,44;;813.284.360,00
BRMK;5,61;14,97;9,57;0,66;0,59;100,00;308,21;280,95;8,73;9,45;0,72;0,05;26,89;;-0,59;;6,90;6,21;6,97;0,90;0,10;0,02;;;;8,49;0,59;;745.381.626,00
BRT;21,43;4,48;5,05;1,54;0,64;100,00;189,07;172,68;4,61;7,87;3,26;1,09;8,71;;-0,64;;30,58;12,59;14,15;0,41;0,59;0,07;-20,11;14,85;;13,89;4,25;;384.338.478,00
BRX;21,82;4,40;19,93;2,31;0,77;74,21;43,13;27,25;12,59;22,37;9,77;1,80;5,43;;-0,77;;11,61;3,87;6,55;0,33;0,67;0,14;-2,02;-0,40;;9,43;1,09;;6.544.103.842,00
BXMT;24,21;10,24;9,85;0,89;0,17;0,00;83,80;36,61;4,30;4,02;-0,28;-0,06;3,61;;-0,17;;9,02;1,69;20,60;0,19;0,81;0,05;11,41;11,96;;27,26;2,46;;4.137.467.211,00
BXP;71,64;5,47;17,04;1,82;0,47;63,89;40,97;22,04;9,17;20,30;11,13;2,21;3,76;;-0,47;;10,70;2,78;6,05;0,26;0,74;0,13;2,52;0,12;;39,27;4,20;;11.229.906.708,00
CCI;130,05;4,52;36,45;7,33;1,45;69,47;32,90;22,90;25,37;34,89;9,52;2,75;8,35;-40,17;-1,49;0,46;20,12;3,98;7,55;0,20;0,80;0,17;10,09;27,60;;17,73;3,57;;56.316.760.965,00
CDR;29,00;67,77;-7,87;0,89;0,38;63,71;-23,43;-40,14;-13,48;-31,60;-18,12;1,20;3,16;;-0,38;;-11,33;-4,89;-3,00;0,43;0,57;0,12;-3,33;;;32,53;-3,69;;393.103.700,00
CHCT;35,29;4,97;38,69;1,85;1,09;83,24;35,76;23,95;25,92;34,91;9,00;0,64;9,27;;-1,09;;4,78;2,82;4,32;0,59;0,41;0,12;29,16;52,57;;19,06;0,91;;885.754.297,00
CHMI;5,77;18,72;10,39;0,45;0,08;76,91;56,37;20,53;3,78;1,59;-2,19;-0,26;2,13;-0,13;-0,09;0,15;4,35;0,80;10,18;0,18;0,82;0,04;48,19;-13,13;;12,76;0,56;;113.368.383,00
CIM;6,27;19,46;-15,56;0,55;0,11;100,00;37,29;-16,85;7,03;20,27;13,24;1,03;2,62;;-0,11;;-3,52;-0,68;3,76;0,19;0,81;0,04;0,83;3,96;;11,45;-0,40;;1.453.080.651,00
CIO;10,44;7,66;0,95;0,50;0,27;63,96;278,22;260,57;0,89;2,11;1,22;0,68;2,48;;-0,27;;52,08;28,28;31,67;0,54;0,46;0,11;17,75;;;21,05;10,96;;434.021.076,00
CLDT;12,19;;-43,88;0,75;0,44;44,26;4,55;-5,25;50,62;89,86;39,25;0,58;2,30;;-0,44;;-1,71;-1,00;0,92;0,59;0,41;0,19;-7,17;;;16,23;-0,28;;594.951.235,00
CLI;18,35;;-62,81;1,28;0,37;76,04;-7,77;-8,36;-67,64;-163,28;-95,64;1,80;5,25;;-0,37;;-2,03;-0,58;-0,66;0,29;0,60;0,07;-12,02;;;14,38;-0,29;;1.668.864.605,00
CLNC;10,32;;-2,95;0,86;0,22;43,42;-47,68;-322,28;-19,96;-73,37;-53,41;2,30;9,52;;-0,22;;-29,14;-7,34;-1,45;0,25;0,75;0,02;9,43;;;11,99;-3,49;;1.339.149.000,00
CLNY;8,50;;-1,51;0,59;0,21;65,74;-147,61;-222,45;-2,27;-6,06;-3,79;0,99;3,35;4,87;-0,23;1,65;-39,38;-13,62;-12,42;0,35;0,65;0,06;9,25;;;14,34;-5,65;;4.140.822.600,00
CLPR;6,82;5,57;-17,97;5,75;0,09;52,78;19,63;-4,86;4,45;49,80;45,35;58,62;0,87;;-0,09;;-32,02;-0,49;2,09;0,02;0,98;0,10;5,70;;;1,19;-0,38;;109.551.024,00
CMCT;6,35;5,20;19,75;0,38;0,22;44,10;18,35;7,47;8,04;17,80;9,76;0,47;1,48;;-0,22;;1,94;1,11;2,73;0,57;0,38;0,15;-19,32;;;16,55;0,32;;148.329.015,00
CMCTP;27,45;5,68;85,39;1,66;0,95;44,10;18,35;7,47;34,74;17,80;9,76;0,47;6,38;;-0,95;;1,94;1,11;2,73;0,57;0,38;0,15;-19,32;;;16,55;0,32;;148.329.015,00
CMO;6,50;;9,33;0,72;0,08;100,00;121,01;73,55;5,67;66,03;60,36;7,68;6,86;;-0,08;;7,73;0,86;1,43;0,11;0,89;0,01;-12,46;;;9,01;0,70;;629.691.400,00
COLD;27,66;3,18;-461,54;1,96;0,93;22,50;2,11;-0,56;123,63;173,39;49,76;0,79;2,60;;-0,93;;-0,42;-0,20;0,55;0,48;0,52;0,36;12,75;;;14,14;-0,06;;7.450.655.262,00
CONE;90,36;1,15;468,41;4,05;1,59;55,95;7,05;2,10;139,42;179,79;40,38;1,17;9,83;-44,32;-1,77;0,74;0,87;0,34;1,19;0,39;0,61;0,16;17,91;4,92;;22,29;0,19;;11.850.659.784,00
COR;169,90;0,75;84,80;-848,50;3,47;67,53;23,16;13,87;50,78;62,80;12,02;;11,76;;-3,47;;-1.000,61;4,09;8,34;0,00;1,00;0,29;12,73;24,64;;-0,20;2,00;;7.509.189.230,00
CORR;2,05;9,76;21,88;0,23;0,06;55,79;21,57;1,08;1,09;7,66;6,57;1,40;0,24;;-0,06;;1,07;0,29;7,21;0,27;0,73;0,27;7,50;;;8,80;0,09;;32.276.430,00
CPLG;15,98;;-33,36;1,06;0,61;17,49;-0,65;-6,05;-311,32;-437,32;-126,00;0,43;2,02;;-0,61;;-3,19;-1,83;-0,42;0,57;0,43;0,30;;;;15,01;-0,48;;933.952.698,00
CPT;111,50;3,27;14,47;2,36;1,26;62,80;69,30;60,38;12,61;16,45;3,84;0,72;8,74;;-1,26;;16,29;8,72;10,76;0,54;0,46;0,14;5,49;-17,85;;47,29;7,71;;11.877.872.000,00
CTO;20,42;17,53;83,78;0,86;0,45;67,15;21,65;5,42;20,98;38,66;17,68;0,73;4,54;;-0,45;;1,03;0,54;2,14;0,53;0,47;0,10;1,30;13,00;;23,64;0,24;;383.896.000,00
CTRE;19,03;5,73;243,47;2,20;1,10;97,20;22,02;3,99;44,13;62,51;18,37;0,92;9,72;;-1,10;;0,90;0,45;2,56;0,50;0,50;0,11;12,84;19,65;;8,64;0,08;;1.846.456.161,00
CTT;10,37;2,17;9,18;2,54;0,99;52,76;72,43;59,22;7,50;11,39;3,89;1,32;5,43;;-0,99;;27,70;10,81;13,63;0,39;0,61;0,18;4,53;;;4,08;1,13;;510.983.824,00
CUBE;38,91;4,42;34,30;3,06;1,37;70,76;36,64;26,25;24,58;33,24;8,66;1,08;9,00;;-1,37;;8,93;4,00;5,99;0,45;0,54;0,15;10,03;23,13;;12,70;1,13;;8.738.201.577,00
CUZ;24,08;5,27;11,76;0,79;0,49;66,00;48,75;40,90;9,87;16,07;6,20;0,49;4,81;;-0,49;;6,67;4,14;5,32;0,62;0,38;0,10;23,84;28,31;;30,68;2,05;;3.646.537.944,00
CXP;19,28;;26,56;0,87;0,55;53,97;42,59;32,85;20,48;32,31;11,83;0,50;8,72;;-0,55;;3,29;2,06;2,80;0,63;0,37;0,06;-11,89;21,00;;22,06;0,73;;2.215.246.936,00
CXW;11,21;;15,05;0,96;0,40;26,35;11,05;4,73;6,44;12,31;5,87;0,88;0,71;43,33;-0,48;1,06;6,40;2,67;6,53;0,42;0,58;0,57;0,14;;;11,64;0,74;;1.318.513.474,00
DBRG;12,43;0,08;-8,89;1,25;0,17;67,09;-17,04;-22,18;-11,57;-34,33;-22,77;2,46;1,97;;-0,17;;-14,05;-1,93;-2,63;0,14;0,85;0,09;;;;9,96;-1,40;;2.039.177.547,00
DEA;16,24;6,53;66,83;1,18;0,50;67,18;23,30;7,56;21,69;41,54;19,84;1,08;5,06;;-0,50;;1,76;0,75;2,59;0,42;0,58;0,10;21,31;49,96;;13,79;0,24;;1.474.861.584,00
DEI;17,22;6,50;34,65;1,17;0,31;66,92;24,00;9,07;13,10;34,61;21,51;1,92;3,14;;-0,31;;3,38;0,89;2,95;0,26;0,74;0,10;4,34;-5,23;;14,70;0,50;;3.027.002.202,00
DHC;1,20;3,33;0,98;0,11;0,05;17,21;52,29;22,66;0,42;2,72;2,29;0,58;0,22;4,18;-0,05;1,09;10,87;4,84;13,37;0,45;0,55;0,21;5,51;4,70;;11,32;1,23;;286.948.200,00
DHCNI;11,72;12,00;9,53;1,04;0,46;17,21;52,29;22,66;4,13;2,72;2,29;0,58;2,16;40,82;-0,53;1,09;10,87;4,84;13,37;0,45;0,55;0,21;5,51;4,70;;11,32;1,23;;286.948.200,00
DHCNL;12,96;12,06;10,54;1,15;0,51;17,21;52,29;22,66;4,57;2,72;2,29;0,58;2,39;45,14;-0,59;1,09;10,87;4,84;13,37;0,45;0,55;0,21;5,51;4,70;;11,32;1,23;;286.948.200,00
DLR;96,77;4,98;19,86;1,63;0,71;63,38;36,37;30,65;16,74;26,32;9,58;0,93;6,09;;-0,71;;8,21;3,57;4,85;0,44;0,53;0,12;15,63;32,02;;59,35;4,87;;27.822.255.607,00
DOC;14,38;6,40;27,07;1,16;0,63;67,31;29,20;24,20;22,44;35,42;12,99;0,67;6,55;;-0,63;;4,27;2,34;3,08;0,55;0,45;0,10;13,48;22,87;;12,45;0,53;;3.254.493.104,00
DRE;48,20;2,32;19,55;2,95;1,69;41,81;95,22;85,63;17,58;21,08;3,50;0,59;16,74;;-1,69;;15,06;8,66;10,01;0,57;0,43;0,10;8,65;22,27;;16,37;2,47;;18.556.648.140,00
DRH;8,61;0,35;34,31;1,15;0,58;30,77;11,15;6,24;19,21;30,38;11,17;0,67;2,14;;-0,58;;3,36;1,68;3,27;0,50;0,50;0,27;-8,75;;;7,47;0,25;;1.816.047.030,00
DX;11,79;13,23;3,14;0,68;0,13;0,00;87,11;79,29;2,86;0,10;-2,76;-0,66;2,49;0,61;-24,72;1,27;21,65;4,12;23,78;0,19;0,81;0,05;9,72;18,86;;17,33;3,75;;524.856.609,00
EARN;6,77;15,95;-2,94;0,75;0,08;;;;-3,44;34,70;38,14;-8,28;;;-0,08;;-25,38;-2,68;-21,18;0,11;0,89;0,00;;;;9,07;-2,30;;88.547.538,00
EGP;154,13;2,95;30,61;3,38;1,70;100,00;54,77;47,23;26,40;33,05;6,65;0,85;14,46;;-1,70;;11,03;5,54;6,90;0,50;0,50;0,12;10,10;10,53;;45,64;5,04;;6.716.060.620,00
ELS;61,50;2,59;41,30;7,91;2,12;48,12;29,04;20,05;28,52;36,95;8,43;2,34;8,28;;-2,12;;19,15;5,13;8,25;0,27;0,73;0,26;7,68;9,86;;7,78;1,49;;11.445.826.500,00
EPR;39,28;8,15;21,72;1,15;0,51;91,14;48,73;22,15;9,87;18,99;9,12;1,07;4,81;;-0,51;;5,31;2,34;5,45;0,44;0,56;0,11;1,51;-15,21;;34,08;1,81;;2.946.577.416,00
EPRT;21,41;4,95;23,74;1,22;0,79;98,38;60,32;46,32;18,23;24,96;6,73;0,45;11,00;;-0,79;;5,14;3,33;4,42;0,65;0,35;0,07;71,50;91,16;;17,53;0,90;;3.048.295.852,00
EQC;26,04;3,84;264,82;1,01;0,96;100,00;24,13;17,43;191,26;10,73;-180,53;-0,95;46,15;;-0,96;;0,38;0,36;0,52;0,95;0,05;0,02;-35,02;;;25,80;0,10;;2.849.512.932,00
EQIX;611,09;1,99;79,64;4,99;1,90;48,00;16,26;9,84;48,21;58,74;10,53;1,09;7,84;23,98;-2,20;2,37;6,27;2,38;4,02;0,38;0,62;0,24;12,93;31,58;;122,47;7,67;;55.655.143.968,00
