TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;3,06;;196,02;0,41;0,08;100,00;83,16;2,21;5,21;48,16;42,95;3,41;4,33;;-0,08;;0,21;0,04;1,32;0,20;0,80;0,02;-30,10;;;7,40;0,02;;88.406.460,00
AAT;27,41;4,60;42,23;1,35;0,55;64,98;26,97;9,68;15,16;29,76;14,60;1,30;4,09;;-0,55;;3,19;1,31;3,79;0,41;0,59;0,13;4,96;-2,73;;20,35;0,65;;1.659.075.221,00
ABR;14,67;10,22;7,99;0,90;0,14;99,46;252,00;110,71;3,51;10,68;7,17;1,84;8,84;;-0,14;;11,25;1,78;7,49;0,16;0,84;0,02;28,66;46,46;;16,32;1,84;;2.498.336.208,00
ACC;65,42;1,44;154,52;2,95;1,22;51,87;18,95;6,00;48,96;67,23;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.124.977.860,00
ACRE;12,69;10,40;12,95;0,88;0,26;100,00;717,76;361,13;6,52;23,97;17,46;2,35;46,78;;-0,26;;6,79;1,98;3,97;0,29;0,71;0,01;;6,15;;14,44;0,98;;690.823.296,00
ADC;72,71;3,78;42,67;1,46;0,96;87,67;57,01;35,60;26,64;35,41;8,77;0,48;15,19;;-0,96;;3,42;2,25;3,65;0,66;0,34;0,06;29,96;22,07;;49,76;1,70;;5.804.635.617,00
AFCG;16,63;12,27;9,05;0,98;0,72;;;;8,00;9,24;1,24;0,15;;;-0,72;;10,79;7,94;9,44;0,74;0,26;0,00;;;;17,03;1,84;;330.236.877,00
AFIN;8,23;5,16;-97,09;0,58;0,28;74,05;20,65;-3,17;14,92;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;3,59;-303,19;1,80;0,86;74,05;20,65;-3,17;46,58;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;3,60;-306,85;1,82;0,87;74,05;20,65;-3,17;47,15;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AGNC;11,24;12,81;-6,35;0,73;0,10;;;;-7,69;-16,03;-8,34;0,79;;;-0,10;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;15,38;-1,77;;5.875.404.272,00
AGNCM;21,42;8,02;-12,10;1,39;0,18;;;;-14,66;-16,03;-8,34;0,79;;;-0,18;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;15,38;-1,77;;5.875.404.272,00
AGNCN;24,55;7,13;-13,87;1,60;0,21;;;;-16,80;-16,03;-8,34;0,79;;;-0,21;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;15,38;-1,77;;5.875.404.272,00
AGNCO;22,28;7,29;-12,59;1,45;0,19;;;;-15,24;-16,03;-8,34;0,79;;;-0,19;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;15,38;-1,77;;5.875.404.272,00
AGNCP;20,79;7,37;-11,75;1,35;0,18;;;;-14,22;-16,03;-8,34;0,79;;;-0,18;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;15,38;-1,77;;5.875.404.272,00
AHH;12,59;5,32;26,42;1,35;0,38;44,76;28,21;10,19;9,54;9,14;-0,40;-0,06;2,69;;-0,38;;5,09;1,42;12,20;0,28;0,72;0,14;1,91;-4,85;;9,36;0,48;;852.716.923,00
AHT;8,74;;-1,87;-4,59;0,07;31,39;2,56;-14,78;10,79;124,53;113,74;;0,28;-0,09;-0,09;0,18;-245,31;-4,00;0,44;-0,02;1,01;0,27;-11,60;;;-1,91;-4,67;;301.525.630,00
AIC;24,62;6,85;1.577,15;3,33;0,66;100,00;83,16;2,21;41,91;48,16;42,95;3,41;34,86;;-0,66;;0,21;0,04;1,32;0,20;0,80;0,02;-30,10;;;7,40;0,02;;88.406.460,00
AIRC;41,21;4,34;6,66;2,98;0,99;64,62;144,75;127,09;5,84;8,85;3,01;1,53;8,46;;-0,99;;44,76;14,84;19,67;0,33;0,66;0,12;;;;13,83;6,19;;6.354.054.512,00
AIV;8,84;0,23;5,58;1,81;0,56;61,54;198,22;126,59;3,57;5,97;2,40;1,22;7,07;;-0,56;;32,51;9,96;19,57;0,31;0,67;0,08;-29,80;;;4,87;1,58;;1.344.994.508,00
AIW;25,00;;1.601,50;3,38;0,67;100,00;83,16;2,21;42,56;48,16;42,95;3,41;35,39;;-0,67;;0,21;0,04;1,32;0,20;0,80;0,02;-30,10;;;7,40;0,02;;88.406.460,00
AJX;9,23;12,24;6,86;0,43;0,12;100,00;408,68;197,30;3,31;12,23;8,92;1,16;13,53;0,33;-0,40;2,19;6,28;1,81;5,60;0,29;0,71;0,01;4,61;8,50;;21,44;1,35;;209.827.436,00
AJXA;24,84;7,30;18,46;1,16;0,34;100,00;408,68;197,30;8,91;12,23;8,92;1,16;36,42;0,90;-1,07;2,19;6,28;1,81;5,60;0,29;0,71;0,01;4,61;8,50;;21,44;1,35;;209.827.436,00
AKR;15,33;4,31;47,05;0,86;0,33;68,69;38,65;9,84;11,98;26,64;14,65;1,05;4,63;;-0,33;;1,83;0,70;3,46;0,38;0,62;0,07;9,02;-20,20;;17,83;0,33;;1.455.302.961,00
ALEX;17,50;4,51;46,61;1,12;0,69;32,36;8,88;6,91;36,26;48,86;12,61;0,39;3,22;;-0,69;;2,40;1,47;1,05;0,61;0,38;0,21;-0,43;;;15,62;0,38;;1.272.559.750,00
ALX;231,99;7,76;10,00;4,74;0,83;56,09;68,56;59,95;8,74;14,36;5,62;3,04;5,99;;-0,83;;47,41;8,31;10,11;0,18;0,82;0,14;-1,90;8,98;;48,93;23,20;;1.184.842.527,00
AMH;35,68;1,79;62,94;1,98;1,05;55,33;26,95;14,15;33,05;38,36;5,31;0,32;8,91;;-1,05;;3,14;1,67;4,28;0,53;0,47;0,12;8,21;95,07;;18,05;0,57;;12.429.848.736,00
