TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
MCCI11;98,40;1,100000;12,30;97,19;1,01;4.336.681,37;4,00;;;1.418.391.814,88;85.787,00;Ativa;14.594.149,00
MFII11;93,37;1,100000;15,14;102,48;0,91;296.646,67;28,41;4,70;-8,01;424.973.878,67;28.817,00;Ativa;4.146.900,00
TCPF11;1,26;1,700000;574,60;152,41;0,01;;6,59;;;45.314.325,98;52,00;Ativa;297.327,00
NPAR11;12,82;1,196695;0,00;14,07;0,91;3.347,73;100,00;;-52,79;1.682.250,84;772,00;Ativa;119.589,00
PRTS11;117,70;0,054870;0,05;0,06;1.961,67;;103,36;;;3.111.607,44;11,00;Ativa;55.727.500,00
TEPP11;68,10;0,500000;8,37;90,28;0,75;584.503,93;0,25;;;381.155.465,82;7.374,00;Ativa;4.221.967,00
BRCO11;98,00;0,770000;7,60;118,98;0,82;2.448.402,30;2,34;;;1.758.352.425,98;74.357,00;Ativa;14.778.781,00
LKDV11;0,00;;0,00;971,71;;;19,36;;;64.920.723,86;68,00;Ativa;66.811,00
ORPD11;93,00;1,379310;0,00;150,38;0,62;402,75;0,00;;-9,05;43.611.089,33;38,00;Ativa;290.000,00
OURE11;79,05;1,100000;14,46;92,22;0,86;141.211,89;5,89;16,48;-6,60;99.331.744,57;4.961,00;Ativa;1.077.087,00
QIRI11;82,01;0,710000;9,12;88,14;0,93;1.495,30;2,21;;;13.220.968,32;182,00;Ativa;150.000,00
RBCB11;19,00;0,300000;0,00;0,00;;;;-15,04;-26,58;0,00;462,00;Ativa;53.100,00
RBCO11;39,75;0,350000;11,45;85,18;0,47;208.393,15;1,18;-12,16;;321.898.927,30;7.657,00;Ativa;3.779.001,00
RBDS11;3,73;2,354143;0,00;24,85;0,15;692,00;20,66;18,99;-74,15;3.144.259,43;999,00;Ativa;126.523,00
RBED11;116,20;1,180000;11,31;141,83;0,82;202.181,44;3,25;4,24;-11,65;286.736.367,60;12.437,00;Ativa;2.021.621,00
RBFF11;54,00;0,520000;10,61;64,96;0,83;757.422,89;1,47;-10,27;;243.550.499,04;22.214,00;Ativa;3.749.215,00
RBBV11;100,00;0,224057;0,22;100,84;0,99;;1,01;75,40;6,39;126.470.249,69;3.475,00;Passiva;1.254.164,00
RBRI11;1.050,00;35,620000;3,39;1.263,95;0,83;5.250,00;1,41;;;141.529.191,41;83,00;--;111.974,00
RBRL11;84,96;0,696000;9,82;107,27;0,79;575.469,30;2,41;;;717.331.281,51;8.895,00;Ativa;6.687.035,00
RBRR11;100,10;1,200000;12,12;96,56;1,04;4.248.662,67;6,05;20,75;-2,03;1.046.711.585,04;98.812,00;Ativa;10.840.555,00
RBRS11;59,54;0,600000;8,92;92,12;0,65;37.508,19;4,91;;;138.609.258,54;1.205,00;Ativa;1.504.634,00
RBVA11;89,98;1,100000;12,31;102,97;0,87;711.283,22;1,28;0,06;-13,14;1.193.288.764,70;43.240,00;Ativa;11.588.199,00
RBVO11;11,35;0,042556;4,48;23,71;0,48;5.732,22;4,84;-36,02;-35,57;12.231.697,36;2.601,00;--;515.824,00
RCFF11;93,51;0,826884;3,02;94,11;0,99;1.489,75;11,72;;;30.417.109,03;79,00;Ativa;323.200,00
RCRB11;124,99;0,720000;7,07;195,06;0,64;570.803,96;0,97;-2,75;-10,16;719.897.351,60;29.988,00;Ativa;3.690.695,00
RCRI11B;1.200,00;12,481836;1,04;365,40;3,28;;70,80;;;18.639.596,10;149,00;Ativa;51.012,00
RDPD11;52,50;0,500000;12,69;56,49;0,93;28.206,52;2,19;9,23;-15,03;60.895.311,27;1.118,00;Ativa;1.078.042,00
RECR11;98,67;1,150000;15,19;95,25;1,04;6.162.065,78;8,68;18,24;-3,86;2.310.672.803,11;165.314,00;Ativa;24.258.940,00
RECT11;55,91;0,501800;10,98;96,48;0,58;654.891,93;0,16;-17,31;-17,48;789.124.446,38;78.347,00;Ativa;8.179.347,00
RECX11;78,50;1,000000;13,94;85,50;0,92;23.134,92;0,14;;;18.666.390,39;547,00;Ativa;218.313,00
RNGO11;46,70;0,450000;9,38;87,68;0,53;129.079,78;2,04;-8,24;-17,55;234.619.574,18;13.466,00;Passiva;2.676.000,00
RSPD11;1.125,00;13,250897;2,16;1.105,87;1,02;3.375,00;0,10;;;164.758.495,83;105,00;Ativa;148.985,00
RVBI11;74,94;0,750000;12,01;87,50;0,86;213.575,07;0,86;;;126.004.830,90;11.503,00;Ativa;1.440.000,00
RZAK11;97,50;1,800000;14,37;94,79;1,03;1.467.788,59;1,16;;;315.983.216,64;8.671,00;Ativa;3.333.553,00
SADI11;90,62;1,060000;9,68;100,80;0,90;641.013,96;1,78;;;320.555.798,80;3.938,00;Ativa;3.180.207,00
SAIC11B;35,00;0,662215;0,00;55,23;0,63;175,00;4,20;;;78.961.630,79;50,00;Passiva;1.429.740,00
TBOF11;15,56;0,822740;5,29;0,21;74,10;;492,15;74,62;-43,33;2.097.587,74;9.180,00;Passiva;10.050.000,00
FAMB11B;788,50;9,160000;0,00;3.082,39;0,26;15.398,70;3,47;-9,82;-36,98;323.034.242,95;2.960,00;Passiva;104.800,00
FATN11;95,96;0,840000;9,48;100,76;0,95;37.021,70;4,95;;;99.202.137,70;401,00;Ativa;984.500,00
FLCR11;97,89;1,690000;17,42;104,08;0,94;152.737,41;2,63;;;65.942.593,31;2.140,00;Ativa;633.604,00
FVPQ11;114,33;0,750000;6,73;198,25;0,58;83.262,56;1,53;-16,34;-15,22;555.123.785,59;4.304,00;Passiva;2.800.149,00
HSAF11;94,40;1,250000;13,58;95,02;0,99;381.698,30;5,11;;;168.525.677,28;6.079,00;Ativa;1.773.624,00
HSLG11;84,19;0,650000;8,67;110,72;0,76;553.916,48;3,78;;;1.401.752.936,38;19.657,00;Ativa;12.660.067,00
HSML11;77,75;0,650000;8,62;93,17;0,83;2.295.755,33;4,02;;;1.470.237.699,26;121.063,00;Ativa;15.780.613,00
HSRE11;100,00;0,560000;7,01;97,13;1,03;1.308.314,15;1,96;;;827.352.123,56;117,00;Ativa;8.518.064,00
IBCR11;92,46;1,320000;16,88;98,79;0,94;139.736,70;15,10;;;94.683.641,74;3.270,00;Ativa;958.423,00
IBFF11;62,35;0,500000;9,75;72,28;0,86;107.448,15;5,28;;;48.190.817,56;4.265,00;Ativa;666.681,00
IRDM11;105,46;1,352461;13,59;96,61;1,09;6.551.825,33;3,21;10,96;-2,06;3.192.334.218,52;246.555,00;Ativa;33.044.580,00
IRIM11;103,42;1,454777;12,47;99,68;1,04;255.462,26;5,95;;;171.448.529,01;1.882,00;Ativa;1.720.000,00
ITIP11;82,94;1,080000;13,53;86,87;0,95;89.625,63;2,09;;;64.992.054,00;2.459,00;Passiva;748.151,00
ITIT11;71,55;0,530000;8,89;76,88;0,93;74.630,04;1,43;;;69.231.038,11;5.208,00;Passiva;900.494,00
JBFO11;86,46;0,590000;6,77;85,23;1,01;74.608,33;0,46;;;109.016.357,39;360,00;Ativa;1.279.070,00
JFLL11;67,29;0,640000;11,09;100,31;0,67;165.512,67;2,14;;;150.528.092,96;3.957,00;Ativa;1.500.598,00
CBOP11;60,99;1,030000;13,99;77,88;0,78;72.146,26;2,98;14,72;-6,49;110.193.615,85;3.865,00;Passiva;1.415.000,00
CCME11;0,00;;0,00;100,34;;;56,34;;;50.171.937,59;1,00;Ativa;500.000,00
QAMI11;90,30;1,350000;17,03;90,89;0,99;61.787,56;3,72;;;72.836.317,55;1.164,00;Ativa;801.398,00
JRDM11;77,23;0,493450;6,31;87,55;0,88;74.865,30;2,19;-8,92;-4,62;220.883.480,71;4.491,00;Passiva;2.522.968,00
KEVE11;1.000,00;2,708174;1,16;982,44;1,02;56.588,09;1,35;;;145.107.453,86;402,00;Passiva;147.700,00
KFOF11;74,40;0,700000;9,97;95,25;0,78;634.458,59;0,89;4,09;-11,95;431.804.707,84;8.201,00;Ativa;4.533.315,00
KINP11;12,99;0,461672;18,47;6,95;1,87;28.499,56;4,43;;;49.695.162,91;893,00;Ativa;7.147.934,00
KISU11;7,52;0,100000;10,70;9,00;0,84;1.143.507,93;5,64;;;397.684.224,87;63.140,00;Ativa;44.196.050,00
KNCR11;101,29;1,050000;9,16;101,13;1,00;7.258.593,85;18,86;19,05;-0,96;4.036.597.525,47;112.554,00;Ativa;39.916.179,00
KNHY11;99,88;1,280000;16,15;97,87;1,02;2.729.091,96;14,28;29,14;-8,64;1.809.753.635,54;14.041,00;Ativa;18.490.843,00
LASC11;91,99;0,630000;7,79;112,26;0,82;565.628,73;0,79;;;282.692.671,94;179,00;Ativa;2.518.195,00
ARFI11B;479,99;;0,00;642,77;0,75;;0,33;;;73.311.081,70;28,00;Ativa;114.054,00
LVBI11;97,98;0,740000;8,52;114,69;0,85;2.161.867,93;6,49;4,55;-4,04;1.350.531.572,06;49.243,00;Ativa;11.775.177,00
TORD11;8,62;0,170000;13,69;14,27;0,60;513.307,00;0,01;;;500.070.556,28;100.127,00;Ativa;35.051.354,00
TORM13;142,00;10,562960;24,49;0,00;;2.317,56;;;;0,00;0,00;Ativa;0,00
TOUR11;8,80;0,242328;1.271,17;0,00;;340.762,05;;;;0,00;0,00;Ativa;0,00
TRXF11;98,10;1,050000;9,88;97,75;1,00;1.663.273,04;1,87;;;708.147.194,50;44.062,00;Ativa;7.244.808,00
ALZR11;117,00;0,780682;7,26;105,29;1,11;1.415.617,81;4,15;9,38;3,41;623.555.760,98;100.749,00;Ativa;5.922.011,00
ANCR11B;3.500,00;40,151526;4,26;3.403,44;1,03;3.500,00;1,12;;;1.535.334.050,90;57,00;Ativa;451.113,00
AQLL11;385,03;;0,00;1.008,03;0,38;;1,63;;;109.004.714,11;37,00;Ativa;108.136,00
ARCT11;107,40;1,860000;16,13;100,54;1,07;2.846.028,81;12,82;;;324.578.304,29;23.040,00;Ativa;3.228.312,00
ARRI11;94,79;1,180000;16,19;93,76;1,01;320.851,15;12,31;;;110.581.482,20;7.968,00;Ativa;1.179.431,00
EQIR11;96,99;1,100000;7,74;101,86;0,95;14.530,46;4,85;;;51.186.780,94;161,00;Ativa;502.500,00
ATCR11;0,00;0,069099;0,00;80,55;;;0,66;;;74.820.991,99;33,00;Ativa;928.908,00
ATSA11;88,87;0,250000;0,00;89,43;0,99;652,93;1,39;;-3,86;156.611.749,64;260,00;Passiva;1.751.141,00
AURB11;0,00;;0,00;96,91;;;1,15;;;53.100.433,43;3,00;Ativa;547.928,00
EVBI11;98,37;0,750000;8,80;98,35;1,00;86.868,16;19,82;;;137.475.328,40;243,00;Ativa;1.397.770,00
PVBI11;88,60;0,560000;7,62;98,84;0,90;3.108.496,33;0,87;;;992.295.220,85;67.685,00;Ativa;10.039.493,00
BBFI11B;1.760,00;26,656695;18,55;2.865,87;0,61;359.876,30;6,84;2,51;-15,04;372.562.478,35;8.939,00;Passiva;130.000,00
BBFO11;71,50;0,880000;11,90;85,38;0,84;241.008,33;1,78;;;341.845.140,55;4.310,00;Passiva;4.003.900,00
BBRC11;97,78;1,010000;13,19;107,17;0,91;103.102,26;5,09;-1,18;-10,31;170.397.413,70;9.060,00;Passiva;1.590.000,00
BCIA11;81,91;0,740000;9,80;103,09;0,79;333.159,15;0,35;-18,53;-12,39;383.402.960,89;14.322,00;Ativa;3.719.038,00
BCRI11;107,30;1,470000;13,90;107,20;1,00;991.925,70;3,56;16,09;-5,95;670.869.079,01;47.131,00;Ativa;6.257.873,00
FAED11;137,94;1,536693;11,24;216,21;0,64;100.972,70;1,62;-4,13;-17,43;138.843.284,06;4.813,00;Passiva;642.168,00
RMAI11;35,50;0,260000;8,76;108,58;0,33;12.595,19;0,35;;;265.344.746,54;1.135,00;Ativa;2.443.800,00
FCAS11;0,00;0,121915;0,00;60,79;;;186,17;;;80.684.223,04;2,00;Passiva;1.327.300,00
FCFL11;114,00;0,821611;8,23;104,87;1,09;402.119,15;0,60;11,69;-1,88;364.323.887,98;4.073,00;Passiva;3.474.010,00
BLCA11;95,00;0,505000;3,77;90,91;1,05;2.815,00;5,36;;;145.454.389,59;100,00;Ativa;1.600.000,00
BLCP11;89,00;0,500000;6,44;111,62;0,80;564.704,57;1,59;;;256.307.281,92;280,00;Ativa;2.296.282,00
BLMC11;88,85;1,250000;14,38;98,71;0,90;30.572,67;2,33;;;39.435.427,90;176,00;Ativa;399.500,00
BLMO11;24.785,85;10,270000;0,33;29.350,90;0,84;99.143,00;1,66;;;111.445.352,74;94,00;Ativa;3.797,00
BLMR11;7,18;0,077823;11,95;8,29;0,87;493.783,56;3,56;;;211.636.911,87;11.386,00;Ativa;25.541.630,00
FLMA11;111,99;0,850000;7,26;157,00;0,71;78.740,96;2,11;3,61;-13,60;216.770.187,37;18.846,00;Ativa;1.380.670,00
FLRP11;1.400,00;11,000000;6,54;1.719,34;0,81;37.950,88;2,32;2,08;2,77;112.155.668,94;887,00;Passiva;65.232,00
FVBI11;94,97;0,369573;0,00;0,00;;;;142,93;-10,73;0,00;0,00;Passiva;0,00
GCFF11;70,73;0,770000;12,30;86,15;0,82;43.319,81;9,58;;;29.171.402,16;2.026,00;Ativa;338.598,00
BLUR11;104,75;1,030000;2,95;104,58;1,00;18.990,00;3,50;;;9.412.123,51;72,00;Ativa;90.000,00
BNFS11;117,00;1,413556;13,00;99,31;1,18;61.214,93;5,53;11,92;-1,82;69.517.685,50;3.556,00;Ativa;700.000,00
BPRP11;102,00;0,863203;9,82;108,56;0,94;1.827,14;0,06;4,55;;146.537.108,30;192,00;Passiva;1.349.837,00
BRCR11;59,78;0,470000;9,67;101,51;0,59;1.804.301,70;1,06;-0,76;-15,03;2.703.973.474,88;140.193,00;Ativa;26.638.202,00
BREV11;96,50;0,570000;6,75;109,89;0,88;249,75;0,87;;;106.285.979,32;125,00;Ativa;967.201,00
BLMG11;77,40;0,800000;13,18;94,71;0,82;575.469,22;0,76;;;360.918.215,84;8.920,00;Ativa;3.810.588,00
BRHT11B;86,80;;0,00;79,95;1,09;;9,65;;;147.246.610,62;11,00;--;1.841.677,00
BRIM11;1.018,00;48,000000;14,14;1.008,65;1,01;1.018,00;4,68;;;125.210.599,54;198,00;Ativa;124.137,00
BRIP11;1.211,99;;0,00;980,04;1,24;25.114,00;4,42;;;167.981.598,24;236,00;Ativa;171.402,00
BRLA11;150,00;1,055245;8,31;158,66;0,95;1.756.095,00;2,07;;;309.897.052,55;173,00;Passiva;1.953.213,00
BTAL11;92,40;0,830000;10,25;103,36;0,89;1.004.591,37;5,37;;;618.345.869,74;29.609,00;Ativa;5.982.736,00
BTCR11;94,49;1,250000;12,75;95,96;0,98;1.221.122,67;14,82;23,33;-2,36;461.585.794,18;13.377,00;Ativa;4.810.097,00
SJAU11;114,99;;0,00;102,61;1,12;344,00;0,05;;;813.936.282,59;127,00;Passiva;7.932.248,00
CARE11;4,04;0,008385;0,42;8,21;0,49;58.533,26;0,61;;-20,03;293.685.366,89;9.439,00;Ativa;35.769.919,00
HGIC11;109,77;1,190000;10,91;113,93;0,96;56.224,88;18,83;;;31.666.498,37;303,00;Ativa;277.951,00
HGLG11;162,00;3,300000;9,91;149,29;1,09;5.825.121,33;15,83;19,95;2,32;3.501.807.619,41;311.356,00;Ativa;23.456.675,00
HGPO11;260,40;1,350000;6,09;268,21;0,97;623.863,78;2,76;14,50;12,48;470.185.660,24;9.653,00;Passiva;1.753.057,00
HGRE11;126,52;0,780000;8,39;162,86;0,78;1.790.976,30;0,78;7,17;-8,19;1.924.601.744,59;125.469,00;Ativa;11.817.767,00
TFOF11;138,00;2,370000;0,00;121,20;1,14;;13,36;29,98;-0,83;103.080.374,68;3.278,00;Ativa;850.530,00
TGAR11;115,54;1,570000;13,10;125,62;0,92;2.883.743,44;2,03;10,55;-3,13;1.420.685.727,96;82.872,00;Ativa;11.309.571,00
APTO11;9,80;0,130000;7,16;9,67;1,01;10.533,04;23,37;;;38.808.751,87;1.181,00;Ativa;4.012.857,00
CNES11;33,89;0,093710;3,81;87,31;0,39;14.168,70;5,53;-23,52;-25,96;257.492.273,62;2.072,00;Passiva;2.949.248,00
CPFF11;69,73;0,600000;10,87;77,25;0,90;976.682,07;5,71;;;421.015.324,55;15.837,00;Ativa;5.449.778,00
CXCE11B;36,90;0,346880;15,82;64,94;0,57;33.272,30;6,91;-15,44;-27,79;111.239.241,75;4.240,00;Passiva;1.712.950,00
