TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;4,05;;-3,84;1,10;0,22;100,00;72,58;-153,66;8,12;7,85;3,79;0,51;5,89;-0,37;-0,23;0,07;-28,71;-5,83;8,09;0,20;0,80;0,04;-17,62;;;7,36;-2,11;;135.598.783,05
AAT;34,97;2,80;125,51;1,68;0,69;64,71;22,85;5,08;27,89;44,68;16,78;1,01;6,37;;-0,69;;1,34;0,55;2,60;0,41;0,59;0,11;4,57;-6,40;;20,80;0,28;;2.114.715.841,42
ABR;17,66;7,13;8,04;1,54;0,29;99,24;141,70;85,75;4,87;10,58;5,71;1,80;6,90;;-0,29;;19,12;3,59;8,63;0,19;0,81;0,04;13,13;30,09;;11,49;2,20;;2.349.775.176,32
ACC;46,72;4,02;850,69;2,10;0,86;50,00;14,53;0,89;51,87;80,95;29,08;1,18;7,54;;-0,86;;0,25;0,10;1,82;0,41;0,59;0,11;2,93;-8,89;;22,26;0,05;;6.436.330.856,32
ACRE;14,84;9,03;10,94;1,04;0,29;100,00;942,12;497,17;5,77;19,16;13,39;2,42;54,39;;-0,29;;9,52;2,62;5,01;0,28;0,72;0,01;-22,93;-8,62;;14,25;1,36;;600.007.259,04
ADC;69,57;3,82;44,38;1,59;1,04;87,45;53,51;37,05;30,73;40,10;9,37;0,48;16,44;;-1,04;;3,58;2,34;3,43;0,65;0,35;0,06;28,86;18,55;;43,75;1,57;;4.449.461.218,56
AFIN;9,43;9,77;-33,99;0,62;0,28;73,63;15,68;-9,71;21,04;55,51;34,47;1,01;3,30;;-0,28;;-1,82;-0,83;1,42;0,46;0,54;0,09;11,83;;;15,27;-0,28;;1.022.319.115,37
AFINO;25,60;2,07;-92,28;1,68;0,77;73,63;15,68;-9,71;57,13;55,51;34,47;1,01;8,96;;-0,77;;-1,82;-0,83;1,42;0,46;0,54;0,09;11,83;;;15,27;-0,28;;1.022.319.115,37
AFINP;25,89;7,24;-93,32;1,70;0,78;73,63;15,68;-9,71;57,78;55,51;34,47;1,01;9,06;;-0,78;;-1,82;-0,83;1,42;0,46;0,54;0,09;11,83;;;15,27;-0,28;;1.022.319.115,37
AGNC;18,18;7,92;3,15;0,84;0,11;;;;2,80;6,93;4,13;1,24;;;-0,11;;26,66;3,54;12,52;0,13;0,87;0,00;;;;21,65;5,77;;9.542.813.114,16
AGNCM;25,28;6,80;4,38;1,17;0,16;;;;3,89;6,93;4,13;1,24;;;-0,16;;26,66;3,54;12,52;0,13;0,87;0,00;;;;21,65;5,77;;9.542.813.114,16
AGNCN;25,64;6,83;4,44;1,18;0,16;;;;3,95;6,93;4,13;1,24;;;-0,16;;26,66;3,54;12,52;0,13;0,87;0,00;;;;21,65;5,77;;9.542.813.114,16
AGNCO;25,36;6,41;4,39;1,17;0,16;;;;3,91;6,93;4,13;1,24;;;-0,16;;26,66;3,54;12,52;0,13;0,87;0,00;;;;21,65;5,77;;9.542.813.114,16
AGNCP;24,36;6,29;4,22;1,13;0,15;;;;3,75;6,93;4,13;1,24;;;-0,15;;26,66;3,54;12,52;0,13;0,87;0,00;;;;21,65;5,77;;9.542.813.114,16
AHT;2,76;;-0,74;-1,41;0,11;14,47;-76,18;-107,01;-1,04;-10,23;-9,20;;0,79;-0,11;-0,11;0,05;-191,76;-14,56;-11,28;-0,08;1,07;0,14;-17,59;;;-1,95;-3,74;;401.111.357,52
AIC;25,20;;-23,87;6,85;1,39;100,00;72,58;-153,66;50,52;7,85;3,79;0,51;36,67;-2,28;-1,46;0,07;-28,71;-5,83;8,09;0,20;0,80;0,04;-17,62;;;7,36;-2,11;;135.598.783,05
AIRC;44,58;1,93;-166,55;5,34;1,12;63,03;-15,31;-11,99;-130,37;-208,12;-77,75;3,19;19,97;788,11;-1,24;1,01;-3,21;-0,67;-2,77;0,21;0,79;0,06;;;;8,34;-0,27;;6.991.288.546,92
AIV;6,74;673,99;-201,05;1,80;0,55;56,00;42,55;-3,30;15,61;17,92;2,32;0,27;6,64;-3,94;-0,67;0,57;-0,89;-0,27;5,39;0,30;0,70;0,08;-31,18;;;3,75;-0,03;;1.005.665.148,46
AIW;25,37;;-24,03;6,90;1,40;100,00;72,58;-153,66;50,86;7,85;3,79;0,51;36,92;-2,30;-1,47;0,07;-28,71;-5,83;8,09;0,20;0,80;0,04;-17,62;;;7,36;-2,11;;135.598.783,05
AJX;12,43;4,10;9,74;0,59;0,17;100,00;432,91;163,96;3,69;17,01;13,32;2,12;15,98;;-0,17;;6,02;1,74;4,66;0,29;0,71;0,01;;2,91;;21,19;1,28;;285.751.368,21
AJXA;25,43;;19,93;1,20;0,35;100,00;432,91;163,96;7,55;17,01;13,32;2,12;32,68;;-0,35;;6,02;1,74;4,66;0,29;0,71;0,01;;2,91;;21,19;1,28;;285.751.368,21
AKR;21,30;0,70;381,63;1,25;0,44;60,04;26,88;1,90;26,98;51,70;24,72;1,15;7,25;;-0,44;;0,33;0,12;2,10;0,35;0,65;0,06;5,12;;;17,00;0,06;;1.838.324.211,30
ALEX;18,16;1,65;141,51;1,20;0,66;24,26;12,86;3,04;33,49;49,32;15,84;0,57;4,31;;-0,66;;0,85;0,47;2,22;0,55;0,44;0,15;-8,38;-28,32;;15,18;0,13;;1.316.049.425,12
ALX;267,43;6,73;24,72;6,72;0,97;55,04;35,46;27,46;19,14;28,53;9,38;3,29;6,79;2,30;-1,76;14,81;27,18;3,91;5,25;0,14;0,86;0,14;-0,86;-11,42;;39,80;10,82;;1.365.842.564,70
