TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;148,31;0,57;33,06;8,62;4,19;54,21;23,71;19,94;27,81;28,97;1,16;0,36;6,59;24,56;-6,46;1,94;26,09;12,67;17,62;0,49;0,51;0,64;8,50;21,24;;17,20;4,49;;43.905.781.386,00
AA;47,66;0,84;-70,27;1,57;0,57;23,83;7,46;-0,91;8,61;9,49;0,88;0,16;0,64;3,52;-0,88;1,81;-2,23;-0,81;2,44;0,36;0,64;0,88;5,45;;;30,36;-0,68;;8.432.826.952,00
AACG;1,79;;-5,42;2,45;0,78;51,68;-31,49;-32,34;-5,57;-4,96;0,61;-0,27;1,75;-1,68;-0,91;0,23;-45,26;-14,39;-39,89;0,32;0,68;0,44;-13,28;;;0,73;-0,33;;56.164.651,00
AACQ;9,99;;-93,43;180,94;1,25;;;;-27,75;-27,74;0,01;-0,07;;2.094,26;-1,25;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQU;11,05;;-103,35;200,14;1,38;;;;-30,69;-27,74;0,01;-0,07;;2.316,47;-1,38;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQW;2,50;;-23,38;45,28;0,31;;;;-6,94;-27,74;0,01;-0,07;;524,09;-0,31;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AAL;14,88;;-6,01;-1,23;0,15;57,39;-0,26;-3,56;-82,65;-294,18;-211,53;;0,21;-2,11;-0,20;0,79;-20,37;-2,41;-1,80;-0,12;1,12;0,68;-5,73;;;-12,14;-2,47;;9.670.525.392,00
AAME;3,06;0,65;22,96;0,57;0,16;9,65;2,68;1,39;11,90;9,24;-2,66;-0,13;0,32;;-0,16;;2,49;0,72;3,94;0,29;0,71;0,51;3,74;10,18;;5,36;0,13;;62.323.632,00
AAN;11,44;3,82;20,88;0,50;0,19;54,78;1,01;0,80;16,57;27,68;11,11;0,34;0,17;-23,57;-0,35;0,98;2,40;0,89;1,98;0,37;0,63;1,11;;;;22,86;0,55;;352.128.920,00
AAOI;2,33;;-1,09;0,30;0,15;15,96;-26,02;-28,68;-1,20;-3,06;-1,85;0,47;0,31;1,03;-0,28;1,50;-27,71;-14,00;-15,23;0,51;0,49;0,49;-4,09;;;7,70;-2,13;;66.460.221,00
AAON;78,02;0,49;61,34;7,92;5,28;24,09;10,92;8,78;49,35;50,12;0,77;0,12;5,39;21,41;-9,23;2,36;12,92;8,61;11,27;0,67;0,33;0,98;6,84;1,94;;9,85;1,27;;4.150.624.990,00
AAP;186,39;2,95;22,16;4,01;0,92;44,63;6,03;4,28;15,72;17,19;1,47;0,37;0,95;13,32;-1,88;1,16;18,09;4,17;13,75;0,23;0,77;0,97;2,83;6,04;;46,49;8,41;;11.205.431.298,00
AAPL;149,70;0,61;23,86;47,00;6,75;43,31;30,20;25,31;19,99;20,60;0,60;1,42;6,04;-128,19;-10,96;0,88;196,96;28,29;58,45;0,14;0,86;1,12;11,46;15,60;;3,19;6,27;;2.381.445.264.600,00
AAWW;100,22;;6,99;0,97;0,46;54,97;13,43;9,03;4,70;7,24;2,54;0,52;0,63;-8,73;-0,53;0,72;13,86;6,51;9,70;0,47;0,53;0,72;16,99;64,05;;103,40;14,34;;2.842.660.124,00
AB;39,24;9,02;11,74;;1,98;;;;;;;;;;-1,98;;;16,86;;0,00;0,21;0,00;;12,24;;0,00;3,34;;3.939.735.240,00
ABB;31,58;2,77;14,87;4,87;1,54;32,37;17,56;13,65;11,55;11,75;0,20;0,09;2,03;77,10;-2,88;1,04;32,76;10,36;24,67;0,32;0,68;0,76;3,03;19,08;;6,48;2,12;;59.212.500.000,00
ABBV;150,16;3,76;19,81;16,60;1,88;69,62;29,27;23,19;15,69;19,10;3,41;3,61;4,59;-113,10;-2,39;0,93;83,83;9,49;18,17;0,11;0,89;0,41;16,99;14,16;;9,04;7,58;;265.555.031.880,00
ABC;153,01;1,22;18,23;138,10;0,54;3,48;1,01;0,71;12,83;14,08;1,25;13,50;0,13;-9,08;-1,78;0,92;757,39;2,97;30,19;0,00;1,00;4,17;9,27;36,05;;1,11;8,39;;30.975.558.614,00
ABCB;53,52;1,12;10,72;1,19;0,16;0,00;43,28;31,01;7,68;3,56;-4,12;-0,64;3,32;;-0,16;;11,10;1,45;9,71;0,13;0,87;0,05;25,38;39,21;;44,97;4,99;;3.711.702.984,00
ABCL;13,58;;15,64;3,11;2,50;100,00;59,75;41,17;10,78;8,30;-2,48;-0,71;6,44;4,13;-7,67;9,86;19,87;16,00;20,28;0,81;0,19;0,39;;;;4,37;0,87;;3.885.243.432,00
ABEO;4,39;;-0,32;1,30;0,58;100,00;-1.876,32;-1.905,50;-0,32;0,00;0,32;-1,29;6,01;1,57;-1,81;2,21;-412,29;-185,19;-405,98;0,45;0,55;0,10;27,54;;;3,38;-13,92;;26.122.256,00
ABEV;2,99;0,80;16,78;2,69;1,74;49,32;23,08;17,72;12,88;11,97;-0,91;-0,19;2,97;37,51;-2,45;1,19;16,06;10,35;19,01;0,64;0,36;0,58;-1,37;-10,14;;1,11;0,18;;47.067.330.479,00
ABG;181,05;;5,11;1,52;0,51;20,20;8,42;5,46;3,31;5,96;2,65;1,21;0,28;6,13;-0,67;1,56;29,69;10,04;15,96;0,34;0,66;1,84;8,55;26,07;;119,41;35,45;;4.007.197.755,00
ABIO;2,01;;-2,01;0,68;0,64;;;;-2,01;1,04;3,05;-1,03;;0,68;-69,79;23,00;-33,77;-32,09;-33,77;0,95;0,05;0,00;;;;2,97;-1,00;;28.964.301,00
ABM;44,80;1,74;13,73;1,76;0,64;100,00;4,38;2,88;9,04;12,47;3,44;0,67;0,40;11,14;-0,97;1,21;12,85;4,69;8,60;0,36;0,64;1,63;3,90;17,17;;25,40;3,26;;2.963.587.200,00
ABMD;373,99;;63,22;10,95;9,94;81,32;31,76;24,84;49,43;47,03;-2,40;-0,53;15,70;18,16;-26,61;7,93;17,32;15,72;17,32;0,91;0,09;0,63;18,30;21,24;;34,15;5,92;;16.863.657.888,00
ABNB;109,57;;42,58;12,52;4,31;81,95;21,65;20,29;39,89;38,26;-1,63;-0,51;8,64;10,12;-57,32;1,85;29,40;10,13;13,38;0,34;0,66;0,50;;;;8,75;2,57;;69.357.810.000,00
ABST;10,04;2,50;48,20;-11,90;3,94;87,94;14,58;10,16;33,57;30,49;-3,08;;4,90;-30,40;-11,66;0,84;-24,69;8,17;-24,75;-0,33;1,33;0,80;16,69;;;-0,84;0,21;;512.550.032,00
ABT;104,09;1,81;23,01;5,09;2,49;57,11;21,87;17,52;18,43;19,09;0,66;0,18;4,03;15,81;-3,78;1,86;22,11;10,84;16,17;0,49;0,51;0,62;15,61;38,25;;20,46;4,52;;181.488.596.842,00
ABTX;41,63;1,30;10,98;1,18;0,12;0,00;38,18;28,90;8,31;-11,75;-20,06;-2,84;3,17;;-0,12;;10,73;1,12;11,72;0,10;0,90;0,04;19,36;28,98;;35,34;3,79;;830.943.126,00
ABUS;2,56;;-5,55;2,55;1,81;100,00;-190,85;-211,09;-6,14;-3,78;2,36;-0,98;11,72;3,05;-6,73;5,29;-45,99;-32,63;-44,49;0,71;0,29;0,15;49,10;;;1,00;-0,46;;390.912.000,00
AC;41,19;0,49;-25,80;1,02;0,81;100,00;-178,20;-167,31;-24,22;-15,03;9,20;-0,39;43,17;;-0,81;;-3,96;-3,14;-5,32;0,79;0,03;0,02;-7,62;42,10;;40,31;-1,60;;906.641.328,00
ACA;58,80;0,34;28,32;1,40;0,84;18,85;6,86;4,43;18,30;22,15;3,85;0,29;1,26;5,69;-1,16;2,18;4,94;2,97;4,79;0,60;0,40;0,67;3,63;-10,76;;42,01;2,08;;2.843.409.240,00
ACAD;16,39;;-12,21;6,23;4,41;97,98;-42,12;-42,49;-12,32;-10,29;2,03;-1,03;5,19;6,55;-32,79;4,47;-51,06;-36,07;-51,06;0,71;0,29;0,85;94,64;;;2,63;-1,34;;2.654.049.090,00
ACB;1,53;;-0,34;0,88;0,54;9,59;-104,57;-776,01;-2,51;-1,42;1,10;-0,38;2,63;0,97;-1,72;5,13;-259,32;-158,40;-25,99;0,61;0,39;0,20;65,98;;;1,74;-4,52;;459.669.222,00
ACBI;32,34;;13,56;1,80;0,16;0,00;53,98;40,56;10,19;-17,34;-27,53;-4,88;5,50;;-0,16;;13,31;1,15;14,52;0,09;0,91;0,03;13,36;;;17,92;2,39;;656.653.998,00
ACCD;9,71;;-1,74;1,38;0,75;46,86;-112,87;-114,56;-1,77;-1,64;0,12;-0,10;1,99;2,66;-1,25;3,33;-79,28;-43,08;-50,65;0,54;0,46;0,38;;;;7,04;-5,58;;698.526.719,00
ACCO;5,60;5,36;4,78;0,60;0,17;29,37;8,75;5,36;2,93;8,96;6,03;1,25;0,26;1,17;-0,26;1,77;12,65;3,57;7,43;0,28;0,72;0,67;5,40;1,31;;9,26;1,17;;527.861.040,00
ACEL;8,58;;13,43;4,32;0,92;32,45;10,91;6,89;8,49;11,49;3,01;1,53;0,93;3,72;-1,42;3,35;32,13;6,84;9,96;0,21;0,79;0,99;;;;1,99;0,64;;750.467.718,00
ACER;1,23;;-1,01;-2,25;0,85;100,00;-5.427,78;-5.427,78;-1,01;-0,70;0,31;;55,01;-8,72;-2,46;0,87;-222,45;-84,07;5.169,31;-0,38;1,38;0,02;;;;-0,55;-1,21;;19.803.000,00
ACET;21,27;;-17,83;2,90;2,58;100,00;-140,57;-140,90;-17,87;-12,40;5,47;-0,89;25,13;3,44;-12,94;16,10;-16,28;-14,47;-16,24;0,89;0,11;0,10;;;;7,33;-1,19;;851.455.116,00
ACEV;10,57;;3,73;-5,19;1,23;;;;3,73;3,78;0,05;;;-10,00;-1,23;0,00;-139,19;32,93;-150,63;-0,24;0,24;0,00;;;;-2,04;2,84;;102.479.321,00
ACEVU;10,65;;3,76;-5,23;1,24;;;;3,76;3,78;0,05;;;-10,07;-1,24;0,00;-139,19;32,93;-150,63;-0,24;0,24;0,00;;;;-2,04;2,84;;102.479.321,00
ACEVW;0,20;;0,07;-0,10;0,02;;;;0,07;3,78;0,05;;;-0,19;-0,02;0,00;-139,19;32,93;-150,63;-0,24;0,24;0,00;;;;-2,04;2,84;;102.479.321,00
ACGL;56,77;;17,50;1,78;0,45;27,97;15,24;13,55;15,56;16,97;1,40;0,16;2,37;;-0,45;;10,17;2,59;7,88;0,25;0,75;0,19;15,69;26,54;;31,89;3,24;;20.997.690.210,00
ACGLO;21,51;6,33;6,63;0,67;0,17;27,97;15,24;13,55;5,90;16,97;1,40;0,16;0,90;;-0,17;;10,17;2,59;7,88;0,25;0,75;0,19;15,69;26,54;;31,89;3,24;;20.997.690.210,00
ACGLP;24,99;;7,70;0,78;0,20;27,97;15,24;13,55;6,85;16,97;1,40;0,16;1,04;;-0,20;;10,17;2,59;7,88;0,25;0,75;0,19;15,69;26,54;;31,89;3,24;;20.997.690.210,00
ACH;9,04;1,31;10,66;0,52;0,20;11,12;7,84;2,57;3,50;8,44;4,95;0,74;0,27;9,88;-0,28;1,08;4,88;1,86;7,76;0,38;0,62;0,73;27,84;;;17,39;0,85;;6.155.398.376,00
ACHC;80,68;;26,00;2,68;1,48;96,15;17,72;11,16;16,38;19,30;2,92;0,48;2,90;60,84;-1,66;1,30;10,29;5,71;8,55;0,56;0,43;0,51;-3,81;98,78;;30,16;3,10;;7.340.000.156,00
ACHV;2,13;;-0,65;1,57;0,61;;;;-0,66;-0,22;0,45;-1,05;;0,80;-7,27;5,81;-242,16;-93,81;-108,56;0,39;0,61;0,00;;;;1,36;-3,29;;20.622.447,00
ACI;20,50;35,76;6,43;2,50;0,38;28,36;3,49;2,27;4,17;5,90;1,73;1,03;0,15;10,75;-0,56;1,12;38,90;5,93;17,21;0,15;0,83;2,62;3,79;;;8,20;3,19;;10.968.859.150,00
ACIA;114,99;;71,00;7,39;5,88;48,37;11,97;12,55;74,48;67,54;-6,95;-0,69;8,91;9,83;-25,15;4,56;10,41;8,28;9,43;0,80;0,20;0,66;26,01;80,21;;15,56;1,62;;4.884.783.364,29
ACIU;2,82;;-3,26;1,20;1,11;100,00;-931,75;-936,40;-3,28;-1,25;2,03;-0,74;30,56;1,70;-3,92;10,85;-36,64;-33,88;-36,46;0,92;0,08;0,04;;;;2,36;-0,86;;235.226.070,00
ACIW;20,78;;14,47;1,95;0,72;52,72;19,22;11,23;8,46;11,62;3,16;0,73;1,63;10,96;-1,14;1,21;13,47;4,95;9,50;0,37;0,63;0,44;6,39;-0,27;;10,66;1,44;;2.335.133.798,00
ACLS;77,09;;15,65;4,12;2,79;44,41;22,07;18,83;13,35;11,79;-1,56;-0,48;2,95;4,46;-19,31;3,73;26,32;17,86;25,27;0,68;0,32;0,95;19,93;55,07;;18,72;4,93;;2.532.298.574,00
ACM;77,65;0,77;36,01;4,42;0,96;6,48;4,97;2,30;16,70;18,54;1,84;0,49;0,83;32,78;-1,99;1,06;12,29;2,68;10,73;0,22;0,78;1,16;-5,19;12,50;;17,55;2,16;;10.843.799.205,00
ACMR;9,52;;17,60;0,86;0,53;45,01;15,09;10,42;12,15;5,32;-6,83;-0,49;1,83;0,87;-3,31;3,56;4,91;3,00;5,84;0,61;0,39;0,29;56,84;105,47;;11,02;0,54;;566.062.056,00
