TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;8,87;;-6,36;0,91;0,40;30,37;5,47;-13,69;15,93;24,55;8,61;0,49;0,87;-7,23;-0,49;0,77;-14,37;-6,25;2,95;0,44;0,55;0,46;1,84;;135.181,00;9,70;-1,39;0,17;1.049.257.277,92
ABCB4;20,64;7,97;6,93;0,79;0,07;17,76;12,53;10,94;6,04;6,04;;;0,76;1,55;-0,08;2,58;11,43;1,05;;0,09;0,91;0,10;20,08;11,85;14.625.674,64;26,07;2,98;-0,56;5.049.717.528,48
ABEV3;12,03;5,55;13,59;1,93;1,29;50,98;23,92;16,92;9,62;8,73;-0,89;-0,18;2,30;27,08;-1,81;1,20;14,21;9,47;16,38;0,67;0,33;0,56;9,68;4,87;441.699.216,82;6,23;0,88;-1,80;189.564.617.752,08
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;8,44;;-2,99;0,51;0,15;10,95;3,55;-10,06;8,47;17,72;9,24;0,55;0,30;1,29;-0,40;1,22;-16,91;-4,90;1,18;0,29;0,71;0,49;34,34;;6.158.826,91;16,70;-2,83;-0,03;524.294.454,24
AESB3;8,12;0,92;-16,72;1,17;0,23;27,76;21,64;-7,77;6,00;18,58;12,58;2,46;1,30;-6,33;-0,29;0,84;-7,01;-1,40;4,33;0,20;0,75;0,18;;;8.086.291,91;6,93;-0,49;0,06;4.904.883.417,84
AFLT3;7,30;9,17;20,38;1,86;1,47;58,08;53,92;41,22;15,58;14,87;-0,72;-0,09;8,40;16,12;-1,94;1,59;9,13;7,19;8,69;0,79;0,21;0,17;14,85;-0,02;2.524,55;3,92;0,36;-1,12;460.518.310,00
AGRO3;22,34;6,97;7,79;1,05;0,64;34,91;24,45;23,93;7,63;10,45;2,83;0,39;1,86;4,01;-0,92;2,09;13,50;8,16;8,56;0,60;0,40;0,34;13,78;10,70;4.399.639,14;21,23;2,87;0,53;2.293.948.138,96
AGXY3;0,46;;-0,23;0,17;0,02;9,19;-0,76;-6,90;-2,07;-20,61;-18,54;1,49;0,02;-0,27;-0,05;0,91;-72,76;-7,88;-11,71;0,11;0,89;1,14;;;1.504.522,95;2,77;-2,02;0,00;117.090.044,96
AHEB3;38,25;;2,28;2,04;0,63;28,07;22,41;20,02;2,04;1,62;-0,43;-0,43;0,46;1,61;-1,59;2,89;89,31;27,74;92,71;0,31;0,69;1,39;50,82;;2.073,86;18,75;16,75;0,05;327.722.060,25
AHEB5;45,00;;2,69;2,40;0,75;28,07;22,41;20,02;2,40;1,62;-0,43;-0,43;0,54;1,90;-1,87;2,89;89,31;27,74;92,71;0,31;0,69;1,39;50,82;;3.681,82;18,75;16,75;0,06;327.722.060,25
AHEB6;35,50;;2,12;1,89;0,59;28,07;22,41;20,02;1,89;1,62;-0,43;-0,43;0,42;1,50;-1,47;2,89;89,31;27,74;92,71;0,31;0,69;1,39;50,82;;0,00;18,75;16,75;0,05;327.722.060,25
ALLD3;6,72;35,19;4,06;0,41;0,18;11,78;3,98;2,80;2,85;3,92;1,07;0,15;0,11;0,65;-0,53;1,76;10,19;4,54;9,85;0,45;0,55;1,62;16,54;20,06;793.797,00;16,23;1,65;0,04;632.076.291,84
ALOS3;18,21;7,77;12,92;0,71;0,33;72,96;43,47;28,02;8,33;3,41;-4,92;-0,42;3,62;2,65;-0,43;2,23;5,49;2,58;7,37;0,47;0,50;0,09;48,62;32,24;79.345.426,32;25,68;1,41;-0,17;9.886.881.112,89
ALPA3;5,87;;-2,67;1,01;0,61;44,20;-38,16;-37,55;-2,63;-2,70;0,03;-0,01;1,00;1,80;-1,28;2,78;-37,92;-22,66;-29,69;0,60;0,40;0,60;-0,89;;23.586,95;5,79;-2,20;-0,01;4.157.302.402,33
