TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;3,20;;-13,73;0,44;0,10;100,00;32,68;-36,29;15,25;121,46;106,21;3,03;4,98;;-0,10;;-3,17;-0,75;0,30;0,24;0,76;0,02;-30,10;;;7,35;-0,23;;94.920.000,00
AAT;29,53;4,20;47,48;1,45;0,59;65,49;27,36;9,57;16,61;31,32;14,72;1,28;4,54;;-0,59;;3,05;1,25;3,72;0,41;0,59;0,13;4,96;-2,73;;20,42;0,62;;1.787.214.660,00
ABR;13,83;10,56;7,10;0,84;0,14;99,65;209,04;99,60;3,38;11,20;7,82;1,94;7,07;;-0,14;;11,82;1,91;7,10;0,16;0,84;0,02;28,66;46,46;;16,47;1,95;;2.215.599.192,00
ACC;64,91;2,17;153,31;2,93;1,21;51,87;18,95;6,00;48,58;66,85;18,27;1,10;9,21;;-1,21;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.053.841.530,00
ACRE;12,54;11,32;11,21;0,99;0,27;100,00;601,75;328,73;6,12;22,10;15,98;2,59;36,84;;-0,27;;8,84;2,42;4,46;0,27;0,73;0,01;;6,15;;12,66;1,12;;682.657.536,00
ADC;73,35;3,70;44,37;1,50;0,98;87,78;55,87;34,53;27,43;36,49;9,06;0,50;15,32;;-0,98;;3,38;2,20;3,60;0,65;0,35;0,06;29,96;22,07;;48,87;1,65;;5.514.049.575,00
AFCG;15,57;13,10;10,33;0,91;0,68;;;;9,42;10,43;1,01;0,10;;;-0,68;;8,84;6,55;7,52;0,74;0,26;0,00;;;;17,04;1,51;;307.396.953,00
AFIN;8,23;5,16;-97,09;0,58;0,28;74,05;20,65;-3,17;14,92;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;3,59;-303,19;1,80;0,86;74,05;20,65;-3,17;46,58;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;3,60;-306,85;1,82;0,87;74,05;20,65;-3,17;47,15;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
