TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;8,84;;-10,73;0,85;0,41;17,80;-0,98;-10,49;-114,62;-176,53;-61,90;0,46;1,13;11,31;-0,53;1,19;-7,96;-3,83;-1,41;0,48;0,52;0,37;5,83;;5.261.136,95;10,34;-0,82;0,03;1.045.708.493,44
ABCB4;14,80;4,80;10,15;0,76;0,08;1,96;-1,80;5,46;-30,79;-30,79;;;0,55;0,76;-0,09;3,23;7,51;0,74;;0,10;0,90;0,14;1,17;-2,60;8.660.651,85;19,41;1,46;-0,29;3.269.184.831,60
ABEV3;14,94;3,28;20,66;3,13;1,88;53,64;27,29;19,49;14,76;13,88;-0,88;-0,19;4,03;126,11;-2,62;1,06;15,14;9,09;17,72;0,60;0,40;0,47;4,56;-1,85;272.308.080,55;4,77;0,72;-6,08;235.144.294.931,88
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;94.201,44;-1,21;-0,38;-0,58;25.439.770,20
AERI3;9,00;;60,92;7,14;2,91;11,13;9,30;5,13;33,56;35,80;2,23;0,47;3,12;9,51;-9,81;1,77;11,72;4,78;9,41;0,41;0,59;0,93;;;40.076.344,75;1,26;0,15;2,21;6.895.921.104,00
AESB3;13,73;;;10.959.465,04;10.959.465,04;;;;;;;-1,00;;10.959.465,04;;;0,00;0,00;;1,00;0,00;0,00;;;18.469.995,80;0,00;0,00;;5.479.732.519,60
AFLT3;9,07;12,82;30,58;3,05;2,75;64,85;53,36;52,07;29,85;28,26;-1,59;-0,16;15,92;11,89;-3,75;7,91;9,98;9,00;9,27;0,90;0,10;0,17;5,56;8,17;32.286,40;2,97;0,30;-1,18;572.178.229,00
AGRO3;34,45;2,06;14,49;2,52;1,38;30,80;22,06;24,23;15,91;18,70;2,79;0,44;3,51;11,67;-2,02;1,61;17,40;9,55;9,06;0,55;0,45;0,39;13,49;-7,94;38.746.208,55;13,66;2,38;1,42;2.828.493.169,45
AHEB3;22,89;;-8,17;54,14;0,64;26,77;-5,66;-11,20;-16,18;-12,02;4,21;-14,09;0,92;-6,11;-0,89;0,72;-662,49;-7,88;-334,66;0,01;0,99;0,70;1,88;;2.289,00;0,42;-2,80;0,19;196.128.763,53
AHEB5;20,01;;-7,14;47,33;0,56;26,77;-5,66;-11,20;-14,14;-12,02;4,21;-14,09;0,80;-5,34;-0,77;0,72;-662,49;-7,88;-334,66;0,01;0,99;0,70;1,88;;4.500,00;0,42;-2,80;0,16;196.128.763,53
AHEB6;27,00;;-9,64;63,87;0,76;26,77;-5,66;-11,20;-19,08;-12,02;4,21;-14,09;1,08;-7,21;-1,04;0,72;-662,49;-7,88;-334,66;0,01;0,99;0,70;1,88;;5.400,00;0,42;-2,80;0,22;196.128.763,53
ALLD3;18,75;;;;;;;;;;;;;;;;;;;;;;;;2.298.144,14;;0,00;;1.696.586.043,75
ALPA3;34,50;;144,71;6,72;4,21;52,34;8,15;4,17;73,97;77,78;-1,64;-0,15;6,03;14,47;-9,50;2,10;4,64;2,91;8,16;0,63;0,37;0,70;-3,59;-13,58;70.776,10;5,13;0,24;-2,96;21.784.196.176,59
ALPA4;39,73;;166,65;7,74;4,85;52,34;8,15;4,17;85,18;77,78;-1,64;-0,15;6,94;16,66;-10,94;2,10;4,64;2,91;8,16;0,63;0,37;0,70;-3,59;-13,58;42.880.043,15;5,13;0,24;-3,41;21.784.196.176,59
ALPK3;8,25;;-9,35;2,33;0,59;25,38;1,26;-26,33;195,17;370,74;175,57;2,09;2,46;-2,63;-0,64;0,25;-24,89;-6,34;0,30;0,25;0,75;0,24;;;530.952,15;3,55;-0,88;-0,03;1.598.611.624,50
ALSO3;25,67;0,88;40,35;0,90;0,63;66,20;40,15;21,20;21,30;16,98;-4,32;-0,18;8,55;4,78;-0,76;4,37;2,22;1,55;3,37;0,70;0,30;0,07;19,22;-0,15;36.991.717,05;28,66;0,64;0,06;6.822.387.211,26
