TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;22,63;;-19,76;2,34;1,04;30,55;-0,34;-12,41;-714,81;-866,64;-151,83;0,50;2,45;-28,80;-1,27;0,83;-11,83;-5,26;-1,68;0,45;0,54;0,42;3,62;;8.550.655,38;9,68;-1,15;0,04;2.676.966.426,08
ABCB4;16,45;6,59;4,65;0,71;0,07;35,76;27,56;19,63;3,31;3,31;;;0,91;0,99;-0,07;3,58;15,37;1,41;;0,09;0,91;0,07;13,58;13,36;12.327.453,69;23,02;3,54;0,12;3.719.182.441,10
ABEV3;14,43;5,28;15,72;2,73;1,65;49,29;22,15;18,14;12,87;12,21;-0,66;-0,14;2,85;-83,44;-2,27;0,93;17,35;10,48;19,52;0,60;0,40;0,58;10,72;14,74;475.233.561,19;5,29;0,92;1,11;227.275.629.159,93
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;1,16;;-9,59;1,00;0,24;11,93;8,65;-3,76;4,16;7,70;3,54;0,85;0,36;0,70;-0,75;1,95;-10,48;-2,46;7,31;0,23;0,77;0,65;;;6.082.569,19;1,15;-0,12;0,04;888.807.608,96
AESB3;9,96;1,08;40,05;1,08;0,32;31,84;24,53;5,26;8,59;18,78;10,19;1,28;2,11;2,04;-0,42;2,60;2,69;0,79;3,82;0,29;0,71;0,15;;;19.179.723,92;9,26;0,25;;5.995.196.017,56
AFLT3;9,07;2,60;15,26;2,19;1,90;61,82;53,18;52,03;14,93;14,38;-0,55;-0,08;7,94;11,90;-2,47;3,34;14,38;12,47;13,28;0,87;0,13;0,24;24,96;24,53;7.450,06;4,13;0,59;-0,24;572.178.229,00
AGRO3;23,54;13,76;16,97;1,17;0,72;23,11;15,40;11,02;12,14;14,98;2,84;0,27;1,87;3,79;-1,15;1,99;6,92;4,22;4,74;0,61;0,39;0,38;59,78;39,06;12.108.909,23;20,04;1,39;-0,21;2.409.954.768,32
AGXY3;7,33;2,29;-19,05;1,00;0,16;12,49;4,37;-0,61;2,68;5,48;2,81;1,05;0,12;6,71;-0,80;1,03;-5,23;-0,84;15,21;0,16;0,84;1,37;;;335.042,96;7,35;-0,38;-0,02;1.252.147.169,37
AHEB3;20,00;;-5,16;-2,11;0,59;30,92;-3,68;-15,89;-22,32;-22,41;-0,11;;0,82;-172,95;-0,79;0,99;-40,93;-11,41;11,01;-0,28;1,28;0,72;-1,24;;2.000,00;-9,47;-3,87;0,11;170.784.028,27
AHEB5;22,00;;-5,68;-2,32;0,65;30,92;-3,68;-15,89;-24,55;-22,41;-0,11;;0,90;-190,25;-0,87;0,99;-40,93;-11,41;11,01;-0,28;1,28;0,72;-1,24;;;-9,47;-3,87;0,13;170.784.028,27
AHEB6;19,31;;-4,98;-2,04;0,57;30,92;-3,68;-15,89;-21,55;-22,41;-0,11;;0,79;-166,99;-0,77;0,99;-40,93;-11,41;11,01;-0,28;1,28;0,72;-1,24;;1.931,00;-9,47;-3,87;0,11;170.784.028,27
ALLD3;4,90;18,88;6,00;0,30;0,12;15,07;4,04;1,48;2,20;4,55;2,35;0,33;0,09;0,44;-0,41;1,68;5,08;2,06;8,62;0,41;0,59;1,39;14,71;32,15;109.529,12;16,09;0,82;-0,08;456.780.851,80
ALPA3;7,98;;44,88;0,95;0,64;46,10;4,81;2,90;27,10;29,41;3,12;0,11;1,30;2,39;-1,15;2,52;2,11;1,43;1,62;0,68;0,32;0,49;2,36;-19,63;122.062,35;8,43;0,18;-0,54;5.285.931.795,72
ALPA4;7,50;;42,18;0,89;0,60;46,10;4,81;2,90;25,47;29,41;3,12;0,11;1,23;2,25;-1,08;2,52;2,11;1,43;1,62;0,68;0,32;0,49;2,36;-19,63;61.280.667,50;8,43;0,18;-0,51;5.285.931.795,72
ALPK3;1,14;;-1,52;0,57;0,10;28,49;6,81;-14,45;3,22;19,48;16,25;2,89;0,22;-0,39;-0,11;0,30;-37,78;-6,27;3,96;0,17;0,83;0,43;3,17;;375.671,81;1,99;-0,75;0,05;244.446.236,22
