TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;19,83;;-72,57;2,02;0,92;31,73;5,79;-2,87;35,94;46,35;10,43;0,59;2,08;-29,54;-1,13;0,85;-2,79;-1,27;2,70;0,46;0,53;0,44;3,62;;7.259.636,83;9,80;-0,27;1,43;2.342.197.756,80
ABCB4;15,54;7,38;5,64;0,73;0,08;37,27;26,57;19,79;4,20;4,21;;;1,12;-2,20;-0,08;0,18;12,94;1,40;;0,11;0,89;0,07;7,15;9,74;11.230.904,09;21,31;2,76;0,08;3.524.744.939,62
ABEV3;13,68;4,41;16,01;2,73;1,69;50,27;22,97;18,03;12,57;11,94;-0,66;-0,14;2,89;165,66;-2,32;1,04;17,05;10,56;20,02;0,62;0,37;0,59;9,82;1,41;269.221.428,61;5,01;0,85;3,79;215.935.473.027,21
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;2,49;0,83;40,09;1,91;0,61;11,08;8,41;2,02;9,63;13,49;3,71;0,73;0,81;1,54;-1,68;2,65;4,76;1,53;7,66;0,32;0,68;0,76;;;5.673.105,65;1,30;0,06;-0,66;1.930.857.909,12
AESB3;10,59;0,57;10,80;1,60;0,41;22,78;14,53;25,41;18,88;34,24;15,34;1,30;2,74;2,79;-0,53;2,91;14,79;3,81;-2,70;0,26;0,64;0,15;;;16.048.679,78;6,63;0,98;;5.216.328.847,00
AFLT3;9,42;4,53;5,80;2,32;2,12;87,03;84,24;81,52;5,61;5,42;-0,19;-0,08;4,73;10,12;-2,76;10,78;39,98;36,56;39,43;0,91;0,09;0,45;30,86;48,28;5.903,86;4,06;1,62;0,01;594.257.874,00
AGRO3;24,06;19,33;3,04;0,99;0,70;39,85;35,81;58,48;4,97;5,11;0,14;0,03;1,78;1,72;-1,44;4,91;32,67;23,09;14,65;0,71;0,29;0,39;55,29;151,67;16.504.806,83;24,12;7,88;0,01;2.455.000.651,84
AGXY3;7,56;2,17;14,90;0,94;0,15;11,21;3,14;1,04;4,94;8,84;3,84;0,73;0,16;3,65;-0,84;1,05;6,32;0,99;7,19;0,16;0,84;0,95;;;595.780,26;8,20;0,52;;1.339.267.913,76
AHEB3;27,50;;-6,89;-3,99;0,78;39,70;-3,15;-17,13;-37,41;-35,38;2,32;;1,18;26,04;-1,09;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;4.125,00;-6,89;-3,99;0,25;236.820.517,90
