TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;133,64;0,56;50,27;8,48;4,21;74,10;25,33;20,33;40,36;41,52;1,16;0,24;10,22;22,67;-6,58;2,06;16,86;8,37;12,10;0,50;0,50;0,41;5,74;12,39;;15,77;2,66;;40.719.775.904,60
AA;36,64;;-40,18;2,06;0,46;14,18;3,44;-1,83;21,41;26,62;5,21;0,50;0,74;3,88;-0,66;1,64;-5,13;-1,14;1,99;0,22;0,78;0,62;-3,68;;;17,76;-0,91;;6.830.027.701,92
AACG;3,09;;-6,15;2,53;1,06;34,58;-83,70;-70,79;-5,20;-4,32;0,88;-0,43;4,36;-4,88;-1,35;0,50;-41,15;-17,25;-54,51;0,42;0,58;0,24;-17,45;;;1,22;-0,50;;96.873.054,27
AACQ;10,03;;-5.813,39;145,33;1,00;;;;-3.579,67;-3.574,14;5,53;-0,22;;540,68;-1,00;;-2,50;-0,02;-4,06;0,01;0,03;0,00;;;;0,07;0,00;;726.673.469,91
AACQU;10,80;;-6.259,68;156,49;1,08;;;;-3.854,48;-3.574,14;5,53;-0,22;;582,19;-1,08;;-2,50;-0,02;-4,06;0,01;0,03;0,00;;;;0,07;0,00;;726.673.469,91
AACQW;1,73;;-1.002,71;25,07;0,17;;;;-617,43;-3.574,14;5,53;-0,22;;93,26;-0,17;;-2,50;-0,02;-4,06;0,01;0,03;0,00;;;;0,07;0,00;;726.673.469,91
AAL;21,72;;-1,76;-1,75;0,20;48,98;-68,55;-61,53;-1,58;-4,41;-2,83;;1,09;18,43;-0,28;1,04;-99,36;-11,50;-34,77;-0,12;1,12;0,19;-15,81;;;-12,39;-12,31;;13.930.841.431,56
AAME;4,09;0,49;7,03;0,58;0,21;14,67;8,76;6,08;4,88;3,75;-1,13;-0,13;0,43;;-0,21;;8,18;2,93;9,50;0,36;0,64;0,48;3,32;24,99;;7,11;0,58;;83.494.405,20
AAN;30,89;0,73;367,13;1,48;0,78;100,00;100,00;0,67;2,45;2,28;-0,18;-0,11;2,45;-35,48;-0,92;0,87;0,40;0,21;60,40;0,53;0,47;0,32;;;;20,82;0,08;;1.055.511.238,22
AAOI;7,41;;-2,91;0,61;0,35;21,54;-19,43;-24,91;-3,73;-5,84;-2,10;0,34;0,73;1,61;-0,63;2,03;-21,03;-12,16;-12,46;0,58;0,42;0,49;4,32;;;12,09;-2,54;;170.253.982,86
AAON;65,41;0,58;43,39;9,77;7,64;30,29;19,82;15,35;33,62;32,81;-0,81;-0,23;6,66;21,26;-14,99;3,73;22,52;17,60;22,52;0,78;0,22;1,15;7,49;11,56;;6,69;1,51;;3.428.229.608,59
AAP;200,16;0,50;33,66;3,68;1,11;44,10;5,54;3,79;23,03;23,38;0,35;0,06;1,28;8,58;-2,35;1,32;10,93;3,29;9,67;0,30;0,70;0,87;0,75;0,82;;54,40;5,95;;13.096.835.893,44
AAPL;131,46;0,62;28,75;31,71;6,51;39,88;27,54;23,45;24,47;25,05;0,58;0,75;6,74;145,46;-10,17;1,14;110,31;22,63;39,99;0,21;0,79;0,97;3,27;1,46;;4,15;4,57;;2.193.581.655.300,00
AAWW;67,91;;5,47;0,87;0,33;58,34;19,01;11,22;3,23;5,75;2,52;0,68;0,61;27,93;-0,41;1,06;15,93;5,98;10,18;0,38;0,62;0,53;11,99;118,19;;77,97;12,42;;1.969.866.999,84
AB;43,11;6,75;15,17;;2,64;;;;;;;;;;-2,64;;;17,40;;0,00;0,00;0,00;;8,50;;0,00;2,84;;4.238.702.029,62
ABB;32,43;1,63;12,76;4,10;1,60;30,14;7,29;19,69;34,48;34,01;-0,46;-0,06;2,51;17,23;-3,00;1,25;32,16;12,52;6,76;0,39;0,61;0,64;-5,93;21,63;;7,90;2,54;;65.643.497.384,64
