TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
BLMR11;6,68;0,055000;12,47;7,45;0,90;347.738,21;1,74;;;190.254.431,03;18.505,00;Ativa;25.541.630,00
BLUR11;100,50;1,030000;11,27;98,74;1,02;5.839,82;7,86;;;8.886.961,64;96,00;Ativa;90.000,00
BMII11;0,00;0,228341;0,00;473,46;;;1,36;;;68.035.645,80;12,00;Passiva;143.700,00
BMLC11;103,20;0,800000;8,93;113,26;0,91;21.515,00;8,11;9,96;2,80;113.079.716,27;1.418,00;Ativa;998.405,00
BNFS11;117,59;1,530507;14,99;93,21;1,26;124.084,36;6,16;13,51;-1,89;65.246.086,54;4.101,00;Ativa;700.000,00
BPFF11;65,93;0,620000;12,00;72,68;0,91;376.284,89;4,25;6,98;-11,67;326.504.120,89;19.131,00;Ativa;4.492.326,00
BPLC11;0,00;14,420464;0,00;9.853,51;;;3,83;;;315.312.468,58;114,00;Ativa;32.000,00
BPML11;59,61;0,270465;3,17;122,50;0,49;73.038,64;1,66;;-13,62;527.353.123,30;1.544,00;Passiva;4.305.079,00
BPRP11;109,90;0,900000;9,65;109,15;1,01;1.056,40;0,17;4,84;0,16;147.336.512,12;175,00;Passiva;1.349.837,00
BRCO11;114,44;0,780000;7,65;121,26;0,94;3.954.166,50;1,05;6,80;-3,30;1.792.086.182,71;111.432,00;Ativa;14.778.781,00
BRCR11;59,03;0,450000;9,50;98,71;0,60;1.689.365,82;0,58;-0,07;-15,54;2.629.399.439,84;156.113,00;Ativa;26.638.202,00
BREV11;94,68;0,580000;8,63;117,23;0,81;2.844,38;0,80;13,63;;113.380.386,32;267,00;Ativa;967.201,00
BRHT11B;86,80;;0,00;76,81;1,13;;1,65;;;141.461.259,92;11,00;Ativa;1.841.677,00
BRIM11;1.030,22;49,000000;15,68;1.170,11;0,88;1.020,40;4,04;;;145.254.756,00;219,00;Ativa;124.137,00
BRIP11;950,00;107,000000;11,26;961,29;0,99;46.236,00;1,89;;;207.134.355,53;254,00;Ativa;215.475,00
BRIX11;0,00;;0,00;962,12;;;5,30;;;69.163.325,54;54,00;Ativa;71.886,00
BRLA11;163,70;1,100000;7,35;158,47;1,03;407.295,82;0,18;;;489.871.289,64;272,00;Passiva;3.091.298,00
BROF11;70,49;0,571037;0,81;106,32;0,66;1.950.962,36;0,21;;;1.234.416.897,85;6.266,00;;11.610.812,00
BROL11;0,00;;0,00;;;;;;;;;;5.500.000,00
BRSE11;0,00;;0,00;1.437,16;;;402,49;;;2.874.325,00;12,00;Ativa;2.000,00
BTAL11;90,12;0,800000;11,02;105,16;0,86;959.593,64;2,77;;;629.170.033,15;43.321,00;Ativa;5.982.736,00
BTCI11;9,31;0,106000;13,81;10,15;0,92;1.976.319,07;9,92;10,81;-55,66;1.010.398.248,92;62.796,00;Ativa;99.521.172,00
BTCR11;88,00;0,900000;5,80;95,27;0,92;652.774,65;8,00;32,78;-1,90;458.252.683,73;16.934,00;Ativa;4.810.097,00
BTLG11;100,15;0,740000;8,93;98,26;1,02;5.175.666,68;2,78;9,76;-2,10;2.069.982.451,70;214.705,00;Ativa;21.066.892,00
BTRA11;79,36;0,800000;12,25;117,87;0,67;654.045,18;6,47;;;396.592.303,25;20.675,00;Ativa;3.364.559,00
BTSG11;101,00;0,870000;10,24;137,70;0,73;10.100,00;0,79;;;106.715.844,51;56,00;Ativa;775.015,00
BTSI11;0,00;0,720000;0,00;104,48;;;0,04;;;195.373.635,30;91,00;Ativa;1.870.000,00
BTWR11;107,00;0,720000;5,78;112,02;0,96;428,00;1,33;;;90.657.151,16;61,00;Passiva;809.269,00
BVAR11;0,00;12,910000;0,00;1.092,69;;;3,37;11,06;;683.520.786,98;69,00;Passiva;625.540,00
BZEL11;0,00;5,092421;0,00;117,42;;;0,04;;;415.435.308,21;3,00;Ativa;3.538.046,00
BZLI11;17,00;;0,00;10,63;1,60;283,18;0,09;;2,06;446.792.357,66;18,00;Ativa;42.046.222,00
CACR11;104,98;1,520000;16,78;103,02;1,02;459.656,50;3,57;18,95;1,64;186.195.662,16;9.752,00;Ativa;1.807.434,00
CARE11;2,06;0,008385;0,00;8,34;0,25;37.124,68;0,19;;-16,98;298.495.299,69;11.715,00;Ativa;35.769.919,00
CBOP11;36,27;0,120000;14,34;73,87;0,49;9.812,04;1,51;-5,39;-21,72;104.519.562,06;3.507,00;Passiva;1.415.000,00
CCLB11;0,00;;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
CCME11;110,00;0,900000;6,40;100,70;1,09;757,00;21,00;;;251.243.073,00;75,00;Ativa;2.495.084,00
CCRF11;83,50;0,568934;12,15;97,67;0,85;2.403,83;6,55;;;153.528.755,79;322,00;Ativa;1.571.900,00
CEOC11;56,80;0,637646;12,00;78,51;0,72;83.548,54;2,28;6,94;-13,41;142.558.458,21;4.852,00;Passiva;1.815.696,00
CFHI11;0,00;36,511390;0,00;697,43;;;1,33;;;65.977.209,26;54,00;Ativa;94.600,00
CFII11;0,00;;0,00;965,31;;;10,30;;;30.486.425,60;57,00;Ativa;31.582,00
CIXR11;0,00;;0,00;;;;;;;;;;2.834.551,00
CJCT11;63,00;0,330000;0,00;65,69;0,96;15.753,10;2,72;;2,79;206.272.384,29;1.178,00;Passiva;3.140.000,00
CJFI11;0,00;;0,00;2,61;;;1,59;;;137.450.532,30;1,00;Ativa;52.601.278,00
CNES11;30,10;0,071165;4,36;89,27;0,34;2.731,07;5,28;-17,93;-24,52;263.277.613,28;1.791,00;Ativa;2.949.248,00
COPP11;0,00;;0,00;99,56;;;0,27;;;156.920.663,40;12,00;Ativa;1.576.086,00
CPFF11;65,90;0,450000;9,41;78,09;0,84;412.379,79;0,24;-7,29;-5,98;199.369.991,37;10.731,00;Ativa;2.553.074,00
CPFO11;0,00;;0,00;48,70;;;0,44;;;138.037.144,02;528,00;Ativa;2.834.551,00
CPSH11;0,00;;0,00;101,45;;;5,88;;;34.494.325,62;10,00;;340.000,00
CPTS11;81,98;0,810000;11,20;89,38;0,92;5.893.656,21;0,88;-1,01;-5,07;2.840.864.419,65;220.343,00;Ativa;31.782.814,00
CRFF11;74,09;0,610000;9,99;84,19;0,88;59.658,89;3,18;10,94;-5,57;58.091.206,01;1.631,00;Ativa;690.040,00
CSMC11;0,00;;0,00;1.052,34;;;3,26;;;546.553.228,30;1,00;Ativa;519.370,00
CTNP11;0,00;;0,00;;;;;;;;;;0,00
CTXT11;10,86;0,010000;0,00;33,73;0,32;3.690,71;1,49;-23,80;-41,08;106.430.373,50;3.054,00;Passiva;3.155.589,00
CVBI11;90,44;1,100000;12,73;95,20;0,95;2.332.531,39;3,62;-2,53;-0,24;1.048.140.042,86;74.369,00;Ativa;11.010.228,00
CVPR11;0,00;1,050000;0,00;98,12;;;7,10;;;13.737.093,63;1,00;Ativa;140.000,00
CXAG11;79,09;0,750000;11,76;114,69;0,69;110.400,96;0,35;;;239.782.229,03;11.488,00;Ativa;2.090.621,00
CXCE11B;40,41;0,389849;11,80;65,15;0,62;33.778,21;6,51;-23,42;-25,31;111.592.895,79;3.874,00;Passiva;1.712.950,00
CXCI11;80,15;0,840000;12,41;89,48;0,90;123.994,64;4,66;;;184.125.652,13;5.446,00;Ativa;2.057.726,00
CXCO11;74,50;0,736400;11,71;99,52;0,75;203.870,71;1,51;;;390.567.668,69;13.313,00;Passiva;3.924.500,00
CXRI11;72,50;0,560000;9,31;82,17;0,88;23.044,96;3,83;-10,30;-62,94;129.487.908,68;2.384,00;Ativa;1.575.760,00
CXTL11;333,99;1,830261;3,77;436,49;0,77;16.208,29;8,29;10,22;3,07;23.394.408,51;644,00;Passiva;53.597,00
CYCR11;8,89;0,105000;13,86;9,71;0,92;302.407,89;13,13;;;158.403.479,91;8.478,00;Ativa;16.315.840,00
CYLD11;0,00;;0,00;100,69;;;7,22;;;62.602.070,71;46,00;Ativa;621.750,00
DAMT11B;18,00;0,079165;3,74;13,10;1,37;1.779,89;1,02;;;95.698.945,08;583,00;Passiva;7.305.341,00
DEVA11;63,28;0,650000;17,26;93,36;0,68;3.210.709,18;4,56;;;1.311.235.571,35;133.535,00;Ativa;14.044.908,00
DLMT11;0,00;0,008112;0,00;0,66;;;2,61;;;8.781.208,97;9,00;Ativa;13.225.796,00
DMAC11;13,00;4,894618;0,00;4,99;2,61;;105,14;;-68,35;778.257,90;2.352,00;Passiva;156.108,00
DOMC11;439,00;;0,00;100,20;4,38;;0,58;;-6,32;244.857.914,30;1.185,00;Ativa;2.443.800,00
DOVL11B;1.205,56;4,249753;5,92;1.205,57;1,00;4.419,67;3,65;6,90;;80.057.031,91;51,00;Ativa;66.406,00
DPRO11;96,50;0,800000;10,57;96,45;1,00;29.914,88;8,63;;;35.832.037,61;141,00;Ativa;371.522,00
DRIT11B;90,95;0,590000;8,40;133,17;0,68;1.546,86;1,06;22,17;-9,81;61.695.552,94;350,00;Ativa;463.277,00
DVFF11;76,99;0,800000;11,59;88,83;0,87;201.993,07;6,66;;;97.800.438,84;701,00;Ativa;1.100.950,00
EDFO11B;190,00;1,662319;10,80;178,81;1,06;12.318,18;1,76;5,58;-10,46;42.198.848,48;535,00;Passiva;236.000,00
EDGA11;19,10;0,148657;8,03;61,25;0,31;33.423,96;1,14;-3,81;-19,20;233.502.395,40;5.752,00;Passiva;3.812.055,00
EGYR11;0,95;;0,00;12,37;0,08;5.927,75;0,00;;;93.266.154,20;25,00;Passiva;7.537.298,00
ELDO11B;762,38;0,530000;13,87;1.439,28;0,53;;0,30;-0,63;;1.133.085.303,28;60,00;Passiva;787.256,00
EQIR11;8,98;0,110000;59,91;9,91;0,91;44.739,04;8,58;;;49.818.878,21;3.444,00;Ativa;5.025.000,00
ERCR11;76.000,00;139,449698;3,75;61.154,81;1,24;;0,21;;;145.303.826,37;10,00;Passiva;2.376,00
ERPA11;118,00;0,711117;6,69;137,15;0,86;118.618,71;1,04;;;68.703.236,53;338,00;Passiva;500.922,00
ESTQ11;0,00;;0,00;0,06;;;38,96;;;4.092.289,40;5,00;Ativa;65.361.974,00
EURO11;238,29;1,700000;9,22;325,03;0,73;42.027,96;1,54;14,58;9,00;124.790.914,73;2.486,00;Passiva;383.936,00
EVBI11;98,05;0,750000;9,18;99,05;0,99;19.105,29;11,94;;;188.773.637,89;1.063,00;Ativa;1.905.933,00
EXES11;88,00;0,600000;8,52;98,28;0,90;1.892.575,00;7,06;;;26.020.845,86;61,00;Ativa;264.769,00
FAED11;145,45;1,480000;12,92;217,59;0,67;101.979,04;1,72;7,83;-12,01;139.732.152,41;4.755,00;Passiva;642.168,00
FAGL11;0,00;;0,00;;;;;;;;;;3.000.000,00
FAMB11B;788,00;9,160000;0,00;2.967,71;0,27;36.196,96;1,37;-9,82;-38,99;311.015.602,65;2.700,00;Passiva;104.800,00
FARU11;0,00;;0,00;;;;;;;;;;8.000.000,00
FATN11;96,85;0,830000;10,52;99,31;0,98;74.455,32;2,29;;;125.988.414,06;1.270,00;Ativa;1.268.696,00
FCAS11;0,00;0,121915;0,00;60,79;;;186,17;;;80.684.223,04;2,00;Passiva;1.327.300,00
FCFL11;106,92;0,800000;9,12;116,20;0,92;256.376,14;0,63;12,67;0,38;403.679.824,36;3.681,00;Ativa;3.474.010,00
FGPM11;0,00;;0,00;;;;;;;;;;0,00
FIGS11;53,99;0,420000;8,71;76,33;0,71;126.732,04;2,11;31,22;-6,48;217.526.354,81;15.167,00;Passiva;2.850.000,00
FIIB11;479,38;3,250000;8,73;460,89;1,04;203.254,00;1,02;9,53;-0,73;315.709.983,17;16.901,00;Passiva;685.000,00
FIIP11B;157,50;1,350000;10,25;186,56;0,84;85.228,68;1,34;-8,76;-7,03;172.972.571,22;7.892,00;Passiva;927.162,00
FINF11;0,00;0,266907;0,00;41,37;;;2,40;1,41;;33.930.888,80;4,00;Ativa;820.112,00
FISC11;165,00;0,390000;1,82;115,22;1,43;;1,03;;;195.872.886,56;66,00;Ativa;1.699.996,00
FISD11;0,00;6,526269;0,00;66,87;;;10,60;;;71.728.266,79;24,00;Ativa;1.072.588,00
FIVN11;3,88;;0,00;7,68;0,51;70.115,75;0,02;;-11,41;72.278.389,33;3.912,00;Passiva;9.412.630,00
FLCR11;93,21;1,300000;14,43;98,37;0,95;112.566,39;12,79;;;62.327.865,84;2.620,00;Ativa;633.604,00
FLMA11;131,00;0,940000;8,18;160,57;0,82;86.921,21;1,28;29,55;-6,50;221.695.373,96;16.325,00;Ativa;1.380.670,00
FLRP11;1.801,36;13,500000;8,28;1.829,42;0,98;13.338,00;2,50;22,50;9,19;119.336.599,61;789,00;Passiva;65.232,00
FMOF11;51,00;0,310000;0,88;118,69;0,43;25.170,38;1,31;18,01;-19,53;60.293.686,38;284,00;Passiva;508.008,00
FOFT11;123,00;1,900000;0,00;110,21;1,12;;5,10;-47,71;;131.819.480,59;3.846,00;Ativa;1.196.040,00
FPAB11;158,90;1,900000;11,52;375,98;0,42;4.563,77;7,01;-1,55;-22,13;281.986.221,01;973,00;Passiva;750.000,00
FPNG11;69,50;0,490000;12,20;170,74;0,41;208,00;1,56;13,05;;174.557.925,51;68,00;Ativa;1.022.344,00
FRHY11;0,00;1,030000;0,00;88,03;;;8,11;;;11.488.089,28;7,00;Ativa;130.500,00
FTCE11B;2.900,89;86,123246;4,27;2.900,89;1,00;14.753,00;4,24;;;2.811.560.871,64;57,00;Ativa;969.205,00
FVBI11;94,97;0,369573;0,00;0,00;;;;142,93;-13,35;0,00;0,00;Passiva;0,00
FVPQ11;100,10;0,680000;9,71;191,99;0,52;24.334,50;1,98;-8,37;-15,82;537.595.812,30;3.935,00;Passiva;2.800.149,00
GALG11;8,56;0,082000;11,43;9,22;0,93;754.936,93;0,42;;;530.138.161,85;39.863,00;Ativa;57.485.300,00
GAME11;8,78;0,100000;13,44;10,01;0,88;198.174,57;1,78;;;217.191.514,93;20.042,00;Ativa;21.697.677,00
GCFF11;68,92;0,750000;11,90;77,31;0,89;79.727,79;26,95;;;26.175.371,69;1.854,00;Ativa;338.598,00
GCOI11;98,99;;0,00;98,80;1,00;25.142,80;12,33;;;11.164.592,48;360,00;Ativa;113.000,00
GCRI11;92,00;1,100000;15,35;95,17;0,97;274.617,04;1,79;;;113.331.733,48;3.768,00;Ativa;1.190.790,00
GESE11B;1.520,00;11,297902;10,72;1.773,37;0,86;;1,41;20,96;;92.215.261,79;56,00;Passiva;52.000,00
GGRC11;119,05;1,050000;9,86;125,00;0,95;1.295.036,39;3,03;11,72;-2,89;1.016.802.358,12;103.004,00;Ativa;8.134.118,00
GLOG11;66,49;0,600000;13,16;106,20;0,63;85.240,11;2,50;;;79.648.071,76;3.284,00;Ativa;750.000,00
GLPL11;0,00;;0,00;;;;;;;;;;0,00
GRLV11;104,51;0,170000;0,00;5,97;17,51;;2.489,44;135,25;-5,52;6.407.890,29;2.604,00;Passiva;1.073.530,00
GSFI11;5,90;;0,00;14,12;0,42;700.100,32;1,76;;34,96;1.062.100.112,79;6.834,00;Ativa;75.198.136,00
GTLG11;96,50;0,700000;8,70;92,07;1,05;5.300,62;4,22;;;660.423.592,57;167,00;Ativa;7.173.000,00
GTWR11;80,47;0,790000;11,41;94,99;0,85;825.070,14;1,15;3,91;-11,85;1.139.875.668,01;27.409,00;Ativa;12.000.000,00
GURB11;103,00;0,850000;2,18;109,71;0,94;40.000.050,00;4,87;;;124.537.735,97;19,00;Ativa;1.135.160,00
GVBI11;0,00;;0,00;;;;;;;;;;1.500.000,00
GZIT11;0,00;;0,00;84,67;;;4,24;;;1.792.860.248,96;1,00;Ativa;21.173.640,00
HAAA11;63,97;0,430000;9,60;88,43;0,72;1.947,84;0,83;;;305.534.582,24;247,00;Ativa;3.455.000,00
HABT11;91,80;1,300000;15,05;99,14;0,93;1.428.121,43;4,67;-4,26;-2,81;805.720.277,15;71.038,00;Ativa;8.126.783,00
HBCR11;112,45;0,537453;5,01;103,73;1,08;2.713.343,00;2,70;;;116.091.355,32;41,00;Ativa;1.119.161,00
HBRH11;95,80;0,549300;7,87;112,24;0,85;36.492,50;0,86;-2,04;-1,34;311.140.430,15;1.150,00;Ativa;2.772.204,00
HBTT11;1.055,00;16,580000;0,00;0,00;;;;;-6,48;0,00;0,00;Ativa;0,00
HCHG11;80,67;1,000000;14,57;98,82;0,82;18.265,11;4,84;;;118.581.606,12;690,00;Ativa;1.200.000,00
HCPR11;0,00;;0,00;;;;;;;;;;1.750.000,00
HCRI11;243,00;2,603982;10,46;308,16;0,79;39.292,57;2,08;0,72;-15,52;61.632.753,60;3.123,00;Passiva;200.000,00
HCST11;53,05;;0,00;102,37;0,52;417,33;2,94;;;47.847.807,99;73,00;Ativa;467.414,00
HCTR11;61,50;0,500000;18,62;109,25;0,56;5.250.414,64;0,75;-21,92;-19,76;2.412.748.656,20;207.899,00;Ativa;22.084.202,00
HDEL11;106,09;1,950000;3,64;85,85;1,24;7.956,50;99,05;;;3.604.326,92;56,00;Passiva;41.983,00
HDOF11;115,00;;0,00;97,85;1,18;8.050,00;3,90;;;174.772.204,59;110,00;Ativa;1.786.075,00
HFOF11;73,90;0,630000;10,11;75,91;0,97;1.954.196,68;0,89;0,82;-13,45;1.746.780.164,14;71.659,00;Ativa;23.012.000,00
HGBS11;205,40;1,450000;8,08;218,92;0,94;1.659.230,11;0,60;43,99;-2,85;2.189.217.601,26;89.911,00;Ativa;10.000.000,00
HGCR11;102,67;1,200000;14,03;102,12;1,01;3.850.167,75;4,85;26,70;-1,44;1.574.427.906,84;90.367,00;Ativa;15.418.106,00
HGFF11;82,20;0,650000;9,45;85,93;0,96;1.384.012,61;1,31;4,04;-7,72;246.067.646,52;11.195,00;Ativa;2.863.597,00
HGIC11;105,01;0,910000;11,64;118,92;0,88;453.126,22;5,66;;;55.023.897,43;395,00;Ativa;462.706,00
HGLG11;159,01;1,100000;10,38;152,58;1,04;9.727.781,79;3,57;13,62;-5,53;3.579.087.134,99;343.538,00;Ativa;23.456.675,00
HGPO11;269,99;1,600000;6,98;299,21;0,90;944.627,00;0,79;16,96;9,26;524.539.802,17;10.591,00;Passiva;1.753.057,00
HGRE11;133,24;0,780000;7,27;156,35;0,85;2.533.116,86;3,51;5,86;-3,23;1.847.756.325,11;139.269,00;Ativa;11.817.767,00
HGRS11;0,00;;0,00;100,73;;;12,57;;;150.381.891,48;6,00;Ativa;1.492.940,00
HGRU11;126,60;0,850000;9,10;123,68;1,02;3.728.131,54;2,40;11,91;-0,83;2.276.573.619,53;197.252,00;Ativa;18.406.458,00
HILG11;0,00;0,957695;0,00;180,92;;;0,93;;;94.453.905,47;50,00;Ativa;522.087,00
HLOG11;87,99;0,650000;8,86;115,37;0,76;136.023,14;1,41;0,52;-11,04;490.334.766,29;4.150,00;Ativa;4.250.000,00
HMOC11;226,95;23,800000;0,00;238,79;0,95;;0,67;122,18;2,78;91.223.530,50;209,00;Passiva;382.017,00
HOFC11;23,69;0,200000;9,46;89,92;0,26;112.290,04;0,51;-22,45;-34,47;339.822.135,30;7.695,00;Ativa;3.779.001,00
HOSI11;54,56;0,360000;11,07;93,09;0,59;13.692,86;3,04;;-13,66;53.380.714,87;1.710,00;Ativa;573.450,00
HPDP11;70,00;0,500000;7,89;89,31;0,78;6.328,93;0,67;28,69;-7,76;259.785.560,09;394,00;Passiva;2.908.813,00
HRDF11;1,01;6,800000;0,00;1,13;0,89;2.651,50;47,62;;-20,10;8.594.290,68;1.280,00;Ativa;7.587.125,00
HREC11;83,26;0,900000;13,69;90,97;0,92;99.409,29;0,88;;;469.107.769,47;1.220,00;Ativa;5.156.765,00
HSAF11;84,38;1,100000;13,75;91,43;0,92;399.486,14;4,20;;;230.996.555,81;8.758,00;Ativa;2.526.360,00
HSLG11;94,89;0,730000;8,87;104,30;0,91;983.233,54;4,46;;;1.320.392.331,23;26.417,00;Ativa;12.660.067,00
HSML11;90,40;0,740000;9,26;95,74;0,94;2.593.821,93;5,93;27,17;-0,07;1.510.876.570,09;152.563,00;Ativa;15.780.613,00
HSRE11;100,30;0,630000;7,47;96,31;1,04;147.792,21;1,72;;;857.045.054,19;188,00;Ativa;8.898.724,00
HTMX11;114,83;1,738132;9,44;138,94;0,83;330.941,43;4,43;10,76;-6,70;209.008.272,21;25.225,00;Ativa;1.504.334,00
HUCG11;79,99;0,200000;8,88;102,16;0,78;1.323,48;53,08;;;114.628.322,41;225,00;Passiva;1.122.000,00
HUSC11;96,00;0,860000;11,30;145,30;0,66;7.832,54;2,86;3,99;-11,54;119.135.115,56;768,00;Passiva;819.907,00
HUSI11;1.160,00;7,715179;8,89;1.110,81;1,04;15.321,00;1,94;;;129.255.826,23;85,00;Ativa;116.362,00
IBCR11;78,45;0,950000;13,88;93,18;0,84;78.532,64;7,37;;;89.301.248,93;4.122,00;Ativa;958.423,00
IBFF11;66,40;0,296485;1,16;14,78;4,49;162.549,50;101,13;;-5,69;9.855.905,16;3.870,00;Ativa;666.681,00
IDFI11;43,90;0,538441;16,06;45,57;0,96;7.796,00;22,75;;;93.775.035,78;276,00;Ativa;2.057.925,00
IRDM11;88,60;0,912694;12,21;89,31;0,99;5.618.088,43;6,84;-4,46;-6,08;3.253.777.197,91;282.971,00;Ativa;36.433.827,00
IRIM11;88,25;0,934438;13,47;94,66;0,93;114.141,61;6,65;;;181.739.353,25;2.827,00;Ativa;1.920.000,00
ITIP11;71,24;0,830000;14,47;77,79;0,92;113.622,54;1,53;;;58.201.009,55;2.464,00;Passiva;748.151,00
ITIT11;74,49;0,570000;9,32;81,68;0,91;79.254,75;0,27;;;73.551.036,84;8.427,00;Passiva;900.494,00
JASC11;100,00;0,550000;4,55;103,81;0,96;262.551,00;20,14;;;234.186.715,61;74,00;Ativa;2.255.875,00
JBFO11;92,01;0,480000;7,46;85,72;1,07;55.206,00;0,75;;;109.647.498,48;363,00;Ativa;1.279.070,00
JCDA11;0,00;;0,00;10,56;;;8,76;;;157.526.544,17;50,00;Passiva;14.910.421,00
JCDB11;0,00;;0,00;137,13;;;19,32;;;143.018.084,45;58,00;Ativa;1.042.957,00
JFLL11;70,07;0,620000;10,73;101,09;0,69;69.434,14;2,43;;;151.698.737,23;3.996,00;Ativa;1.500.598,00
