TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;3,17;;-13,60;0,43;0,10;100,00;32,68;-36,29;15,10;121,32;106,21;3,03;4,94;;-0,10;;-3,17;-0,75;0,30;0,24;0,76;0,02;-30,10;;;7,35;-0,23;;94.030.125,00
AAT;30,23;4,10;48,60;1,48;0,61;65,49;27,36;9,57;17,00;31,72;14,72;1,28;4,65;;-0,61;;3,05;1,25;3,72;0,41;0,59;0,13;4,96;-2,73;;20,42;0,62;;1.829.580.060,00
ABR;16,62;8,78;8,51;0,96;0,15;99,46;252,00;110,71;3,74;10,91;7,17;1,84;9,42;;-0,15;;11,25;1,78;7,49;0,16;0,84;0,02;28,66;46,46;;17,35;1,95;;2.662.563.888,00
ACC;65,32;2,16;154,28;2,94;1,22;51,87;18,95;6,00;48,89;67,15;18,27;1,10;9,26;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.111.029.560,00
ACRE;13,70;10,37;12,24;1,08;0,30;100,00;601,75;328,73;6,69;22,67;15,98;2,59;40,24;;-0,30;;8,84;2,42;4,46;0,27;0,73;0,01;;6,15;;12,66;1,12;;745.806.080,00
ADC;79,59;3,43;48,15;1,63;1,06;87,78;55,87;34,53;29,76;38,82;9,06;0,50;16,63;;-1,06;;3,38;2,20;3,60;0,65;0,35;0,06;29,96;22,07;;48,87;1,65;;5.983.138.455,00
AFCG;16,40;12,44;10,88;0,96;0,71;;;;9,92;10,93;1,01;0,10;;;-0,71;;8,84;6,55;7,52;0,74;0,26;0,00;;;;17,04;1,51;;323.783.560,00
AFIN;8,23;5,16;-97,09;0,58;0,28;74,05;20,65;-3,17;14,92;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;3,59;-303,19;1,80;0,86;74,05;20,65;-3,17;46,58;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;3,60;-306,85;1,82;0,87;74,05;20,65;-3,17;47,15;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AGNC;12,61;11,42;-7,32;0,74;0,10;;;;-8,21;-19,37;-11,16;1,00;;;-0,10;;-10,10;-1,36;-4,02;0,13;0,87;0,00;;3,75;;17,06;-1,72;;6.599.567.078,00
AGNCM;21,80;7,88;-12,65;1,28;0,17;;;;-14,19;-19,37;-11,16;1,00;;;-0,17;;-10,10;-1,36;-4,02;0,13;0,87;0,00;;3,75;;17,06;-1,72;;6.599.567.078,00
AGNCN;24,21;7,23;-14,05;1,42;0,19;;;;-15,76;-19,37;-11,16;1,00;;;-0,19;;-10,10;-1,36;-4,02;0,13;0,87;0,00;;3,75;;17,06;-1,72;;6.599.567.078,00
AGNCO;22,62;7,18;-13,12;1,33;0,18;;;;-14,72;-19,37;-11,16;1,00;;;-0,18;;-10,10;-1,36;-4,02;0,13;0,87;0,00;;3,75;;17,06;-1,72;;6.599.567.078,00
AGNCP;22,29;6,87;-12,93;1,31;0,18;;;;-14,51;-19,37;-11,16;1,00;;;-0,18;;-10,10;-1,36;-4,02;0,13;0,87;0,00;;3,75;;17,06;-1,72;;6.599.567.078,00
AHH;14,18;4,73;63,42;1,55;0,43;47,55;23,28;5,37;14,62;14,91;0,29;0,03;3,40;;-0,43;;2,44;0,67;9,24;0,28;0,72;0,13;1,91;-4,85;;9,16;0,22;;960.089.514,00
AHT;8,72;;-1,37;-4,98;0,07;29,32;-5,20;-23,42;-6,17;-72,53;-66,36;;0,32;-0,09;-0,09;0,18;-363,46;-5,43;-1,44;-0,01;1,01;0,23;-11,60;;;-1,75;-6,36;;300.657.752,00
AIC;24,65;;-105,74;3,35;0,79;100,00;32,68;-36,29;117,44;121,32;106,21;3,03;38,38;;-0,79;;-3,17;-0,75;0,30;0,24;0,76;0,02;-30,10;;;7,35;-0,23;;94.030.125,00
AIRC;45,34;3,93;9,63;3,36;1,13;64,24;120,27;99,19;7,94;11,56;3,62;1,54;9,55;;-1,13;;34,95;11,74;16,23;0,34;0,65;0,12;;;;13,48;4,71;;7.122.782.514,00
AIV;8,32;;-70,91;2,49;0,49;61,18;14,44;-9,95;48,86;68,68;19,82;1,01;7,06;;-0,49;;-3,51;-0,69;1,12;0,20;0,79;0,07;-29,80;;;3,34;-0,12;;1.270.325.056,00
AIW;25,00;;-107,24;3,40;0,81;100,00;32,68;-36,29;119,11;121,32;106,21;3,03;38,92;;-0,81;;-3,17;-0,75;0,30;0,24;0,76;0,02;-30,10;;;7,35;-0,23;;94.030.125,00
AJX;11,02;11,62;8,35;0,52;0,15;100,00;408,68;197,30;4,03;12,95;8,92;1,16;16,48;0,41;-0,48;2,19;6,28;1,81;5,60;0,29;0,71;0,01;4,61;8,50;;21,03;1,32;;255.486.578,00
AJXA;24,93;;18,89;1,19;0,34;100,00;408,68;197,30;9,12;12,95;8,92;1,16;37,27;0,92;-1,10;2,19;6,28;1,81;5,60;0,29;0,71;0,01;4,61;8,50;;21,03;1,32;;255.486.578,00
AKR;17,13;3,85;46,14;0,98;0,36;67,64;44,93;11,56;11,88;24,82;12,95;1,07;5,34;;-0,36;;2,12;0,78;3,92;0,37;0,63;0,07;9,02;-20,20;;17,51;0,37;;1.625.381.763,00
ALEX;19,91;3,77;40,20;1,35;0,78;32,84;15,86;9,08;23,01;30,76;7,75;0,46;3,65;;-0,78;;3,36;1,94;3,94;0,58;0,42;0,21;-0,43;;;14,73;0,50;;1.447.066.764,00
ALX;243,51;7,39;9,60;4,86;0,88;55,41;73,39;65,05;8,51;12,60;4,09;2,34;6,24;;-0,88;;50,66;9,20;10,86;0,18;0,82;0,14;-1,90;8,98;;50,08;25,37;;1.243.678.623,00
AMH;37,88;1,48;81,94;2,05;1,15;55,15;25,69;11,95;38,12;42,63;4,51;0,24;9,79;;-1,15;;2,50;1,41;4,09;0,56;0,44;0,12;8,21;95,07;;18,47;0,46;;13.193.338.840,00
AMT;270,83;2,04;45,25;18,12;1,85;69,88;38,29;27,23;32,17;42,03;9,86;5,55;12,32;-33,75;-1,96;0,50;40,04;4,09;7,85;0,10;0,90;0,15;10,09;21,84;;14,95;5,99;;126.080.139.892,00
ANH;2,98;;-2,68;0,72;0,12;;;;-5,03;24,95;29,98;-4,31;;;-0,12;;-27,04;-4,64;-9,45;0,17;0,82;0,00;;;;4,12;-1,11;;295.925.866,36
APLE;16,68;1,62;45,85;1,20;0,80;58,98;14,26;8,04;25,85;36,03;10,18;0,47;3,69;;-0,80;;2,62;1,74;3,11;0,66;0,34;0,22;-2,15;-33,49;;13,89;0,36;;3.817.861.848,00
APTS;25,00;2,10;105,44;1,40;0,43;69,54;28,71;3,83;14,06;33,84;19,77;1,96;4,04;;-0,43;;1,32;0,41;3,21;0,31;0,69;0,11;20,97;;;17,91;0,24;;1.611.075.000,00
ARE;165,78;2,77;91,58;1,58;0,81;69,82;22,54;12,40;50,37;68,52;18,16;0,57;11,35;;-0,81;;1,72;0,89;1,96;0,52;0,48;0,07;18,06;;;105,01;1,81;;27.058.263.462,00
ARI;12,78;10,95;10,49;0,79;0,19;100,00;823,76;378,98;4,82;23,02;18,20;2,98;39,74;;-0,19;;7,54;1,79;4,01;0,24;0,76;0,00;;7,20;;16,17;1,22;;1.796.750.424,00
ARR;7,87;15,25;-6,48;0,79;0,09;;;;-7,04;-4,21;2,82;-0,32;;;-0,09;;-12,27;-1,44;-11,29;0,12;0,88;0,00;;;;9,91;-1,22;;811.947.900,00
AVB;213,94;2,97;26,61;2,73;1,51;100,00;57,58;47,68;22,04;27,69;5,65;0,70;12,69;;-1,51;;10,24;5,66;7,06;0,55;0,45;0,12;2,33;-1,25;;78,51;8,04;;29.912.705.708,00
BDN;9,35;8,13;143,95;0,96;0,41;64,10;15,49;2,26;20,96;46,43;25,47;1,17;3,25;;-0,41;;0,67;0,28;2,09;0,42;0,58;0,13;-1,52;-21,10;;9,73;0,06;;1.602.439.465,00
BFS;52,28;4,36;31,01;3,08;0,71;74,42;45,49;16,61;11,32;21,53;10,21;2,78;5,15;;-0,71;;9,94;2,30;7,14;0,23;0,77;0,14;1,96;1,34;;16,97;1,69;;1.249.492.000,00
BHR;5,19;0,39;-56,08;0,85;0,18;34,82;5,97;-1,30;12,25;45,77;33,51;2,33;0,73;-0,34;-0,21;0,20;-1,52;-0,32;1,58;0,21;0,70;0,25;1,05;;;6,09;-0,09;;369.890.262,00
BNL;22,67;4,65;35,88;1,41;0,79;95,20;45,83;27,15;21,25;30,89;9,64;0,64;9,74;;-0,79;;3,93;2,20;3,96;0,56;0,44;0,08;21,79;23,02;;16,09;0,63;;3.838.167.020,00
BPYU;18,52;;-0,83;0,44;0,03;57,68;-4,09;-57,47;-11,61;-274,32;-262,70;9,86;0,48;;-0,03;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BPYUP;25,20;;-1,13;0,59;0,05;57,68;-4,09;-57,47;-15,80;-274,32;-262,70;9,86;0,65;;-0,05;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BRG;26,27;2,47;16,21;11,41;0,30;64,08;42,23;21,23;8,15;18,06;9,91;13,87;3,44;;-0,30;;70,39;1,87;6,69;0,03;0,57;0,09;22,09;;;2,30;1,62;;785.120.982,00
BRMK;7,59;11,07;12,57;0,88;0,80;100,00;296,26;277,45;11,77;11,77;0,00;0,00;34,88;;-0,80;;7,04;6,35;6,92;0,90;0,10;0,02;;;;8,58;0,60;;1.007.962.626,00
BRT;22,99;4,09;9,18;2,00;0,89;100,00;142,52;128,05;8,25;12,34;4,10;0,99;11,75;;-0,89;;21,76;9,65;11,16;0,44;0,56;0,08;-20,11;14,85;;11,51;2,50;;427.694.465,00
BRX;23,18;4,03;23,35;2,50;0,84;74,39;44,19;25,39;13,41;23,02;9,60;1,79;5,93;;-0,84;;10,72;3,61;6,65;0,34;0,66;0,14;-2,02;-0,40;;9,26;0,99;;6.943.202.756,00
BXMT;30,97;8,01;13,16;1,14;0,21;0,00;83,04;40,51;6,42;6,08;-0,35;-0,06;5,33;;-0,21;;8,64;1,57;17,69;0,18;0,82;0,04;11,41;11,96;;27,23;2,35;;5.273.754.323,00
BXP;91,16;4,30;26,09;2,44;0,64;64,16;37,62;18,70;12,96;24,55;11,59;2,19;4,88;;-0,64;;9,37;2,44;5,77;0,26;0,74;0,13;2,52;0,12;;37,29;3,49;;14.285.884.152,00
CCI;180,66;3,18;53,62;9,74;2,00;69,08;32,27;22,12;36,75;46,44;9,70;2,57;11,86;-151,91;-2,07;0,71;18,16;3,74;7,23;0,21;0,79;0,17;10,09;27,60;;18,56;3,37;;78.231.506.922,00
CDR;29,06;0,68;-7,93;0,90;0,39;63,71;-23,43;-40,14;-13,59;-31,71;-18,12;1,20;3,18;;-0,39;;-11,33;-4,89;-3,00;0,43;0,57;0,12;-3,33;;;32,33;-3,66;;396.390.024,00
CHCT;38,95;4,48;43,02;2,07;1,28;83,25;36,42;24,50;28,93;36,87;7,94;0,57;10,54;;-1,28;;4,82;2,98;4,54;0,62;0,38;0,12;29,16;52,57;;18,79;0,91;;976.569.980,00
CHMI;7,11;15,19;9,16;0,52;0,11;74,44;53,08;27,28;4,71;-27,74;-32,45;-3,61;2,50;;-0,11;;5,73;1,21;6,35;0,21;0,79;0,04;48,19;-13,13;;13,55;0,78;;134.312.877,00
CIM;10,47;12,61;11,66;0,74;0,16;100,00;86,96;34,71;4,65;10,77;6,11;0,98;4,05;;-0,16;;6,38;1,40;7,88;0,22;0,78;0,04;0,83;3,96;;14,08;0,90;;2.481.887.325,00
CIO;14,10;5,32;1,35;0,69;0,38;64,35;286,37;269,45;1,27;2,55;1,28;0,70;3,63;;-0,38;;51,50;27,96;31,19;0,54;0,46;0,10;17,75;;;20,35;10,48;;614.117.040,00
CLDT;12,16;;-20,27;0,76;0,41;42,23;-3,03;-12,91;-86,42;-167,84;-81,41;0,71;2,62;;-0,41;;-3,73;-2,04;-0,50;0,55;0,45;0,16;-7,17;;;16,09;-0,60;;593.470.016,00
