TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;122,06;0,73;26,47;6,19;3,31;54,59;24,57;19,19;17,70;21,57;0,90;0,27;5,08;15,67;-5,23;2,37;23,37;12,52;16,94;0,54;0,46;0,65;8,90;12,89;;19,73;4,61;;35.763.580.000,00
AA;31,13;1,28;-3,77;1,15;0,39;6,30;-10,53;-13,56;-10,25;-6,35;-1,49;0,35;0,51;2,68;-0,59;1,80;-30,44;-10,43;-18,61;0,34;0,66;0,77;1,34;;;27,13;-8,26;;5.555.136.048,00
AACG;1,25;;-3,81;1,72;0,55;51,68;-31,49;-32,34;;-3,31;0,61;-0,27;1,23;-1,18;-0,64;0,23;-45,26;-14,39;-39,89;0,32;0,68;0,44;106,31;;;0,72;-0,33;;39.482.375,00
AACQ;9,99;;-93,43;180,94;1,25;;;;;-27,74;0,01;-0,07;;2.094,26;-1,25;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQU;11,05;;-103,35;200,14;1,38;;;;;-27,74;0,01;-0,07;;2.316,47;-1,38;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQW;2,50;;-23,38;45,28;0,31;;;;;-27,74;0,01;-0,07;;524,09;-0,31;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AAL;14,68;;3,64;-2,19;0,14;61,60;10,52;4,98;1,72;5,60;3,88;;0,18;-1,57;-0,20;0,75;-60,07;3,92;15,70;-0,07;1,07;0,79;2,82;-37,02;;-6,71;4,03;;9.591.360.032,00
AAME;2,03;0,99;-14,47;0,40;0,12;7,11;-0,64;-1,57;-15,25;-28,95;6,45;-0,07;0,23;;-0,12;;-2,74;-0,81;-1,74;0,30;0,70;0,52;0,73;-19,56;;5,12;-0,14;;41.416.669,00
AAN;12,26;3,87;-175,62;0,53;0,21;51,23;0,09;-0,10;0,66;256,66;72,05;0,21;0,17;-3,31;-0,37;0,88;-0,30;-0,12;-1,01;0,39;0,61;1,25;4,77;;;23,02;-0,07;;378.453.940,00
AAOI;13,99;;-6,50;2,75;1,26;15,55;-28,78;-32,46;-11,69;-8,92;-1,59;0,60;2,11;-10,47;-2,12;0,77;-42,34;-19,37;-21,20;0,46;0,54;0,60;-10,24;;;5,08;-2,15;;449.481.912,00
AAON;65,67;0,73;36,00;8,12;5,76;30,11;17,20;14,22;24,32;30,05;0,28;0,08;5,12;19,81;-10,59;2,76;22,55;16,01;20,42;0,71;0,29;1,13;17,01;13,27;;8,09;1,82;;5.359.295.865,00
AAP;67,89;7,00;9,31;1,53;0,33;44,03;5,28;3,63;4,30;9,07;2,66;0,64;0,34;3,31;-0,68;1,24;16,45;3,56;11,07;0,22;0,78;0,98;3,54;1,09;;44,33;7,29;;4.037.438.667,00
AAPL;189,52;0,50;31,13;52,23;8,55;43,06;29,28;24,56;23,74;26,64;0,53;1,05;7,65;-348,22;-13,59;0,94;167,77;27,45;56,70;0,16;0,84;1,12;11,46;15,60;;3,63;6,09;;2.962.999.648.640,00
AAWW;102,48;;8,25;0,96;0,44;53,54;11,66;7,82;3,32;8,47;2,94;0,51;0,65;-63,29;-0,53;0,96;11,61;5,31;7,87;0,46;0,54;0,68;16,10;9,75;;107,04;12,43;;2.934.330.336,00
AB;31,28;8,34;14,30;;1,74;;;;;;;;;;-1,74;;;12,14;;0,00;0,00;0,00;;5,74;;0,00;2,19;;3.548.888.040,00
ABB;37,12;2,48;17,32;5,68;1,80;32,37;17,56;13,65;;13,66;0,20;0,09;2,36;89,85;-3,35;1,04;32,76;10,36;24,67;0,32;0,68;0,76;3,17;2,26;;6,54;2,14;;69.002.074.752,00
ABBV;148,35;3,94;30,15;20,35;1,93;68,91;22,01;15,50;12,42;25,47;4,24;4,06;4,67;-77,31;-2,46;0,89;67,50;6,42;14,31;0,10;0,90;0,41;15,52;17,39;;7,29;4,92;;261.844.677.945,00
ABC;179,95;1,35;21,39;52,69;0,59;3,42;0,91;0,66;11,34;17,17;1,57;5,29;0,14;-6,24;-1,79;0,88;246,27;2,76;33,33;0,01;0,99;4,16;9,27;36,05;;3,42;8,41;;36.143.677.300,00
ABCB;41,74;1,44;9,69;0,88;0,11;0,00;34,20;21,86;5,59;3,22;-2,97;-0,42;2,12;;-0,11;;9,07;1,15;7,81;0,13;0,87;0,05;24,19;36,34;;47,51;4,31;;2.885.874.382,00
ABCL;5,59;;-21,89;1,35;1,05;100,00;-46,10;-50,91;-53,09;-11,90;12,26;-0,69;11,14;1,99;-2,67;7,83;-6,19;-4,81;-5,85;0,78;0,22;0,09;;;;4,13;-0,26;;1.617.499.481,00
ABCM;22,80;;;;;;;;;;;-0,15;;;;1,13;0,00;0,00;;0,67;0,33;0,00;;;;3,93;0,00;;5.237.686.680,00
ABEO;4,25;;-2,68;11,26;1,96;100,00;-1.086,80;-1.101,91;-2,99;-1,76;0,96;-3,97;29,49;3,04;-11,06;4,67;-420,72;-73,42;-414,95;0,17;0,83;0,07;11,06;;;0,38;-1,59;;105.212.575,00
ABEV;2,78;4,46;15,60;2,51;1,62;49,32;23,08;17,72;;11,06;-0,91;-0,19;2,76;34,88;-2,28;1,19;16,06;10,35;19,01;0,64;0,36;0,58;0,13;4,20;;1,11;0,18;;43.775.795.142,00
ABG;233,16;;5,13;1,56;0,59;19,57;9,38;6,28;3,23;5,73;2,29;1,04;0,32;5,03;-0,78;1,91;30,50;11,46;17,23;0,38;0,62;1,82;19,04;48,29;;149,14;45,49;;4.797.313.632,00
ABIO;2,05;;-4,66;0,75;0,72;;;;-4,75;1,68;6,34;-1,02;;0,75;-90,06;25,44;-16,14;-15,42;-16,14;0,96;0,04;0,00;;;;2,72;-0,44;;29.540.705,00
ABM;45,85;1,86;15,47;1,70;0,61;100,00;4,21;2,47;6,71;12,98;3,92;0,74;0,38;5,20;-0,94;1,53;10,99;3,97;8,34;0,36;0,64;1,61;7,44;127,27;;26,95;2,96;;3.032.794.100,00
ABMD;381,02;;64,40;11,16;10,13;81,32;31,76;24,84;46,32;47,95;-2,40;-0,53;16,00;18,50;-27,11;7,93;17,32;15,72;17,32;0,91;0,09;0,63;18,30;21,24;;34,15;5,92;;17.180.649.024,00
ABNB;132,88;;36,86;16,76;4,00;82,33;26,80;25,31;34,16;35,13;0,33;0,16;9,33;13,19;-74,64;1,47;45,46;10,86;14,30;0,24;0,76;0,43;26,81;;;7,93;3,60;;84.788.548.768,00
