TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;3,49;;-41,92;0,49;0,12;100,00;42,28;-13,31;13,20;87,97;74,78;2,77;5,58;;-0,12;;-1,17;-0,30;0,87;0,26;0,74;0,02;-28,23;;;7,14;-0,08;;109.863.106,00
AAT;35,65;3,25;93,18;1,73;0,71;65,00;24,43;6,51;24,83;41,91;17,08;1,19;6,07;;-0,71;;1,86;0,76;2,99;0,41;0,59;0,12;4,57;-6,40;;20,59;0,38;;2.155.830.365,00
ABR;17,07;8,08;8,34;1,28;0,21;99,84;159,96;88,55;4,62;11,72;7,10;1,97;7,39;;-0,21;;15,33;2,53;7,21;0,17;0,83;0,03;13,13;30,09;;13,35;2,05;;2.569.132.299,00
ACC;55,69;3,38;395,71;2,60;1,03;50,07;15,39;2,17;55,75;82,05;26,30;1,23;8,58;;-1,03;;0,66;0,26;2,06;0,40;0,60;0,12;2,93;-8,89;;21,44;0,14;;7.749.636.623,00
ACRE;14,07;9,95;11,46;0,98;0,27;100,00;667,69;364,54;6,26;22,79;16,53;2,60;41,77;;-0,27;;8,58;2,34;4,31;0,27;0,73;0,01;-22,93;-8,62;;14,31;1,23;;661.315.326,00
ADC;67,22;4,46;41,71;1,40;0,94;87,69;55,65;35,21;26,39;34,41;8,02;0,43;14,69;;-0,94;;3,37;2,25;3,61;0,67;0,33;0,06;28,86;18,55;;47,86;1,61;;4.690.591.434,00
AFIN;8,02;10,60;-94,61;0,56;0,27;74,05;20,65;-3,17;14,54;38,88;24,35;0,94;3,00;;-0,27;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;990.522.130,00
AFINO;26,23;5,54;-309,44;1,83;0,88;74,05;20,65;-3,17;47,54;38,88;24,35;0,94;9,82;;-0,88;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;990.522.130,00
AFINP;26,36;7,11;-310,98;1,84;0,88;74,05;20,65;-3,17;47,78;38,88;24,35;0,94;9,87;;-0,88;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;990.522.130,00
AGNC;14,99;9,61;5,33;0,74;0,11;;;;4,73;9,40;4,67;0,73;;;-0,11;;13,82;2,15;8,36;0,16;0,84;0,00;;;;20,34;2,81;;7.868.376.916,00
AGNCM;25,41;6,76;9,04;1,25;0,19;;;;8,02;9,40;4,67;0,73;;;-0,19;;13,82;2,15;8,36;0,16;0,84;0,00;;;;20,34;2,81;;7.868.376.916,00
AGNCN;25,85;6,77;9,19;1,27;0,20;;;;8,16;9,40;4,67;0,73;;;-0,20;;13,82;2,15;8,36;0,16;0,84;0,00;;;;20,34;2,81;;7.868.376.916,00
AGNCO;25,35;6,41;9,02;1,25;0,19;;;;8,00;9,40;4,67;0,73;;;-0,19;;13,82;2,15;8,36;0,16;0,84;0,00;;;;20,34;2,81;;7.868.376.916,00
AGNCP;25,13;6,09;8,94;1,24;0,19;;;;7,93;9,40;4,67;0,73;;;-0,19;;13,82;2,15;8,36;0,16;0,84;0,00;;;;20,34;2,81;;7.868.376.916,00
AHH;14,40;4,03;77,45;1,65;0,45;40,05;19,07;3,66;14,85;15,28;0,43;0,05;2,83;;-0,45;;2,13;0,58;9,77;0,27;0,73;0,16;8,73;8,22;;8,72;0,19;;885.677.760,00
AHT;10,13;;-1,02;5,91;0,08;25,56;-31,22;-52,06;-1,70;-17,35;-15,65;54,51;0,53;-0,11;-0,10;0,20;-580,82;-8,04;-5,16;0,01;0,98;0,15;-17,59;;;1,71;-9,95;;342.956.215,00
AIC;25,05;;-300,86;3,51;0,90;100,00;42,28;-13,31;94,71;87,97;74,78;2,77;40,05;;-0,90;;-1,17;-0,30;0,87;0,26;0,74;0,02;-28,23;;;7,14;-0,08;;109.863.106,00
AIRC;52,62;3,31;-163,13;5,43;1,28;62,77;19,86;-7,03;57,74;86,67;28,93;2,72;11,47;;-1,28;;-3,33;-0,79;0,78;0,24;0,75;0,11;;;;9,68;-0,32;;8.260.571.748,00
AIV;7,51;;-62,73;2,29;0,48;58,46;8,91;-11,27;79,35;104,39;25,04;0,72;7,07;;-0,48;;-3,65;-0,76;0,10;0,21;0,79;0,07;-31,18;;;3,28;-0,12;;1.143.305.878,00
AIW;25,00;;-300,26;3,50;0,89;100,00;42,28;-13,31;94,52;87,97;74,78;2,77;39,97;;-0,89;;-1,17;-0,30;0,87;0,26;0,74;0,02;-28,23;;;7,14;-0,08;;109.863.106,00
AJX;12,81;7,96;7,90;0,59;0,18;100,00;9.322,93;4.079,24;3,46;15,60;12,14;2,08;322,24;;-0,18;;7,51;2,28;5,22;0,30;0,70;0,00;;2,91;;21,60;1,62;;296.461.830,00
AJXA;25,84;;15,93;1,20;0,36;100,00;9.322,93;4.079,24;6,97;15,60;12,14;2,08;650,02;;-0,36;;7,51;2,28;5,22;0,30;0,70;0,00;;2,91;;21,60;1,62;;296.461.830,00
AKR;20,48;2,20;173,78;1,20;0,43;64,77;25,55;3,64;24,74;48,72;23,98;1,17;6,32;;-0,43;;0,69;0,25;2,18;0,35;0,65;0,07;5,12;;;17,01;0,12;;1.811.529.728,00
ALEX;23,56;2,72;56,58;1,56;0,87;28,80;17,93;9,22;29,11;39,35;10,24;0,55;5,22;;-0,87;;2,76;1,54;3,39;0,56;0,44;0,17;-8,38;-28,32;;15,07;0,42;;1.708.806.800,00
ALX;252,69;7,12;17,53;6,64;0,91;56,21;44,21;34,63;13,74;21,05;7,32;3,54;6,07;;-0,91;;37,88;5,21;6,95;0,14;0,86;0,15;-0,86;-11,42;;38,05;14,41;;1.290.563.637,00
AMH;41,62;1,08;121,80;2,36;1,32;55,01;24,48;9,03;44,94;48,88;3,94;0,21;11,00;;-1,32;;1,93;1,09;4,11;0,56;0,44;0,12;13,41;;;17,66;0,34;;13.917.544.872,00
AMT;278,86;1,80;51,22;23,47;2,10;72,12;39,44;27,44;35,64;44,01;8,38;5,52;14,06;-85,68;-2,29;0,77;45,82;4,10;8,55;0,09;0,91;0,15;11,00;23,23;;11,88;5,44;;126.996.664.382,00
ANH;2,98;3,02;-2,68;0,72;0,12;;;;-5,03;24,95;29,98;-4,31;;;-0,12;;-27,04;-4,64;-9,45;0,17;0,82;0,00;;;;4,12;-1,11;;295.925.866,36
APLE;15,20;0,20;-76,05;1,11;0,74;57,24;3,21;-5,58;132,50;186,11;53,61;0,45;4,25;;-0,74;;-1,46;-0,97;0,56;0,66;0,34;0,17;-7,70;;;13,70;-0,20;;3.470.983.840,00
APTS;14,39;4,86;28,58;0,72;0,21;70,47;32,09;6,37;5,68;22,85;17,17;2,17;1,82;;-0,21;;2,51;0,73;3,86;0,29;0,71;0,11;32,79;;;20,07;0,50;;761.895.818,00
ARE;215,37;2,05;35,99;2,27;1,17;70,78;60,91;46,34;27,38;34,68;7,30;0,60;16,68;;-1,17;;6,30;3,25;5,08;0,52;0,48;0,07;17,46;45,84;;95,01;5,98;;33.374.661.291,00
ARI;12,98;10,79;8,65;0,79;0,24;100,00;5.175,43;2.886,07;4,83;18,20;13,37;2,18;249,77;;-0,24;;9,10;2,72;4,96;0,30;0,70;0,00;;-27,44;;16,49;1,50;;1.815.825.418,00
ARR;9,51;12,62;7,77;0,75;0,17;;;;6,75;5,70;-1,05;-0,12;;;-0,17;;9,60;2,20;10,83;0,23;0,77;0,00;;;;12,75;1,22;;852.942.390,00
AVB;244,53;2,60;33,83;3,17;1,75;100,00;54,49;44,91;27,88;33,96;6,09;0,69;15,19;;-1,75;;9,36;5,19;6,56;0,55;0,45;0,12;4,39;2,14;;77,20;7,23;;34.170.842.277,00
BDN;13,40;5,67;86,93;1,34;0,60;64,02;19,28;5,40;24,37;43,37;19,00;1,04;4,70;;-0,60;;1,54;0,69;2,65;0,45;0,55;0,13;-2,36;;;10,02;0,15;;2.293.092.420,00
BFS;50,08;4,31;34,53;2,68;0,68;73,84;44,06;14,49;11,35;22,11;10,75;2,54;5,00;;-0,68;;7,76;1,98;6,62;0,25;0,75;0,14;1,50;6,06;;18,68;1,45;;1.186.896.000,00
BHR;4,47;;-5,70;0,73;0,16;30,30;-8,74;-14,50;-9,46;-40,09;-30,63;2,36;0,83;-0,29;-0,18;0,21;-12,80;-2,75;-2,00;0,21;0,72;0,19;-8,27;;;6,13;-0,78;;288.328.410,00
BNL;24,00;4,21;43,78;1,52;0,86;94,90;43,01;23,73;24,15;34,19;10,03;0,63;10,39;;-0,86;;3,46;1,96;3,81;0,57;0,43;0,08;;;;15,82;0,55;;3.870.400.800,00
BPYU;18,52;1,80;-0,83;0,44;0,03;57,68;-4,09;-57,47;-11,61;-274,32;-262,70;9,86;0,48;;-0,03;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BPYUP;25,20;3,16;-1,13;0,59;0,05;57,68;-4,09;-57,47;-15,80;-274,32;-262,70;9,86;0,65;;-0,05;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BRG;15,44;4,21;7,81;3,66;0,16;62,68;71,44;23,72;2,60;9,07;6,48;9,12;1,85;;-0,16;;46,78;2,11;10,79;0,05;0,59;0,09;36,57;131,14;;4,22;1,98;;406.800.768,00
BRMK;9,33;8,90;15,42;1,07;1,05;100,00;267,54;267,54;15,42;14,95;-0,47;-0,03;41,25;;-1,05;;6,96;6,81;6,96;0,98;0,02;0,03;;;;8,69;0,61;;1.238.014.494,00
BRT;18,35;4,90;13,70;1,62;0,84;100,00;117,67;84,76;9,87;13,82;3,95;0,65;11,61;;-0,84;;11,84;6,14;8,93;0,52;0,48;0,07;-19,10;;;11,31;1,34;;334.637.940,00
BRX;23,76;3,62;33,07;2,62;0,85;74,13;40,72;18,94;15,38;25,76;10,38;1,77;6,26;;-0,85;;7,92;2,55;5,84;0,32;0,68;0,13;-3,61;-8,94;;9,07;0,72;;7.056.444.384,00
BXMT;30,54;8,12;12,66;1,13;0,23;0,00;91,24;49,03;6,80;6,50;-0,30;-0,05;6,21;;-0,23;;8,94;1,83;16,63;0,20;0,80;0,04;13,68;-6,90;;26,97;2,41;;4.797.253.740,00
