TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
BMII11;0,00;0,228341;0,00;493,78;;;0,39;;;69.524.517,39;12,00;Passiva;140.800,00
JBFO11;85,51;0,590000;6,84;85,23;1,00;60.979,75;0,46;;;109.016.357,39;360,00;Ativa;1.279.070,00
ERPA11;127,00;0,267830;0,85;115,81;1,10;196.207,88;0,85;;;58.011.506,94;352,00;Passiva;500.922,00
TCIN11;115,00;;0,00;108,93;1,06;1.017.732,50;1,26;;;90.543.742,73;136,00;Ativa;831.197,00
URPR11;107,28;1,850000;19,75;99,79;1,08;5.032.781,84;52,44;;;550.703.556,87;64.394,00;Ativa;5.518.728,00
VISC11;100,73;0,700000;7,75;114,85;0,88;2.083.600,50;1,96;4,88;-2,74;2.032.393.471,48;212.294,00;Ativa;17.696.234,00
BPLC11;0,00;5,426732;0,00;10.128,98;;;5,43;;;324.127.503,72;114,00;Passiva;32.000,00
DRIT11B;95,00;0,540000;6,44;125,39;0,76;741,17;0,50;-1,89;-18,42;58.092.120,57;330,00;Ativa;463.277,00
PATC11;66,69;0,320000;5,55;86,99;0,77;494.509,06;0,98;-2,95;-12,60;302.486.453,09;9.175,00;Ativa;3.477.434,00
MALL11;100,25;0,720000;7,82;107,65;0,93;1.227.630,63;2,21;16,33;-1,62;813.850.401,44;98.708,00;Ativa;7.560.351,00
HTMX11;92,03;0,712391;0,00;130,62;0,70;192.584,50;3,54;8,60;-19,73;164.192.001,82;22.104,00;Ativa;1.257.022,00
PATL11;72,80;0,580000;9,48;97,92;0,74;1.359.953,38;0,82;;;488.783.313,95;20.492,00;Ativa;4.991.535,00
LIFE11;0,00;0,149300;0,00;10,00;;;55,99;;;22.007.417,20;3,00;Ativa;2.200.000,00
MGLG11;40,61;0,500000;16,85;47,38;0,86;104.549,00;65,91;;;56.424.969,43;2.537,00;Ativa;1.191.015,00
BICR11;100,00;0,610000;7,45;99,93;1,00;3.462,04;29,07;;;49.965.411,28;545,00;Ativa;500.000,00
STRX11;8,52;0,760000;98,19;140,65;0,06;;0,69;;;226.954.538,33;54,00;Ativa;1.613.559,00
PNPR11;100,00;;0,00;95,66;1,05;978.216,67;0,35;;;56.301.829,23;19,00;Ativa;588.583,00
ALZR11;113,50;0,780682;6,93;104,86;1,08;1.522.346,38;2,15;9,38;2,31;620.985.369,48;106.047,00;Ativa;5.922.011,00
XBXO11;0,00;;0,00;96,67;;;0,00;;;294.122.260,42;1,00;Ativa;3.042.600,00
RBRP11;52,80;0,450000;10,25;81,95;0,64;1.348.120,50;2,45;6,70;-14,61;998.042.143,93;91.390,00;Ativa;12.179.186,00
ATSA11;89,90;0,250000;0,00;89,65;1,00;547,28;1,37;;-5,34;156.992.980,19;264,00;Passiva;1.751.141,00
HGCR11;103,50;1,200000;11,72;102,52;1,01;2.304.049,25;5,00;16,86;-4,28;1.503.690.336,30;64.487,00;Ativa;14.666.944,00
CRFF11;66,49;0,630000;8,78;84,80;0,78;19.915,00;2,26;-0,29;-11,83;58.513.006,39;1.757,00;Ativa;690.040,00
HAAA11;90,20;0,640000;7,27;90,27;1,00;1.371,19;0,19;;;311.892.885,71;145,00;Ativa;3.455.000,00
BRHT11B;86,80;;0,00;79,93;1,09;;9,62;;;147.205.226,48;11,00;--;1.841.677,00
BLMO11;24.785,85;10,270000;0,33;29.403,07;0,84;99.143,00;2,07;;;111.643.463,81;93,00;Ativa;3.797,00
HUSC11;105,00;1,000000;8,21;142,80;0,74;3.880,59;1,12;;-11,79;113.471.660,40;760,00;Passiva;794.613,00
TRXB11;117,90;0,860000;8,56;93,43;1,26;1.988.643,61;8,39;;;255.114.948,79;175,00;Passiva;2.730.511,00
VPSI11;0,00;0,161680;0,00;18,28;;;1,06;11,12;;147.569.706,42;53,00;Passiva;8.071.897,00
KNRE11;0,90;0,001510;4,66;1,15;0,78;7.529,97;32,21;;-46,75;21.420.917,83;5.867,00;Ativa;18.547.161,00
VTVI11;0,00;;0,00;39,91;;;11,19;;;71.079.634,90;1,00;Ativa;1.780.984,00
BTSG11;0,00;0,780000;0,00;133,34;;;0,68;;;103.339.905,74;52,00;Ativa;775.015,00
BCFF11;63,99;0,600000;9,87;77,10;0,83;2.401.741,69;3,37;1,48;-11,40;1.941.830.242,24;298.925,00;Ativa;25.186.378,00
AIEC11;75,00;0,800000;12,15;101,21;0,74;482.811,91;1,21;;;488.355.728,68;9.088,00;Ativa;4.824.987,00
BTAL11;93,96;0,830000;10,08;103,10;0,91;985.959,03;5,27;;;616.815.074,35;32.502,00;Ativa;5.982.736,00
ITIP11;83,50;1,080000;13,44;86,87;0,96;85.709,88;2,09;;;64.992.054,00;2.459,00;Passiva;748.151,00
OURE11;79,52;1,150000;14,60;91,99;0,86;138.355,59;6,92;17,57;-6,85;99.078.355,94;5.010,00;Ativa;1.077.087,00
PLCR11;82,97;1,170000;14,61;92,88;0,89;380.261,94;9,11;;;195.891.840,72;11.342,00;Ativa;2.109.169,00
DEVA11;98,25;1,410000;16,65;98,61;1,00;3.761.244,34;1,54;;;1.371.296.628,45;110.099,00;Ativa;13.905.815,00
LOFT11B;29,90;0,201705;0,00;34,94;0,86;;16,24;;-33,13;68.563.880,75;1,00;Ativa;1.962.500,00
JPPA11;101,44;2,040000;16,41;106,05;0,96;532.525,63;4,70;26,99;;64.049.671,56;3.341,00;Ativa;603.964,00
JCDA11;0,00;;0,00;10,93;;;14,42;;;156.355.535,25;49,00;Ativa;14.304.223,00
HGLG11;163,54;3,300000;9,81;146,59;1,12;5.638.729,59;13,30;19,95;1,61;3.438.509.625,67;314.356,00;Ativa;23.456.675,00
HGRS11;0,00;;0,00;88,60;;;9,10;;;105.816.078,97;6,00;Ativa;1.194.352,00
TOUR11;8,80;0,242328;1.161,62;0,00;;340.762,05;;;;0,00;0,00;Ativa;0,00
CXCI11;78,00;0,800000;3,27;96,11;0,81;112.777,16;27,32;;;197.772.852,75;5.824,00;Ativa;2.057.726,00
OUFF11;63,34;0,750000;12,95;77,56;0,82;202.141,53;0,60;2,72;-14,12;140.726.048,62;8.493,00;Ativa;1.814.336,00
FATN11;93,50;0,840000;9,73;101,13;0,92;45.594,59;6,17;;;101.130.014,55;437,00;Ativa;1.000.000,00
HBRH11;83,00;0,654500;10,91;113,00;0,73;310.304,25;0,95;;;313.254.682,35;1.857,00;Ativa;2.772.204,00
RBGS11;28,45;0,176600;3,12;90,78;0,31;49.400,90;0,52;4,91;-12,59;97.865.283,71;2.808,00;Passiva;1.078.000,00
SRVD11;8,95;0,200000;4,73;0,75;11,93;215,67;2,06;;;71.805.076,34;83,00;Ativa;96.286.020,00
TORM13;142,00;10,562960;24,27;0,00;;2.317,56;;;;0,00;0,00;Ativa;0,00
NPAR11;12,82;1,196695;0,00;14,07;0,91;3.347,73;100,00;;-52,79;1.682.250,84;772,00;Ativa;119.589,00
JSAF11;77,70;0,930000;8,92;95,81;0,81;275.228,22;3,02;;;150.709.569,67;2.110,00;Ativa;1.573.047,00
TFOF11;138,00;2,370000;0,00;121,20;1,14;;13,36;29,98;-1,52;103.080.374,68;3.278,00;Ativa;850.530,00
SHSO11;0,00;;0,00;99,48;;;5,24;;;9.948.282,76;1,00;Ativa;100.000,00
MFAI11;61,44;0,420000;14,31;70,88;0,87;36.820,50;1,51;;;21.919.437,92;3.774,00;Ativa;309.267,00
VTRT11;0,00;0,107508;0,00;100,80;;;20,14;;;1.030.654.046,20;499,00;Ativa;10.224.963,00
CARE11;3,95;0,008385;0,42;8,20;0,48;53.320,91;0,48;;-17,56;293.450.470,78;9.724,00;Ativa;35.769.919,00
BLMR11;7,06;0,077823;12,15;8,03;0,88;481.567,38;2,89;;;205.039.992,30;12.145,00;Ativa;25.541.630,00
BLUR11;103,70;1,030000;3,97;104,16;1,00;30.433,82;5,32;;;9.374.222,58;77,00;Ativa;90.000,00
SPVJ11;0,00;0,690000;0,00;107,43;;;5,30;;;678.087.484,05;29,00;Ativa;6.312.090,00
FEXC11;86,15;1,197520;13,08;92,98;0,93;1.096.671,56;8,55;7,28;-9,99;567.521.520,03;20.424,00;Ativa;6.103.509,00
FLRP11;1.490,00;11,000000;6,15;1.719,34;0,87;34.165,37;2,32;2,08;4,79;112.155.668,94;887,00;Passiva;65.232,00
JTPR11;2.517,00;1,630372;0,00;100,85;24,96;;6,92;;;21.650.452,72;8,00;Ativa;214.674,00
APTO11;9,60;0,130000;7,31;10,12;0,95;12.018,28;11,70;;;40.594.621,00;1.466,00;Ativa;4.012.857,00
SFND11;83,07;4,250000;5,12;9,52;8,73;;21,43;116,69;;9.341.954,73;54,00;Passiva;981.472,00
CCRF11;99,00;0,740000;10,74;99,25;1,00;3.525,29;8,20;;;156.006.132,76;121,00;Ativa;1.571.900,00
VSEC11;70,00;0,400000;8,26;98,48;0,71;4.452,00;56,74;;;6.178.375,64;66,00;Ativa;62.735,00
HCTR11;112,10;1,500000;16,79;121,45;0,92;6.872.186,91;2,19;6,38;0,26;2.682.067.580,68;192.215,00;Ativa;22.084.202,00
DLMT11;0,00;0,008565;0,00;0,69;;;2,03;;;9.136.334,46;9,00;Ativa;13.225.796,00
WTSP11B;38,37;0,317347;6,60;81,30;0,47;212,00;0,16;-9,42;-20,72;80.694.317,97;204,00;Ativa;992.565,00
XPIN11;71,58;0,610000;9,58;109,10;0,66;534.562,22;10,07;-2,85;-15,16;780.120.736,53;48.821,00;Ativa;7.150.422,00
PABY11;6,90;;0,00;-13,52;;1.020,88;;;-35,32;-10.251.131,40;452,00;Passiva;758.400,00
LGCP11;75,96;0,620000;9,18;102,10;0,74;254.040,34;0,77;;;279.025.679,58;9.755,00;Ativa;2.732.860,00
VTPL11;0,00;5,110000;0,00;76,55;;;2,34;;;106.121.720,74;54,00;Passiva;1.386.242,00
DPRO11;0,00;;0,00;98,04;;;6,07;;;18.873.036,48;59,00;Ativa;192.500,00
FPAB11;196,89;1,600000;8,53;410,10;0,48;21.306,14;1,53;-9,09;-17,84;307.578.197,42;913,00;Passiva;750.000,00
QAMI11;85,80;1,350000;17,92;92,95;0,92;69.633,09;29,54;;;74.491.560,43;1.262,00;Ativa;801.398,00
EQIR11;93,97;1,100000;7,99;101,25;0,93;13.831,31;5,79;;;50.880.339,35;176,00;Ativa;502.500,00
BARI11;99,79;1,500000;14,68;102,54;0,97;990.850,09;6,57;15,43;;475.196.642,38;35.522,00;Ativa;4.634.191,00
RZTR11;100,01;1,250000;13,70;98,46;1,02;3.226.926,72;6,01;;;1.087.758.184,80;56.265,00;Ativa;11.048.018,00
CYCR11;96,00;1,150000;13,17;96,44;1,00;72.441,66;52,85;;;157.354.426,71;2.147,00;Ativa;1.631.584,00
MORE11;64,71;0,856451;13,07;85,46;0,76;402.004,94;2,73;;;198.201.087,53;14.987,00;Ativa;2.319.115,00
BTSI11;0,00;;0,00;97,01;;;0,15;;;102.358.031,43;86,00;Ativa;1.055.093,00
TRXF11;98,40;1,050000;9,85;98,10;1,00;1.754.449,66;1,44;;;710.705.561,28;45.469,00;Ativa;7.244.808,00
LUGG11;80,00;0,530000;8,06;127,89;0,63;26.359,56;0,62;;;115.101.292,16;4.046,00;Ativa;900.000,00
MGIM11;101,50;0,176173;13,69;98,41;1,03;5.538,90;101,04;;;24.337.124,08;75,00;Ativa;247.300,00
NVHO11;10,80;0,076191;8,60;12,72;0,85;2.447,91;1,22;6,50;-27,08;527.832.588,57;2.314,00;Ativa;41.494.533,00
ESTQ11;0,00;;0,00;0,13;;;52,59;;;8.296.568,70;5,00;Ativa;65.361.974,00
SHPH11;750,00;3,100000;5,47;888,76;0,84;208.048,50;0,65;-3,05;-7,77;541.208.180,95;2.760,00;Passiva;608.950,00
FPNG11;65,00;0,630000;10,97;169,03;0,38;598,50;1,90;6,52;;172.806.380,13;84,00;Ativa;1.022.344,00
TSNC11;0,00;37,557458;0,00;5.131,80;;;3,80;1,93;;92.952.331,59;66,00;Ativa;18.113,00
BBFI11B;1.764,99;26,656695;18,50;2.872,50;0,61;342.407,03;6,67;2,51;-11,72;373.425.290,33;8.827,00;Passiva;130.000,00
BLCA11;94,48;0,505000;3,79;89,44;1,06;2.512,67;6,10;;;143.099.245,21;104,00;Ativa;1.600.000,00
CXTL11;347,73;0,478929;1,69;691,02;0,50;6.320,74;0,49;15,30;-4,55;37.036.720,45;639,00;Passiva;53.597,00
BTRA11;81,00;0,700000;10,36;103,34;0,78;1.230.595,97;7,18;;;347.677.055,75;17.851,00;Ativa;3.364.559,00
BBFO11;70,50;0,880000;12,07;83,78;0,84;230.399,03;1,88;;;335.434.009,59;4.481,00;Passiva;4.003.900,00
HDOF11;0,00;;0,00;98,76;;;1,73;;;153.096.809,68;108,00;Ativa;1.550.169,00
GSFI11;4,50;;0,00;13,25;0,34;152.084,59;4,76;;8,23;996.665.011,46;7.558,00;Ativa;75.198.136,00
TBOF11;15,56;0,822740;5,29;0,21;74,10;;492,15;74,62;-43,20;2.097.587,74;9.180,00;Passiva;10.050.000,00
LAVF11;0,00;1,300000;0,00;4,67;;;320,55;;;208.275,14;8,00;Ativa;44.600,00
KCRE11;97,59;1,650000;1,69;99,54;0,98;284.306,39;2,75;;;358.331.328,68;3.507,00;Ativa;3.600.000,00
LASC11;91,99;0,630000;7,79;112,08;0,82;551.245,17;0,78;;;282.238.377,82;183,00;Ativa;2.518.195,00
HCRI11;221,24;4,982415;12,53;264,09;0,84;70.103,75;1,56;6,30;-14,74;52.817.171,17;2.980,00;Passiva;200.000,00
RBCO11;39,29;0,350000;11,58;85,64;0,46;212.859,06;0,65;-12,16;;323.640.702,11;8.653,00;Ativa;3.779.001,00
HSML11;77,77;0,650000;8,62;93,17;0,83;2.288.703,59;4,02;;;1.470.237.699,26;121.063,00;Ativa;15.780.613,00
IBFF11;61,85;0,476639;10,05;71,26;0,87;109.381,88;5,41;;;47.509.330,93;4.147,00;Ativa;666.681,00
RBFF11;55,00;0,520000;10,42;63,69;0,86;729.300,50;1,69;-10,27;;238.787.918,29;21.894,00;Ativa;3.749.215,00
KNRI11;132,40;0,840000;7,22;159,78;0,83;2.875.688,78;2,50;3,91;-4,59;3.859.860.370,76;235.260,00;Ativa;24.157.121,00
SEED11;97,15;1,040000;10,11;101,44;0,96;1.172.453,27;1,55;;;166.356.826,47;95,00;Ativa;1.640.000,00
KNHY11;98,23;1,280000;16,42;97,35;1,01;2.829.612,06;8,40;29,14;-6,45;1.800.021.519,66;14.472,00;Ativa;18.490.843,00
ROOF11;850,00;4,309956;0,51;841,58;1,01;52.273,50;10,04;;;65.218.421,24;73,00;Ativa;77.495,00
BLMC11;85,90;1,090000;15,42;98,15;0,88;33.195,22;2,65;;;39.210.716,39;219,00;Ativa;399.500,00
RBRF11;67,65;0,710042;10,81;83,03;0,81;2.168.485,94;2,05;-2,79;-13,63;1.135.922.045,01;83.982,00;Ativa;13.680.770,00
FCFL11;114,05;0,821611;7,61;104,77;1,09;381.032,16;0,53;11,69;-2,75;363.962.873,44;4.047,00;Passiva;3.474.010,00
FINF11;0,00;0,262952;0,00;40,83;;;3,17;19,67;;33.481.721,81;4,00;Ativa;820.112,00
CXCO11;74,17;0,738700;10,92;96,55;0,77;223.015,97;1,41;;;378.924.483,72;13.133,00;Ativa;3.924.500,00
VTXI11;0,00;;0,00;27,14;;;70,93;;;2.809.212,34;2,00;Ativa;103.500,00
SALI11;0,00;;0,00;101,48;;;4,07;;;8.073.868,00;1,00;Passiva;79.565,00
PRZS11;0,00;;0,00;103,75;;;0,59;;;58.435.941,02;20,00;Ativa;563.234,00
GESE11B;1.520,00;13,959693;9,41;1.767,47;0,86;;1,01;;;91.908.348,22;55,00;Passiva;52.000,00
HOSI11;67,09;0,220000;7,42;92,38;0,73;28.840,44;1,16;;;52.978.111,86;1.891,00;Ativa;573.450,00
RBRL11;84,36;0,696000;9,89;107,21;0,79;551.073,81;1,04;;;716.905.866,98;8.931,00;Ativa;6.687.035,00
FVPQ11;114,85;0,750000;6,70;198,39;0,58;87.560,66;1,57;-16,34;-14,85;555.534.308,48;4.224,00;Passiva;2.800.149,00
LVBI11;97,84;0,740000;8,53;115,41;0,85;2.073.672,06;3,79;4,55;-3,79;1.358.960.022,67;51.874,00;Ativa;11.775.177,00
XPSF11;6,99;0,070000;11,80;8,51;0,82;584.494,03;1,34;;;368.633.498,62;29.310,00;Ativa;43.302.140,00
JFLL11;67,25;0,640000;11,09;100,31;0,67;174.738,50;2,18;;;150.520.432,26;4.296,00;Ativa;1.500.598,00
RBRI11;1.050,00;35,620000;3,39;1.263,95;0,83;5.250,00;1,41;;;141.529.191,41;83,00;--;111.974,00
RSPD11;1.125,00;13,250897;2,16;1.121,19;1,00;3.375,00;0,27;;;167.041.414,86;105,00;Ativa;148.985,00
HSAF11;94,50;1,250000;13,57;94,47;1,00;380.901,13;11,59;;;167.561.916,11;6.460,00;Ativa;1.773.624,00
BRIM11;1.018,00;48,000000;14,14;1.006,92;1,01;1.018,00;2,28;;;124.996.952,91;200,00;Ativa;124.137,00
SOLR11;1.011,00;7,156147;12,06;1.010,42;1,00;2.014.249,00;1,18;;;63.538.365,91;52,00;Ativa;62.883,00
VINO11;41,27;0,340000;12,89;54,00;0,76;1.319.911,94;3,92;;;894.547.083,83;114.171,00;Ativa;16.565.259,00
CFHI11;0,00;36,511390;0,00;1.033,37;;;21,21;;;97.343.157,61;53,00;Ativa;94.200,00
HBCR11;108,48;0,768592;9,61;85,97;1,26;490.117,56;16,75;;;68.900.061,45;43,00;Ativa;272.000,00
BRCR11;57,80;0,470000;10,00;101,13;0,57;1.814.092,31;0,89;-0,76;-15,71;2.693.876.577,72;142.352,00;Ativa;26.638.202,00
EGYR11;1,73;;0,00;12,45;0,14;18.274,06;0,00;;;93.369.304,76;52,00;Passiva;7.499.752,00
PLRI11;27,95;0,121753;15,63;35,23;0,79;10.517,26;1,61;10,30;-23,91;33.616.785,41;852,00;Ativa;954.304,00
BCIA11;82,60;0,740000;9,72;103,09;0,80;330.121,19;0,35;-18,53;-12,90;383.402.960,89;14.322,00;Ativa;3.719.038,00
MBRF11;547,98;10,000000;19,80;1.119,20;0,49;103.614,00;4,48;1,75;-24,03;113.782.344,57;3.051,00;Passiva;101.664,00
MGCR11;84,36;1,250000;13,87;93,43;0,90;250.386,00;10,13;;;132.890.533,35;2.644,00;Ativa;1.422.304,00
DAMT11B;0,87;;0,00;0,61;1,43;7.873,06;0,04;;;83.611.973,47;722,00;Passiva;138.085.277,00
EDFO11B;189,83;1,653694;9,29;191,90;0,99;13.120,11;1,80;-2,03;-14,72;45.288.423,84;532,00;Passiva;236.000,00
VXXV11;891,00;10,760000;0,00;787,61;1,13;2.934.327,45;0,70;;;139.232.291,30;14,00;Ativa;176.778,00
HGRU11;117,46;1,200000;8,12;118,26;0,99;3.979.006,19;2,88;5,09;1,60;2.176.767.038,29;170.794,00;Ativa;18.406.458,00
RDPD11;52,77;0,500000;12,62;56,49;0,93;30.521,75;2,19;9,23;-15,20;60.895.311,27;1.118,00;Ativa;1.078.042,00
PORD11;95,30;1,720000;14,58;98,90;0,96;777.637,59;8,98;-21,37;-4,05;368.750.912,30;17.899,00;Ativa;3.728.375,00
GTWR11;69,70;0,740000;12,24;97,93;0,71;625.400,41;0,71;1,54;-11,92;1.175.157.160,49;25.005,00;Ativa;12.000.000,00
VIDS11;0,00;;0,00;850,95;;;3,11;;;55.585.739,40;199,00;Ativa;65.322,00
DOMC11;439,00;;0,00;108,45;4,05;;0,29;;-4,37;265.036.448,14;1.135,00;Ativa;2.443.800,00
SPAF11;0,00;6,050417;0,00;1.047,61;;;6,70;7,43;;11.806.561,58;1,00;Ativa;11.270,00
SEQR11;64,21;0,665200;12,07;96,26;0,67;336.788,56;1,23;;;154.844.349,88;3.441,00;Ativa;1.608.552,00
GALG11;93,43;0,800000;10,66;101,36;0,92;463.667,31;0,03;;;582.693.428,16;8.937,00;Ativa;5.748.530,00
HFOF11;68,11;0,600000;10,57;82,15;0,83;987.945,09;2,33;-8,70;-13,16;1.889.367.743,00;64.399,00;Ativa;23.000.000,00
VILG11;91,49;0,710000;8,82;113,37;0,81;2.079.955,97;1,02;1,31;-7,46;1.700.319.033,80;148.783,00;Ativa;14.997.396,00
GGRC11;102,22;0,940000;10,01;134,30;0,76;1.109.832,78;1,48;6,00;-10,59;1.041.967.669,73;95.738,00;Ativa;7.758.429,00
IRDM11;104,06;1,287042;14,07;95,83;1,09;6.693.886,94;1,69;11,51;-1,77;3.166.759.104,27;250.212,00;Ativa;33.044.580,00
BIME11;9,38;0,160000;9,60;9,46;0,99;136.929,72;2,06;;;55.313.386,31;2.530,00;Ativa;5.845.602,00
VRTA11;96,00;1,210000;14,72;95,49;1,01;2.457.040,91;1,94;14,72;-12,69;1.255.993.323,47;104.122,00;Ativa;13.152.584,00
BPML11;59,00;0,150000;5,93;134,10;0,44;122.937,50;2,10;;;577.298.899,56;1.458,00;Passiva;4.305.079,00
HGIC11;109,49;1,190000;10,94;114,76;0,95;48.452,03;34,56;;;31.896.707,23;306,00;Ativa;277.951,00
MORC11;96,93;1,500000;15,13;99,51;0,97;432.066,75;5,55;;;128.565.354,36;2.589,00;Ativa;1.291.942,00
RBVO11;11,45;0,042556;4,44;21,58;0,53;5.460,53;13,78;-36,02;-35,37;11.130.541,60;2.641,00;--;515.824,00
ARFI11B;479,99;;0,00;651,70;0,74;;1,52;;;74.329.618,05;28,00;Ativa;114.054,00
GCRI11;94,60;1,350000;15,94;97,89;0,97;276.331,63;9,47;;;114.274.321,80;3.283,00;Ativa;1.167.391,00
ARCT11;102,47;1,167598;17,16;100,02;1,02;3.134.280,91;0,56;12,41;;370.879.933,72;28.329,00;Ativa;3.708.168,00
MTOF11;0,00;;0,00;98,86;;;1,35;;;185.473.818,87;3,00;Ativa;1.876.157,00
RNDP11;308,00;3,580000;15,71;385,68;0,80;23.008,67;1,65;-1,89;-30,96;41.453.230,34;980,00;Ativa;107.481,00
