TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
BMLC11;100,00;0,760000;12,14;110,76;0,90;37.575,86;17,27;20,41;1,19;110.584.605,07;1.493,00;Ativa;998.405,00
BNFS11;122,01;1,409748;14,48;90,17;1,35;134.434,24;6,40;12,09;-0,56;63.118.902,00;4.965,00;Ativa;700.000,00
BPFF11;68,36;0,620000;10,88;78,07;0,88;366.661,31;5,57;3,86;-6,82;350.724.702,99;18.236,00;Ativa;4.492.326,00
BPLC11;0,00;14,420464;0,00;9.954,80;;;3,48;;;318.553.742,53;114,00;Ativa;32.000,00
BPML11;85,98;0,270465;1,68;132,20;0,65;442.369,00;2,00;;-4,59;569.112.237,85;1.451,00;Passiva;4.305.079,00
BPRP11;94,01;0,900000;11,44;109,15;0,86;3.054,25;0,09;4,76;-9,78;147.329.458,30;174,00;Passiva;1.349.837,00
BRCO11;125,15;0,870000;7,52;121,08;1,03;2.960.805,55;4,56;9,52;0,99;1.789.447.512,81;117.742,00;Ativa;14.778.781,00
BRCR11;57,25;0,410000;9,52;99,91;0,57;1.730.557,48;0,67;-1,25;-14,19;2.661.291.864,16;155.986,00;Ativa;26.638.202,00
BREV11;105,00;0,580000;7,15;117,73;0,89;271.522,64;3,25;8,81;;113.864.559,59;332,00;Ativa;967.201,00
BRHT11B;86,80;;0,00;71,30;1,22;;16,71;;;131.302.645,64;11,00;Ativa;1.841.677,00
BRIM11;1.030,22;35,730000;19,25;1.116,72;0,92;;4,65;;;138.626.509,33;222,00;Ativa;124.137,00
BRIP11;951,00;9,280000;13,84;1.168,21;0,81;951,00;1,66;;;251.719.986,71;254,00;Ativa;215.475,00
BRIX11;0,00;;0,00;1.022,03;;;6,92;;;100.154.419,41;54,00;Ativa;97.996,00
BRLA11;146,57;1,434000;9,06;156,45;0,94;123.954,75;0,32;;;499.636.525,75;274,00;Passiva;3.193.571,00
BROF11;68,00;0,540000;4,37;106,25;0,64;789.002,55;0,37;;;1.233.654.056,25;7.540,00;Ativa;11.610.812,00
BROL11;0,00;;0,00;;;;;;;;;;5.500.000,00
BRSE11;0,00;;0,00;2.960,28;;;206,64;;;5.920.551,41;12,00;Ativa;2.000,00
BTAL11;86,16;0,710000;11,07;104,01;0,83;843.044,62;2,67;;;622.236.654,81;45.447,00;Ativa;5.982.736,00
BTCI11;9,82;0,101000;12,62;10,29;0,95;2.401.864,93;10,71;9,00;-53,38;1.024.192.221,83;110.543,00;Ativa;99.521.172,00
BTCR11;88,00;0,900000;1,02;95,27;0,92;652.774,65;8,00;32,78;2,01;458.252.683,73;16.934,00;Ativa;4.810.097,00
BTHI11;44,90;0,420000;30,89;42,43;1,06;78.110,25;6,31;;-20,89;393.966.371,28;517,00;Ativa;9.285.512,00
BTHI12;45,00;0,560000;1,24;42,43;1,06;85.624,43;6,31;;-17,08;393.966.371,28;517,00;Ativa;9.285.512,00
BTLG11;100,98;0,760000;8,87;98,25;1,03;6.785.925,34;29,50;4,24;-1,23;2.799.276.268,56;243.672,00;Ativa;28.492.634,00
BTRA11;66,89;0,560000;14,06;125,65;0,53;607.945,59;8,21;;;422.755.490,17;21.706,00;Ativa;3.364.559,00
BTSG11;139,08;0,920000;7,61;137,73;1,01;1.321,00;0,82;;;106.744.336,64;64,00;Ativa;775.015,00
BTSI11;104,00;0,730000;6,91;120,20;0,87;75.921,67;0,06;;;280.020.795,19;114,00;Ativa;2.329.578,00
BTWR11;107,00;0,550000;5,73;111,93;0,96;428,00;1,06;;;90.585.002,93;65,00;Ativa;809.269,00
BVAR11;0,00;41,000000;0,00;1.046,48;;;0,93;0,99;;654.616.685,38;69,00;Passiva;625.540,00
BZEL11;0,00;5,092421;0,00;117,41;;;0,03;;;415.386.167,22;3,00;Ativa;3.538.046,00
BZLI11;17,00;;0,00;10,48;1,62;250,75;0,18;;4,35;447.286.485,99;19,00;Ativa;42.675.252,00
CACR11;104,98;1,420000;16,67;102,99;1,02;744.402,52;68,30;10,96;-0,63;186.153.567,53;12.209,00;;1.807.434,00
CARE11;1,66;0,008385;0,00;8,31;0,20;8.285,21;0,00;;-25,41;297.349.292,74;11.846,00;Ativa;35.769.919,00
CBOP11;31,00;0,120000;10,26;73,79;0,42;56.094,10;1,38;-20,34;-26,51;104.417.919,59;3.287,00;Passiva;1.415.000,00
CCLB11;0,00;;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
CCME11;108,50;0,900000;9,98;101,62;1,07;7.645,42;39,36;;;556.110.232,10;148,00;Ativa;5.472.579,00
CCRF11;98,33;0,466948;9,52;98,92;0,99;1.099.173,73;1,70;;;155.495.654,73;333,00;Ativa;1.571.900,00
CEOC11;47,39;0,431875;14,71;78,24;0,61;51.717,72;2,32;9,15;-13,22;142.064.317,22;4.939,00;Passiva;1.815.696,00
CFHI11;0,00;36,511390;0,00;646,92;;;3,40;;;61.198.784,97;54,00;Ativa;94.600,00
CFII11;0,00;;0,00;1.071,28;;;52,15;;;76.119.936,92;57,00;Ativa;71.055,00
CIXR11;0,00;;0,00;;;;;;;;;;2.834.551,00
CJCT11;71,99;0,080000;0,89;66,17;1,09;34.767,33;0,48;;5,11;207.763.632,87;1.130,00;Passiva;3.140.000,00
CJFI11;0,00;;0,00;2,83;;;2,38;;;149.121.865,70;1,00;Ativa;52.601.278,00
CNES11;22,98;0,062524;5,28;90,76;0,25;13.167,54;5,12;-12,26;-29,54;267.660.615,32;1.702,00;Ativa;2.949.248,00
COPP11;100,00;;0,00;100,13;1,00;1.880.000,00;1,56;;;158.519.385,73;14,00;Ativa;1.583.087,00
CPFF11;75,40;0,700000;8,79;83,50;0,90;412.371,72;0,02;-10,38;-1,25;213.183.352,66;10.161,00;Ativa;2.553.074,00
CPFO11;0,00;;0,00;31,93;;;0,87;;;90.509.108,49;528,00;Ativa;2.834.551,00
CPSH11;110,00;1,100000;3,00;111,38;0,99;721.768,10;12,22;;;329.158.261,54;271,00;;2.955.222,00
CPTS11;8,41;0,054000;10,44;89,93;0,09;12.114.082,24;0,26;-10,19;-56,04;2.858.107.218,58;231.750,00;Ativa;31.782.814,00
CRFF11;80,68;0,630000;9,25;90,76;0,89;28.168,72;2,06;12,64;-0,34;62.630.988,04;1.520,00;Ativa;690.040,00
CSMC11;0,00;20,665812;0,00;1.064,96;;;4,09;;;553.107.081,61;1,00;Ativa;519.370,00
CTNP11;0,00;;0,00;;;;;;;;;;0,00
CTXT11;12,40;0,010000;0,00;31,32;0,40;1.748,59;1,68;-23,80;-36,25;106.747.528,03;2.854,00;Passiva;3.408.174,00
CVBI11;91,77;0,700000;12,32;96,32;0,95;2.137.907,17;8,68;-6,55;-1,06;1.060.481.880,28;81.909,00;Ativa;11.010.228,00
CVPR11;0,00;0,900000;0,00;98,54;;;8,69;;;13.795.378,65;2,00;Ativa;140.000,00
CXAG11;79,68;0,710000;11,48;115,65;0,69;110.630,14;0,15;;;241.782.688,91;12.010,00;Ativa;2.090.621,00
CXCE11B;40,35;0,377687;12,25;65,29;0,62;39.477,79;6,28;-23,13;-26,59;111.832.067,39;3.766,00;Passiva;1.712.950,00
CXCI11;86,50;0,850000;11,62;97,49;0,89;127.011,52;0,14;;;200.613.742,49;5.334,00;Ativa;2.057.726,00
CXCO11;78,03;0,735900;12,00;99,16;0,79;173.177,28;1,10;;;389.160.062,69;13.978,00;Passiva;3.924.500,00
CXRI11;79,40;0,580000;8,54;91,92;0,86;56.763,93;3,41;0,15;-20,76;144.843.948,62;2.297,00;Ativa;1.575.760,00
CXTL11;285,21;1,599967;6,59;416,19;0,69;7.315,64;3,39;9,60;-8,72;22.306.373,73;744,00;Passiva;53.597,00
CYCR11;9,41;0,100000;13,04;9,83;0,96;258.728,10;12,81;;;160.381.714,53;13.345,00;Ativa;16.315.840,00
CYLD11;0,00;;0,00;100,76;;;15,23;;;103.991.577,70;46,00;Ativa;1.032.105,00
DAMT11B;17,01;0,074596;5,78;13,03;1,31;763,11;1,03;;;95.205.422,74;585,00;Passiva;7.305.341,00
DEVA11;40,15;0,490000;21,84;97,41;0,41;1.966.077,24;2,94;;;1.368.164.993,83;133.991,00;Ativa;14.044.908,00
DLMT11;0,00;0,005259;0,00;0,64;;;4,38;;;8.509.853,51;9,00;Ativa;13.225.796,00
DMAC11;13,00;4,894618;0,00;4,99;2,61;;105,14;;-66,64;778.257,90;2.352,00;Passiva;156.108,00
DOMC11;439,00;;0,00;99,18;4,43;;0,61;;;242.379.457,99;1.185,00;Ativa;2.443.800,00
DOVL11B;1.200,69;5,743030;7,34;1.182,69;1,02;33.619,00;5,21;19,48;;78.537.574,20;60,00;Ativa;66.406,00
DPRO11;89,99;0,600000;11,70;97,60;0,92;1.708,22;24,76;;;48.830.402,42;149,00;Ativa;500.322,00
DRIT11B;84,99;0,350000;8,71;132,57;0,64;1.725,45;17,68;20,78;-14,00;61.417.658,00;357,00;Ativa;463.277,00
DVFF11;83,84;0,800000;10,79;95,53;0,88;50.018,93;5,03;;;105.177.331,51;714,00;Ativa;1.100.950,00
EDFO11B;194,99;1,781773;10,67;180,68;1,08;6.933,67;1,78;7,12;-8,56;42.640.599,44;538,00;Passiva;236.000,00
EDGA11;22,15;0,070000;6,08;61,24;0,36;45.422,38;1,23;-9,26;-10,11;233.435.787,04;5.471,00;Passiva;3.812.055,00
EGYR11;7,40;;0,00;123,61;0,06;3.969,31;0,00;;;93.356.932,65;45,00;Passiva;755.225,00
ELDO11B;762,38;0,360000;12,98;1.439,97;0,53;;0,30;-4,41;;1.133.623.298,09;60,00;Passiva;787.256,00
EQIR11;10,18;0,110000;12,97;9,84;1,03;121.014,76;1,86;;;49.424.726,43;6.443,00;Ativa;5.025.000,00
ERCR11;76.000,00;139,449698;0,00;51.700,24;1,47;;0,26;;;122.839.762,11;10,00;Passiva;2.376,00
ERPA11;120,00;0,720000;7,06;137,17;0,87;86.785,69;1,05;;;68.710.610,17;362,00;Passiva;500.922,00
ESTQ11;0,00;;0,00;0,05;;;46,68;;;3.114.929,49;5,00;Ativa;65.361.974,00
EURO11;245,99;1,880000;9,13;325,31;0,76;33.203,97;1,50;8,86;3,96;124.897.455,90;2.416,00;Passiva;383.936,00
EVBI11;96,12;0,750000;9,48;98,00;0,98;186.804,24;7,14;;;211.084.800,17;1.053,00;Ativa;2.153.893,00
EXES11;88,00;1,030000;9,97;92,37;0,95;2.992,00;40,06;;;44.087.362,92;53,00;Ativa;477.269,00
FAED11;155,00;1,496223;12,01;217,62;0,71;76.152,93;1,78;9,08;-9,48;139.751.624,97;4.671,00;Passiva;642.168,00
FAGL11;0,00;;0,00;;;;;;;;;;3.000.000,00
FAMB11B;921,01;9,160000;0,00;2.822,38;0,33;91.500,11;0,86;-9,82;-33,70;310.614.186,16;2.628,00;Passiva;110.054,00
FARU11;0,00;;0,00;;;;;;;;;;8.000.000,00
FATN11;92,22;0,850000;10,97;99,63;0,93;417.354,72;1,58;9,21;-2,73;126.514.231,52;2.317,00;Ativa;1.269.818,00
FCAS11;0,00;0,121915;0,00;60,79;;;186,17;;;80.684.223,04;2,00;Passiva;1.327.300,00
FCFL11;115,02;0,810000;8,25;116,22;0,99;204.483,24;0,68;8,46;-0,57;403.737.700,16;3.589,00;Ativa;3.474.010,00
FGPM11;0,00;;0,00;;;;;;;;;;0,00
FIGS11;62,24;0,450000;8,44;76,20;0,82;177.856,14;1,01;22,30;-0,67;217.182.008,80;14.961,00;Passiva;2.850.000,00
FIIB11;518,60;3,750000;8,16;461,58;1,12;178.969,66;1,10;4,46;0,11;316.182.003,59;16.693,00;Passiva;685.000,00
FIIP11B;173,01;1,440000;9,57;203,37;0,85;77.593,00;1,17;7,45;-2,90;188.556.490,23;7.662,00;Passiva;927.162,00
FINF11;0,00;0,289905;0,00;40,86;;;2,52;-1,63;;33.509.509,01;4,00;Ativa;820.112,00
FISC11;165,00;0,450000;2,76;115,20;1,43;;1,80;;;195.842.870,11;62,00;Ativa;1.699.996,00
FISD11;0,00;6,526269;0,00;66,48;;;10,72;;;71.300.931,50;24,00;Ativa;1.072.588,00
FIVN11;3,97;;0,00;7,66;0,52;4.374,34;0,02;;-4,79;72.133.876,84;4.125,00;Passiva;9.412.630,00
FLCR11;95,25;1,000000;13,67;98,19;0,97;44.530,45;17,02;;;62.213.955,03;2.727,00;Ativa;633.604,00
FLFL11;0,00;;0,00;99,75;;;7,00;;;144.791.417,35;121,00;Ativa;1.451.500,00
FLMA11;136,47;1,050000;8,01;160,09;0,85;70.569,10;1,38;23,70;-1,44;221.033.638,08;15.318,00;Ativa;1.380.670,00
FLRP11;1.944,24;13,500000;8,42;1.823,97;1,07;26.129,16;1,98;40,81;13,12;118.981.040,93;778,00;Passiva;65.232,00
FMOF11;58,00;0,150000;0,79;119,04;0,49;1.472,15;1,47;17,86;-12,96;60.473.389,10;276,00;Passiva;508.008,00
FOFT11;123,00;1,900000;0,00;110,21;1,12;;5,10;-47,71;;131.819.480,59;3.846,00;Ativa;1.196.040,00
FPAB11;205,00;0,900000;9,92;374,43;0,55;5.885,25;4,48;8,22;-13,06;280.823.220,57;950,00;Passiva;750.000,00
FPNG11;86,01;0,440000;9,30;161,96;0,53;344,00;0,57;8,87;;288.028.367,20;68,00;Ativa;1.778.441,00
FRHY11;0,00;1,030000;0,00;45,11;;;6,46;;;5.886.623,09;7,00;Ativa;130.500,00
FTCE11B;2.900,89;112,959603;6,86;2.868,91;1,01;14.753,00;2,73;;;2.881.153.992,10;57,00;Ativa;1.004.269,00
FVBI11;94,97;0,369573;0,00;0,00;;;;142,93;;0,00;0,00;Passiva;0,00
FVPQ11;118,51;1,200000;10,22;192,18;0,62;76.865,83;2,28;11,75;-8,66;538.142.680,48;3.936,00;Passiva;2.800.149,00
GALG11;9,25;0,084000;10,67;9,14;1,01;827.825,28;0,39;;;525.634.425,18;82.853,00;Ativa;57.485.300,00
GAME11;9,16;0,100000;13,10;9,90;0,93;143.953,28;4,49;;;214.814.607,06;23.521,00;Ativa;21.697.677,00
GCFF11;69,30;0,750000;6,32;77,51;0,89;87.694,83;4,26;;-12,09;27.939.468,78;1.759,00;Ativa;360.477,00
GCOI11;98,99;0,805870;0,81;97,73;1,01;98.990,00;11,03;;;11.043.851,83;357,00;Ativa;113.000,00
GCRI11;89,40;0,950000;14,21;94,40;0,95;198.769,90;4,27;;;137.245.705,07;5.121,00;Ativa;1.453.859,00
GESE11B;1.520,00;14,230783;11,08;1.761,50;0,86;;1,45;6,45;0,00;91.598.119,01;55,00;Passiva;52.000,00
GGRC11;114,60;0,950000;10,40;113,56;1,01;1.266.631,90;13,22;9,54;-8,30;1.025.718.064,30;106.093,00;Ativa;9.032.185,00
GLOG11;66,40;0,630000;12,48;106,79;0,62;83.375,48;1,80;;;80.089.271,09;3.098,00;Ativa;750.000,00
GLPL11;0,00;;0,00;;;;;;;;;;0,00
GRLV11;104,51;0,170000;0,00;5,97;17,51;;2.489,44;135,25;-9,18;6.407.890,29;2.604,00;Passiva;1.073.530,00
GSFI11;7,94;;0,00;14,28;0,56;1.881.384,41;1,03;;45,65;1.073.927.524,29;7.274,00;Ativa;75.198.136,00
GTLG11;63,99;0,840000;10,06;60,62;1,06;22.885,25;100,03;;;434.811.690,70;341,00;Ativa;7.173.000,00
GTWR11;82,55;0,790000;11,36;95,10;0,87;1.246.545,07;1,27;4,97;-11,18;1.141.234.332,72;31.332,00;Ativa;12.000.000,00
GURB11;108,30;0,700000;3,37;111,23;0,97;7.292.293,00;4,99;;;126.269.371,97;20,00;Ativa;1.135.160,00
GVBI11;0,00;;0,00;;;;;;;;;;1.500.000,00
GZIT11;0,00;;0,00;84,02;;;5,74;;;1.778.966.637,76;1,00;Ativa;21.173.640,00
HAAA11;55,81;0,290000;9,30;80,85;0,69;1.864,65;0,58;;;279.324.421,71;335,00;Ativa;3.455.000,00
HABT11;90,30;1,000000;15,05;99,22;0,91;1.374.374,10;4,94;-10,35;-7,59;806.364.362,07;73.529,00;Ativa;8.126.783,00
HBCR11;118,47;0,532316;4,95;121,03;0,98;904.530,78;2,66;;;138.909.498,40;40,00;Ativa;1.147.760,00
HBRH11;91,90;0,520200;7,74;111,96;0,82;609.407,25;0,53;-3,16;-1,62;310.370.994,79;1.006,00;Ativa;2.772.204,00
HBTT11;1.055,00;16,580000;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
HCHG11;77,80;0,550000;14,36;97,08;0,80;46.759,55;2,21;;;116.500.671,83;1.041,00;Ativa;1.200.000,00
HCPR11;0,00;;0,00;;;;;;;;;;1.750.000,00
HCRI11;286,00;2,664554;11,23;308,26;0,93;33.810,86;1,81;-2,27;-13,12;61.651.120,00;3.186,00;Passiva;200.000,00
HCST11;52,00;;0,00;101,89;0,51;1.526,89;0,06;;;47.944.595,58;81,00;Ativa;470.548,00
HCTR11;31,17;0,270000;25,47;112,38;0,28;3.807.639,90;0,38;-30,62;-38,84;2.481.726.259,49;203.874,00;Ativa;22.084.202,00
HDEL11;106,09;1,870000;5,40;92,24;1,15;7.956,50;19,60;;;77.481.594,10;58,00;Passiva;840.000,00
HDOF11;115,00;;0,00;97,62;1,18;8.050,00;1,62;;;200.676.661,45;109,00;Ativa;2.055.675,00
HFOF11;74,25;0,630000;10,14;83,31;0,89;2.032.017,79;1,43;1,93;-10,68;1.918.394.548,29;75.246,00;Ativa;23.027.000,00
HGBS11;229,42;2,000000;7,95;225,18;1,02;8.407.221,72;0,37;36,60;3,22;2.251.821.608,65;89.636,00;Ativa;10.000.000,00
HGCR11;105,40;1,100000;13,38;101,91;1,03;3.953.739,03;2,15;15,89;1,10;1.571.197.334,48;103.567,00;Ativa;15.418.106,00
HGFF11;84,45;0,700000;9,35;94,19;0,90;980.360,55;9,43;5,65;-4,33;269.718.830,26;15.463,00;Ativa;2.863.597,00
HGIC11;105,00;1,060000;11,67;120,65;0,87;17.985,61;11,68;;;55.827.629,63;363,00;;462.706,00
HGLG11;158,85;1,100000;9,25;153,55;1,03;15.066.396,55;4,60;2,10;-2,90;5.188.164.546,57;411.044,00;Ativa;33.787.575,00
HGPO11;276,46;1,500000;6,91;299,14;0,92;813.616,90;0,62;12,57;6,95;524.413.598,45;17.207,00;Passiva;1.753.057,00
HGRE11;128,36;0,780000;8,02;154,99;0,83;2.290.482,59;1,52;4,25;-5,23;1.831.605.927,40;146.764,00;Ativa;11.817.767,00
HGRS11;0,00;23,950000;0,00;40,81;;;7,28;;;60.930.580,00;6,00;Ativa;1.492.940,00
HGRU11;129,80;0,850000;9,10;123,29;1,05;8.747.545,90;2,23;11,32;0,78;2.269.285.057,02;207.371,00;Ativa;18.406.458,00
HILG11;0,00;1,340772;0,00;181,28;;;0,98;;;94.644.763,45;50,00;Ativa;522.087,00
HLOG11;89,66;0,650000;8,70;115,40;0,78;96.358,45;3,63;0,52;-8,62;490.468.556,56;4.326,00;Ativa;4.250.000,00
HMOC11;226,95;23,800000;0,00;238,79;0,95;;0,67;122,18;-0,46;91.223.530,50;209,00;Passiva;382.017,00
HOFC11;21,42;0,110000;9,38;89,19;0,24;87.658,69;0,09;-26,62;-36,84;337.067.202,74;7.538,00;Ativa;3.779.001,00
HOSI11;65,50;0,450000;11,85;92,43;0,71;10.415,86;2,50;7,10;-7,22;53.004.123,14;1.692,00;Ativa;573.450,00
HPDP11;84,78;0,530000;7,38;89,24;0,95;13.744,52;1,01;28,07;-0,09;263.314.928,12;430,00;Passiva;2.950.649,00
HRDF11;3,48;6,800000;0,00;6,14;0,57;852,79;41,99;;22,35;9.310.369,63;1.137,00;Ativa;1.517.425,00
HREC11;84,49;0,850000;12,72;93,50;0,90;175.714,55;12,13;3,49;;482.142.700,63;1.540,00;Ativa;5.156.765,00
HSAF11;83,96;0,700000;12,74;92,20;0,91;398.333,45;1,70;1,98;-3,25;232.926.347,97;10.064,00;Ativa;2.526.360,00
HSLG11;90,52;0,740000;9,53;104,00;0,87;957.566,66;4,12;;;1.316.708.958,32;34.922,00;Ativa;12.660.067,00
HSML11;93,00;0,740000;9,33;94,71;0,98;2.609.013,21;4,01;20,43;-0,28;1.494.660.725,10;165.405,00;Ativa;15.780.613,00
HSRE11;104,00;0,600000;7,18;93,44;1,11;3.265.776,30;1,42;;;831.526.432,14;209,00;Ativa;8.898.724,00
HTMX11;148,99;2,850000;11,88;136,01;1,10;722.700,34;5,61;19,63;7,01;204.607.303,48;27.844,00;Ativa;1.504.334,00
HUCG11;90,00;0,200000;5,76;103,69;0,87;10.056,43;29,56;;;116.343.166,48;244,00;Passiva;1.122.000,00
HUSC11;111,01;0,920000;9,54;145,41;0,76;5.990,96;1,43;2,60;-9,35;119.224.638,81;783,00;Passiva;819.907,00
HUSI11;1.159,53;8,409006;9,04;1.112,45;1,04;3.478,00;1,79;;;129.447.241,67;86,00;Ativa;116.362,00
IBCR11;80,00;1,000000;13,50;96,36;0,83;167.303,34;6,39;;;92.357.756,12;4.120,00;Ativa;958.423,00
IBFF11;66,40;0,296485;0,00;14,78;4,49;;101,13;;-5,03;9.855.905,16;3.870,00;Ativa;666.681,00
IDFI11;25,97;0,120878;17,93;29,62;0,88;60.594,55;38,85;;;60.948.451,48;358,00;Ativa;2.057.925,00
IDGR11;16,00;0,143864;0,90;13,09;1,22;1.292,86;42,33;;;11.562.094,15;32,00;Ativa;883.359,00
IRDM11;79,58;0,800673;12,79;87,44;0,91;5.218.457,79;2,50;-11,47;-12,36;3.185.832.525,71;292.765,00;Ativa;36.433.827,00
IRIM11;85,17;0,776833;12,93;94,74;0,90;68.071,38;2,11;;;181.908.752,91;2.824,00;Ativa;1.920.000,00
ITIP11;77,81;0,670000;12,12;76,10;1,02;81.100,72;1,29;;;56.935.514,35;4.070,00;Passiva;748.151,00
ITIT11;77,40;0,570000;9,08;87,17;0,89;149.657,69;0,30;;-7,76;78.498.492,14;9.450,00;Passiva;900.494,00
JASC11;100,00;0,520000;4,98;102,78;0,97;5.382.933,33;9,61;;;279.179.722,80;73,00;Ativa;2.716.375,00
