TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;115,91;0,76;29,93;6,10;3,18;50,93;21,02;16,20;19,36;24,06;0,99;0,26;4,85;14,94;-5,10;2,29;20,39;10,61;14,72;0,52;0,48;0,66;8,90;12,89;;19,00;3,87;;33.913.793.943,00
AA;28,93;1,38;-3,50;1,07;0,37;6,30;-10,53;-13,56;-9,53;-6,01;-1,49;0,35;0,48;2,49;-0,55;1,80;-30,44;-10,43;-18,61;0,34;0,66;0,77;1,34;;;27,13;-8,26;;5.162.546.928,00
AACG;1,13;;-3,45;1,56;0,50;51,68;-31,49;-32,34;;-2,93;0,61;-0,27;1,11;-1,07;-0,58;0,23;-45,26;-14,39;-39,89;0,32;0,68;0,44;106,31;;;0,72;-0,33;;35.692.067,00
AACQ;9,99;;-93,43;180,94;1,25;;;;;-27,74;0,01;-0,07;;2.094,26;-1,25;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQU;11,05;;-103,35;200,14;1,38;;;;;-27,74;0,01;-0,07;;2.316,47;-1,38;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQW;2,50;;-23,38;45,28;0,31;;;;;-27,74;0,01;-0,07;;524,09;-0,31;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AAL;13,30;;3,30;-1,98;0,13;61,60;10,52;4,98;1,56;5,44;3,88;;0,16;-1,43;-0,18;0,75;-60,07;3,92;15,70;-0,07;1,07;0,79;2,82;-37,02;;-6,71;4,03;;8.689.719.920,00
AAME;1,96;1,02;86,93;0,39;0,11;9,75;1,90;0,25;7,45;6,12;-5,13;-0,18;0,21;;-0,11;;0,44;0,12;3,11;0,28;0,72;0,50;0,73;-19,56;;5,07;0,02;;39.988.508,00
AAN;9,80;4,97;-140,38;0,43;0,17;51,23;0,09;-0,10;0,52;219,61;72,05;0,21;0,13;-2,65;-0,30;0,88;-0,30;-0,12;-1,01;0,39;0,61;1,25;4,77;;;23,02;-0,07;;302.516.200,00
AAOI;9,85;;-4,58;1,94;0,89;15,55;-28,78;-32,46;-8,23;-6,75;-1,59;0,60;1,49;-7,37;-1,49;0,77;-42,34;-19,37;-21,20;0,46;0,54;0,60;-10,24;;;5,08;-2,15;;316.468.680,00
AAON;60,88;0,92;33,37;7,53;5,34;30,11;17,20;14,22;22,54;27,88;0,28;0,08;4,74;18,36;-9,82;2,76;22,55;16,01;20,42;0,71;0,29;1,13;17,01;13,27;;8,09;1,82;;4.968.386.360,00
AAP;59,65;5,45;9,36;1,30;0,29;43,53;5,07;3,37;4,10;9,04;2,81;0,59;0,32;2,73;-0,59;1,26;13,92;3,08;9,90;0,22;0,78;0,91;3,54;1,09;;45,79;6,37;;3.547.403.395,00
AAPL;174,69;0,54;28,70;48,15;7,88;43,06;29,28;24,56;21,88;24,59;0,53;1,05;7,05;-320,97;-12,53;0,94;167,77;27,45;56,70;0,16;0,84;1,12;11,46;15,60;;3,63;6,09;;2.731.143.988.080,00
AAWW;102,48;;8,25;0,96;0,44;53,54;11,66;7,82;3,32;8,47;2,94;0,51;0,65;-63,29;-0,53;0,96;11,61;5,31;7,87;0,46;0,54;0,68;16,10;9,75;;107,04;12,43;;2.934.330.336,00
AB;32,81;7,95;15,00;;1,82;;;;;;;;;;-1,82;;;12,14;;0,00;0,00;0,00;;5,74;;0,00;2,19;;3.722.474.955,00
ABB;37,12;2,48;17,32;5,68;1,80;32,37;17,56;13,65;;13,66;0,20;0,09;2,36;89,85;-3,35;1,04;32,76;10,36;24,67;0,32;0,68;0,76;3,17;2,26;;6,54;2,14;;69.002.074.752,00
ABBV;152,01;3,85;30,89;20,85;1,98;68,91;22,01;15,50;12,73;26,00;4,24;4,06;4,79;-79,22;-2,52;0,89;67,50;6,42;14,31;0,10;0,90;0,41;15,52;17,39;;7,29;4,92;;268.304.748.867,00
ABC;179,95;1,35;21,39;52,69;0,59;3,42;0,91;0,66;11,34;17,17;1,57;5,29;0,14;-6,24;-1,79;0,88;246,27;2,76;33,33;0,01;0,99;4,16;9,27;36,05;;3,42;8,41;;36.143.677.300,00
ABCB;39,38;1,52;9,14;0,83;0,11;0,00;34,20;21,86;5,27;2,87;-2,97;-0,42;2,00;;-0,11;;9,07;1,15;7,81;0,13;0,87;0,05;24,19;36,34;;47,51;4,31;;2.722.705.634,00
ABCL;5,33;;-20,87;1,29;1,00;100,00;-46,10;-50,91;-50,62;-10,78;12,26;-0,69;10,62;1,90;-2,54;7,83;-6,19;-4,81;-5,85;0,78;0,22;0,09;;;;4,13;-0,26;;1.542.266.947,00
ABCM;22,65;;;;;;;;;;;-0,15;;;;1,13;0,00;0,00;;0,67;0,33;0,00;;;;3,93;0,00;;5.203.228.215,00
ABEO;3,96;;-2,49;10,49;1,83;100,00;-1.086,80;-1.101,91;-2,78;-1,57;0,96;-3,97;27,48;2,83;-10,31;4,67;-420,72;-73,42;-414,95;0,17;0,83;0,07;11,06;;;0,38;-1,59;;98.033.364,00
ABEV;2,73;4,54;15,32;2,46;1,59;49,32;23,08;17,72;;10,85;-0,91;-0,19;2,71;34,26;-2,24;1,19;16,06;10,35;19,01;0,64;0,36;0,58;0,13;4,20;;1,11;0,18;;42.988.460.697,00
ABG;224,44;;4,93;1,50;0,57;19,57;9,38;6,28;3,11;5,60;2,29;1,04;0,31;4,84;-0,75;1,91;30,50;11,46;17,23;0,38;0,62;1,82;19,04;48,29;;149,14;45,49;;4.617.897.888,00
ABIO;2,05;;-4,66;0,75;0,72;;;;-4,75;1,68;6,34;-1,02;;0,75;-90,06;25,44;-16,14;-15,42;-16,14;0,96;0,04;0,00;;;;2,72;-0,44;;29.540.705,00
ABM;40,59;2,11;11,21;1,43;0,54;100,00;4,81;2,96;5,25;10,08;3,18;0,66;0,33;4,81;-0,82;1,47;12,76;4,77;9,90;0,37;0,63;1,61;7,44;127,27;;28,38;3,62;;2.659.951.998,00
ABMD;381,02;;64,40;11,16;10,13;81,32;31,76;24,84;46,32;47,95;-2,40;-0,53;16,00;18,50;-27,11;7,93;17,32;15,72;17,32;0,91;0,09;0,63;18,30;21,24;;34,15;5,92;;17.180.649.024,00
ABNB;143,25;;39,74;18,07;4,31;82,33;26,80;25,31;36,83;37,85;0,33;0,16;10,06;14,22;-80,46;1,47;45,46;10,86;14,30;0,24;0,76;0,43;26,81;;;7,93;3,60;;91.405.475.700,00
ABST;11,49;1,56;57,33;-14,16;4,68;87,94;14,58;10,16;22,38;36,85;-3,08;;5,82;-36,16;-13,87;0,84;-24,69;8,17;-24,75;-0,33;1,33;0,80;16,69;;;-0,81;0,20;;609.650.208,00
ABT;102,03;1,96;34,31;4,76;2,41;55,16;17,11;12,83;17,51;26,99;1,26;0,23;4,40;19,34;-3,55;1,64;13,88;7,04;10,68;0,51;0,49;0,55;9,77;70,80;;21,42;2,97;;177.058.576.740,00
ABTX;41,63;;10,98;1,18;0,12;0,00;38,18;28,90;7,09;-11,75;-20,06;-2,84;3,17;;-0,12;;10,73;1,12;11,72;0,10;0,90;0,04;19,36;28,98;;35,34;3,79;;830.943.126,00
ABUS;2,05;;-4,71;2,55;1,94;100,00;-305,18;-309,89;-4,79;-2,66;2,12;-1,13;14,59;2,56;-19,06;6,47;-54,15;-41,25;-53,32;0,76;0,24;0,13;29,53;;;0,80;-0,44;;343.491.235,00
AC;36,51;0,55;43,29;0,88;0,85;100,00;145,29;125,66;36,82;19,41;-18,03;-0,42;54,40;;-0,85;;2,03;1,96;2,20;0,96;0,03;0,02;-10,87;;;41,48;0,84;;791.861.739,00
ACA;74,63;0,27;12,85;1,60;1,04;19,50;17,30;12,65;6,71;10,30;0,90;0,15;1,63;6,57;-1,44;2,32;12,44;8,10;11,10;0,65;0,35;0,64;8,93;22,34;;46,70;5,81;;3.639.093.134,00
ACAC;10,95;;76,24;-16,49;1,60;;;;48,63;48,47;-0,15;;;-43,09;-1,61;0,13;-21,63;2,10;-21,60;-0,10;0,11;0,00;;;;-0,66;0,14;;63.508.905,00
ACACU;10,99;;76,52;-16,55;1,61;;;;48,81;48,47;-0,15;;;-43,24;-1,61;0,13;-21,63;2,10;-21,60;-0,10;0,11;0,00;;;;-0,66;0,14;;63.508.905,00
ACACW;0,10;;0,70;-0,15;0,01;;;;0,44;48,47;-0,15;;;-0,39;-0,01;0,13;-21,63;2,10;-21,60;-0,10;0,11;0,00;;;;-0,66;0,14;;63.508.905,00
ACAD;24,75;;-36,57;10,24;6,30;97,52;-19,22;-20,12;-36,92;-34,72;3,54;-0,95;7,36;13,30;-26,99;2,62;-28,00;-17,24;-28,00;0,62;0,38;0,86;32,87;;;2,42;-0,68;;4.052.290.275,00
ACAM;0,00;;;;;;;;;-0,30;-0,30;-0,09;;;;7,38;16,42;0,26;16,40;0,02;0,03;0,00;;;;;;;0,00
ACAMU;0,00;;;;;;;;;-0,30;-0,30;-0,09;;;;7,38;16,42;0,26;16,40;0,02;0,03;0,00;;;;;;;0,00
ACAMW;0,00;;;;;;;;;-0,30;-0,30;-0,09;;;;7,38;16,42;0,26;16,40;0,02;0,03;0,00;;;;;;;0,00
ACB;0,96;;-0,27;0,69;0,42;9,59;-104,57;-776,01;;-0,88;1,10;-0,38;2,07;0,76;-1,35;5,13;-259,32;-158,40;-25,99;0,61;0,39;0,20;24,35;;;1,39;-3,60;;361.762.848,00
ACBI;32,34;;13,56;1,80;0,16;0,00;53,98;40,56;8,69;-17,34;-27,53;-4,88;5,50;;-0,16;;13,31;1,15;14,52;0,09;0,91;0,03;13,36;;;17,92;2,39;;656.653.998,00
ACCD;12,17;;-5,93;2,03;1,05;44,59;-41,93;-41,86;-8,76;-5,79;0,13;-0,04;2,48;3,90;-1,75;3,09;-34,18;-17,73;-21,15;0,52;0,48;0,42;;;;6,01;-2,05;;920.429.270,00
ACCO;5,70;5,26;-19,89;0,65;0,19;30,10;3,05;-1,45;3,93;26,81;17,37;1,20;0,29;1,29;-0,29;1,79;-3,28;-0,96;1,43;0,29;0,71;0,67;-0,01;;;8,75;-0,29;;541.029.180,00
ACEL;10,76;;16,75;4,88;1,07;29,94;9,39;4,86;5,55;11,31;2,63;1,48;0,81;4,90;-1,58;3,03;29,15;6,37;11,80;0,22;0,78;1,31;31,31;54,89;;2,20;0,64;;921.226.008,00
ACER;0,85;;-0,54;-0,63;1,42;;;;-0,54;-1,30;-0,76;;;-0,57;-2,63;0,16;-116,59;-264,63;1.777,30;-2,27;3,27;0,00;;;;-1,36;-1,58;;20.794.145,00
ACET;1,71;;-0,64;0,31;0,27;;;;-0,67;1,15;1,79;-0,86;;0,39;-1,07;11,08;-48,17;-41,48;-48,14;0,86;0,14;0,00;;;;5,55;-2,67;;73.643.202,00
ACEV;9,78;;-24,18;-1,71;2,06;;;;-24,18;-30,41;-6,23;;;-4,44;-2,06;0,00;-7,08;-8,52;12,68;-1,20;1,20;0,00;;;;-5,71;-0,40;;83.063.496,00
ACEVU;9,60;;-23,74;-1,68;2,02;;;;-23,74;-30,41;-6,23;;;-4,36;-2,02;0,00;-7,08;-8,52;12,68;-1,20;1,20;0,00;;;;-5,71;-0,40;;83.063.496,00
ACEVW;0,16;;-0,40;-0,03;0,03;;;;-0,40;-30,41;-6,23;;;-0,07;-0,03;0,00;-7,08;-8,52;12,68;-1,20;1,20;0,00;;;;-5,71;-0,40;;83.063.496,00
ACGL;78,90;;13,24;2,01;0,55;32,75;20,93;18,85;11,46;12,97;1,05;0,18;2,50;;-0,55;;15,18;4,13;11,55;0,27;0,73;0,22;11,31;21,12;;39,26;5,96;;29.426.094.270,00
ACGLO;21,06;6,47;3,53;0,54;0,15;32,75;20,93;18,85;3,06;12,97;1,05;0,18;0,67;;-0,15;;15,18;4,13;11,55;0,27;0,73;0,22;11,31;21,12;;39,26;5,96;;29.426.094.270,00
ACGLP;24,99;;4,19;0,64;0,17;32,75;20,93;18,85;3,63;12,97;1,05;0,18;0,79;;-0,17;;15,18;4,13;11,55;0,27;0,73;0,22;11,31;21,12;;39,26;5,96;;29.426.094.270,00
ACH;9,04;;10,73;0,52;0,20;11,12;7,84;2,57;;8,47;4,95;0,74;0,28;9,95;-0,28;1,08;4,88;1,86;7,76;0,38;0,62;0,73;27,84;;;17,28;0,84;;6.195.995.208,00
ACHC;69,80;;23,78;2,20;1,25;96,27;16,04;9,74;11,24;17,32;2,88;0,44;2,32;43,98;-1,41;1,34;9,26;5,25;8,21;0,57;0,42;0,54;-1,65;6,45;;31,69;2,94;;6.433.591.640,00
ACHV;4,55;;-2,31;9,90;3,32;;;;-2,47;-2,21;0,24;-0,95;;4,19;-37,87;7,65;-428,29;-143,66;-153,66;0,34;0,66;0,00;;;;0,46;-1,97;;96.031.390,00
ACI;23,50;31,19;8,70;6,76;0,52;27,89;2,87;1,86;2,70;9,05;3,41;4,09;0,16;-8,14;-0,68;0,78;77,76;6,02;19,52;0,08;0,92;3,24;5,32;100,85;;3,47;2,70;;13.528.465.900,00
ACIA;114,99;;71,00;7,39;5,88;48,37;11,97;12,55;63,46;67,54;-6,95;-0,69;8,91;9,83;-25,15;4,56;10,41;8,28;9,43;0,80;0,20;0,66;26,01;80,21;;15,56;1,62;;4.884.783.364,29
ACIC;7,63;;-4,01;2,95;0,23;-59,01;-77,67;-16,43;-0,91;-1,39;-0,54;1,89;0,66;;-0,23;;-73,49;-5,72;-98,44;0,08;0,92;0,35;;;;2,59;-1,90;;331.191.595,00
ACIC.U;10,10;;-5,31;3,90;0,30;-59,01;-77,67;-16,43;-1,20;-1,39;-0,54;1,89;0,87;;-0,30;;-73,49;-5,72;-98,44;0,08;0,92;0,35;;;;2,59;-1,90;;331.191.595,00
ACIC.WS;1,68;;-0,88;0,65;0,05;-59,01;-77,67;-16,43;-0,20;-1,39;-0,54;1,89;0,15;;-0,05;;-73,49;-5,72;-98,44;0,08;0,92;0,35;;;;2,59;-1,90;;331.191.595,00
ACIU;3,05;;-3,53;1,30;1,20;100,00;-931,75;-936,40;-3,67;-1,52;2,03;-0,74;33,10;1,84;-4,25;10,85;-36,64;-33,88;-36,46;0,92;0,08;0,04;-27,19;;;2,36;-0,86;;254.770.465,00
ACIW;23,50;;34,33;2,18;0,83;48,20;13,34;5,42;7,82;19,06;5,11;0,80;1,86;10,35;-1,25;1,32;6,34;2,42;6,42;0,38;0,62;0,45;6,78;94,29;;10,80;0,68;;2.551.991.900,00
ACKI;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACKIT;10,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACKIU;10,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACKIW;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACLS;167,34;;26,59;7,38;4,90;42,67;22,85;20,19;22,86;21,74;-1,74;-0,55;5,37;7,83;-32,01;3,82;27,76;18,41;26,85;0,66;0,34;0,91;17,51;7,60;;22,67;6,29;;5.491.680.450,00
ACM;83,79;0,82;85,80;4,74;1,02;6,52;3,31;0,97;18,23;27,20;2,05;0,39;0,83;20,87;-2,26;1,10;5,52;1,19;8,21;0,21;0,79;1,22;-6,30;-1,76;;17,69;0,98;;11.623.918.572,00
ACMR;15,50;;13,93;1,34;0,71;49,53;23,83;14,48;7,97;6,78;-1,68;-0,27;2,02;1,72;-2,91;2,18;9,65;5,07;11,18;0,53;0,47;0,35;60,50;;;11,53;1,11;;930.348.750,00
