TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
RBTS11;1.000,00;23,361118;5,97;1.176,01;0,85;;1,20;;;66.474.135,35;56,00;Ativa;56.525,00
VGHF11;10,00;0,130000;16,70;9,42;1,06;4.266.467,13;11,88;;;496.676.270,99;59.943,00;Ativa;52.750.005,00
IBFF11;58,12;0,500000;10,20;72,54;0,80;54.444,88;1,96;;;48.361.846,89;4.456,00;Ativa;666.681,00
BCIA11;82,30;0,710000;9,51;104,91;0,78;549.215,13;0,18;-19,84;-10,78;390.172.858,41;14.245,00;Ativa;3.719.038,00
MORC11;100,79;1,500000;11,92;100,56;1,00;480.720,96;2,34;;;78.429.486,55;938,00;Ativa;779.940,00
CXRI11;63,30;0,530000;9,10;84,13;0,75;13.652,00;3,15;-25,54;-60,34;132.563.074,74;2.765,00;Ativa;1.575.760,00
HGCR11;104,01;1,100000;11,52;102,90;1,01;3.230.185,38;6,19;14,22;-3,84;1.273.118.724,71;61.617,00;Ativa;12.372.450,00
SHPH11;810,00;3,350000;4,82;887,40;0,91;41.500,92;0,64;-4,62;-3,52;540.384.470,89;2.834,00;Passiva;608.950,00
BLMR11;7,32;0,075000;11,41;8,27;0,89;726.186,00;2,93;;;211.206.561,37;10.455,00;Ativa;25.541.630,00
VVPR11;93,98;0,768350;9,48;103,41;0,91;852.860,42;0,86;;;238.445.073,76;1.417,00;Ativa;2.305.771,00
AFOF11;89,15;1,005760;12,48;102,32;0,87;70.755,50;6,07;;;70.721.355,90;2.535,00;Ativa;691.192,00
BBPO11;81,00;0,890000;13,69;95,88;0,84;1.745.980,04;4,68;-4,16;-16,53;1.526.316.099,47;66.494,00;Passiva;15.919.690,00
XPPR11;55,26;0,450000;10,97;78,55;0,70;957.228,83;2,54;;;574.700.608,58;56.208,00;Ativa;7.316.171,00
HGFF11;74,00;0,620000;8,89;89,06;0,83;461.639,33;2,55;;;255.028.607,98;8.930,00;Ativa;2.863.597,00
FIIP11B;156,93;1,280000;9,74;200,58;0,78;85.704,79;2,90;2,80;-6,42;185.971.206,38;8.537,00;Passiva;927.162,00
VOTS11;92,50;1,350000;10,32;97,79;0,95;8.759,05;5,33;20,32;3,24;80.958.163,23;365,00;Ativa;827.913,00
VTVI11;0,00;;0,00;38,22;;;11,85;;;68.073.542,72;1,00;Ativa;1.780.984,00
VSHO11;79,63;0,610000;8,70;102,38;0,78;26.221,00;1,96;-3,21;-7,36;214.879.897,14;2.053,00;Ativa;2.098.800,00
PNPR11;100,00;;0,00;96,48;1,04;854.830,00;2,06;;;56.785.844,57;14,00;Ativa;588.583,00
OUFF11;66,50;0,700000;12,00;78,56;0,85;191.560,75;0,71;;;142.539.057,24;8.831,00;Ativa;1.814.336,00
XPCI11;96,00;1,180000;12,71;96,40;1,00;4.055.325,50;5,06;;;663.963.154,17;54.639,00;Ativa;6.887.865,00
HCTR11;105,97;1,750000;18,07;120,03;0,88;16.690.360,67;3,99;;;2.650.744.384,45;173.203,00;Ativa;22.084.202,00
PNLN11;0,00;;0,00;49,16;;;77,15;;;245.791,26;1,00;Ativa;5.000,00
HTMX11;78,70;0,712391;0,00;128,76;0,61;97.072,33;1,15;8,60;-21,02;161.857.438,79;22.993,00;Ativa;1.257.022,00
CXCO11;76,70;0,730000;10,44;96,02;0,80;243.543,75;1,20;;;376.812.656,58;13.116,00;Ativa;3.924.500,00
PRZS11;0,00;;0,00;119,17;;;0,01;;;58.001.203,28;20,00;Ativa;486.695,00
BBRC11;97,40;0,940000;11,96;107,96;0,90;84.397,38;4,92;-1,22;-9,86;171.654.236,57;9.078,00;Passiva;1.590.000,00
CBOP11;62,53;0,490000;12,79;89,83;0,70;36.511,71;3,81;10,75;-4,51;127.106.151,79;4.046,00;Passiva;1.415.000,00
TEPP11;67,52;0,490000;8,25;90,65;0,74;175.364,17;0,30;;;382.735.193,01;7.474,00;Ativa;4.221.967,00
VSLH11;9,35;0,110000;16,43;10,01;0,93;1.346.074,08;1,21;;;299.030.177,86;58.139,00;Ativa;29.864.091,00
TOUR11;8,80;0,242328;1.407,27;0,00;;340.762,05;;;;0,00;0,00;Ativa;0,00
LLAO11;0,00;;0,00;100,72;;;50,15;;;21.824.902,29;78,00;Ativa;216.684,00
FPAB11;211,32;1,580000;7,74;409,91;0,52;5.200,82;1,56;-10,14;-16,11;307.435.594,04;928,00;Passiva;750.000,00
WTSP11B;38,37;0,317347;8,29;78,92;0,49;736,41;0,73;-9,42;-20,72;78.336.432,25;205,00;Ativa;992.565,00
GZIT11;0,00;;0,00;91,14;;;3,47;;;1.929.813.210,63;1,00;Ativa;21.173.640,00
VGIP11;97,81;1,400000;14,99;96,34;1,02;4.159.614,08;1,71;;;895.368.303,77;59.915,00;Ativa;9.293.498,00
FCFL11;118,50;0,856878;7,60;104,78;1,13;352.575,13;0,55;9,28;4,13;364.002.233,06;4.110,00;Passiva;3.474.010,00
HOSI11;70,10;0,360000;7,84;91,49;0,77;16.988,92;1,30;;;52.466.459,54;2.033,00;Ativa;573.450,00
MBRF11;701,90;10,000000;14,65;1.117,98;0,63;40.001,21;4,34;0,28;-16,37;113.658.477,17;2.885,00;Ativa;101.664,00
MCHY11;110,00;1,300000;9,46;104,67;1,05;1.379.915,14;3,37;;;375.749.035,93;185,00;--;3.589.771,00
HREC11;95,97;1,000000;11,27;92,95;1,03;367.504,45;5,69;;;432.825.676,06;404,00;Ativa;4.656.688,00
RBGS11;28,45;0,176600;3,81;90,78;0,31;49.400,90;0,52;4,91;-13,59;97.865.283,71;2.808,00;Passiva;1.078.000,00
HGRU11;114,10;0,820000;7,99;118,83;0,96;4.493.745,67;1,20;3,52;-0,03;2.187.188.537,90;158.418,00;Ativa;18.406.458,00
BBFO11;71,25;0,770000;11,00;85,71;0,83;115.070,21;1,25;;;343.159.634,51;4.227,00;Passiva;4.003.900,00
FVPQ11;117,50;0,700000;6,00;198,18;0,59;58.027,46;1,47;-16,93;-14,20;554.940.922,77;4.424,00;Passiva;2.800.149,00
DLMT11;0,00;0,014275;0,00;0,67;;;1,44;;;8.894.153,46;9,00;Ativa;13.225.796,00
QIRI11;78,48;0,660000;9,39;87,48;0,90;7.470,46;2,37;;;13.121.728,50;187,00;Ativa;150.000,00
TORM13;142,00;10,562960;31,94;0,00;;2.317,56;;;;0,00;0,00;Ativa;0,00
WPLZ11;73,70;0,300000;3,08;102,84;0,72;4.909,75;2,02;-16,81;-3,10;104.975.969,77;1.841,00;Passiva;1.020.747,00
HRDF11;1,30;6,800000;0,00;1,30;1,00;586,29;50,06;;;9.833.809,39;1.334,00;Ativa;7.587.125,00
HCST11;93,99;;0,00;101,25;0,93;723,31;2,41;;;31.076.851,08;75,00;Ativa;306.942,00
JRDM11;76,10;0,472454;5,49;87,42;0,87;149.548,38;2,34;-10,37;-2,77;220.547.400,56;4.696,00;Passiva;2.522.968,00
TFOF11;138,00;2,370000;0,00;121,20;1,14;;13,36;29,98;2,14;103.080.374,68;3.278,00;Ativa;850.530,00
VJFD11;0,00;0,900000;0,00;133,47;;;0,89;;;650.832.281,07;97,00;Ativa;4.876.129,00
CNES11;33,09;0,066800;3,75;86,57;0,38;12.017,54;5,53;-21,21;-24,54;255.318.975,59;2.142,00;Passiva;2.949.248,00
RBRI11;1.000,00;35,620000;3,56;1.268,47;0,79;1.000,00;1,78;;;142.035.138,43;82,00;--;111.974,00
VTRT11;0,00;0,107508;0,00;100,80;;;20,14;;;1.030.654.046,20;499,00;Ativa;10.224.963,00
BLMO11;25.000,00;17,514300;0,23;29.216,85;0,86;234.193,80;1,83;;;110.936.360,78;92,00;Ativa;3.797,00
BCFF11;66,83;0,540000;9,16;78,27;0,85;2.612.167,25;3,42;-1,15;-7,88;1.971.239.952,12;293.306,00;Ativa;25.186.378,00
ONEF11;156,74;0,920000;6,06;174,73;0,90;211.292,79;1,08;7,07;2,31;159.180.390,75;3.724,00;Passiva;911.000,00
VXXV11;852,64;10,760000;0,00;800,83;1,06;2.196.400,25;1,09;;;141.569.007,33;13,00;Ativa;176.778,00
FEXC11;91,39;1,100000;11,28;93,67;0,98;1.289.991,88;7,91;4,71;-6,50;571.703.497,86;18.473,00;Ativa;6.103.509,00
ARCT11;107,99;1,640514;13,84;100,20;1,08;3.122.246,67;0,20;;;288.419.391,70;13.283,00;Ativa;2.878.568,00
GALG11;94,48;0,820000;10,61;102,19;0,92;742.826,46;0,16;;;587.429.547,37;7.603,00;Ativa;5.748.530,00
KNRI11;132,80;0,840000;6,97;157,26;0,84;2.964.751,08;3,07;2,10;-4,36;3.798.945.106,61;233.761,00;Ativa;24.157.121,00
HAAA11;94,99;0,540000;6,76;94,16;1,01;1.130,40;2,21;;;325.322.011,98;138,00;Ativa;3.455.000,00
ITIT11;69,19;0,560000;7,65;79,95;0,87;126.859,63;0,97;;;71.993.386,28;5.340,00;Passiva;900.494,00
SEED11;100,00;2,140000;7,12;101,53;0,98;2.750.050,00;2,07;;;166.509.145,42;87,00;Ativa;1.640.000,00
RBRF11;72,70;0,600000;9,91;84,02;0,87;2.706.355,63;2,69;-6,97;-11,02;1.149.405.774,49;81.345,00;Ativa;13.680.770,00
RECX11;87,15;0,800000;12,67;86,62;1,01;5.247,85;0,38;;;18.909.897,31;521,00;Ativa;218.313,00
GCRI11;99,80;1,480000;13,65;98,35;1,01;387.989,04;4,80;;;98.377.736,44;1.918,00;Ativa;1.000.320,00
VLOL11;94,71;0,620000;6,27;103,54;0,91;67.475,50;1,24;3,27;-1,43;184.797.239,14;3.867,00;Passiva;1.784.828,00
VINO11;49,29;0,340000;11,24;54,95;0,90;1.704.248,71;5,40;;;910.328.271,55;106.220,00;Ativa;16.565.259,00
TELD11;0,00;;0,00;98,28;;;2,54;;;9.704.633,75;2,00;Ativa;98.747,00
MGLG11;51,23;0,600000;11,70;47,47;1,08;125.567,38;1,72;;;54.814.520,47;1.638,00;Ativa;1.154.709,00
TCPF11;1,26;0,240000;1.408,73;151,68;0,01;;3,98;;;45.098.418,07;52,00;Ativa;297.327,00
RCFA11;5,45;;0,00;22,25;0,24;3.126,33;0,05;;;12.993.863,75;280,00;Passiva;583.926,00
SPTW11;42,94;0,400000;19,12;52,84;0,81;174.111,08;5,65;-1,03;-21,15;95.011.188,15;21.095,00;Passiva;1.798.000,00
HABT11;100,43;1,250000;17,57;98,30;1,02;2.200.707,04;4,84;;;729.621.056,78;50.766,00;Ativa;7.422.668,00
PATL11;75,17;0,580000;9,15;98,09;0,77;1.394.090,33;0,90;;;489.614.872,00;17.862,00;Ativa;4.991.535,00
SALI11;0,00;;0,00;100,82;;;1,97;;;8.022.116,79;1,00;Passiva;79.565,00
JFLL11;73,23;0,620000;10,16;100,14;0,73;177.400,17;2,07;;;150.273.551,74;3.465,00;Ativa;1.500.598,00
XBXO11;0,00;;0,00;96,77;;;0,01;;;294.446.516,62;1,00;Ativa;3.042.600,00
SHOP11;100,00;;0,00;48,51;2,06;;7,34;;;71.861.865,35;12,00;Ativa;1.481.266,00
MGIM11;101,50;0,176173;13,69;98,41;1,03;5.538,90;101,04;;;24.337.124,08;75,00;Ativa;247.300,00
BTSI11;0,00;;0,00;96,67;;;0,25;;;89.217.283,92;86,00;Ativa;922.936,00
PATC11;68,49;0,320000;5,39;86,71;0,79;493.582,13;1,09;-3,64;-11,79;301.512.217,27;9.961,00;Ativa;3.477.434,00
XPSF11;7,20;0,680000;117,78;86,47;0,08;1.163.964,96;2,01;;;374.433.734,35;22.141,00;Ativa;4.330.214,00
BRIM11;1.170,83;48,000000;12,30;1.052,59;1,11;109.219,50;7,31;;;130.665.205,87;197,00;Ativa;124.137,00
SBCL11;0,00;;0,00;947,32;;;142,13;;;28.419.691,26;2,00;Ativa;30.000,00
CXCE11B;38,90;0,349523;17,91;64,83;0,60;48.832,13;6,76;-10,18;-24,94;111.048.707,32;4.356,00;Passiva;1.712.950,00
MATV11;96,78;1,300000;7,44;95,77;1,01;92.644,45;5,17;;;33.257.502,10;216,00;Ativa;347.280,00
BPLC11;0,00;;0,00;10.126,38;;;6,14;;;324.033.806,91;113,00;Passiva;31.998,00
DRIT11B;80,41;0,590000;7,05;125,53;0,64;897,06;1,62;-7,48;-24,80;58.156.919,39;323,00;Ativa;463.277,00
DOVL11B;21,39;0,269377;44,45;1.223,62;0,02;;8,22;;;81.255.545,41;51,00;Ativa;66.406,00
DAMT11B;0,64;;0,00;0,15;4,27;3.301,75;0,18;;;18.823.591,90;668,00;Passiva;129.667.109,00
ALZR11;116,30;0,771556;7,12;108,46;1,07;952.254,54;6,14;7,78;6,20;642.298.148,70;99.839,00;Ativa;5.922.011,00
RBVO11;12,32;0,040050;4,43;23,22;0,53;3.714,79;4,97;-37,57;-34,30;11.979.277,43;2.445,00;--;515.824,00
IRDM11;106,00;1,181921;13,23;96,92;1,09;8.532.368,13;4,84;9,75;-0,07;3.202.717.504,66;239.801,00;Ativa;33.044.580,00
VIUR11;74,12;0,760000;10,23;96,31;0,77;233.980,83;11,44;;;259.530.239,98;3.982,00;Ativa;2.694.622,00
ARFI11B;479,99;;0,00;381,50;1,26;;2,59;;;43.511.201,93;28,00;Ativa;114.054,00
PRTS11;117,70;;0,00;0,06;1.961,67;;100,43;;;3.273.962,26;11,00;Ativa;55.727.500,00
JSAF11;82,00;0,930000;6,18;97,38;0,84;233.763,29;20,29;;;153.184.381,65;1.849,00;Ativa;1.573.047,00
ITIP11;83,97;1,020000;12,84;87,37;0,96;114.268,71;1,20;;;65.369.101,29;2.446,00;Passiva;748.151,00
BIME11;9,60;0,140000;6,15;9,52;1,01;151.060,71;9,49;;;55.661.575,95;1.081,00;Ativa;5.845.602,00
RBRP11;62,81;0,450000;8,25;82,22;0,76;1.325.536,13;1,25;5,37;-12,88;1.001.353.484,32;90.795,00;Ativa;12.179.186,00
MINT11;100,50;;0,00;123,94;0,81;10.966,67;8,95;;;64.450.247,31;70,00;Ativa;520.000,00
VTPL11;0,00;5,110000;0,00;76,69;;;2,52;;;106.316.420,68;54,00;Passiva;1.386.242,00
MOFF11;0,00;;0,00;872,70;;;1,62;;;175.931.920,93;3,00;Ativa;201.595,00
NEWL11;97,00;0,800000;10,55;116,22;0,83;505.696,25;3,87;;;236.291.033,63;3.811,00;Ativa;2.033.099,00
CVPR11;0,00;;0,00;97,82;;;27,89;;;12.716.862,50;2,00;Ativa;130.000,00
BLUR11;103,90;1,030000;0,99;103,92;1,00;29.455,35;2,97;;;9.352.637,27;32,00;Ativa;90.000,00
RBRR11;102,14;1,200000;11,02;98,73;1,03;3.809.769,63;3,85;17,77;-2,08;1.023.097.184,47;91.152,00;Ativa;10.362.300,00
JBFO11;86,27;0,560000;6,46;87,40;0,99;43.135,00;0,35;;;111.791.738,32;356,00;Ativa;1.279.070,00
CXTL11;273,00;0,478929;4,17;690,93;0,40;17.544,65;0,49;15,30;-14,13;37.031.531,58;661,00;Passiva;53.597,00
VIFI11;7,04;0,060000;10,85;88,75;0,08;121.266,04;6,30;;;249.591.606,06;6.130,00;Ativa;2.812.340,00
EVBI11;95,00;0,750000;8,88;99,43;0,96;474.204,11;13,44;;;138.975.156,25;214,00;Ativa;1.397.770,00
LKDV11;0,00;;0,00;969,38;;;8,82;;;53.567.991,44;69,00;Ativa;55.260,00
