TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;11,70;;47,03;1,14;0,53;28,22;10,90;2,63;11,33;15,99;4,66;0,47;1,23;13,91;-0,68;1,20;2,43;1,12;5,10;0,46;0,53;0,43;5,83;;22.822.864,42;10,25;0,25;-0,35;1.384.025.947,20
ABCB4;17,60;4,38;9,04;0,89;0,09;64,72;51,16;28,90;5,11;5,11;;;2,61;1,29;-0,10;2,41;9,87;1,00;;0,10;0,90;0,03;1,17;-2,60;17.565.448,65;19,72;1,95;0,67;3.979.186.076,80
ABEV3;17,19;2,85;18,57;3,43;2,17;52,59;28,38;21,91;14,34;13,73;-0,61;-0,15;4,07;69,13;-2,95;1,14;18,47;11,71;19,69;0,63;0,36;0,53;4,56;-1,85;366.696.310,88;5,01;0,93;0,29;270.595.614.802,05
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;94.201,44;-1,21;-0,38;-0,58;25.439.770,20
AERI3;7,80;;52,50;5,94;2,43;10,44;8,04;4,18;27,28;30,20;2,91;0,63;2,19;6,24;-6,32;2,73;11,30;4,63;10,16;0,41;0,59;1,11;;;20.243.512,42;1,31;0,15;13,24;5.976.464.956,80
AESB3;14,85;1,55;255,50;3,30;0,58;32,59;24,35;4,13;43,36;78,10;34,74;2,64;10,56;15,60;-0,67;1,35;1,29;0,23;1,54;0,18;0,74;0,05;;;17.543.747,85;4,50;0,06;;5.926.731.822,00
AFLT3;8,66;7,09;27,66;3,18;2,89;70,12;56,15;53,65;26,43;25,85;-0,58;-0,07;14,84;15,96;-3,63;8,22;11,50;10,43;11,06;0,91;0,09;0,19;5,56;8,17;16.832,30;2,72;0,31;-1,64;546.313.502,00
AGRO3;28,01;2,53;9,03;1,31;0,84;40,27;32,29;26,02;7,28;6,78;-0,50;-0,09;2,35;2,61;-1,72;2,66;14,55;9,27;12,30;0,64;0,36;0,36;55,29;108,88;18.698.132,58;21,32;3,10;0,05;2.867.579.994,08
AGXY3;7,50;;-19,91;1,30;0,28;-2,68;-12,69;-4,10;-6,43;-10,42;-3,99;0,80;0,82;11,02;-1,11;1,04;-6,51;-1,43;-10,47;0,22;0,78;0,35;;;1.451.020,73;5,79;-0,38;;1.281.187.417,50
AHEB3;25,25;;-4,13;-5,05;0,77;21,97;-15,75;-26,33;-6,90;-6,91;0,11;;1,09;-3,00;-0,97;0,44;-122,15;-18,70;73,09;-0,15;1,15;0,71;1,88;;18.455,86;-5,00;-6,11;-0,10;219.303.769,75
