TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;10,95;;-7,86;1,16;0,48;30,37;5,47;-13,69;19,67;28,58;8,91;0,52;1,08;-8,33;-0,61;0,78;-14,72;-6,12;2,89;0,42;0,58;0,45;1,84;;178.651,00;9,47;-1,39;0,21;1.295.306.335,20
ABCB4;19,99;7,63;6,71;0,77;0,07;17,76;12,53;10,94;5,85;5,85;;;0,73;1,50;-0,08;2,58;11,43;1,05;;0,09;0,91;0,10;20,08;11,85;12.473.425,24;26,07;2,98;-0,54;4.890.690.571,43
ABEV3;14,23;5,13;16,08;2,28;1,52;50,98;23,92;16,92;11,38;10,49;-0,89;-0,18;2,72;32,03;-2,14;1,20;14,21;9,47;16,38;0,67;0,33;0,56;9,68;4,87;417.923.875,19;6,23;0,88;-2,13;224.231.463.891,28
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;5,08;;-1,80;0,30;0,09;10,95;3,55;-10,06;5,10;14,34;9,24;0,55;0,18;0,77;-0,24;1,22;-16,91;-4,90;1,18;0,29;0,71;0,49;34,34;;1.518.669,10;16,70;-2,83;-0,02;315.570.595,68
AESB3;8,12;0,92;-16,72;1,17;0,23;27,76;21,64;-7,77;6,00;18,58;12,58;2,46;1,30;-6,33;-0,29;0,84;-7,01;-1,40;4,33;0,20;0,75;0,18;;;7.819.710,86;6,93;-0,49;0,06;4.904.883.417,84
AFLT3;6,95;1,83;19,41;1,77;1,40;58,08;53,92;41,22;14,83;14,12;-0,72;-0,09;8,00;15,35;-1,85;1,59;9,13;7,19;8,69;0,79;0,21;0,17;14,85;-0,02;2.198,00;3,92;0,36;-1,07;438.438.665,00
AGRO3;23,05;6,75;8,04;1,09;0,66;34,91;24,45;23,93;7,87;10,70;2,83;0,39;1,92;4,14;-0,94;2,09;13,50;8,16;8,56;0,60;0,40;0,34;13,78;10,70;5.813.427,00;21,23;2,87;0,55;2.366.853.384,20
AGXY3;0,75;;-0,37;0,27;0,03;9,19;-0,76;-6,90;-3,38;-21,92;-18,54;1,49;0,03;-0,43;-0,08;0,91;-72,76;-7,88;-11,71;0,11;0,89;1,14;;;1.378.063,19;2,77;-2,02;0,00;190.907.682,00
AHEB3;38,00;;2,27;2,03;0,63;28,07;22,41;20,02;2,03;1,60;-0,43;-0,43;0,45;1,60;-1,58;2,89;89,31;27,74;92,71;0,31;0,69;1,39;50,82;;1.990,48;18,75;16,75;0,05;325.620.091,00
AHEB5;45,00;;2,69;2,40;0,75;28,07;22,41;20,02;2,40;1,60;-0,43;-0,43;0,54;1,90;-1,87;2,89;89,31;27,74;92,71;0,31;0,69;1,39;50,82;;214,29;18,75;16,75;0,06;325.620.091,00
AHEB6;35,50;;2,12;1,89;0,59;28,07;22,41;20,02;1,89;1,60;-0,43;-0,43;0,42;1,50;-1,47;2,89;89,31;27,74;92,71;0,31;0,69;1,39;50,82;;0,00;18,75;16,75;0,05;325.620.091,00
ALLD3;8,85;32,18;5,35;0,55;0,24;11,78;3,98;2,80;3,76;4,83;1,07;0,15;0,15;0,86;-0,70;1,76;10,19;4,54;9,85;0,45;0,55;1,62;16,54;20,06;1.126.240,67;16,23;1,65;0,05;832.421.902,20
ALOS3;19,32;7,28;13,71;0,75;0,38;72,96;43,47;28,02;8,83;5,83;-3,00;-0,25;3,84;4,42;-0,46;2,06;5,46;2,78;7,28;0,51;0,46;0,10;48,62;32,24;89.508.703,38;25,79;1,41;-0,18;10.489.541.081,88
ALPA3;5,94;;-2,70;1,03;0,61;44,20;-38,16;-37,55;-2,66;-2,65;0,03;-0,01;1,02;1,82;-1,29;2,78;-37,92;-22,66;-29,69;0,60;0,40;0,60;-0,89;;46.589,33;5,79;-2,20;-0,01;4.078.002.690,66
ALPA4;6,00;;-2,73;1,04;0,62;44,20;-38,16;-37,55;-2,69;-2,65;0,03;-0,01;1,03;1,84;-1,30;2,78;-37,92;-22,66;-29,69;0,60;0,40;0,60;-0,89;;24.310.050,10;5,79;-2,20;-0,01;4.078.002.690,66
ALPK3;2,72;;-27,57;1,66;0,22;32,19;13,57;-1,41;2,86;8,90;6,04;3,49;0,39;-2,84;-0,28;0,71;-6,00;-0,81;10,67;0,14;0,86;0,58;6,73;;428.033,76;1,64;-0,10;0,34;590.305.348,00
ALUP11;27,53;5,12;8,75;1,08;0,29;74,61;72,56;26,53;3,20;6,43;3,23;1,09;2,32;2,99;-0,37;1,89;12,29;3,32;10,62;0,27;0,61;0,13;11,95;20,85;26.247.994,95;25,60;3,15;0,26;8.725.603.510,65
ALUP3;9,30;5,05;8,87;1,09;0,29;74,61;72,56;26,53;3,24;6,43;3,23;1,09;2,35;3,04;-0,37;1,89;12,29;3,32;10,62;0,27;0,61;0,13;11,95;20,85;79.437,71;8,53;1,05;0,26;8.725.603.510,65
ALUP4;9,01;5,22;8,59;1,06;0,29;74,61;72,56;26,53;3,14;6,43;3,23;1,09;2,28;2,94;-0,36;1,89;12,29;3,32;10,62;0,27;0,61;0,13;11,95;20,85;144.901,48;8,53;1,05;0,25;8.725.603.510,65
AMAR3;0,95;;-1,13;1,75;0,24;63,30;-13,66;-37,76;-3,11;-7,20;-4,10;2,31;0,42;-1,44;-0,34;0,63;-155,67;-21,57;-20,86;0,14;0,86;0,57;-9,85;;223.054,86;0,54;-0,84;0,04;487.783.240,85
AMBP3;146,61;;-86,07;13,87;1,73;21,49;19,61;-4,63;20,31;24,35;4,04;2,76;3,98;6,27;-2,94;3,01;-16,11;-2,01;9,27;0,12;0,80;0,43;66,18;;23.191.591,19;10,57;-1,70;-0,69;24.490.008.414,09
AMER3;7,80;;0,14;-0,05;0,06;33,32;-4,37;77,71;-2,43;-40,28;-37,85;;0,11;-0,04;-0,10;0,22;-37,61;44,09;68,17;-1,17;2,17;0,57;18,16;;67.155.088,76;-151,61;57,03;0,00;1.561.895.462,40
ANIM3;1,99;23,68;-15,73;0,35;0,08;48,13;18,87;-1,34;1,12;6,59;5,47;1,73;0,21;0,78;-0,11;1,76;-2,24;-0,51;8,59;0,23;0,72;0,38;27,79;;23.784.803,76;5,64;-0,13;0,35;803.698.921,95
APER3;46,75;;-32,82;2,02;1,01;100,00;6,60;-8,16;40,57;43,31;2,74;0,14;2,68;115,28;-1,38;1,03;-6,15;-3,09;2,91;0,50;0,50;0,38;29,52;;2.436,48;23,16;-1,42;0,16;953.269.946,75
APTI3;197,64;22,22;0,07;0,01;0,01;99,66;155,93;137,87;0,06;0,39;-0,24;-0,05;0,10;0,02;-0,01;10,08;19,78;10,40;16,51;0,53;0,47;0,08;1,52;;;14.146,65;2.797,53;0,00;37.417.457,40
APTI4;2.930,92;1,65;1,05;0,21;0,11;99,66;155,93;137,87;0,93;0,39;-0,24;-0,05;1,44;0,28;-0,19;10,08;19,78;10,40;16,51;0,53;0,47;0,08;1,52;;0,00;14.146,65;2.797,53;0,00;37.417.457,40
ARML3;6,36;5,00;10,69;1,71;0,43;42,52;32,38;12,19;4,02;7,25;3,23;1,37;1,30;2,85;-0,67;1,76;15,98;4,04;11,79;0,25;0,75;0,33;;;5.717.824,14;3,72;0,60;0,48;2.203.702.456,92
ASAI3;6,15;;13,08;1,66;0,19;16,48;5,12;0,88;2,25;5,67;3,41;2,52;0,12;-3,39;-0,29;0,86;12,73;1,45;16,71;0,11;0,89;1,64;;;159.686.821,10;3,69;0,47;-0,59;8.315.691.012,00
