TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
CFII11;0,00;;0,00;1.071,28;;;52,15;;;76.119.936,92;57,00;Ativa;71.055,00
CIXR11;0,00;;0,00;;;;;;;;;;2.834.551,00
CJCT11;72,00;0,080000;0,89;66,17;1,09;32.052,06;0,48;;6,38;207.763.632,87;1.130,00;Passiva;3.140.000,00
CJFI11;0,00;;0,00;2,83;;;2,38;;;149.121.865,70;1,00;Ativa;52.601.278,00
CNES11;23,04;0,062524;5,27;90,76;0,25;15.858,40;5,12;-12,26;-29,23;267.660.615,32;1.702,00;Ativa;2.949.248,00
COPP11;100,00;;0,00;100,13;1,00;966.666,67;1,56;;;158.519.385,73;14,00;Ativa;1.583.087,00
CPFF11;75,74;0,700000;8,62;83,50;0,91;443.042,62;0,02;-10,27;-0,90;213.183.352,66;10.161,00;Ativa;2.553.074,00
CPFO11;0,00;;0,00;31,93;;;0,87;;;90.509.108,49;528,00;Ativa;2.834.551,00
CPSH11;110,16;1,100000;3,00;111,38;0,99;690.766,52;12,22;;;329.158.261,54;271,00;;2.955.222,00
CPTS11;8,82;0,079000;10,56;89,93;0,10;14.017.205,19;0,26;-7,76;-55,36;2.858.107.218,58;231.750,00;Ativa;31.782.814,00
CRFF11;81,80;0,630000;9,12;90,81;0,90;18.132,33;4,26;12,50;0,80;62.662.711,71;1.539,00;Ativa;690.040,00
CSMC11;0,00;20,665812;0,00;1.064,96;;;4,09;;;553.107.081,61;1,00;Ativa;519.370,00
CTNP11;0,00;;0,00;;;;;;;;;;0,00
CTXT11;12,77;0,010000;0,00;31,49;0,41;2.000,25;2,23;-23,80;-35,51;107.324.174,13;2.898,00;Passiva;3.408.174,00
CVBI11;92,52;0,900000;12,20;96,32;0,96;2.148.360,48;8,68;-5,56;-0,91;1.060.481.880,28;81.909,00;Ativa;11.010.228,00
CVPR11;0,00;0,900000;0,00;98,54;;;8,69;;;13.795.378,65;2,00;Ativa;140.000,00
CXAG11;82,11;0,710000;11,14;115,57;0,71;113.463,33;0,02;;;241.615.533,09;11.900,00;Ativa;2.090.621,00
CXCE11B;41,45;0,377687;11,92;65,30;0,63;36.662,52;6,38;-23,13;-25,73;111.854.473,67;3.762,00;Passiva;1.712.950,00
CXCI11;88,32;0,850000;11,36;97,49;0,91;125.300,10;0,14;;;200.613.742,49;5.334,00;Ativa;2.057.726,00
CXCO11;80,43;0,735900;11,65;99,16;0,81;183.522,43;1,10;;;389.160.062,69;13.978,00;Passiva;3.924.500,00
CXRI11;81,56;0,570000;8,26;91,62;0,89;60.685,52;3,95;-1,20;-22,49;144.377.421,22;2.286,00;Ativa;1.575.760,00
CXTL11;288,21;1,599967;6,52;416,19;0,69;7.584,81;3,39;9,60;-8,58;22.306.373,73;744,00;Passiva;53.597,00
CYCR11;9,34;0,100000;13,12;9,83;0,95;288.554,38;12,81;;;160.381.714,53;13.345,00;Ativa;16.315.840,00
CYLD11;0,00;;0,00;100,76;;;15,23;;;103.991.577,70;46,00;Ativa;1.032.105,00
DAMT11B;17,69;0,074596;5,56;13,03;1,36;922,58;1,03;;;95.205.422,74;585,00;Passiva;7.305.341,00
DEVA11;40,00;0,470000;22,08;97,41;0,41;2.159.613,10;2,94;;;1.368.164.993,83;133.991,00;Ativa;14.044.908,00
DLMT11;0,00;0,004929;0,00;0,64;;;4,38;;;8.509.853,51;9,00;Ativa;13.225.796,00
DMAC11;13,00;4,894618;0,00;4,99;2,61;;105,14;;-67,34;778.257,90;2.352,00;Passiva;156.108,00
DOMC11;439,00;;0,00;99,18;4,43;;0,61;;-0,08;242.379.457,99;1.185,00;Ativa;2.443.800,00
DOVL11B;1.200,69;9,525611;6,87;1.182,69;1,02;33.619,00;5,21;17,11;;78.537.574,20;60,00;Ativa;66.406,00
DPRO11;88,97;0,650000;12,51;96,59;0,92;2.103,91;3,69;;;35.885.229,86;149,00;Ativa;371.522,00
DRIT11B;85,52;0,290000;8,99;132,57;0,65;1.782,21;17,68;23,93;-15,15;61.417.658,00;357,00;Ativa;463.277,00
DVFF11;84,99;0,800000;10,53;95,53;0,89;44.953,67;5,03;;;105.177.331,51;714,00;Ativa;1.100.950,00
EDFO11B;194,62;1,781773;10,69;180,71;1,08;7.514,19;1,78;7,12;-10,22;42.647.457,72;540,00;Passiva;236.000,00
EDGA11;20,01;0,070000;6,73;61,24;0,33;46.086,05;1,23;-9,26;-13,11;233.435.787,04;5.471,00;Passiva;3.812.055,00
EGYR11;7,00;;0,00;123,61;0,06;4.353,24;0,00;;;93.356.932,65;45,00;Passiva;755.225,00
ELDO11B;762,38;1,020000;13,80;1.439,97;0,53;;0,30;-5,38;;1.133.623.298,09;60,00;Passiva;787.256,00
EQIR11;9,75;0,110000;13,55;9,84;0,99;127.058,48;1,86;;;49.424.726,43;6.443,00;Ativa;5.025.000,00
ERCR11;76.000,00;139,449698;0,00;55.542,87;1,37;;0,23;;;131.969.864,88;10,00;Passiva;2.376,00
ERPA11;122,90;0,720000;6,87;137,16;0,90;97.805,18;1,05;;;68.706.793,14;365,00;Passiva;500.922,00
ESTQ11;0,00;;0,00;0,05;;;45,88;;;3.137.820,58;5,00;Ativa;65.361.974,00
EURO11;246,95;1,880000;9,10;325,24;0,76;23.717,33;1,54;8,86;4,57;124.873.196,46;2.429,00;Passiva;383.936,00
EVBI11;96,51;0,750000;9,44;98,00;0,98;205.089,71;7,14;;;211.084.800,17;1.053,00;Ativa;2.153.893,00
EXES11;88,00;1,030000;9,97;92,37;0,95;2.992,00;40,06;;;44.087.362,92;53,00;Ativa;477.269,00
FAED11;156,50;1,514257;11,92;217,62;0,72;75.706,57;1,78;8,79;-9,90;139.751.624,97;4.671,00;Passiva;642.168,00
FAGL11;0,00;;0,00;;;;;;;;;;3.000.000,00
FAMB11B;904,68;9,160000;0,00;2.822,38;0,32;90.173,90;0,86;-9,82;-33,67;310.614.186,16;2.628,00;Passiva;110.054,00
FARU11;0,00;;0,00;;;;;;;;;;8.000.000,00
FATN11;90,75;0,850000;11,20;99,63;0,91;392.266,05;1,58;10,02;-3,34;126.514.231,52;2.317,00;Ativa;1.269.818,00
FCAS11;0,00;0,121915;0,00;60,79;;;186,17;;;80.684.223,04;2,00;Passiva;1.327.300,00
FCFL11;115,39;0,810000;8,13;116,22;1,00;247.934,57;0,68;8,46;-0,51;403.737.700,16;3.589,00;Ativa;3.474.010,00
FGPM11;0,00;;0,00;;;;;;;;;;0,00
FIGS11;62,92;0,450000;8,24;76,20;0,84;189.151,71;1,01;22,30;0,74;217.182.008,80;14.961,00;Passiva;2.850.000,00
FIIB11;520,26;3,750000;8,07;461,60;1,14;156.431,62;1,05;4,46;0,47;316.198.267,73;16.703,00;Passiva;685.000,00
FIIP11B;170,99;1,440000;9,68;203,30;0,84;82.361,48;1,25;7,45;-3,29;188.496.658,48;7.662,00;Passiva;927.162,00
FINF11;0,00;0,289905;0,00;40,70;;;2,43;-1,63;;33.380.679,37;4,00;Ativa;820.112,00
FISC11;165,00;0,440000;2,63;115,20;1,43;;1,80;;;195.842.870,11;62,00;Ativa;1.699.996,00
FISD11;0,00;6,526269;0,00;66,52;;;10,82;;;71.343.896,64;24,00;Ativa;1.072.588,00
FIVN11;3,96;;0,00;7,67;0,53;4.533,05;0,02;;-3,03;72.169.089,76;4.051,00;Passiva;9.412.630,00
FLCR11;95,57;0,950000;13,36;98,91;0,97;37.979,24;16,16;;;62.671.125,84;2.780,00;Ativa;633.604,00
FLMA11;135,51;0,820000;7,96;160,08;0,85;77.577,57;1,32;24,73;-2,54;221.014.296,53;15.470,00;Ativa;1.380.670,00
FLRP11;2.013,99;13,500000;8,13;1.823,97;1,10;24.726,42;1,98;40,81;13,70;118.981.040,93;778,00;Passiva;65.232,00
FMOF11;57,66;0,150000;0,80;119,01;0,48;1.353,17;1,44;17,86;-14,40;60.456.521,21;269,00;Passiva;508.008,00
FOFT11;123,00;1,900000;0,00;110,21;1,12;;5,10;-47,71;;131.819.480,59;3.846,00;Ativa;1.196.040,00
FPAB11;200,02;0,900000;10,17;374,15;0,53;7.183,75;4,59;8,22;-13,59;280.610.759,95;967,00;Passiva;750.000,00
FPNG11;80,01;0,460000;10,37;161,96;0,49;240,00;19,38;11,12;;288.027.887,13;68,00;Ativa;1.778.441,00
FRHY11;0,00;1,030000;0,00;45,11;;;6,46;;;5.886.623,09;7,00;Ativa;130.500,00
FTCE11B;2.900,89;112,959603;6,86;2.868,91;1,01;14.753,00;2,73;;;2.881.153.992,10;57,00;Ativa;1.004.269,00
FVBI11;94,97;0,369573;0,00;0,00;;;;142,93;;0,00;0,00;Passiva;0,00
FVPQ11;121,70;1,200000;9,96;192,18;0,63;83.273,52;2,28;11,75;-7,96;538.142.680,48;3.936,00;Passiva;2.800.149,00
GALG11;9,24;0,084000;10,67;9,14;1,01;894.727,52;4,39;;;525.520.215,45;71.893,00;Ativa;57.485.300,00
GAME11;9,20;0,100000;13,04;9,90;0,93;115.519,86;4,49;;;214.814.607,06;23.521,00;Ativa;21.697.677,00
GCFF11;69,30;0,750000;7,39;77,51;0,89;87.694,83;4,26;;;27.939.468,78;1.759,00;Ativa;360.477,00
GCOI11;98,99;0,805870;0,81;97,73;1,01;98.990,00;11,03;;;11.043.851,83;357,00;Ativa;113.000,00
GCRI11;88,75;0,950000;14,43;94,40;0,94;164.234,76;4,27;;;137.245.705,07;5.121,00;Ativa;1.453.859,00
GESE11B;1.520,00;14,230783;11,08;1.761,50;0,86;;1,45;6,45;;91.598.119,01;55,00;Passiva;52.000,00
GGRC11;116,97;0,950000;10,25;113,70;1,03;1.278.172,10;4,31;10,12;-6,04;924.826.543,16;105.137,00;Ativa;8.134.118,00
GLOG11;67,28;0,630000;12,32;106,81;0,63;80.576,90;1,76;;;80.106.473,28;3.158,00;Ativa;750.000,00
GLPL11;0,00;;0,00;;;;;;;;;;0,00
GRLV11;104,51;0,170000;0,00;5,97;17,51;;2.489,44;135,25;-9,23;6.407.890,29;2.604,00;Passiva;1.073.530,00
GSFI11;7,95;;0,00;14,28;0,56;2.060.215,86;1,03;;44,23;1.073.927.524,29;7.274,00;Ativa;75.198.136,00
GTLG11;63,99;0,840000;11,16;60,62;1,06;22.885,25;100,03;;;434.811.690,70;341,00;Ativa;7.173.000,00
GTWR11;82,78;0,790000;11,25;95,08;0,88;1.242.404,52;1,25;4,97;-10,61;1.140.939.394,68;30.303,00;Ativa;12.000.000,00
GURB11;109,00;0,700000;3,35;111,23;0,98;5.543.981,00;4,99;;;126.269.371,97;20,00;Ativa;1.135.160,00
GVBI11;0,00;;0,00;;;;;;;;;;1.500.000,00
GZIT11;0,00;;0,00;84,02;;;5,74;;;1.778.966.637,76;1,00;Ativa;21.173.640,00
HAAA11;58,98;0,290000;8,80;80,85;0,73;1.924,41;0,58;;;279.324.421,71;335,00;Ativa;3.455.000,00
HABT11;91,38;1,000000;14,88;99,22;0,92;1.312.836,14;4,94;-10,35;-7,27;806.364.362,07;73.529,00;Ativa;8.126.783,00
HBCR11;119,00;0,532316;4,93;102,95;1,16;415.710,29;0,73;;;115.216.127,99;39,00;Ativa;1.119.161,00
HBRH11;92,99;0,520200;7,65;111,95;0,83;677.192,05;0,57;-3,16;-1,57;310.354.839,15;1.018,00;Ativa;2.772.204,00
HBTT11;1.055,00;16,580000;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
HCHG11;74,06;0,550000;15,08;97,08;0,76;44.613,95;2,21;;;116.500.671,83;1.041,00;Ativa;1.200.000,00
HCPR11;0,00;;0,00;;;;;;;;;;1.750.000,00
HCRI11;299,00;2,687645;10,37;308,26;0,97;29.353,71;1,81;-3,02;-12,93;61.651.120,00;3.186,00;Passiva;200.000,00
HCST11;52,00;;0,00;101,89;0,51;1.639,75;0,06;;;47.944.595,58;81,00;Ativa;470.548,00
HCTR11;30,14;0,170500;29,24;112,38;0,27;4.654.537,81;0,38;-28,93;-38,97;2.481.726.259,49;203.874,00;Ativa;22.084.202,00
HDEL11;106,09;1,870000;5,40;92,24;1,15;7.956,50;19,60;;;77.481.594,10;58,00;Passiva;840.000,00
HDOF11;115,00;;0,00;97,62;1,18;8.050,00;1,62;;;200.676.661,45;109,00;Ativa;2.055.675,00
HFOF11;76,50;0,630000;9,86;83,31;0,92;1.717.434,19;1,43;1,93;-10,06;1.918.394.548,29;75.246,00;Ativa;23.027.000,00
HGBS11;228,99;2,000000;7,98;225,18;1,02;10.128.959,05;0,37;36,60;2,90;2.251.821.608,65;89.636,00;Ativa;10.000.000,00
HGCR11;106,05;1,100000;13,30;102,99;1,03;3.853.580,33;2,71;15,89;1,01;1.587.869.105,57;102.780,00;Ativa;15.418.106,00
HGFF11;86,52;0,700000;9,11;94,22;0,92;1.026.665,43;5,74;5,65;-2,83;269.801.958,09;15.110,00;Ativa;2.863.597,00
HGIC11;105,10;1,020000;11,68;120,65;0,87;22.796,30;11,68;;;55.827.629,63;363,00;;462.706,00
HGLG11;160,00;1,100000;9,19;153,74;1,04;16.223.504,19;4,24;2,10;-2,21;5.194.540.238,65;396.667,00;Ativa;33.787.575,00
HGPO11;274,58;1,500000;6,96;299,02;0,92;938.992,62;0,58;12,57;6,87;524.198.179,50;16.426,00;Passiva;1.753.057,00
HGRE11;133,77;0,780000;7,70;155,15;0,86;2.283.646,67;1,88;4,25;-3,56;1.833.534.361,27;145.947,00;Ativa;11.817.767,00
HGRS11;0,00;23,950000;0,00;100,04;;;3,43;;;149.352.650,08;6,00;Ativa;1.492.940,00
HGRU11;130,99;0,850000;9,01;123,50;1,06;9.839.734,05;2,31;11,32;0,68;2.273.137.516,92;205.857,00;Ativa;18.406.458,00
HILG11;0,00;1,340772;0,00;181,28;;;0,98;;;94.644.763,45;50,00;Ativa;522.087,00
HLOG11;90,04;0,650000;8,66;115,40;0,78;93.343,38;3,63;0,52;-8,39;490.468.556,56;4.326,00;Ativa;4.250.000,00
HMOC11;226,95;23,800000;0,00;238,79;0,95;;0,67;122,18;-0,69;91.223.530,50;209,00;Passiva;382.017,00
HOFC11;20,73;0,110000;9,70;89,19;0,23;92.539,05;0,09;-26,62;-38,01;337.067.202,74;7.538,00;Ativa;3.779.001,00
HOSI11;68,96;0,450000;11,26;92,43;0,75;7.178,30;2,50;7,10;-4,24;53.004.123,14;1.692,00;Ativa;573.450,00
HPDP11;85,85;0,530000;7,29;89,24;0,96;19.255,95;1,01;28,07;-0,08;263.314.928,12;430,00;Passiva;2.950.649,00
HRDF11;4,33;6,800000;0,00;6,14;0,71;781,76;41,99;;30,46;9.310.369,63;1.137,00;Ativa;1.517.425,00
HREC11;84,73;0,850000;12,74;93,50;0,90;175.369,81;12,13;3,49;;482.142.700,63;1.540,00;Ativa;5.156.765,00
HSAF11;84,05;0,700000;12,75;93,12;0,90;421.966,38;1,43;1,98;-3,03;235.244.956,56;9.842,00;Ativa;2.526.360,00
HSLG11;91,75;0,740000;9,39;104,15;0,88;888.284,81;4,40;;;1.318.516.623,66;33.486,00;Ativa;12.660.067,00
HSML11;92,25;0,740000;9,41;95,06;0,97;2.638.184,52;4,33;20,43;-0,50;1.500.114.724,79;163.854,00;Ativa;15.780.613,00
HSRE11;103,99;0,600000;7,18;93,49;1,11;3.055.694,53;1,35;;;831.912.975,21;201,00;Ativa;8.898.724,00
HTMX11;145,00;2,850000;12,22;136,01;1,07;644.845,00;5,61;19,63;7,60;204.607.303,48;27.844,00;Ativa;1.504.334,00
HUCG11;96,00;0,200000;5,40;103,63;0,93;12.927,47;33,82;;;116.273.914,50;244,00;Passiva;1.122.000,00
HUSC11;111,50;0,920000;9,50;145,36;0,77;6.852,89;1,63;2,60;-9,61;119.183.945,12;780,00;Passiva;819.907,00
HUSI11;1.159,53;8,409006;9,04;1.112,26;1,04;3.478,00;1,76;;;129.424.229,98;88,00;Ativa;116.362,00
IBCR11;78,80;0,980000;13,83;96,36;0,82;195.108,86;6,39;;;92.357.756,12;4.120,00;Ativa;958.423,00
IBFF11;66,40;0,296485;0,00;14,78;4,49;;101,13;;-3,98;9.855.905,16;3.870,00;Ativa;666.681,00
IDFI11;28,50;0,120878;16,33;29,62;0,96;70.729,48;38,85;;;60.948.451,48;358,00;Ativa;2.057.925,00
IRDM11;78,81;0,739753;13,00;87,44;0,90;5.441.052,43;2,50;-11,53;-11,79;3.185.832.525,71;292.765,00;Ativa;36.433.827,00
IRIM11;88,50;0,894518;12,86;94,74;0,93;66.443,14;2,11;;;181.908.752,91;2.824,00;Ativa;1.920.000,00
ITIP11;78,60;0,670000;12,00;77,28;1,02;81.899,19;1,37;;;57.820.671,12;2.854,00;Passiva;748.151,00
ITIT11;78,24;0,570000;8,99;87,13;0,90;150.828,57;0,29;;-7,54;78.461.821,22;8.389,00;Passiva;900.494,00
JASC11;100,00;0,520000;5,31;102,78;0,97;5.382.933,33;9,61;;;279.179.722,80;73,00;Ativa;2.716.375,00
JBFO11;87,00;0,276952;7,18;86,67;1,00;87,00;4,42;;;110.861.354,73;363,00;Ativa;1.279.070,00
