TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
BBFI11B;1.203,00;7,433438;13,42;2.147,98;0,56;311.858,91;8,10;-21,71;-17,21;279.236.813,63;17.393,00;Passiva;130.000,00
BBFO11;73,89;0,640000;10,96;80,76;0,91;598.131,18;0,38;6,74;-9,65;323.354.286,66;5.783,00;Passiva;4.003.900,00
BBIM11;0,00;0,650000;0,00;13,20;;;12,81;-28,93;;13.666.742,03;20,00;Ativa;1.035.000,00
BBRC11;115,78;1,130000;12,17;107,25;1,08;147.023,77;5,24;6,95;-5,20;170.528.455,71;9.456,00;Passiva;1.590.000,00
BCFF11;9,31;0,070000;8,27;9,85;0,95;3.554.927,05;2,85;3,11;-7,86;1.983.948.928,88;301.309,00;Ativa;201.491.024,00
BCIA11;105,49;0,850000;9,24;107,13;0,98;671.477,50;0,51;8,28;-2,50;398.417.700,62;20.209,00;Ativa;3.719.038,00
BCRI11;75,37;0,780000;12,42;95,95;0,79;745.468,27;8,01;-13,30;-13,68;600.421.846,53;46.968,00;Ativa;6.257.873,00
BICE11;900,01;6,640000;12,66;991,06;0,91;2.506,33;10,25;;;89.502.695,85;110,00;Ativa;90.310,00
BICR11;73,84;0,500000;10,33;44,43;1,66;3.506,59;29,02;32,99;-10,03;22.215.276,65;613,00;Ativa;500.000,00
BIME11;7,57;0,080000;13,08;8,72;0,87;89.537,41;3,50;;;50.992.648,17;8.696,00;Ativa;5.845.602,00
BIPD11;0,00;10,380000;0,00;990,32;;;17,62;;;73.614.760,94;112,00;Ativa;74.334,00
BLCA11;130,00;12,600000;14,87;139,19;0,93;13.014,11;3,44;;;222.709.878,91;243,00;Ativa;1.600.000,00
BLCP11;91,00;0,563428;0,00;111,74;0,81;;1,06;;-4,35;256.580.339,90;279,00;Ativa;2.296.282,00
BLMC11;86,79;0,673700;11,19;96,56;0,90;133.158,05;16,15;;;38.574.992,97;463,00;Ativa;399.500,00
BLMG11;41,26;0,300000;18,27;84,22;0,49;880.567,23;0,79;;;320.924.521,43;13.774,00;Ativa;3.810.588,00
BLMO11;89,99;0,430000;1.077,26;33.347,26;0,00;422.712,00;2,33;;;126.619.532,86;88,00;Ativa;3.797,00
BLMR11;6,83;0,053000;8,80;7,61;0,90;525.862,14;6,49;;;194.292.702,53;18.558,00;Ativa;25.541.630,00
BLUR11;98,49;0,520000;11,83;89,61;1,10;2.404,63;2,21;;;8.064.507,20;135,00;Ativa;90.000,00
BMII11;0,00;0,228341;0,00;467,93;;;1,18;;;67.849.240,58;12,00;Passiva;145.000,00
BMLC11;107,00;0,760000;10,28;111,79;0,96;362.486,33;17,20;19,26;3,40;111.613.625,16;1.326,00;Ativa;998.405,00
BNFS11;120,51;1,258224;14,21;91,89;1,31;175.404,18;6,30;8,32;-0,84;64.321.249,39;5.119,00;Ativa;700.000,00
BPFF11;71,09;0,620000;10,47;76,26;0,93;273.796,64;5,63;2,84;-3,58;342.567.700,40;17.859,00;Ativa;4.492.326,00
BPLC11;0,00;14,420464;0,00;10.084,54;;;3,45;;;322.705.257,87;114,00;Ativa;32.000,00
BPML11;96,00;0,270465;0,56;133,42;0,72;659.893,73;11,37;;-0,92;574.377.364,32;1.344,00;Ativa;4.305.079,00
BPRP11;108,99;0,900000;9,14;110,30;0,99;12.524,00;0,15;4,76;-3,65;148.891.327,88;170,00;Passiva;1.349.837,00
BRCO11;125,00;0,990000;8,16;120,60;1,04;3.564.042,00;2,11;11,88;2,95;1.782.268.645,73;119.131,00;Ativa;14.778.781,00
BRCR11;60,50;0,410000;7,98;99,92;0,61;2.579.537,00;0,53;-2,11;-12,98;2.661.585.318,90;149.874,00;Ativa;26.638.202,00
BREV11;105,00;0,580000;4,99;0,00;;271.522,64;;8,81;-2,70;0,00;320,00;Ativa;967.201,00
BRHT11B;86,80;;0,00;68,60;1,27;;13,89;;;126.335.179,89;11,00;Ativa;1.841.677,00
BRIM11;1.014,00;20,140000;23,88;1.070,17;0,95;30.099,00;3,16;;;132.848.453,32;222,00;Ativa;124.137,00
BRIP11;1.000,00;13,930000;16,50;1.134,48;0,88;1.500,00;1,78;;;244.451.324,37;253,00;Ativa;215.475,00
BRIX11;0,00;;0,00;1.011,79;;;4,39;;;99.799.324,36;54,00;Ativa;98.636,00
BRLA11;143,00;1,120000;9,33;158,26;0,90;775,67;0,17;4,11;;553.038.556,54;277,00;Passiva;3.494.468,00
BROF11;58,00;0,560000;7,97;107,25;0,54;2.346.542,18;0,40;;;1.245.222.668,88;7.786,00;Ativa;11.610.812,00
BROL11;0,00;;0,00;;;;;;;;;;5.500.000,00
BRSE11;0,00;;0,00;3.387,23;;;64,63;;;6.774.457,72;12,00;Ativa;2.000,00
BTAL11;76,95;0,640000;11,80;104,91;0,73;1.037.155,59;2,58;;;627.661.115,29;45.547,00;Ativa;5.982.736,00
BTCI11;10,00;0,097000;11,28;10,22;0,98;2.209.740,68;4,30;5,88;-52,74;1.017.444.034,55;140.863,00;Ativa;99.521.172,00
BTCR11;88,00;0,900000;0,00;95,27;0,92;;8,00;32,78;-0,69;458.252.683,73;16.934,00;Ativa;4.810.097,00
BTHI11;44,50;0,428811;23,21;42,97;1,04;40.635,18;5,83;;-20,78;396.161.722,38;684,00;Ativa;9.218.512,00
BTHI12;45,00;0,560000;1,24;42,97;1,05;85.624,43;5,83;;-13,70;396.161.722,38;684,00;Ativa;9.218.512,00
BTLG11;103,89;0,760000;8,66;99,06;1,05;7.631.253,68;30,16;3,36;-2,13;2.822.378.074,38;260.030,00;Ativa;28.492.634,00
BTRA11;61,76;0,560000;13,90;125,05;0,49;421.074,09;7,56;;;420.749.796,48;21.146,00;Ativa;3.364.559,00
BTSG11;139,00;0,900000;7,71;145,24;0,96;20.975,71;0,78;;;112.561.858,43;94,00;Ativa;775.015,00
BTSI11;97,50;0,740000;8,88;114,50;0,85;98,67;0,06;;;278.218.996,22;114,00;Ativa;2.429.809,00
BTWR11;109,40;0,840000;6,08;111,80;0,98;109,00;1,14;;;90.479.330,52;69,00;Ativa;809.269,00
BVAR11;0,00;19,000000;0,00;946,11;;;1,31;-0,08;;591.828.960,95;69,00;Passiva;625.540,00
BZEL11;0,00;5,092421;0,00;117,42;;;0,05;;;415.441.826,37;3,00;Ativa;3.538.046,00
BZLI11;17,01;;0,00;10,43;1,63;71,40;0,22;;3,15;447.921.610,47;19,00;Ativa;42.957.233,00
CACR11;102,05;1,480000;17,12;100,82;1,01;1.504.116,45;24,96;6,36;-1,86;385.529.745,03;18.870,00;;3.823.767,00
CARE11;1,39;0,008385;0,00;8,29;0,17;15.178,09;0,04;;-26,50;296.539.897,49;11.772,00;Ativa;35.769.919,00
CBOP11;30,18;0,120000;4,77;73,79;0,41;14.806,00;1,35;-43,54;-26,17;104.417.656,09;3.178,00;Passiva;1.415.000,00
CCLB11;0,00;;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
CCME11;107,21;0,900000;10,20;103,07;1,04;2.585,12;29,32;;;564.054.670,30;155,00;Ativa;5.472.579,00
CCRF11;92,50;0,632531;8,70;91,00;1,02;1.276,82;1,57;;;143.038.794,42;317,00;Ativa;1.571.900,00
CEOC11;47,49;0,434024;13,14;78,46;0,61;50.855,36;2,33;7,23;-12,95;142.454.279,14;4.972,00;Passiva;1.815.696,00
CFHI11;610,00;3,646900;0,60;622,62;0,98;5.307.000,00;2,23;;;58.899.912,81;54,00;Ativa;94.600,00
CFII11;0,00;;0,00;1.034,59;;;15,44;;;104.062.875,04;59,00;Ativa;100.584,00
CIXR11;0,00;;0,00;;;;;;;;;;2.834.551,00
CJCT11;69,01;0,490000;1,99;66,05;1,04;45.946,39;4,18;;4,04;207.395.039,89;1.085,00;Passiva;3.140.000,00
CJFI11;0,00;;0,00;2,88;;;0,19;;;272.336.032,05;1,00;Ativa;94.711.593,00
CNES11;22,60;0,075065;4,86;89,60;0,25;7.543,32;5,17;-7,17;-28,10;264.257.290,77;1.675,00;Ativa;2.949.248,00
COPP11;103,00;0,750000;0,73;104,91;0,98;1.827.632,00;1,13;;;174.473.389,23;15,00;Ativa;1.663.087,00
CPFF11;75,10;0,680000;9,04;82,37;0,91;488.722,27;0,54;-8,76;-2,73;210.295.587,26;9.698,00;Ativa;2.553.074,00
CPFO11;0,00;;0,00;31,93;;;0,87;;;90.509.108,49;528,00;Ativa;2.834.551,00
CPSH11;110,82;1,000000;5,45;113,20;0,98;2.568.904,95;0,05;;;378.071.696,02;390,00;Ativa;3.340.000,00
CPTS11;8,56;0,061000;10,26;9,04;0,95;6.249.346,00;2,41;-10,33;-6,07;2.873.494.666,50;295.246,00;Ativa;317.828.140,00
CRFF11;76,68;0,650000;9,78;88,58;0,87;127.649,10;5,00;12,48;-3,26;61.120.415,24;1.483,00;Ativa;690.040,00
CSMC11;0,00;20,665812;0,00;1.057,82;;;3,83;;;559.050.017,94;1,00;Ativa;528.493,00
CTNP11;0,00;;0,00;;;;;;;;;;0,00
CTXT11;11,60;0,010000;0,00;31,05;0,37;2.632,86;0,55;-23,80;-34,86;105.813.069,71;2.798,00;Passiva;3.408.174,00
CVBI11;93,34;0,800000;12,27;95,90;0,97;2.538.483,41;4,97;-5,57;-3,37;1.055.848.640,14;88.084,00;Ativa;11.010.228,00
CVPR11;0,00;0,850000;0,00;100,39;;;2,58;;;14.055.125,20;2,00;Ativa;140.000,00
CXAG11;82,10;0,770000;10,83;115,65;0,71;161.749,09;0,14;;;241.771.585,56;12.103,00;Ativa;2.090.621,00
CXCE11B;44,02;0,425033;11,15;64,30;0,68;22.039,77;6,39;-18,85;-24,70;110.136.544,08;3.650,00;Passiva;1.712.950,00
CXCI11;86,16;0,850000;10,75;93,69;0,92;159.603,32;5,05;;;192.793.593,50;5.341,00;Ativa;2.057.726,00
CXCO11;80,35;0,727000;11,70;99,31;0,81;161.660,59;1,20;;;389.745.001,53;14.148,00;Passiva;3.924.500,00
CXRI11;80,00;0,590000;8,59;89,72;0,89;25.668,18;4,96;4,05;-15,13;141.375.061,40;2.252,00;Ativa;1.575.760,00
CXTL11;238,12;2,097756;8,83;416,57;0,57;14.241,05;3,38;3,84;-14,05;22.326.909,44;708,00;Passiva;53.597,00
CYCR11;9,50;0,110000;12,84;9,77;0,97;374.253,09;9,08;;;159.478.512,76;14.056,00;Ativa;16.315.840,00
CYLD11;0,00;;0,00;100,96;;;7,74;;;125.363.385,71;46,00;Ativa;1.241.743,00
DAMT11B;12,71;0,042538;7,68;13,15;0,97;17.840,41;0,82;;;96.056.914,44;570,00;Passiva;7.305.341,00
DEVA11;43,90;0,470000;16,51;98,18;0,45;1.618.946,14;2,80;-22,34;-27,87;1.378.859.303,37;125.985,00;Ativa;14.044.908,00
DLMT11;0,00;0,005359;0,00;0,64;;;4,52;;;8.512.081,35;9,00;Ativa;13.225.796,00
DMAC11;13,00;4,894618;0,00;4,99;2,61;;105,14;;-50,78;778.257,90;2.352,00;Passiva;156.108,00
DOMC11;439,00;;0,00;99,29;4,42;;0,39;;;242.635.468,48;1.185,00;Ativa;2.443.800,00
DOVL11B;1.200,69;6,668992;8,49;1.189,96;1,01;33.619,00;4,23;23,51;;79.020.714,02;60,00;Ativa;66.406,00
DPRO11;7,98;0,055000;96,93;9,40;0,85;15.809,32;5,25;;;47.022.667,86;284,00;Ativa;5.003.220,00
DRIT11B;83,30;1,750000;9,51;132,78;0,63;1.547,00;17,70;19,00;-13,83;61.515.230,44;350,00;Ativa;463.277,00
DVFF11;8,28;0,075000;9,92;9,28;0,89;141.743,73;5,53;;;102.206.709,32;921,00;Ativa;11.009.500,00
EDFO11B;229,98;1,690685;9,03;180,67;1,27;7.938,50;1,77;7,20;-2,76;42.637.015,03;537,00;Passiva;236.000,00
EDGA11;21,42;0,065000;5,38;61,30;0,35;18.964,95;1,25;-12,09;-11,85;233.664.898,96;5.194,00;Passiva;3.812.055,00
EGYR11;5,48;;0,00;123,41;0,04;2.131,14;0,00;;;93.211.209,14;45,00;Passiva;755.269,00
ELDO11B;762,38;0,240000;13,69;1.440,67;0,53;;0,28;-4,14;;1.134.178.991,78;61,00;Passiva;787.256,00
EQIR11;9,75;0,110000;13,54;9,98;0,98;94.530,05;4,72;;;66.661.023,35;9.661,00;Ativa;6.676.428,00
ERCR11;76.000,00;139,449698;0,00;49.925,50;1,52;;0,26;;;118.622.992,50;10,00;Passiva;2.376,00
ERPA11;119,90;0,720000;6,53;137,18;0,87;48.186,33;1,05;;;68.715.190,27;387,00;Passiva;500.922,00
ESTQ11;0,00;;0,00;0,05;;;65,85;;;2.997.175,97;9,00;Ativa;65.361.974,00
EURO11;250,98;1,880000;8,90;325,45;0,77;61.145,14;1,50;8,63;4,81;124.950.893,67;2.382,00;Passiva;383.936,00
EVBI11;98,71;0,750000;9,23;99,15;1,00;553.091,45;7,38;;;213.561.700,19;1.018,00;Ativa;2.153.893,00
EXES11;88,44;0,780000;11,05;91,60;0,97;618,67;46,71;;;52.339.735,42;58,00;Ativa;571.390,00
FAED11;154,72;1,480000;10,94;219,10;0,71;53.416,86;1,77;9,43;-7,58;140.698.033,34;4.616,00;Passiva;642.168,00
FAGL11;0,00;;0,00;;;;;;;;;;3.000.000,00
FAMB11B;811,96;9,160000;0,00;2.802,99;0,29;85.639,52;0,04;-9,82;-17,59;308.480.419,45;2.556,00;Passiva;110.054,00
FARU11;0,00;;0,00;;;;;;;;;;8.000.000,00
FATN11;92,80;0,850000;10,83;99,28;0,93;767.817,23;1,83;6,67;-3,51;260.096.558,61;3.720,00;Ativa;2.619.718,00
FCAS11;0,00;0,121915;0,00;60,79;;;186,17;;;80.684.223,04;2,00;Passiva;1.327.300,00
FCFL11;115,52;0,860000;8,46;117,08;0,99;219.048,41;0,70;6,83;-0,62;406.736.469,28;3.409,00;Ativa;3.474.010,00
FGPM11;0,00;;0,00;;;;;;;;;;0,00
FIGS11;61,10;0,450000;8,85;76,28;0,80;146.309,05;0,76;20,92;-3,67;217.410.567,67;14.685,00;Passiva;2.850.000,00
FIIB11;514,00;3,650000;8,12;461,58;1,11;239.539,27;1,15;1,98;-1,13;316.179.149,70;16.582,00;Passiva;685.000,00
FIIP11B;176,21;1,440000;9,55;203,43;0,87;67.124,50;1,26;4,08;-4,27;188.613.590,36;7.508,00;Passiva;927.162,00
FINF11;0,00;0,291549;0,00;39,95;;;2,64;22,42;;32.766.757,44;4,00;Ativa;820.112,00
FISC11;64,00;0,290000;7,45;114,81;0,56;3.728,00;1,77;;-27,07;195.179.318,65;64,00;Ativa;1.699.996,00
FISD11;0,00;6,526269;0,00;60,45;;;4,47;;;64.836.834,15;23,00;Ativa;1.072.588,00
FIVN11;3,11;;0,00;7,66;0,41;2.983,77;0,01;;-6,87;72.057.921,81;4.078,00;Passiva;9.412.630,00
FLCR11;98,00;1,000000;12,56;97,79;1,00;50.332,68;17,30;;;61.961.332,25;2.714,00;Ativa;633.604,00
FLFL11;0,00;;0,00;98,25;;;7,20;;;142.605.053,38;121,00;Ativa;1.451.500,00
FLMA11;141,50;0,990000;7,77;160,37;0,88;91.359,95;1,40;19,35;-0,36;221.411.453,20;14.968,00;Ativa;1.380.670,00
FLRP11;2.000,00;13,500000;8,25;1.824,89;1,10;214.324,85;1,56;34,78;15,15;119.041.075,82;785,00;Passiva;65.232,00
FMOF11;55,85;0,460000;1,09;119,01;0,47;1.156,60;1,55;8,56;-7,69;60.456.376,18;266,00;Passiva;508.008,00
FOFT11;123,00;1,900000;0,00;110,21;1,12;;5,10;-47,71;;131.819.480,59;3.846,00;Ativa;1.196.040,00
FPAB11;193,01;0,900000;9,76;374,18;0,52;9.130,35;4,10;7,66;-14,88;280.633.682,58;923,00;Passiva;750.000,00
FPNG11;85,07;0,340000;8,26;160,95;0,53;850,00;1,29;2,28;;322.107.813,32;67,00;Ativa;2.001.349,00
FRHY11;0,00;1,030000;0,00;39,88;;;6,56;;;5.204.346,34;7,00;Ativa;130.500,00
FTCE11B;2.900,89;112,959603;6,86;2.899,63;1,00;14.753,00;1,73;;;2.912.008.868,77;112,00;Ativa;1.004.269,00
FVBI11;94,97;0,369573;0,00;0,00;;;;142,93;;0,00;0,00;Passiva;0,00
FVPQ11;110,55;0,450000;10,92;191,97;0,58;76.020,36;1,99;17,89;-7,73;537.534.328,72;3.987,00;Passiva;2.800.149,00
GALG11;9,25;0,084000;10,74;9,10;1,02;3.118.486,09;1,20;-0,41;-6,15;523.138.162,36;102.637,00;Ativa;57.485.300,00
GAME11;9,34;0,100000;12,85;9,79;0,95;138.042,64;0,57;;;212.502.623,26;24.082,00;Ativa;21.697.677,00
GCFF11;69,30;0,750000;4,21;77,51;0,89;87.694,83;4,26;;-12,46;27.939.468,78;1.759,00;Ativa;360.477,00
GCOI11;98,99;0,805870;0,81;97,32;1,02;9.899,00;10,74;;;10.996.984,02;356,00;Ativa;113.000,00
GCRI11;89,18;0,950000;13,90;94,96;0,94;309.317,55;4,74;;;138.059.164,05;4.961,00;Ativa;1.453.859,00
GESE11B;1.520,00;14,973763;87,27;1.119,08;1,36;;203,53;118,15;;58.192.036,94;56,00;Passiva;52.000,00
GGRC11;113,60;0,900000;10,23;113,34;1,00;1.510.583,05;10,91;7,59;-6,70;1.023.607.101,41;106.483,00;Ativa;9.031.191,00
GLOG11;65,13;0,630000;12,18;106,52;0,61;66.190,91;1,69;;;79.893.171,44;3.076,00;Ativa;750.000,00
GLPL11;0,00;;0,00;;;;;;;;;;0,00
GRLV11;104,51;0,170000;0,00;5,97;17,51;;2.489,44;135,25;;6.407.890,29;2.604,00;Passiva;1.073.530,00
GSFI11;7,91;;0,00;14,44;0,55;1.081.124,77;1,73;;30,13;1.085.985.604,43;8.384,00;Ativa;75.198.136,00
GTLG11;63,99;0,840000;6,78;60,62;1,06;22.885,25;100,03;;;434.811.690,70;341,00;Ativa;7.173.000,00
GTWR11;89,88;0,790000;10,55;95,14;0,94;1.167.863,82;1,31;5,26;-7,02;1.141.710.582,02;33.086,00;Ativa;12.000.000,00
GURB11;108,00;0,700000;5,32;111,23;0,97;5.967.344,50;4,57;;;126.265.858,15;21,00;Ativa;1.135.160,00
GVBI11;0,00;;0,00;;;;;;;;;;1.500.000,00
GZIT11;0,00;0,323017;0,00;85,99;;;2,81;;;1.878.025.492,35;1,00;Ativa;21.841.231,00
HAAA11;48,50;0,370000;9,26;80,56;0,60;1.978,33;0,90;-8,55;;278.340.977,41;320,00;Ativa;3.455.000,00
HABT11;89,72;0,980000;15,14;97,88;0,92;1.545.519,86;6,34;-9,79;-9,08;795.478.655,10;70.629,00;Ativa;8.126.783,00
HBCR11;117,39;0,685962;6,14;119,38;0,98;7.143.360,00;1,50;;;137.023.129,32;39,00;Ativa;1.147.760,00
HBRH11;91,40;0,657463;7,25;111,96;0,82;377.579,00;0,21;-8,64;-3,11;310.368.655,07;970,00;Ativa;2.772.204,00
HBTT11;1.055,00;16,580000;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
HCHG11;77,02;0,690000;12,93;97,76;0,79;33.046,91;5,14;;;117.306.421,92;1.003,00;Ativa;1.200.000,00
HCPR11;0,00;;0,00;;;;;;;;;;1.750.000,00
HCRI11;301,75;3,000000;11,01;312,06;0,97;60.836,32;2,19;-1,96;-13,73;62.411.469,79;3.085,00;Passiva;200.000,00
HCST11;50,05;;0,00;101,29;0,49;66,67;0,12;;-20,74;49.466.985,82;69,00;Ativa;488.374,00
HCTR11;39,00;0,340000;13,64;114,32;0,34;1.629.525,27;2,16;-33,76;-36,18;2.524.648.131,41;193.383,00;Ativa;22.084.202,00
HDEL11;107,50;5,950000;7,27;92,43;1,16;21.500,00;23,51;;;77.645.335,18;59,00;Passiva;840.000,00
HDOF11;115,00;;0,00;97,41;1,18;100.970,00;1,23;;;200.244.631,68;112,00;Ativa;2.055.675,00
HFOF11;78,50;0,630000;9,63;79,52;0,99;3.189.415,41;0,86;2,31;-8,71;1.832.478.408,37;77.182,00;Ativa;23.044.389,00
HGBS11;228,98;2,000000;8,78;224,62;1,02;5.976.671,55;15,74;32,97;1,98;2.859.311.432,23;102.934,00;Ativa;12.729.800,00
HGCR11;104,59;1,000000;12,91;101,88;1,03;3.555.454,77;2,63;9,12;0,84;1.570.752.046,51;104.345,00;Ativa;15.418.106,00
HGFF11;88,02;0,700000;9,15;91,67;0,96;771.037,50;6,40;8,06;-1,75;262.518.545,42;16.406,00;Ativa;2.863.597,00
HGIC11;105,00;1,015849;11,32;119,92;0,88;18.298,05;9,57;;;55.487.135,87;357,00;;462.706,00
HGLG11;162,22;1,100000;8,38;152,83;1,06;13.668.586,27;3,34;0,07;-3,74;5.163.788.903,49;430.770,00;Ativa;33.787.575,00
HGPO11;286,27;1,500000;6,57;298,84;0,96;679.828,91;0,45;8,97;8,36;523.876.341,21;17.927,00;Passiva;1.753.057,00
HGRE11;131,00;1,200000;7,94;154,51;0,85;1.623.945,68;2,99;-1,70;-4,45;1.825.945.008,34;147.211,00;Ativa;11.817.767,00
HGRS11;0,00;1,150000;0,00;39,32;;;3,89;;;58.696.568,40;6,00;Ativa;1.492.940,00
HGRU11;137,12;2,300000;8,88;123,67;1,11;3.759.936,82;3,83;11,92;1,92;2.276.269.694,24;207.981,00;Ativa;18.406.458,00
HILG11;0,00;1,340772;0,00;182,57;;;1,04;;;95.319.440,16;50,00;Ativa;522.087,00
HLOG11;83,27;0,650000;9,37;115,01;0,72;65.122,41;2,34;1,05;-11,44;488.806.356,54;4.285,00;Ativa;4.250.000,00
HMOC11;226,95;23,800000;0,00;238,79;0,95;;0,67;122,18;0,05;91.223.530,50;209,00;Passiva;382.017,00
HOFC11;19,09;0,200000;11,31;89,22;0,21;77.131,09;0,30;-25,27;-39,68;337.154.880,19;6.949,00;Ativa;3.779.001,00
HOSI11;88,98;1,203200;8,78;92,81;0,96;257.243,64;3,37;7,51;0,08;53.220.231,60;1.608,00;Ativa;573.450,00
HPDP11;87,75;0,530000;7,38;88,35;0,99;1.290.519,09;6,00;25,48;-0,47;278.372.279,43;423,00;Passiva;3.150.649,00
HRDF11;3,62;6,800000;0,00;6,40;0,57;455,86;38,65;;33,84;9.712.778,49;1.155,00;Ativa;1.517.425,00
HREC11;8,72;0,085000;111,64;91,95;0,09;166.994,55;2,33;-1,61;;474.185.649,19;1.711,00;Ativa;5.156.765,00
HSAF11;85,89;0,750000;12,40;91,78;0,94;442.308,18;2,54;-3,55;-3,47;231.861.541,27;10.628,00;Ativa;2.526.360,00
HSLG11;96,98;0,740000;9,02;103,68;0,94;1.059.483,82;3,84;7,93;-3,58;1.312.564.195,98;35.751,00;Ativa;12.660.067,00
HSML11;95,85;0,760000;9,24;94,34;1,02;3.364.426,82;3,88;20,14;-0,02;1.488.817.354,39;166.127,00;Ativa;15.780.613,00
HSRE11;105,94;0,600000;6,97;93,55;1,13;5.593.241,79;1,66;3,69;;832.511.806,46;236,00;Ativa;8.898.724,00
HTMX11;163,51;3,254262;15,24;129,55;1,26;2.436.177,23;10,71;28,96;9,11;194.881.334,57;30.859,00;Ativa;1.504.334,00
HUCG11;92,00;0,220000;3,48;103,81;0,89;8.217,67;18,58;;;116.471.818,16;219,00;Passiva;1.122.000,00
HUSC11;121,00;0,950000;8,90;145,38;0,83;4.533,10;0,82;8,59;-8,89;119.196.674,41;773,00;Passiva;819.907,00
HUSI11;1.200,00;8,346420;8,89;1.112,77;1,08;6.933,33;1,82;;;129.484.182,95;87,00;Ativa;116.362,00
IBCR11;81,88;1,000000;13,56;96,41;0,85;201.492,36;5,36;;;92.403.066,17;4.035,00;Ativa;958.423,00
IBFF11;66,40;0,296485;0,00;14,78;4,49;;101,13;;-6,81;9.855.905,16;3.870,00;Ativa;666.681,00
IDFI11;21,50;0,170770;20,70;30,34;0,71;9.735,41;26,57;;;62.446.564,12;371,00;Ativa;2.057.925,00
IDGR11;11,50;0,110368;4,30;12,41;0,93;698,62;9,11;;;10.958.195,10;72,00;Ativa;883.359,00
IRDM11;82,84;0,770000;12,28;87,27;0,95;4.992.864,14;5,70;-11,27;-15,95;3.179.568.325,46;294.383,00;Ativa;36.433.827,00
IRIM11;86,63;1,000000;13,14;91,31;0,95;47.620,59;5,85;;;175.318.808,74;2.708,00;Ativa;1.920.000,00
ITIP11;76,23;0,650000;12,13;76,72;0,99;109.949,45;1,29;;;57.399.134,73;4.946,00;Passiva;748.151,00
ITIT11;78,90;0,640000;9,11;87,15;0,91;222.288,59;1,80;8,95;-6,30;78.476.065,62;10.129,00;Passiva;900.494,00
