TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;9,98;;-12,12;0,96;0,46;17,80;-0,98;-10,49;-129,41;-191,31;-61,90;0,46;1,27;12,77;-0,60;1,19;-7,96;-3,83;-1,41;0,48;0,52;0,37;5,83;;5.977.959,10;10,34;-0,82;0,04;1.180.562.303,68
ABCB4;16,00;4,44;11,23;0,84;0,08;1,96;-1,80;5,46;-34,07;-34,07;;;0,61;0,84;-0,10;3,23;7,51;0,74;;0,10;0,90;0,14;1,17;-2,60;9.777.438,87;18,97;1,42;-0,32;3.617.441.888,00
ABEV3;17,18;2,85;20,94;3,30;2,03;52,95;27,05;20,69;16,02;15,17;-0,85;-0,17;4,33;52,21;-2,81;1,16;15,74;9,68;17,16;0,61;0,37;0,47;4,56;-1,85;335.109.670,53;5,21;0,82;0,79;270.400.199.928,36
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;94.201,44;-1,21;-0,38;-0,58;25.439.770,20
AERI3;8,52;;57,67;6,76;2,75;11,13;9,30;5,13;31,77;34,01;2,23;0,47;2,96;9,00;-9,29;1,77;11,72;4,78;9,41;0,41;0,59;0,93;;;36.746.307,60;1,26;0,15;2,09;6.528.138.645,12
AESB3;14,30;1,19;;3,05;0,59;;;;;;;2,42;;10,36;-0,77;1,34;0,00;0,00;;0,19;0,81;0,00;;;19.123.868,73;4,69;0,00;;5.707.223.236,00
AFLT3;9,30;13,82;31,07;3,03;2,77;67,61;54,72;52,63;29,89;28,13;-1,76;-0,18;16,35;10,66;-3,86;13,16;9,76;8,93;9,29;0,92;0,08;0,17;5,56;8,17;27.571,62;3,07;0,30;-1,31;586.687.710,00
AGRO3;32,51;2,18;13,67;1,54;0,93;41,46;34,26;18,64;7,44;8,23;0,79;0,16;2,55;5,80;-1,62;1,61;11,27;6,83;13,49;0,61;0,39;0,37;13,49;-7,94;43.159.218,10;21,09;2,38;1,34;2.669.210.825,51
AHEB3;21,50;;-7,68;50,86;0,61;26,77;-5,66;-11,20;-15,20;-10,96;4,21;-14,09;0,86;-5,74;-0,83;0,72;-662,49;-7,88;-334,66;0,01;0,99;0,70;1,88;;28.532,80;0,42;-2,80;0,18;183.353.678,50
AHEB5;19,00;;-6,78;44,94;0,53;26,77;-5,66;-11,20;-13,43;-10,96;4,21;-14,09;0,76;-5,07;-0,73;0,72;-662,49;-7,88;-334,66;0,01;0,99;0,70;1,88;;8.922,50;0,42;-2,80;0,15;183.353.678,50
