TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
BBIM11;0,00;0,340000;0,00;8,94;;;95,05;-24,05;;9.251.289,56;20,00;Ativa;1.035.000,00
BBRC11;115,19;1,110000;11,62;102,85;1,12;77.955,09;5,81;5,48;4,28;163.523.740,66;9.550,00;Passiva;1.590.000,00
BCFF11;8,02;0,070000;10,59;9,33;0,86;2.779.159,68;4,07;1,69;-3,05;1.880.576.278,76;355.128,00;Ativa;201.491.024,00
BCIA11;94,86;0,870000;10,90;105,28;0,90;1.023.662,50;0,17;7,90;4,38;391.535.461,25;29.770,00;Ativa;3.719.038,00
BCRI11;67,80;0,810000;15,28;87,00;0,78;458.244,91;8,25;-14,38;-13,85;544.417.613,52;44.300,00;Ativa;6.257.873,00
BETW11;0,00;0,509259;0,00;100,47;;;0,08;;;251.637.393,20;1,00;;2.504.500,00
BICE11;925,25;4,750000;10,08;1.016,94;0,91;62,00;11,68;;;106.628.579,91;115,00;Ativa;104.852,00
BICR11;40,00;0,260000;7,65;44,51;0,90;4.116,86;33,34;-10,73;-24,12;22.253.136,11;667,00;Ativa;500.000,00
BIME11;7,34;0,085000;13,22;8,58;0,86;66.490,86;0,81;;;50.182.642,08;8.800,00;Ativa;5.845.602,00
BIPD11;915,10;73,070000;7,98;1.003,30;0,91;0,00;4,33;;;79.658.323,29;111,00;Ativa;79.396,00
BIPE11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
BLCA11;99,12;0,500000;18,90;120,30;0,82;104.220,50;4,54;;;192.476.153,34;492,00;Ativa;1.600.000,00
BLCP11;91,00;0,563428;0,00;63,81;1,43;;3,50;;-2,74;118.155.565,38;8.102,00;;1.851.786,00
BLMC11;85,75;1,070000;4,43;63,81;1,34;150.671,33;3,50;-0,67;-4,61;118.155.565,38;8.102,00;;1.851.786,00
BLMG11;39,12;0,500000;13,55;71,55;0,55;698.934,00;0,74;-15,94;-25,07;305.430.101,56;14.018,00;Ativa;4.268.807,00
BLMO11;73,75;0,450000;436,58;104,04;0,71;79.798,57;2,85;;;103.497.529,61;384,00;Ativa;994.814,00
BLMR11;6,78;0,053000;1,56;63,81;0,11;1.157.702,33;3,50;;-3,35;118.155.565,38;8.102,00;;1.851.786,00
BLOG11;0,00;0,060000;0,00;10,19;;;0,42;;;145.326.853,42;4,00;Ativa;14.257.443,00
BLUR11;99,99;0,650000;9,82;85,16;1,17;5.186,26;5,01;;;7.664.147,31;141,00;Ativa;90.000,00
BMII11;0,00;0,228341;0,00;454,60;;;1,29;;;68.098.886,15;12,00;Passiva;149.800,00
BMLC11;99,99;0,670000;8,80;98,84;1,01;55.808,09;5,46;1,81;4,39;98.684.925,72;1.399,00;Ativa;998.405,00
BNFS11;116,99;1,396412;14,05;84,58;1,38;114.791,14;6,90;1,11;-0,51;59.206.508,16;5.414,00;Ativa;700.000,00
BPFF11;66,41;0,620000;11,20;75,32;0,88;270.557,09;5,86;-1,44;-0,50;338.353.496,14;21.168,00;Ativa;4.492.326,00
BPLC11;0,00;14,420464;0,00;10.272,76;;;1,87;;;328.728.458,96;114,00;Ativa;32.000,00
BPML11;88,69;1,070000;10,26;129,60;0,68;3.206.258,27;22,74;;3,29;964.470.624,95;6.225,00;Ativa;7.441.745,00
BPRP11;107,50;0,925000;10,23;125,57;0,86;1.039,46;0,19;2,64;3,41;169.496.975,27;171,00;Passiva;1.349.837,00
BRCO11;113,00;0,870000;9,44;118,87;0,95;2.286.931,27;1,05;11,06;5,34;1.890.710.822,60;121.430,00;Ativa;15.905.133,00
BRCR11;47,65;0,500000;11,46;89,32;0,53;1.517.758,64;0,93;-1,99;-12,52;2.379.410.884,24;135.534,00;Ativa;26.638.202,00
BREV11;105,00;0,580000;0,00;63,81;1,65;344.324,59;3,50;8,81;3,39;118.155.565,38;8.102,00;;1.851.786,00
BRHT11B;86,80;;0,00;67,36;1,29;;2,43;;;124.057.495,50;11,00;Ativa;1.841.677,00
BRIM11;1.200,00;35,000000;23,17;804,52;1,49;34.258,82;7,36;;;99.870.648,48;302,00;Ativa;124.137,00
BRIP11;930,00;27,560000;30,18;1.006,60;0,92;28.096,25;3,28;;;216.897.236,91;286,00;Ativa;215.475,00
BRIX11;1.673,35;;0,00;1.039,99;1,61;0,00;9,85;;;123.483.885,20;93,00;Ativa;118.735,00
BRLA11;170,00;1,150000;8,16;169,18;1,00;25.075,80;2,15;4,00;3,35;630.624.018,09;330,00;Passiva;3.727.434,00
BROF11;46,45;0,430000;13,36;108,54;0,43;458.870,05;0,49;;;1.260.267.608,42;10.288,00;;11.610.812,00
BROL11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
BRSE11;0,00;;0,00;18.351,04;;;2,46;;;36.702.078,43;12,00;Ativa;2.000,00
BTAL11;73,80;0,840000;11,96;112,67;0,66;671.711,14;2,61;-3,45;-5,77;674.069.640,20;42.323,00;Ativa;5.982.736,00
BTCI11;10,00;0,092000;11,30;10,04;1,00;1.500.744,95;20,72;-4,89;5,93;998.958.585,38;180.045,00;Ativa;99.521.172,00
BTCR11;88,00;0,900000;0,00;63,81;1,38;304.612,27;3,50;32,78;-1,87;118.155.565,38;8.102,00;;1.851.786,00
BTHI11;39,91;0,291118;10,24;63,02;0,63;35.420,32;2,89;-0,36;-24,27;580.920.947,67;1.073,00;Ativa;9.218.512,00
BTHI12;45,00;0,560000;0,00;63,02;0,71;;2,89;;-3,44;580.920.947,67;1.073,00;Ativa;9.218.512,00
BTLG11;99,15;0,780000;9,29;104,57;0,95;8.563.584,32;40,70;1,61;-1,37;4.522.754.326,38;354.297,00;Ativa;43.249.151,00
BTML11;103,88;0,800000;7,12;115,52;0,90;0,00;4,32;;;131.132.889,18;1,00;Ativa;1.135.160,00
BTRA11;39,30;0,300000;11,35;110,62;0,36;206.931,50;7,90;-22,78;-23,56;372.183.915,22;15.388,00;Ativa;3.364.559,00
BTSG11;160,01;0,950000;6,91;145,27;1,10;40,00;0,81;;;112.588.966,44;114,00;Ativa;775.015,00
BTSI11;112,35;0,750000;7,90;107,71;1,04;21,19;0,04;;;414.180.505,73;158,00;Ativa;3.845.327,00
BTWR11;119,44;0,560000;6,25;113,76;1,05;8,00;1,04;18,12;;92.058.531,09;119,00;Ativa;809.269,00
BTYU11;10,13;0,210000;5,23;10,31;0,98;2,58;24,97;;;206.103.559,97;62,00;Ativa;20.000.000,00
BVAR11;1.417,40;4,000000;11,49;865,17;1,64;354,47;0,49;-5,18;;541.195.497,05;130,00;Passiva;625.540,00
BZEL11;0,00;5,092421;0,00;143,40;;;0,05;;;507.355.428,22;3,00;Ativa;3.538.046,00
BZLI11;19,78;;0,00;18,25;1,08;29,00;0,04;;6,55;797.368.839,83;19,00;Ativa;43.687.941,00
CACR11;106,90;1,310000;15,58;98,63;1,08;1.285.027,32;16,62;-1,38;0,68;476.987.522,97;24.745,00;Ativa;4.836.324,00
CARE11;1,61;0,008385;0,00;7,00;0,23;8.810,55;2,33;;-20,05;250.509.603,82;11.454,00;Ativa;35.769.919,00
CBOP11;25,93;0,050000;5,28;71,75;0,36;6.868,32;0,90;-45,64;-25,82;101.527.431,94;2.695,00;Passiva;1.415.000,00
CCLB11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
CCME11;9,52;0,080000;10,92;10,66;0,89;743.814,09;8,74;;;722.573.207,55;4.371,00;Ativa;67.797.053,00
CCRF11;92,50;0,632531;0,68;63,81;1,45;1.276,82;3,50;;-2,56;118.155.565,38;8.102,00;;1.851.786,00
CCVA11;100,07;0,510121;0,95;100,58;0,99;1.751.225,00;0,85;;;62.110.214,30;2,00;;617.500,00
CENU11;100,00;;0,00;98,19;1,02;0,00;2,59;;;111.910.812,76;16,00;Ativa;1.139.780,00
CEOC11;43,14;0,440000;12,02;72,49;0,60;31.459,09;2,43;-3,39;-10,22;131.617.438,26;4.602,00;Passiva;1.815.696,00
CFHI11;636,00;14,000000;28,40;635,68;1,00;0,00;1,81;;;60.135.675,45;103,00;Ativa;94.600,00
CFII11;952,60;47,400000;11,76;1.041,01;0,92;0,00;9,33;;;105.541.742,71;105,00;Ativa;101.384,00
CIXM11;9,04;0,110000;11,95;36,64;0,25;220.499,50;0,19;;;224.500.405,64;108,00;Ativa;6.127.180,00
CIXR11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
CJCT11;59,60;0,090000;2,82;71,84;0,83;36.077,95;0,25;-12,87;-0,87;225.564.986,56;994,00;Passiva;3.140.000,00
CJFI11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
CLIN11;94,68;0,950000;11,71;98,16;0,96;1.271.679,50;7,01;;;426.680.531,97;11.165,00;Ativa;4.346.763,00
CNES11;1,37;0,006281;6,94;7,68;0,18;89.344,14;5,30;-3,88;-24,63;262.126.582,96;115.514,00;Ativa;34.134.825,00
COPP11;103,00;0,750000;0,73;111,64;0,92;1.827.632,00;1,12;;;261.292.001,15;126,00;Ativa;2.340.492,00
CPFF11;68,40;0,600000;11,42;79,52;0,86;264.155,64;0,08;2,32;-4,57;203.018.513,08;8.432,00;Ativa;2.553.074,00
CPFO11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
CPLG11;10,70;;0,00;9,95;1,08;9.869.136,40;0,00;;;321.799.733,17;159,00;Ativa;32.345.220,00
CPOF11;108,50;0,850000;6,47;111,64;0,97;7.511.611,69;1,12;;;261.292.001,15;126,00;Ativa;2.340.492,00
CPSH11;10,40;0,100000;11,24;11,33;0,92;1.514.784,00;0,26;;;903.387.396,84;6.427,00;Ativa;79.699.818,00
CPTS11;7,86;0,081000;10,98;8,90;0,88;8.978.523,77;0,04;-12,56;-5,52;2.827.415.922,36;385.778,00;Ativa;317.828.140,00
CRFF11;76,96;0,620000;10,17;87,29;0,88;19.655,86;3,43;3,63;4,34;60.233.137,83;1.384,00;Ativa;690.040,00
CSMC11;0,00;15,155700;0,00;1.031,54;;;22,82;;;1.312.618.354,61;1,00;Ativa;1.272.483,00
CTEM11;7,12;;0,00;63,81;0,11;0,00;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
CTNP11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
CTXT11;7,38;0,010000;0,00;27,36;0,27;1.229,91;5,19;-23,80;-28,44;107.282.536,84;2.494,00;Passiva;3.921.434,00
CVBI11;89,78;0,860000;12,09;94,28;0,95;1.871.225,05;8,65;-8,12;-2,16;1.038.069.457,24;95.487,00;Ativa;11.010.228,00
CVPR11;0,00;0,100000;0,00;103,26;;;101,38;;;3.789.675,30;2,00;Ativa;36.699,00
CXAG11;74,94;0,690000;11,24;115,44;0,65;144.868,18;1,66;;;241.332.921,74;12.591,00;Ativa;2.090.621,00
CXCE11;40,30;0,425472;12,41;64,45;0,63;19.715,45;6,64;2,01;-10,41;110.395.533,93;3.363,00;Passiva;1.712.950,00
CXCI11;80,23;0,750000;11,77;92,58;0,87;73.512,64;4,31;;;190.499.018,90;5.355,00;Ativa;2.057.726,00
CXCO11;67,40;0,680000;12,77;101,72;0,66;400.144,00;0,72;1,58;-8,95;399.188.106,44;14.110,00;Passiva;3.924.500,00
CXRI11;75,98;0,590000;10,00;87,99;0,86;81.595,45;4,13;3,40;2,33;138.646.729,37;2.001,00;Ativa;1.575.760,00
CXTL11;226,21;2,235875;11,33;399,02;0,57;6.243,21;3,91;23,84;-16,48;21.386.288,51;693,00;Passiva;53.597,00
CYCR11;9,74;0,100000;13,14;9,50;1,03;355.253,27;113,72;-4,38;;155.041.776,73;16.772,00;Ativa;16.315.840,00
CYLD11;100,00;;0,00;117,57;0,85;0,00;10,93;;;146.010.114,97;105,00;Ativa;1.241.847,00
DAMA11;9,80;0,080000;3,27;9,78;1,00;10.041,00;4,76;;;45.192.656,70;629,00;;4.620.372,00
DAMT11B;11,45;0,042538;1,98;13,61;0,84;14,00;5,83;;;242.042.509,97;552,00;Passiva;17.779.747,00
DEVA11;36,91;0,450000;16,99;99,42;0,37;792.304,50;2,19;-26,67;-27,67;1.396.404.224,68;104.206,00;Ativa;14.044.908,00
DLMT11;0,00;0,004741;0,00;0,59;;;7,81;-22,28;;7.746.116,93;9,00;Ativa;13.225.796,00
DMAC11;13,00;4,894618;0,00;63,81;0,20;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
DOMC11;439,00;;0,00;102,16;4,30;;0,33;;;249.650.343,81;1.098,00;Ativa;2.443.800,00
DOVL11B;1.200,69;6,324729;7,50;805,53;1,49;;5,16;9,15;;53.492.235,92;100,00;Ativa;66.406,00
DPRO11;6,05;0,050000;10,45;9,25;0,65;14.277,41;1,76;;;46.283.597,43;753,00;Ativa;5.003.220,00
DRIT11B;83,30;0,480000;16,57;128,83;0,65;1.547,00;30,57;24,86;-5,95;59.686.023,59;357,00;Ativa;463.277,00
DVFF11;7,34;0,070000;11,80;8,89;0,83;13.758,68;5,96;-0,80;-6,26;97.897.553,39;1.675,00;Ativa;11.009.500,00
DVLP11;131,23;;0,00;132,50;0,99;22.564,94;0,13;;;62.259.353,14;131,00;Ativa;469.874,00
DVLT11;100,00;;0,00;98,83;1,01;;21,47;;;24.383.375,43;11,00;;246.712,00
EDFO11B;229,98;1,800000;9,24;223,45;1,03;7.938,50;1,44;5,05;-2,74;52.733.158,36;510,00;Passiva;236.000,00
EDGA11;18,10;0,060000;5,01;62,63;0,29;27.511,41;0,77;-15,00;-9,18;238.764.935,53;4.526,00;Passiva;3.812.055,00
EDGE11;0,00;;0,00;997,66;;;100,32;;;4.773.822,07;16,00;;4.785,00
EGDB11;1.029,71;;0,00;844,21;1,22;8.219,07;0,58;;;40.636.273,84;1.813,00;Ativa;48.135,00
EGYR11;3,82;;0,00;122,83;0,03;1.353,59;0,01;;-32,59;93.040.526,40;45,00;Passiva;757.468,00
ELDO11B;762,38;1,060000;16,33;1.615,59;0,47;;0,12;-3,81;;1.271.880.577,50;113,00;Passiva;787.256,00
EMET11;10,40;;0,00;10,46;0,99;106.677,67;1,16;;;52.275.139,11;38,00;Ativa;5.000.000,00
EQIR11;8,99;0,095000;12,86;9,77;0,92;142.074,77;7,05;;;106.630.483,07;11.719,00;Ativa;10.909.315,00
ERCR11;20.926,30;1.868,750000;8,93;29.961,75;0,70;0,00;1,08;;4,28;71.189.116,17;10,00;Passiva;2.376,00
ERPA11;133,00;0,840000;7,00;141,91;0,94;73.569,57;1,12;;;71.087.909,39;417,00;Passiva;500.922,00
ESTQ11;0,00;;0,00;0,01;;;101,65;;;854.995,99;;Ativa;65.361.974,00
EURO11;236,38;1,880000;9,54;337,94;0,70;25.792,64;1,68;3,36;5,99;129.749.220,84;2.245,00;Passiva;383.936,00
EVBI11;9,70;0,075000;9,33;9,92;0,98;275.560,86;1,14;0,68;1,67;413.956.765,37;1.321,00;Ativa;41.742.438,00
EXES11;9,56;0,110000;10,58;9,19;1,04;2.293,95;100,13;;;65.285.629,71;338,00;Ativa;7.105.444,00
FAED11;150,81;1,581317;12,17;219,84;0,69;66.909,09;1,82;3,99;2,16;152.212.123,01;4.533,00;Passiva;692.377,00
FAGL11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
FAMB11B;609,99;9,160000;0,00;2.153,27;0,28;47.041,93;2,17;-9,82;-17,97;263.857.300,72;2.348,00;Passiva;122.538,00
FAOE11;926,90;11,160900;2,28;63,81;14,53;0,00;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
FARU11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
FATN11;90,85;0,850000;11,23;102,68;0,88;606.095,23;9,19;2,47;-2,54;352.450.994,95;18.765,00;Ativa;3.432.567,00
FCAS11;0,00;0,121915;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
FCFL11;113,70;0,860000;8,96;122,88;0,93;152.458,86;0,73;1,30;2,27;426.902.767,71;3.959,00;Ativa;3.474.010,00
FGPM11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
FIGS11;52,43;0,430000;9,99;81,32;0,64;123.321,77;0,96;6,98;-1,55;231.771.787,32;13.467,00;Passiva;2.850.000,00
FIIB11;496,63;3,650000;8,61;472,30;1,05;275.753,27;1,23;2,02;2,41;323.526.947,54;15.862,00;Passiva;685.000,00
FIIC11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
FIIP11B;172,31;1,440000;10,03;201,09;0,86;100.750,91;1,61;3,34;0,35;186.441.561,47;7.344,00;Passiva;927.162,00
FINF11;0,00;0,274034;0,00;39,56;;;2,88;5,16;;32.445.377,18;4,00;Ativa;820.112,00
FISC11;75,00;0,510000;6,04;120,57;0,62;1.253,86;0,76;22,26;;204.973.743,83;183,00;Ativa;1.699.996,00
FISD11;149,33;6,526269;0,00;59,82;2,50;0,00;2,73;;;64.164.454,58;23,00;Ativa;1.072.588,00
FIVN11;2,78;;0,00;6,91;0,40;865,32;0,00;;3,74;65.046.648,69;3.630,00;Passiva;9.412.630,00
FLCR11;97,30;1,150000;13,65;94,99;1,02;88.084,73;7,61;-8,11;0,18;60.185.866,93;3.237,00;Ativa;633.604,00
FLFL11;0,00;0,180000;0,00;142,87;;;4,39;;;493.513.741,02;1,00;Ativa;3.454.262,00
FLMA11;139,76;1,010000;8,54;217,31;0,64;65.985,68;1,10;10,46;5,49;300.031.997,14;13.585,00;Ativa;1.380.670,00
FLNR11;1.273,88;;0,00;1.231,86;1,03;0,00;0,05;;;155.269.058,85;125,00;Passiva;126.044,00
FLRP11;1.989,00;13,000000;8,25;2.289,46;0,87;21.774,09;1,29;16,02;15,51;164.841.225,09;805,00;Passiva;72.000,00
FMOF11;46,50;0,500000;2,06;117,08;0,40;3.046,17;1,63;8,89;-11,80;59.479.932,62;259,00;Passiva;508.008,00
FOFT11;123,00;1,900000;0,00;7,00;17,57;;2,33;-47,71;;250.509.603,82;11.454,00;Ativa;35.769.919,00
FPAB11;223,00;0,900000;4,90;341,56;0,65;17.226,42;5,07;-14,67;0,99;256.169.993,13;815,00;;750.000,00
FPNG11;200,00;0,500000;1,36;172,90;1,16;840,84;0,94;-0,70;;402.737.995,01;113,00;Ativa;2.329.292,00
FRHY11;0,00;1,030000;0,00;18,17;;;100,66;;;2.370.724,97;7,00;Ativa;130.500,00
FTCE11B;2.900,89;32,843071;3,17;2.825,58;1,03;;1,69;;;3.165.541.028,99;126,00;Ativa;1.120.314,00
FVBI11;94,97;0,369573;0,00;63,81;1,49;;3,50;142,93;;118.155.565,38;8.102,00;;1.851.786,00
FVPQ11;63,47;0,430000;14,09;191,64;0,33;88.226,14;1,35;1,07;-18,41;536.609.620,15;4.214,00;Passiva;2.800.149,00
GAME11;9,08;0,090000;12,33;9,69;0,94;186.999,82;0,46;;;210.271.233,11;24.714,00;Ativa;21.697.677,00
GARE11;9,03;0,087000;11,38;9,20;0,98;6.256.664,73;0,76;1,30;-4,26;1.157.499.885,06;242.860,00;Ativa;125.866.045,00
GCDL11;101,08;;0,00;75,43;1,34;842,33;100,28;;;4.400.005,97;646,00;Ativa;58.330,00
GCFF11;69,30;0,750000;0,00;63,81;1,09;;3,50;;-3,45;118.155.565,38;8.102,00;;1.851.786,00
GCOI11;98,99;0,805870;0,00;95,75;1,03;0,00;9,35;;;10.820.297,60;354,00;Ativa;113.000,00
GCRI11;67,18;0,850000;16,30;89,88;0,75;134.251,55;1,45;-10,86;-10,75;130.668.851,60;4.494,00;Ativa;1.453.859,00
GESE11B;1.520,00;14,973763;79,58;63,81;23,82;;3,50;118,15;;118.155.565,38;8.102,00;;1.851.786,00
GGRC11;10,62;0,091000;10,31;11,33;0,94;1.660.013,36;4,24;1,90;-2,42;1.198.722.432,40;132.517,00;Ativa;105.802.729,00
GLOG11;60,55;0,500000;10,98;108,60;0,56;36.918,14;1,57;-9,63;-9,31;81.447.634,04;2.482,00;Ativa;750.000,00
GLPL11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
GRLV11;104,51;0,170000;0,00;63,81;1,64;;3,50;135,25;;118.155.565,38;8.102,00;;1.851.786,00
GRUL11;0,00;;0,00;9,58;;;1,73;;;236.584.444,95;3.638,00;Ativa;24.700.000,00
GSFI11;7,79;;0,00;13,65;0,57;279.458,68;0,61;;20,07;1.227.941.752,02;7.466,00;Ativa;89.927.608,00
GTLG11;63,99;0,840000;0,00;63,81;1,00;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
GTWR11;80,00;0,790000;11,85;101,38;0,79;787.228,27;1,56;3,02;-3,01;1.216.513.590,75;43.336,00;Ativa;12.000.000,00
GURB11;108,00;0,700000;2,59;115,52;0,93;5.000.076,00;4,32;;;131.132.889,18;1,00;Ativa;1.135.160,00
GVBI11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
GZIT11;54,75;0,780000;13,14;95,06;0,58;574.750,00;1,36;;;2.076.235.385,72;5.569,00;Ativa;21.841.231,00
HAAA11;35,06;0,080000;7,47;74,85;0,47;529,79;0,39;-26,43;-27,91;258.592.266,38;257,00;Ativa;3.455.000,00
HABT11;86,49;0,950000;14,18;95,85;0,90;1.173.133,36;4,58;-8,07;-7,29;778.960.899,50;70.901,00;Ativa;8.126.783,00
HBCR11;134,00;0,837233;6,97;140,55;0,95;7.853.578,50;14,11;-2,66;11,58;224.877.595,66;38,00;Ativa;1.600.000,00
HBTT11;1.055,00;16,580000;0,00;63,81;16,53;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
HCHG11;67,99;0,750000;12,18;96,08;0,71;41.557,36;8,66;-5,62;-8,63;115.295.340,15;824,00;Ativa;1.200.000,00
HCPR11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
HCRI11;270,51;2,646429;12,06;321,40;0,84;40.559,18;2,07;-4,06;-11,49;64.279.189,22;3.156,00;Passiva;200.000,00
HCST11;49,11;;0,00;76,88;0,64;0,00;0,00;;-18,86;40.841.332,78;61,00;Ativa;531.226,00
HCTR11;29,50;0,390000;14,67;111,38;0,26;927.471,14;0,58;-38,01;-36,23;2.459.765.584,63;160.564,00;Ativa;22.084.202,00
HDEL11;116,00;10,100000;18,71;80,46;1,44;124,92;2,69;;;67.586.642,09;114,00;Passiva;840.000,00
HDOF11;100,00;;0,00;96,76;1,03;6,67;0,14;;;198.907.670,04;113,00;Ativa;2.055.675,00
HFOF11;67,70;0,630000;11,17;76,87;0,88;1.809.689,00;1,77;1,45;-6,18;1.771.506.849,16;74.430,00;Ativa;23.044.389,00
HGBL11;10,20;0,150000;11,27;9,94;1,03;93.941,05;3,89;;;121.646.659,17;1.518,00;Ativa;12.233.472,00
HGBS11;202,50;1,600000;10,72;226,16;0,90;3.910.960,45;1,35;16,29;4,28;2.879.009.301,54;127.060,00;Ativa;12.729.800,00
HGCR11;101,69;0,950000;11,51;100,50;1,01;2.599.861,95;3,58;-3,28;-0,89;1.549.472.112,41;101.106,00;Ativa;15.418.106,00
HGFF11;79,28;0,700000;10,60;89,47;0,89;426.980,45;1,58;5,67;2,97;256.192.779,33;15.749,00;Ativa;2.863.597,00
