TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;143,53;0,52;47,28;9,09;4,21;72,87;27,19;21,66;37,67;39,01;1,34;0,32;10,24;24,91;-6,35;2,00;19,23;8,90;12,90;0,46;0,54;0,41;5,74;12,39;;15,79;3,04;;43.733.234.327,95
AA;37,38;;-93,06;2,15;0,47;15,74;4,34;-0,77;16,46;19,97;3,51;0,46;0,71;4,18;-0,70;1,52;-2,31;-0,50;3,06;0,22;0,78;0,65;-3,68;;;17,39;-0,40;;6.979.770.968,10
AAL;23,53;;-1,91;-1,90;0,22;48,98;-68,55;-61,53;-1,72;-4,54;-2,83;;1,18;19,96;-0,30;1,04;-99,36;-11,50;-34,77;-0,12;1,12;0,19;-15,81;;;-12,39;-12,31;;15.091.744.884,19
AAN;36,55;0,62;-4,39;1,69;0,94;74,44;1,05;-21,17;88,83;84,51;-4,32;-0,08;0,93;-37,90;-1,08;0,84;-38,49;-21,31;-16,24;0,55;0,45;1,01;;;;21,64;-8,33;;1.248.913.426,90
AAON;64,59;0,59;46,06;9,08;7,01;29,64;18,79;14,92;36,56;35,51;-1,06;-0,26;6,87;18,95;-14,23;3,68;19,71;15,21;19,71;0,77;0,23;1,02;7,49;11,56;;7,11;1,40;;3.386.787.436,53
AAP;199,44;0,38;24,55;3,73;1,10;44,41;6,86;4,88;17,47;17,67;0,20;0,04;1,20;8,60;-2,35;1,32;15,18;4,48;12,78;0,30;0,70;0,92;0,75;0,82;;53,51;8,12;;13.049.724.972,96
AAPL;127,35;0,66;27,85;30,72;6,30;39,88;27,54;23,45;23,71;24,29;0,58;0,75;6,53;140,93;-9,85;1,14;110,31;22,63;39,99;0,21;0,79;0,97;3,27;1,46;;4,15;4,57;;2.125.169.807.850,00
AAWW;74,23;;5,04;0,90;0,36;58,05;20,21;12,45;3,11;5,45;2,34;0,68;0,63;68,48;-0,44;1,03;17,91;7,12;11,39;0,40;0,60;0,57;11,99;118,19;;82,15;14,72;;2.153.324.337,45
AB;45,90;6,71;15,47;;2,82;;;;;;;;;;-2,82;;;18,26;;0,00;0,00;0,00;;8,50;;0,00;2,97;;4.612.484.069,10
ABB;34,55;1,53;13,27;4,97;1,74;30,71;8,68;19,66;30,04;30,13;0,08;0,01;2,61;23,58;-3,25;1,19;37,50;13,11;8,43;0,35;0,65;0,67;-5,93;21,63;;6,95;2,60;;69.934.715.838,40
ABBV;115,42;4,30;39,51;14,87;1,35;64,82;13,23;10,28;30,70;42,10;11,41;5,53;4,06;-37,88;-1,64;0,83;37,63;3,43;5,68;0,09;0,91;0,33;14,91;-2,14;;7,76;2,92;;203.857.382.021,12
ABC;119,84;1,45;-6,57;-239,50;0,52;2,83;-2,31;-1,91;-5,43;-5,32;0,11;;0,13;9,96;-2,13;1,07;-3.645,11;-7,97;-90,95;0,00;1,00;4,18;6,91;;;-0,50;-18,24;;24.616.420.325,28
ABCB;54,27;1,11;10,25;1,37;0,18;0,00;40,99;29,85;7,47;1,16;-6,31;-1,15;3,06;;-0,18;;13,33;1,72;12,30;0,13;0,87;0,06;33,56;45,02;;39,70;5,29;;3.769.305.103,71
