TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
ARXD11;97,60;1,000000;10,35;99,47;0,98;27.504,77;3,03;;;65.143.993,05;561,00;Ativa;654.895,00
ASMT11;57,49;0,770000;1,34;92,08;0,62;36.524,13;0,51;;;93.675.954,10;505,00;Ativa;1.017.316,00
ASRF11;10.092,00;256,328699;2,54;9.980,12;1,01;30.276,00;3,74;;;23.952.291,08;56,00;Ativa;2.400,00
ATCR11;0,00;5,601011;0,00;82,59;;;7,67;;;76.717.810,00;33,00;Ativa;928.908,00
ATSA11;56,28;0,050000;0,18;75,88;0,74;2.111,41;1,02;1,98;-19,11;132.872.243,02;294,00;Passiva;1.751.141,00
ATWN11;0,00;;0,00;1.322,10;;;0,21;;;212.537.041,52;2,00;Passiva;160.757,00
AURB11;85,16;0,200000;5,64;81,84;1,04;1.390.313,56;1,06;;;72.068.378,89;115,00;Ativa;880.560,00
BARI11;83,98;0,690000;11,14;96,19;0,87;705.370,53;8,63;-14,53;-9,81;445.772.913,09;36.705,00;Ativa;4.634.191,00
BBFI11B;1.159,00;7,433438;13,93;2.049,79;0,57;256.939,22;8,52;-21,71;-18,36;266.472.708,73;7.491,00;Passiva;130.000,00
BBFO11;74,12;0,640000;10,93;83,19;0,89;602.142,75;0,36;6,74;-9,11;333.079.626,89;6.001,00;Passiva;4.003.900,00
BBIM11;0,00;0,650000;0,00;12,49;;;9,56;-28,93;;12.923.477,03;20,00;Ativa;1.035.000,00
BBRC11;114,58;1,130000;11,31;102,54;1,12;135.753,56;5,50;6,50;-3,37;163.032.955,29;9.491,00;Passiva;1.590.000,00
BCFF11;9,15;0,070000;9,18;9,87;0,93;3.498.294,22;3,20;3,04;-7,34;1.988.049.069,24;315.407,00;Ativa;201.491.024,00
BCIA11;104,87;0,850000;9,30;110,62;0,95;637.150,97;0,19;8,28;-2,50;411.393.419,43;20.827,00;Ativa;3.719.038,00
BCRI11;75,01;0,780000;12,48;96,77;0,78;702.397,91;6,56;-13,30;-13,90;605.562.770,40;46.771,00;Ativa;6.257.873,00
BICE11;900,01;6,640000;12,66;998,10;0,90;2.506,33;18,38;;;90.138.444,99;111,00;Ativa;90.310,00
BICR11;62,25;0,500000;12,26;44,43;1,40;3.092,16;29,02;32,99;-14,61;22.215.276,65;613,00;Ativa;500.000,00
BIME11;7,34;0,080000;13,49;8,76;0,84;97.100,34;3,87;;;51.228.617,48;8.703,00;Ativa;5.845.602,00
BIPD11;988,71;10,380000;1,05;989,21;1,00;155.227,00;15,27;;;73.531.927,39;116,00;Ativa;74.334,00
BLCA11;121,49;12,600000;15,45;129,37;0,94;14.331,46;7,73;;;206.984.008,58;324,00;Ativa;1.600.000,00
BLCP11;91,00;0,563428;0,00;111,74;0,81;;1,06;;-4,66;256.580.339,90;279,00;Ativa;2.296.282,00
BLMC11;86,51;0,640000;11,01;95,78;0,90;133.920,03;22,98;;;38.266.013,20;65,00;Ativa;399.500,00
BLMG11;39,90;0,440000;20,00;84,37;0,47;900.400,50;0,33;;;321.501.534,85;13.595,00;Ativa;3.810.588,00
BLMO11;91,00;0,430000;1.065,31;104,54;0,87;193.463,78;2,80;;;103.994.186,22;86,00;Ativa;994.814,00
BLMR11;6,77;0,053000;8,88;7,62;0,89;510.204,88;13,40;;;194.622.510,70;19.572,00;Ativa;25.541.630,00
BLUR11;88,13;0,680000;12,82;90,27;0,98;1.949,64;3,32;;;8.124.404,45;131,00;Ativa;90.000,00
BMII11;0,00;0,228341;0,00;468,20;;;1,01;;;67.888.647,68;12,00;Passiva;145.000,00
BMLC11;105,50;0,780000;11,17;111,91;0,94;327.926,16;17,12;17,62;3,30;111.732.920,02;1.419,00;Ativa;998.405,00
BNFS11;119,63;1,258224;14,32;86,03;1,39;175.412,00;6,61;8,32;-1,71;60.222.284,32;5.209,00;Ativa;700.000,00
BPFF11;74,88;0,620000;9,94;78,05;0,96;396.923,13;5,48;2,84;-2,06;350.614.208,13;17.596,00;Ativa;4.492.326,00
BPLC11;0,00;14,420464;0,00;10.084,54;;;3,43;;;322.705.242,75;114,00;Ativa;32.000,00
BPML11;96,00;0,870000;1,19;121,16;0,79;475.821,38;6,44;;-1,35;521.584.863,93;1.338,00;Ativa;4.305.079,00
BPRP11;108,99;0,900000;9,97;124,49;0,88;12.524,00;0,15;4,53;-3,16;168.041.522,20;169,00;Passiva;1.349.837,00
BRCO11;126,35;0,990000;8,07;120,12;1,05;3.159.152,41;2,09;11,88;2,93;1.775.219.765,77;119.072,00;Ativa;14.778.781,00
BRCR11;59,79;0,410000;8,76;99,25;0,60;2.308.912,19;1,23;-2,48;-12,52;2.643.813.605,16;148.330,00;Ativa;26.638.202,00
BREV11;105,00;0,580000;4,99;0,00;;271.522,64;;8,81;-1,27;0,00;320,00;Ativa;967.201,00
BRHT11B;86,80;;0,00;70,31;1,23;;13,53;;;129.488.671,45;11,00;Ativa;1.841.677,00
BRIM11;1.010,00;20,140000;23,97;1.064,42;0,95;18.402,08;2,49;;;132.133.809,15;227,00;Ativa;124.137,00
BRIP11;1.000,00;13,930000;17,89;1.118,16;0,89;1.500,00;1,82;;;240.935.335,86;254,00;Ativa;215.475,00
BRIX11;0,00;;0,00;997,28;;;0,90;;;109.055.034,58;55,00;Ativa;109.352,00
BRLA11;143,00;1,120000;9,35;157,21;0,91;1.638,00;0,24;4,09;;558.507.177,89;276,00;Passiva;3.552.597,00
BROF11;55,98;0,570000;9,27;106,54;0,53;1.850.766,00;0,42;;;1.236.978.637,30;8.024,00;Ativa;11.610.812,00
BROL11;0,00;;0,00;;;;;;;;;;5.500.000,00
BRSE11;0,00;;0,00;3.667,55;;;16,99;;;7.335.103,13;12,00;Ativa;2.000,00
BTAL11;75,89;0,650000;11,73;104,54;0,73;995.634,72;2,62;;;625.413.908,80;45.828,00;Ativa;5.982.736,00
BTCI11;9,99;0,094000;12,23;10,39;0,96;2.256.852,34;14,19;4,15;-52,46;1.034.376.297,85;148.117,00;Ativa;99.521.172,00
BTCR11;88,00;0,900000;0,00;95,27;0,92;;8,00;32,78;-0,26;458.252.683,73;16.934,00;Ativa;4.810.097,00
BTHI11;44,90;0,428811;23,00;62,82;0,71;32.456,63;4,06;;-19,89;579.134.800,00;787,00;Ativa;9.218.512,00
BTHI12;45,00;0,560000;1,24;62,82;0,72;85.624,43;4,06;;-14,70;579.134.800,00;787,00;Ativa;9.218.512,00
BTLG11;104,01;0,810000;8,72;98,17;1,06;8.615.707,34;13,64;3,13;-1,69;2.797.081.387,01;266.471,00;Ativa;28.492.634,00
BTRA11;60,07;0,560000;14,29;123,52;0,49;387.375,03;7,18;;;415.605.865,42;21.022,00;Ativa;3.364.559,00
BTSG11;139,00;0,900000;7,71;145,24;0,96;20.975,71;0,78;;;112.561.858,43;94,00;Ativa;775.015,00
BTSI11;97,50;0,740000;8,88;114,50;0,85;98,67;0,06;;;278.218.996,22;114,00;Ativa;2.429.809,00
BTWR11;109,40;0,840000;6,08;111,65;0,98;109,00;1,22;;;90.354.803,21;72,00;Ativa;809.269,00
BVAR11;590,03;19,000000;30,57;999,80;0,59;3.080.547,25;0,73;-0,08;;625.412.820,40;67,00;Passiva;625.540,00
BZEL11;0,00;5,092421;0,00;143,37;;;0,03;;;507.236.753,73;3,00;Ativa;3.538.046,00
BZLI11;17,00;;0,00;10,41;1,63;198,33;0,29;;4,73;448.578.588,40;19,00;Ativa;43.072.979,00
CACR11;103,56;1,480000;16,87;100,99;1,03;1.408.058,31;11,76;6,36;-2,89;386.150.009,96;19.552,00;;3.823.767,00
CARE11;1,63;0,008385;0,00;8,28;0,20;23.444,91;0,02;;-22,49;296.188.994,04;11.725,00;Ativa;35.769.919,00
CBOP11;31,63;0,120000;4,55;71,62;0,44;13.754,66;1,33;-43,54;-24,02;101.347.200,88;3.122,00;Passiva;1.415.000,00
CCLB11;0,00;;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
CCME11;108,22;0,900000;10,02;107,85;1,00;2.154,63;13,88;;;590.198.727,47;158,00;Ativa;5.472.579,00
CCRF11;92,50;0,632531;8,16;93,23;0,99;1.276,82;3,10;;;146.548.498,31;317,00;Ativa;1.571.900,00
CEOC11;47,29;0,470927;14,20;72,87;0,65;51.167,16;2,49;7,16;-12,46;132.301.201,68;4.974,00;Passiva;1.815.696,00
CFHI11;720,00;3,646900;0,51;620,84;1,16;2.656.380,00;1,40;;;58.731.783,25;54,00;Ativa;94.600,00
CFII11;1.000,00;64,600000;6,46;1.010,89;0,99;2.227.750,00;17,39;;;101.730.077,76;59,00;Ativa;100.634,00
CIXR11;0,00;;0,00;;;;;;;;;;2.834.551,00
CJCT11;67,63;0,490000;2,03;71,83;0,94;45.188,93;1,42;;4,66;225.553.931,67;1.073,00;Passiva;3.140.000,00
CJFI11;0,00;;0,00;2,83;;;3,77;;;268.242.396,93;1,00;Ativa;94.711.593,00
CLIN11;94,41;1,010000;1,07;99,73;0,95;574.678,60;23,98;;;433.500.870,60;8.664,00;Ativa;4.346.763,00
CNES11;24,79;0,075065;4,43;89,51;0,28;13.269,56;5,26;-7,17;-23,79;263.999.949,63;1.649,00;Ativa;2.949.248,00
COPP11;103,00;0,750000;0,73;111,54;0,92;1.827.632,00;5,58;;;193.499.242,46;3,00;Ativa;1.734.737,00
CPFF11;77,23;0,480000;8,64;84,47;0,91;678.521,03;2,03;-8,09;-1,47;215.659.168,01;9.572,00;Ativa;2.553.074,00
CPFO11;0,00;;0,00;31,93;;;0,87;;;90.509.108,49;528,00;Ativa;2.834.551,00
CPSH11;109,98;1,100000;6,49;115,21;0,95;2.309.509,84;7,14;;;496.242.967,03;383,00;Ativa;4.307.461,00
CPTS11;8,54;0,065000;10,36;9,15;0,93;6.542.156,78;1,05;-10,34;-4,90;2.908.951.684,03;311.604,00;Ativa;317.828.140,00
CRFF11;80,95;0,650000;9,27;91,28;0,89;168.094,58;2,52;12,48;-0,59;62.990.264,18;1.479,00;Ativa;690.040,00
CSMC11;0,00;18,405677;0,00;1.051,34;;;10,64;;;660.936.311,51;1,00;Ativa;628.663,00
CTNP11;0,00;;0,00;;;;;;;;;;0,00
CTXT11;11,45;0,010000;0,00;30,98;0,37;2.810,91;0,22;-23,80;-33,81;105.595.645,46;2.769,00;Passiva;3.408.174,00
CVBI11;93,25;0,850000;12,01;97,01;0,96;2.375.416,31;3,43;-4,28;-4,28;1.068.135.449,49;88.456,00;Ativa;11.010.228,00
CVPR11;0,00;0,900000;0,00;100,19;;;3,45;;;14.026.241,52;2,00;Ativa;140.000,00
CXAG11;81,65;0,770000;10,89;115,50;0,71;154.819,00;0,04;;;241.461.462,50;12.183,00;Ativa;2.090.621,00
CXCE11B;45,00;0,425033;10,91;64,29;0,70;18.713,34;6,39;-18,85;-23,43;110.126.544,08;3.650,00;Passiva;1.712.950,00
CXCI11;85,20;0,850000;11,87;95,01;0,90;198.468,66;1,24;;;195.511.370,33;5.352,00;Ativa;2.057.726,00
CXCO11;80,78;0,727000;11,64;101,90;0,79;162.678,84;1,19;;;399.921.808,64;14.235,00;Passiva;3.924.500,00
CXRI11;82,29;0,590000;8,35;92,77;0,89;25.660,81;3,65;4,05;-11,97;146.175.478,18;2.235,00;Ativa;1.575.760,00
CXTL11;278,80;2,097756;7,54;417,77;0,67;10.898,65;3,49;3,84;-9,41;22.391.404,97;700,00;Passiva;53.597,00
CYCR11;9,62;0,110000;12,68;9,93;0,97;362.877,13;1,30;;;162.093.128,59;14.469,00;Ativa;16.315.840,00
CYLD11;0,00;;0,00;110,16;;;7,05;;;136.795.396,64;46,00;Ativa;1.241.743,00
DAMT11B;13,50;0,042538;7,23;12,84;1,05;13.108,69;1,47;;;160.639.640,19;573,00;Passiva;12.510.797,00
DEVA11;40,59;0,420000;18,90;100,24;0,40;1.544.982,94;2,65;-22,63;-30,34;1.407.861.794,96;124.070,00;Ativa;14.044.908,00
DLMT11;0,00;0,005359;0,00;0,64;;;8,70;;;8.515.221,84;9,00;Ativa;13.225.796,00
DMAC11;13,00;4,894618;0,00;4,99;2,61;;105,14;;-50,45;778.257,90;2.352,00;Passiva;156.108,00
DOMC11;439,00;;0,00;99,25;4,42;;0,36;;;242.546.587,05;1.185,00;Ativa;2.443.800,00
DOVL11B;1.200,69;0,478191;6,02;815,25;1,47;33.619,00;5,18;14,76;;54.137.457,46;60,00;Ativa;66.406,00
DPRO11;8,43;0,050000;92,35;9,19;0,92;13.284,25;1,08;;;45.958.526,45;562,00;Ativa;5.003.220,00
DRIT11B;83,30;1,750000;9,51;134,39;0,62;1.547,00;18,64;19,00;-12,77;62.260.570,74;345,00;Ativa;463.277,00
DVFF11;8,27;0,075000;10,83;9,37;0,88;153.492,16;6,31;;;103.146.427,25;1.208,00;Ativa;11.009.500,00
EDFO11B;229,98;1,690685;9,03;223,34;1,03;7.938,50;1,43;7,20;-2,87;52.707.708,14;529,00;Passiva;236.000,00
EDGA11;21,15;0,065000;5,45;62,72;0,34;21.268,47;1,25;-12,09;-12,59;239.084.681,09;5.148,00;Passiva;3.812.055,00
EGYR11;5,47;;0,00;123,35;0,04;2.014,44;0,00;;;93.164.125,08;45,00;Passiva;755.269,00
ELDO11B;762,38;12,000000;13,88;1.624,16;0,47;;0,29;4,45;;1.278.629.207,99;63,00;Passiva;787.256,00
EQIR11;9,58;0,100000;13,67;10,01;0,96;136.508,94;14,75;;;109.220.422,65;11.036,00;Ativa;10.909.315,00
ERCR11;76.000,00;139,449698;0,00;40.034,37;1,90;;0,33;;;95.121.654,28;11,00;Passiva;2.376,00
ERPA11;119,80;0,720000;7,14;141,62;0,85;62.642,88;1,02;;;70.940.195,61;390,00;Passiva;500.922,00
ESTQ11;0,00;;0,00;0,02;;;23,71;;;1.042.124,79;5,00;Ativa;65.361.974,00
EURO11;253,68;1,880000;8,80;337,61;0,75;52.381,94;1,49;8,63;5,29;129.621.705,03;2.359,00;Passiva;383.936,00
EVBI11;97,99;0,750000;9,30;97,50;1,01;446.925,03;1,54;;;235.321.427,84;1.017,00;Ativa;2.413.519,00
EXES11;88,44;0,770000;10,81;91,33;0,97;508,00;29,32;;;53.615.156,09;58,00;Ativa;587.072,00
FAED11;153,01;1,464555;12,02;223,93;0,68;56.196,56;1,72;9,44;-7,17;143.802.917,13;4.642,00;Passiva;642.168,00
FAGL11;0,00;;0,00;;;;;;;;;;3.000.000,00
FAMB11B;805,00;9,160000;0,00;2.354,50;0,34;66.001,80;0,35;-9,82;-17,64;262.875.470,32;2.535,00;Passiva;111.648,00
FARU11;0,00;;0,00;;;;;;;;;;8.000.000,00
FATN11;92,14;0,850000;10,91;103,85;0,89;901.980,75;1,42;6,67;-3,74;288.825.085,82;4.187,00;Ativa;2.781.102,00
FCAS11;0,00;0,121915;0,00;60,79;;;186,17;;;80.684.223,04;2,00;Passiva;1.327.300,00
FCFL11;116,81;0,832356;8,41;121,95;0,96;233.185,25;0,69;5,87;0,29;423.658.623,44;3.510,00;Ativa;3.474.010,00
FGPM11;0,00;;0,00;;;;;;;;;;0,00
FIGS11;61,05;0,450000;8,86;81,34;0,75;214.781,31;0,67;20,92;-3,14;231.806.292,88;14.601,00;Passiva;2.850.000,00
FIIB11;517,50;3,650000;8,07;472,35;1,10;238.906,25;1,08;1,98;-0,98;323.560.769,09;16.505,00;Passiva;685.000,00
FIIP11B;178,96;1,440000;9,40;203,51;0,88;65.049,84;1,29;4,08;-3,90;188.690.525,43;7.552,00;Passiva;927.162,00
FINF11;0,00;0,291549;0,00;40,42;;;2,63;22,42;;33.149.297,92;4,00;Ativa;820.112,00
FISC11;65,00;0,290000;7,34;120,22;0,54;3.081,48;1,66;;;204.374.810,55;110,00;Ativa;1.699.996,00
FISD11;0,00;6,526269;0,00;59,88;;;6,43;;;64.225.072,21;23,00;Ativa;1.072.588,00
FIVN11;3,08;;0,00;7,65;0,40;4.174,34;0,00;;-20,15;72.046.045,75;4.089,00;Passiva;9.412.630,00
FLCR11;98,64;1,130000;13,62;98,55;1,00;48.725,16;9,83;;;62.438.523,24;2.724,00;Ativa;633.604,00
FLFL11;0,00;;0,00;97,86;;;7,48;;;142.049.996,56;121,00;Ativa;1.451.500,00
FLMA11;139,10;0,990000;7,90;216,64;0,64;104.284,25;1,05;19,35;-0,81;299.102.183,65;14.793,00;Ativa;1.380.670,00
FLRP11;2.056,99;13,500000;8,02;2.311,98;0,89;180.051,48;1,16;34,78;16,92;150.815.070,01;798,00;Passiva;65.232,00
FMOF11;56,99;0,460000;1,07;116,80;0,49;915,43;1,79;8,56;-6,64;59.337.504,93;261,00;Passiva;508.008,00
FOFT11;123,00;1,900000;0,00;110,21;1,12;;5,10;-47,71;;131.819.480,59;3.846,00;Ativa;1.196.040,00
FPAB11;198,03;0,900000;9,51;340,09;0,58;11.498,29;4,49;7,66;-13,19;255.064.298,29;914,00;Passiva;750.000,00
FPNG11;85,07;0,340000;8,26;174,44;0,49;850,00;1,04;2,28;;349.106.505,16;68,00;Ativa;2.001.355,00
FRHY11;0,00;1,030000;0,00;41,31;;;6,08;;;5.391.293,46;7,00;Ativa;130.500,00
FTCE11B;2.900,89;112,959603;6,86;2.787,67;1,04;;2,37;;;2.847.643.018,92;112,00;Ativa;1.021.512,00
FVBI11;94,97;0,369573;0,00;0,00;;;;142,93;;0,00;0,00;Passiva;0,00
FVPQ11;108,85;0,450000;10,96;192,22;0,57;77.868,28;1,50;17,89;-9,32;538.246.777,78;3.982,00;Passiva;2.800.149,00
GALG11;9,09;0,084000;10,92;9,95;0,91;3.370.150,38;24,63;-0,41;-6,44;571.710.255,09;116.119,00;Ativa;57.485.300,00
GAME11;9,22;0,100000;13,02;9,85;0,94;131.465,84;0,86;;;213.792.004,54;24.224,00;Ativa;21.697.677,00
GCFF11;69,30;0,750000;3,17;77,51;0,89;87.694,83;4,26;;-11,43;27.939.468,78;1.759,00;Ativa;360.477,00
GCOI11;98,99;0,805870;0,81;97,18;1,02;9.899,00;10,64;;;10.980.821,23;356,00;Ativa;113.000,00
GCRI11;88,18;0,950000;13,89;94,66;0,93;273.252,38;3,53;-0,78;;137.628.662,25;4.882,00;Ativa;1.453.859,00
GESE11B;1.520,00;14,973763;87,27;1.119,08;1,36;;203,53;118,15;;58.192.036,94;56,00;Passiva;52.000,00
GGRC11;114,20;0,900000;10,18;113,05;1,01;1.358.359,81;4,89;7,59;-6,85;1.020.958.046,22;106.576,00;Ativa;9.031.191,00
GLOG11;66,90;0,630000;11,85;109,09;0,61;62.304,38;1,31;;;81.815.284,46;3.036,00;Ativa;750.000,00
GLPL11;0,00;;0,00;;;;;;;;;;0,00
GRLV11;104,51;0,170000;0,00;5,97;17,51;;2.489,44;135,25;;6.407.890,29;2.604,00;Passiva;1.073.530,00
GSFI11;7,90;;0,00;14,49;0,55;969.408,41;1,95;;31,18;1.089.412.700,16;8.533,00;Ativa;75.198.136,00
GTLG11;63,99;0,840000;6,78;60,62;1,06;22.885,25;100,03;;;434.811.690,70;341,00;Ativa;7.173.000,00
GTWR11;87,12;0,790000;10,88;101,09;0,86;1.169.534,16;1,28;5,26;-6,62;1.213.089.085,34;34.459,00;Ativa;12.000.000,00
GURB11;108,00;0,700000;5,32;111,28;0,97;5.773.890,80;3,94;;;126.319.662,38;21,00;Ativa;1.135.160,00
GVBI11;0,00;;0,00;;;;;;;;;;1.500.000,00
GZIT11;0,00;0,323017;0,00;95,92;;;2,36;;;2.094.963.652,13;1,00;Ativa;21.841.231,00
HAAA11;43,70;0,370000;10,27;79,93;0,55;3.473,96;0,44;-8,55;;276.171.447,33;310,00;Ativa;3.455.000,00
HABT11;89,73;0,980000;15,13;98,56;0,91;1.470.695,06;6,58;-9,79;-9,44;800.986.465,92;70.267,00;Ativa;8.126.783,00
HBCR11;117,49;0,685962;6,13;119,38;0,98;5.814.625,54;1,50;;;137.023.129,32;44,00;Ativa;1.147.760,00
HBRH11;89,99;0,657463;7,36;111,73;0,81;690.963,91;0,62;-8,64;-3,10;309.724.739,52;951,00;Ativa;2.772.204,00
HBTT11;1.055,00;16,580000;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
HCHG11;76,90;0,690000;12,95;100,22;0,77;27.822,81;5,90;;;120.264.305,17;977,00;Ativa;1.200.000,00
HCPR11;0,00;;0,00;;;;;;;;;;1.750.000,00
HCRI11;303,70;3,422450;10,91;318,69;0,95;58.876,19;2,09;-2,52;-14,46;63.737.620,04;3.230,00;Passiva;200.000,00
HCST11;54,07;;0,00;101,42;0,53;231,80;0,25;;-18,67;50.254.899,89;68,00;Ativa;495.504,00
HCTR11;38,28;0,350000;14,81;116,43;0,33;1.565.163,25;2,05;-35,59;-36,72;2.571.174.509,88;190.582,00;Ativa;22.084.202,00
HDEL11;107,50;5,650000;12,53;84,80;1,27;21.500,00;26,40;;;71.230.397,08;61,00;Passiva;840.000,00
HDOF11;115,00;;0,00;97,18;1,18;100.970,00;1,12;;;199.775.619,58;112,00;Ativa;2.055.675,00
HFOF11;77,80;0,630000;9,72;81,84;0,95;2.855.909,41;1,51;2,31;-9,03;1.885.956.205,81;77.365,00;Ativa;23.044.389,00
HGBS11;230,10;2,000000;8,74;231,52;0,99;5.757.224,47;10,71;32,97;1,52;2.947.185.782,33;105.410,00;Ativa;12.729.800,00
HGCR11;107,04;1,000000;12,61;102,39;1,05;3.368.017,41;2,41;9,12;1,05;1.578.631.504,92;103.639,00;Ativa;15.418.106,00
HGFF11;89,75;0,700000;8,97;93,99;0,95;729.261,88;5,24;8,06;-2,64;269.150.736,82;16.973,00;Ativa;2.863.597,00
HGIC11;105,19;1,015849;11,30;117,73;0,89;13.342,10;11,34;;;54.474.179,06;364,00;;462.706,00
HGLG11;163,81;1,100000;8,30;158,24;1,04;12.201.725,59;3,08;0,07;-3,28;5.346.515.836,24;441.076,00;Ativa;33.787.575,00
HGPO11;286,06;1,500000;6,57;308,63;0,93;638.808,94;0,39;8,97;7,23;541.043.026,56;18.584,00;Passiva;1.753.057,00
HGRE11;133,96;1,200000;7,76;153,34;0,87;1.610.237,75;2,78;-1,70;-3,90;1.812.096.739,54;148.156,00;Ativa;11.817.767,00
HGRS11;0,00;1,150000;0,00;39,51;;;3,79;;;58.983.088,31;6,00;Ativa;1.492.940,00
HGRU11;139,99;2,300000;8,69;126,96;1,10;3.503.780,72;5,53;11,92;2,51;2.336.914.152,37;207.752,00;Ativa;18.406.458,00
HILG11;0,00;2,665238;0,00;188,91;;;1,03;;;98.626.409,48;50,00;Ativa;522.087,00
HLOG11;84,70;0,650000;9,21;116,92;0,72;62.080,13;1,81;1,05;-10,78;496.904.714,99;4.272,00;Ativa;4.250.000,00
HMOC11;226,95;23,800000;0,00;238,79;0,95;;0,67;122,18;0,00;91.223.530,50;209,00;Passiva;382.017,00
HOFC11;19,87;0,250000;12,13;69,55;0,29;73.107,88;0,26;-23,01;-38,06;262.820.636,26;6.806,00;Ativa;3.779.001,00
HOSI11;86,17;1,203200;9,06;92,00;0,94;184.797,44;3,08;7,51;-0,03;52.759.078,81;1.561,00;Ativa;573.450,00
HPDP11;85,31;0,530000;7,60;95,65;0,89;916.498,97;8,52;25,48;-0,65;314.496.064,47;426,00;Passiva;3.288.000,00
HRDF11;3,61;6,800000;0,00;7,99;0,45;392,50;30,56;;28,79;12.118.823,02;1.146,00;Ativa;1.517.425,00
HREC11;8,72;0,085000;12,04;9,30;0,94;154.404,31;4,41;0,91;-4,81;479.752.489,19;2.022,00;Ativa;51.567.650,00
HSAF11;86,72;0,750000;12,28;93,08;0,93;463.354,06;2,81;-3,55;-2,79;235.146.680,20;10.740,00;Ativa;2.526.360,00
HSLG11;97,25;0,740000;9,00;103,49;0,94;888.113,56;3,65;7,93;-4,87;1.310.225.791,52;36.510,00;Ativa;12.660.067,00
HSML11;95,45;0,760000;9,28;94,94;1,01;3.365.993,56;4,07;20,14;-0,84;1.498.265.450,61;168.087,00;Ativa;15.780.613,00
HSRE11;105,99;0,600000;6,96;93,61;1,13;3.919.152,07;1,68;3,69;;833.014.127,57;241,00;Ativa;8.898.724,00
HTMX11;177,00;3,254262;14,07;153,25;1,16;2.348.265,41;7,93;28,96;12,68;230.532.985,37;32.447,00;Ativa;1.504.334,00
HUCG11;92,00;0,220000;3,48;103,79;0,89;6.259,57;14,63;;;116.450.653,86;226,00;Passiva;1.122.000,00
HUSC11;115,00;0,950000;9,37;155,95;0,74;5.074,87;0,64;8,59;-9,14;128.956.704,56;778,00;Passiva;826.907,00
HUSI11;1.200,00;8,346420;8,89;1.186,24;1,01;6.933,33;1,72;;;138.033.247,70;89,00;Ativa;116.362,00
IBCR11;80,93;1,000000;14,10;95,96;0,84;198.568,84;5,35;;;91.972.081,38;4.055,00;Ativa;958.423,00
IBFF11;66,40;0,296485;0,00;14,78;4,49;;101,13;;-5,14;9.855.905,16;3.870,00;Ativa;666.681,00
IDFI11;21,46;0,170770;20,73;28,82;0,74;8.251,56;24,06;;;59.304.723,28;387,00;Ativa;2.057.925,00
IDGR11;14,99;0,110368;3,30;10,62;1,41;524,50;20,09;;;9.377.705,50;72,00;Ativa;883.359,00
IRDM11;79,67;0,700000;12,52;87,37;0,91;4.763.895,44;5,21;-11,51;-17,05;3.183.351.109,54;294.535,00;Ativa;36.433.827,00
IRIM11;83,07;0,740000;13,48;91,28;0,91;47.540,25;5,82;;;175.249.718,23;2.688,00;Ativa;1.920.000,00
