TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;3,02;;193,46;0,41;0,08;100,00;83,16;2,21;5,14;48,09;42,95;3,41;4,28;;-0,08;;0,21;0,04;1,32;0,20;0,80;0,02;-30,10;;;7,40;0,02;;87.250.820,00
AAT;27,44;4,59;42,28;1,35;0,55;64,98;26,97;9,68;15,18;29,78;14,60;1,30;4,09;;-0,55;;3,19;1,31;3,79;0,41;0,59;0,13;4,96;-2,73;;20,35;0,65;;1.660.891.064,00
ABR;13,83;10,85;7,53;0,85;0,13;99,46;252,00;110,71;3,31;10,48;7,17;1,84;8,34;;-0,13;;11,25;1,78;7,49;0,16;0,84;0,02;28,66;46,46;;16,32;1,84;;2.355.282.192,00
ACC;65,42;1,44;154,52;2,95;1,22;51,87;18,95;6,00;48,96;67,23;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.124.977.860,00
ACRE;12,31;8,20;12,56;0,85;0,25;100,00;717,76;361,13;6,32;23,78;17,46;2,35;45,37;;-0,25;;6,79;1,98;3,97;0,29;0,71;0,01;;6,15;;14,44;0,98;;670.136.704,00
ADC;68,35;4,07;40,11;1,37;0,90;87,67;57,01;35,60;25,04;33,81;8,77;0,48;14,28;;-0,90;;3,42;2,25;3,65;0,66;0,34;0,06;29,96;22,07;;49,76;1,70;;5.456.565.045,00
AFCG;17,07;12,71;9,29;1,00;0,74;;;;8,21;9,45;1,24;0,15;;;-0,74;;10,79;7,94;9,44;0,74;0,26;0,00;;;;17,03;1,84;;338.974.353,00
AFIN;8,23;2,58;-97,09;0,58;0,28;74,05;20,65;-3,17;14,92;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;1,79;-303,19;1,80;0,86;74,05;20,65;-3,17;46,58;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;1,80;-306,85;1,82;0,87;74,05;20,65;-3,17;47,15;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AGNC;8,18;17,60;-4,88;0,56;0,07;;;;-5,90;-14,24;-8,34;0,79;;;-0,07;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;14,58;-1,68;;4.509.634.000,00
AGNCM;18,70;9,19;-11,15;1,28;0,17;;;;-13,49;-14,24;-8,34;0,79;;;-0,17;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;14,58;-1,68;;4.509.634.000,00
AGNCN;23,80;7,35;-14,18;1,63;0,21;;;;-17,17;-14,24;-8,34;0,79;;;-0,21;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;14,58;-1,68;;4.509.634.000,00
AGNCO;19,42;8,37;-11,57;1,33;0,17;;;;-14,01;-14,24;-8,34;0,79;;;-0,17;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;14,58;-1,68;;4.509.634.000,00
AGNCP;18,58;8,24;-11,07;1,27;0,17;;;;-13,41;-14,24;-8,34;0,79;;;-0,17;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;14,58;-1,68;;4.509.634.000,00
AHH;11,81;5,93;24,79;1,26;0,35;44,76;28,21;10,19;8,95;8,55;-0,40;-0,06;2,53;;-0,35;;5,09;1,42;12,20;0,28;0,72;0,14;1,91;-4,85;;9,36;0,48;;799.887.757,00
AHT;7,75;;-1,66;-4,07;0,07;31,39;2,56;-14,78;9,56;123,30;113,74;;0,25;-0,08;-0,08;0,18;-245,31;-4,00;0,44;-0,02;1,01;0,27;-11,60;;;-1,91;-4,67;;267.371.125,00
AIC;23,65;7,14;1.515,02;3,20;0,63;100,00;83,16;2,21;40,26;48,09;42,95;3,41;33,48;;-0,63;;0,21;0,04;1,32;0,20;0,80;0,02;-30,10;;;7,40;0,02;;87.250.820,00
AIRC;38,08;4,70;6,15;2,75;0,91;64,62;144,75;127,09;5,40;8,41;3,01;1,53;7,82;;-0,91;;44,76;14,84;19,67;0,33;0,66;0,12;;;;13,83;6,19;;5.871.448.576,00
AIV;7,80;0,26;4,93;1,60;0,49;61,54;198,22;126,59;3,15;5,55;2,40;1,22;6,24;;-0,49;;32,51;9,96;19,57;0,31;0,67;0,08;-29,80;;;4,87;1,58;;1.186.759.860,00
