TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;3,27;;209,48;0,44;0,09;100,00;83,16;2,21;5,57;48,52;42,95;3,41;4,63;;-0,09;;0,21;0,04;1,32;0,20;0,80;0,02;-30,10;;;7,40;0,02;;94.473.570,00
AAT;28,53;4,35;43,96;1,40;0,57;64,98;26,97;9,68;15,78;30,38;14,60;1,30;4,26;;-0,57;;3,19;1,31;3,79;0,41;0,59;0,13;4,96;-2,73;;20,35;0,65;;1.726.866.693,00
ABR;15,13;9,89;8,26;0,93;0,15;99,46;252,00;110,71;3,63;10,80;7,17;1,84;9,14;;-0,15;;11,25;1,78;7,49;0,16;0,84;0,02;28,66;46,46;;16,32;1,84;;2.583.487.408,00
ACC;65,42;1,44;154,52;2,95;1,22;51,87;18,95;6,00;48,96;67,23;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.124.977.860,00
ACRE;14,00;7,39;13,95;0,95;0,28;100,00;717,76;361,13;7,02;24,48;17,46;2,35;50,39;;-0,28;;6,79;1,98;3,97;0,29;0,71;0,01;;6,15;;14,44;0,98;;744.172.928,00
ADC;77,05;3,55;45,22;1,55;1,02;87,67;57,01;35,60;28,23;37,00;8,77;0,48;16,10;;-1,02;;3,42;2,25;3,65;0,66;0,34;0,06;29,96;22,07;;49,76;1,70;;6.151.109.535,00
AFCG;17,62;11,44;9,71;1,05;0,77;;;;8,58;9,82;1,24;0,15;;;-0,77;;10,79;7,94;9,44;0,74;0,26;0,00;;;;17,03;1,84;;354.264.936,00
AFIN;8,23;5,16;-97,09;0,58;0,28;74,05;20,65;-3,17;14,92;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;3,59;-303,19;1,80;0,86;74,05;20,65;-3,17;46,58;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;3,60;-306,85;1,82;0,87;74,05;20,65;-3,17;47,15;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AGNC;12,35;11,64;-6,99;0,80;0,11;;;;-8,46;-16,80;-8,34;0,79;;;-0,11;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;15,38;-1,77;;6.466.081.036,00
AGNCM;21,99;7,82;-12,43;1,43;0,19;;;;-15,05;-16,80;-8,34;0,79;;;-0,19;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;15,38;-1,77;;6.466.081.036,00
AGNCN;24,42;7,17;-13,80;1,59;0,21;;;;-16,71;-16,80;-8,34;0,79;;;-0,21;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;15,38;-1,77;;6.466.081.036,00
AGNCO;22,05;7,37;-12,46;1,43;0,19;;;;-15,09;-16,80;-8,34;0,79;;;-0,19;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;15,38;-1,77;;6.466.081.036,00
AGNCP;21,25;7,21;-12,01;1,38;0,18;;;;-14,54;-16,80;-8,34;0,79;;;-0,18;;-11,50;-1,51;-4,59;0,13;0,87;0,00;;3,75;;15,38;-1,77;;6.466.081.036,00
AHH;13,41;5,00;28,14;1,43;0,40;44,76;28,21;10,19;10,16;9,76;-0,40;-0,06;2,87;;-0,40;;5,09;1,42;12,20;0,28;0,72;0,14;1,91;-4,85;;9,36;0,48;;908.255.277,00
AHT;9,66;;-2,14;-5,25;0,09;31,39;2,56;-14,78;12,34;126,08;113,74;;0,32;-0,11;-0,10;0,18;-245,31;-4,00;0,44;-0,02;1,01;0,27;-11,60;;;-1,91;-4,67;;344.995.000,00
AIC;25,04;6,74;1.604,06;3,39;0,67;100,00;83,16;2,21;42,63;48,52;42,95;3,41;35,45;;-0,67;;0,21;0,04;1,32;0,20;0,80;0,02;-30,10;;;7,40;0,02;;94.473.570,00
AIRC;40,80;4,21;6,87;3,08;1,02;64,62;144,75;127,09;6,03;9,04;3,01;1,53;8,73;;-1,02;;44,76;14,84;19,67;0,33;0,66;0,12;;;;13,83;6,19;;6.557.581.616,00
AIV;9,00;;5,68;1,85;0,57;61,54;198,22;126,59;3,63;6,03;2,40;1,22;7,20;;-0,57;;32,51;9,96;19,57;0,31;0,67;0,08;-29,80;;;4,87;1,58;;1.369.338.300,00
AIW;25,00;;1.601,50;3,38;0,67;100,00;83,16;2,21;42,56;48,52;42,95;3,41;35,39;;-0,67;;0,21;0,04;1,32;0,20;0,80;0,02;-30,10;;;7,40;0,02;;94.473.570,00
AJX;9,45;11,96;7,02;0,44;0,13;100,00;408,68;197,30;3,39;12,31;8,92;1,16;13,85;0,34;-0,41;2,19;6,28;1,81;5,60;0,29;0,71;0,01;4,61;8,50;;21,44;1,35;;214.828.740,00
AJXA;25,07;7,23;18,63;1,17;0,34;100,00;408,68;197,30;8,99;12,31;8,92;1,16;36,75;0,90;-1,08;2,19;6,28;1,81;5,60;0,29;0,71;0,01;4,61;8,50;;21,44;1,35;;214.828.740,00
AKR;16,60;3,98;50,95;0,93;0,36;68,69;38,65;9,84;12,98;27,63;14,65;1,05;5,02;;-0,36;;1,83;0,70;3,46;0,38;0,62;0,07;9,02;-20,20;;17,83;0,33;;1.575.866.220,00
ALEX;19,06;3,93;50,77;1,22;0,75;32,36;8,88;6,91;39,49;52,09;12,61;0,39;3,51;;-0,75;;2,40;1,47;1,05;0,61;0,38;0,21;-0,43;;;15,62;0,38;;1.385.999.362,00
ALX;243,00;7,53;10,31;4,89;0,86;56,09;68,56;59,95;9,01;14,63;5,62;3,04;6,18;;-0,86;;47,41;8,31;10,11;0,18;0,82;0,14;-1,90;8,98;;48,93;23,20;;1.221.104.357,00
AMH;36,26;1,54;63,96;2,01;1,07;55,33;26,95;14,15;33,58;38,90;5,31;0,32;9,05;;-1,07;;3,14;1,67;4,28;0,53;0,47;0,12;8,21;95,07;;18,05;0,57;;12.631.903.452,00
AMT;256,40;2,12;43,64;17,48;1,79;69,88;38,29;27,23;31,03;40,89;9,86;5,55;11,88;-32,55;-1,89;0,50;40,04;4,09;7,85;0,10;0,90;0,15;10,09;21,84;;14,95;5,98;;121.606.642.411,00
ANH;2,98;;-2,68;0,72;0,12;;;;-5,03;24,95;29,98;-4,31;;;-0,12;;-27,04;-4,64;-9,45;0,17;0,82;0,00;;;;4,12;-1,11;;295.925.866,36
APLE;16,31;1,96;29,14;1,16;0,78;59,35;16,83;11,40;19,74;27,33;7,59;0,45;3,32;;-0,78;;3,98;2,69;4,01;0,67;0,33;0,24;-2,15;-33,49;;14,08;0,56;;3.739.873.056,00
APTS;25,00;2,10;105,44;1,40;0,43;69,54;28,71;3,83;14,06;33,84;19,77;1,96;4,04;;-0,43;;1,32;0,41;3,21;0,31;0,69;0,11;20,97;;;17,91;0,24;;1.611.075.000,00
ARE;158,00;2,91;87,26;1,50;0,78;69,82;22,54;12,40;47,99;66,14;18,16;0,57;10,82;;-0,78;;1,72;0,89;1,96;0,52;0,48;0,07;18,06;;;105,04;1,81;;25.780.591.400,00
ARI;12,34;11,24;10,22;0,77;0,18;100,00;823,76;378,98;4,70;22,90;18,20;2,98;38,75;;-0,18;;7,54;1,79;4,01;0,24;0,76;0,00;;7,20;;16,17;1,22;;1.751.826.160,00
ARR;7,35;16,39;-7,31;0,86;0,09;;;;-8,99;-6,53;2,46;-0,24;;;-0,09;;-11,80;-1,30;-9,56;0,11;0,89;0,00;;;;8,48;-1,00;;839.125.272,00
AVB;209,32;3,04;35,92;2,68;1,48;100,00;43,05;33,39;27,86;35,34;7,48;0,72;11,99;;-1,48;;7,46;4,12;5,47;0,55;0,45;0,12;2,33;-1,25;;78,08;5,83;;29.269.403.988,00
BDN;8,37;9,42;87,42;0,84;0,35;63,79;16,54;3,18;16,83;41,31;24,48;1,23;2,78;;-0,35;;0,96;0,40;2,23;0,41;0,59;0,13;-1,52;-21,10;;9,58;0,09;;1.384.568.286,00
BFS;45,69;4,99;26,90;2,69;0,61;74,39;45,30;16,70;9,91;20,40;10,49;2,84;4,49;;-0,61;;9,99;2,28;7,00;0,23;0,77;0,14;1,96;1,34;;17,00;1,70;;1.091.113.752,00
BHR;5,49;0,36;30,32;0,87;0,19;35,38;10,68;2,22;6,30;21,30;15,00;2,08;0,67;-0,39;-0,22;0,25;2,88;0,62;3,41;0,21;0,68;0,28;1,05;;;6,28;0,18;;392.309.361,00
BNL;20,05;5,26;29,10;1,24;0,70;95,33;48,09;29,28;17,72;27,07;9,35;0,65;8,52;;-0,70;;4,26;2,40;4,18;0,56;0,44;0,08;21,79;23,02;;16,17;0,69;;3.470.955.750,00
BPYU;18,52;;-0,83;0,44;0,03;57,68;-4,09;-57,47;-11,61;-274,32;-262,70;9,86;0,48;;-0,03;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BPYUP;25,20;;-1,13;0,59;0,05;57,68;-4,09;-57,47;-15,80;-274,32;-262,70;9,86;0,65;;-0,05;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BRG;26,36;2,56;17,57;15,32;0,29;63,36;34,40;18,88;9,64;22,08;12,45;19,78;3,32;;-0,29;;87,20;1,67;5,39;0,02;0,59;0,09;22,09;;;1,66;1,44;;775.371.856,00
BRMK;6,93;12,12;11,82;0,82;0,73;100,00;308,21;280,95;10,78;11,50;0,72;0,05;33,22;;-0,73;;6,90;6,21;6,97;0,90;0,10;0,02;;;;8,49;0,59;;920.765.538,00
BRT;24,33;3,86;6,03;1,84;0,76;100,00;189,07;172,68;5,50;8,77;3,26;1,09;10,41;;-0,76;;30,58;12,59;14,15;0,41;0,59;0,07;-20,11;14,85;;13,20;4,04;;459.075.471,00
BRX;22,12;4,23;22,49;2,36;0,78;74,31;43,13;24,76;12,91;22,89;9,97;1,83;5,57;;-0,78;;10,51;3,48;6,46;0,33;0,67;0,14;-2,02;-0,40;;9,35;0,98;;6.628.678.280,00
BXMT;29,78;8,33;12,66;1,09;0,20;0,00;83,04;40,51;6,18;5,83;-0,35;-0,06;5,13;;-0,20;;8,64;1,57;17,69;0,18;0,82;0,04;11,41;11,96;;27,23;2,35;;5.071.444.660,00
BXP;80,00;4,81;19,39;2,15;0,55;63,89;40,97;22,04;10,43;21,37;10,94;2,26;4,27;;-0,55;;11,11;2,83;6,18;0,25;0,74;0,13;2,52;0,12;;37,83;4,20;;12.775.445.397,00
