TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;138,00;0,63;30,84;7,28;3,74;54,55;24,29;19,09;24,25;25,27;1,02;0,31;5,89;19,05;-5,97;2,11;23,59;12,12;16,45;0,51;0,49;0,63;8,90;12,89;;18,97;4,47;;40.806.862.200,00
AA;39,16;1,02;-56,78;1,38;0,47;17,98;6,49;-0,99;8,64;10,38;1,74;0,28;0,56;3,11;-0,73;1,75;-2,42;-0,83;1,78;0,34;0,66;0,84;1,34;;;28,46;-0,69;;6.984.158.588,00
AACG;1,84;;-5,57;2,52;0,80;51,68;-31,49;-32,34;-5,72;-5,11;0,61;-0,27;1,80;-1,73;-0,93;0,23;-45,26;-14,39;-39,89;0,32;0,68;0,44;-13,28;;;0,73;-0,33;;57.733.496,00
AACQ;9,99;;-93,43;180,94;1,25;;;;-27,75;-27,74;0,01;-0,07;;2.094,26;-1,25;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQU;11,05;;-103,35;200,14;1,38;;;;-30,69;-27,74;0,01;-0,07;;2.316,47;-1,38;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQW;2,50;;-23,38;45,28;0,31;;;;-6,94;-27,74;0,01;-0,07;;524,09;-0,31;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AAL;14,01;;71,86;-1,57;0,14;57,93;4,39;0,26;4,25;16,21;11,97;;0,19;-1,47;-0,18;0,71;-2,19;0,20;7,00;-0,09;1,09;0,76;2,82;-37,02;;-8,90;0,19;;9.126.541.305,00
AAME;2,49;0,80;17,22;0,52;0,14;10,09;2,99;1,53;8,81;5,36;-3,45;-0,20;0,26;;-0,14;;3,01;0,82;4,79;0,27;0,73;0,53;3,74;10,18;;4,81;0,14;;50.714.328,00
AAN;9,89;4,68;-57,35;0,44;0,16;51,65;-0,22;-0,23;-62,21;-106,31;-44,10;0,31;0,13;-5,11;-0,30;0,94;-0,76;-0,28;-1,53;0,37;0,63;1,21;4,77;;;22,71;-0,17;;302.828.833,00
AAOI;2,14;;-0,93;0,34;0,15;15,09;-26,96;-29,80;-1,03;-2,92;-1,89;0,61;0,28;1,39;-0,28;1,32;-35,95;-16,26;-18,01;0,45;0,55;0,55;-10,24;;;6,37;-2,29;;62.002.648,00
AAON;92,75;0,59;49,42;8,85;6,09;26,73;14,01;11,29;39,83;40,35;0,52;0,12;5,58;24,37;-10,67;2,40;17,90;12,33;15,89;0,69;0,31;1,09;17,01;13,27;;10,48;1,88;;4.960.399.850,00
AAP;120,70;3,73;13,48;2,67;0,60;44,49;6,25;4,46;9,62;11,11;1,48;0,41;0,60;10,58;-1,20;1,13;19,81;4,42;14,56;0,22;0,78;0,99;3,54;1,09;;45,18;8,95;;7.154.347.660,00
AAPL;164,66;0,56;27,37;45,93;7,51;43,06;29,28;24,56;22,96;23,48;0,53;1,05;6,72;-306,17;-11,95;0,94;167,77;27,45;56,70;0,16;0,84;1,12;11,46;15,60;;3,59;6,02;;2.605.241.628.360,00
AAWW;102,48;;8,25;0,96;0,44;53,54;11,66;7,82;5,53;8,47;2,94;0,51;0,65;-63,29;-0,53;0,96;11,61;5,31;7,87;0,46;0,54;0,68;16,10;9,75;;107,04;12,43;;2.934.330.336,00
AB;34,13;8,64;14,17;;1,87;;;;;;;;;;-1,87;;;13,22;;0,00;0,00;0,00;;5,74;;0,00;2,41;;3.884.031.543,00
ABB;33,02;2,78;15,43;5,06;1,60;32,37;17,56;13,65;11,99;12,20;0,20;0,09;2,11;80,05;-2,99;1,04;32,76;10,36;24,67;0,32;0,68;0,76;3,17;2,26;;6,53;2,14;;61.474.823.202,00
ABBV;161,57;3,53;24,15;16,57;2,06;70,00;26,74;20,39;18,42;21,90;3,48;3,13;4,92;-265,94;-2,59;0,96;68,60;8,53;17,25;0,12;0,88;0,42;15,52;17,39;;9,75;6,69;;285.881.958.000,00
ABC;166,28;1,43;19,45;-188,80;0,58;3,47;0,99;0,72;14,11;15,77;1,66;;0,14;-8,30;-1,96;0,91;-970,89;2,99;34,70;0,00;1,00;4,18;9,27;36,05;;-0,88;8,55;;33.631.493.496,00
ABCB;34,40;1,74;6,89;0,75;0,10;0,00;41,57;29,41;4,87;3,08;-1,79;-0,27;2,03;;-0,10;;10,84;1,38;7,56;0,13;0,87;0,05;24,19;36,34;;46,08;4,99;;2.386.847.440,00
ABCL;7,24;;13,14;1,69;1,35;100,00;50,09;32,66;8,57;4,92;-3,65;-0,72;4,29;2,30;-4,04;8,67;12,85;10,29;13,18;0,80;0,20;0,32;;;;4,29;0,55;;2.082.848.088,00
ABEO;2,81;;-1,25;1,86;0,77;100,00;-2.755,30;-2.807,36;-1,28;0,07;1,35;-1,96;35,19;1,10;-4,48;6,83;-148,34;-61,82;-145,58;0,42;0,58;0,02;11,06;;;1,51;-2,24;;49.762.290,00
ABEV;2,84;4,37;15,93;2,56;1,65;49,32;23,08;17,72;12,23;11,32;-0,91;-0,19;2,82;35,62;-2,33;1,19;16,06;10,35;19,01;0,64;0,36;0,58;0,13;4,20;;1,11;0,18;;44.706.526.548,00
ABG;193,60;;4,21;1,45;0,52;20,09;9,59;6,46;2,84;4,94;2,10;1,07;0,27;4,79;-0,69;1,85;34,35;12,43;18,51;0,36;0,64;1,92;19,04;48,29;;133,88;45,99;;4.198.680.640,00
ABIO;1,97;;-2,86;0,68;0,66;;;;-2,86;1,42;4,28;-1,02;;0,68;-73,54;37,72;-23,82;-23,04;-23,82;0,97;0,03;0,00;;;;2,89;-0,69;;28.387.897,00
ABM;43,83;1,89;15,02;1,67;0,59;100,00;4,03;2,45;9,14;13,23;4,09;0,75;0,37;7,62;-0,89;1,30;11,11;3,92;7,93;0,35;0,65;1,60;7,44;127,27;;26,27;2,92;;2.897.425.980,00
ABMD;381,02;;64,40;11,16;10,13;81,32;31,76;24,84;50,36;47,95;-2,40;-0,53;16,00;18,50;-27,11;7,93;17,32;15,72;17,32;0,91;0,09;0,63;18,30;21,24;;34,15;5,92;;17.180.649.024,00
ABNB;109,69;;36,58;12,46;4,32;82,15;23,97;22,54;34,40;32,98;-1,42;-0,51;8,25;10,06;-58,84;1,86;34,05;11,80;15,55;0,35;0,65;0,52;26,81;;;8,81;3,00;;69.250.423.165,00
ABST;8,29;2,94;41,07;-10,14;3,35;87,94;14,58;10,16;28,61;25,52;-3,08;;4,17;-25,90;-9,93;0,84;-24,69;8,17;-24,75;-0,33;1,33;0,80;16,69;;;-0,82;0,20;;436.693.988,00
ABT;104,92;1,83;26,30;4,97;2,45;56,15;20,31;15,88;20,57;21,32;0,74;0,18;4,18;18,73;-3,71;1,63;18,90;9,31;14,01;0,49;0,51;0,59;9,77;70,80;;21,11;3,99;;182.345.315.304,00
ABTX;41,63;0,67;10,98;1,18;0,12;0,00;38,18;28,90;8,31;-11,75;-20,06;-2,84;3,17;;-0,12;;10,73;1,12;11,72;0,10;0,90;0,04;19,36;28,98;;35,34;3,79;;830.943.126,00
ABUS;2,87;;-6,72;3,41;2,39;100,00;-162,19;-178,01;-7,37;-5,05;2,32;-1,07;11,96;3,94;-10,54;4,60;-50,75;-35,54;-49,49;0,70;0,30;0,20;29,53;;;0,84;-0,43;;466.578.770,00
AC;36,33;0,55;-16,31;0,90;0,86;100,00;-401,34;-325,79;-13,24;-9,61;3,63;-0,25;53,14;;-0,86;;-5,49;-5,27;-8,45;0,96;0,03;0,02;-10,87;;;40,54;-2,23;;797.712.342,00
ACA;58,68;0,34;11,56;1,30;0,85;18,85;15,48;10,96;8,19;9,31;1,12;0,18;1,27;5,81;-1,14;2,33;11,25;7,36;10,12;0,65;0,35;0,67;8,93;22,34;;45,09;5,07;;2.842.547.220,00
ACAC;10,52;;522,67;-57,96;1,26;;;;251,48;250,27;-1,21;;;283,55;-1,27;2,30;-11,09;0,24;-11,09;-0,02;0,03;0,00;;;;-0,18;0,02;;113.419.276,00
ACACU;10,90;;541,55;-60,05;1,31;;;;260,57;250,27;-1,21;;;293,79;-1,32;2,30;-11,09;0,24;-11,09;-0,02;0,03;0,00;;;;-0,18;0,02;;113.419.276,00
ACACW;0,07;;3,48;-0,39;0,01;;;;1,67;250,27;-1,21;;;1,89;-0,01;2,30;-11,09;0,24;-11,09;-0,02;0,03;0,00;;;;-0,18;0,02;;113.419.276,00
ACAD;18,35;;-13,78;7,43;5,06;98,03;-41,27;-41,76;-13,95;-11,99;1,95;-1,04;5,76;7,79;-37,27;4,04;-53,94;-36,74;-53,94;0,68;0,32;0,88;32,87;;;2,47;-1,33;;2.976.924.170,00
ACB;0,65;;-0,16;0,42;0,26;9,59;-104,57;-776,01;-1,21;-0,12;1,10;-0,38;1,27;0,47;-0,83;5,13;-259,32;-158,40;-25,99;0,61;0,39;0,20;65,98;;;1,53;-3,98;;221.641.810,00
ACBI;32,34;;13,56;1,80;0,16;0,00;53,98;40,56;10,19;-17,34;-27,53;-4,88;5,50;;-0,16;;13,31;1,15;14,52;0,09;0,91;0,03;13,36;;;17,92;2,39;;656.653.998,00
ACCD;13,58;;-2,13;2,03;1,08;46,50;-129,30;-129,59;-2,14;-2,04;0,09;-0,09;2,76;3,96;-1,81;3,14;-95,44;-50,75;-60,30;0,53;0,47;0,39;;;;6,68;-6,37;;988.443.386,00
ACCO;5,03;5,96;-36,17;0,59;0,17;28,36;3,11;-0,68;7,89;23,33;15,44;1,15;0,25;1,63;-0,25;1,50;-1,63;-0,47;1,79;0,29;0,71;0,70;-0,01;;;8,53;-0,14;;477.434.522,00
ACEL;8,99;;10,51;4,36;0,90;30,82;12,00;7,64;6,69;9,13;2,43;1,59;0,80;3,72;-1,38;3,33;41,49;8,59;13,02;0,21;0,79;1,12;31,31;54,89;;2,06;0,86;;779.133.633,00
ACER;0,87;;-0,78;-1,22;1,75;;;;-0,78;-1,13;-0,35;;;-1,32;-2,51;0,19;-156,54;-225,71;509,85;-1,44;2,44;0,00;;;;-0,72;-1,12;;20.376.705,00
ACET;5,62;;-3,46;0,83;0,73;100,00;-278,95;-279,27;-3,46;0,23;3,70;-0,88;9,66;1,00;-3,47;13,25;-23,87;-21,10;-23,85;0,88;0,12;0,08;;;;6,81;-1,62;;241.407.100,00
ACEV;9,78;;-24,18;-1,71;2,06;;;;-24,18;-30,41;-6,23;;;-4,44;-2,06;0,00;-7,08;-8,52;12,68;-1,20;1,20;0,00;;;;-5,71;-0,40;;83.063.496,00
ACEVU;9,60;;-23,74;-1,68;2,02;;;;-23,74;-30,41;-6,23;;;-4,36;-2,02;0,00;-7,08;-8,52;12,68;-1,20;1,20;0,00;;;;-5,71;-0,40;;83.063.496,00
ACEVW;0,16;;-0,40;-0,03;0,03;;;;-0,40;-30,41;-6,23;;;-0,07;-0,03;0,00;-7,08;-8,52;12,68;-1,20;1,20;0,00;;;;-5,71;-0,40;;83.063.496,00
ACGL;68,94;;17,82;1,98;0,53;29,62;16,84;14,94;15,81;17,24;1,43;0,18;2,66;;-0,53;;11,12;2,99;8,84;0,27;0,73;0,20;11,31;21,12;;34,78;3,87;;25.590.286.710,00
ACGLO;22,97;5,93;5,94;0,66;0,18;29,62;16,84;14,94;5,27;17,24;1,43;0,18;0,89;;-0,18;;11,12;2,99;8,84;0,27;0,73;0,20;11,31;21,12;;34,78;3,87;;25.590.286.710,00
ACGLP;24,99;;6,46;0,72;0,19;29,62;16,84;14,94;5,73;17,24;1,43;0,18;0,96;;-0,19;;11,12;2,99;8,84;0,27;0,73;0,20;11,31;21,12;;34,78;3,87;;25.590.286.710,00
ACH;9,04;1,31;10,73;0,52;0,20;11,12;7,84;2,57;3,52;8,47;4,95;0,74;0,28;9,95;-0,28;1,08;4,88;1,86;7,76;0,38;0,62;0,73;27,84;;;17,28;0,84;;6.195.995.208,00
ACHC;72,76;;24,32;2,36;1,33;96,16;17,01;10,46;14,97;17,87;2,90;0,46;2,55;56,40;-1,48;1,30;9,71;5,48;8,33;0,56;0,42;0,52;-1,65;6,45;;30,80;2,99;;6.644.050.296,00
ACHV;7,06;;-2,99;15,25;4,22;;;;-3,12;-2,91;0,21;-1,03;;22,09;-47,93;1,27;-510,06;-141,30;-165,55;0,28;0,72;0,00;;;;0,46;-2,36;;126.588.624,00
ACI;21,05;34,82;6,61;2,57;0,39;28,36;3,49;2,27;4,29;6,02;1,73;1,03;0,15;11,05;-0,58;1,12;38,90;5,93;17,21;0,15;0,83;2,62;3,79;;;8,19;3,19;;11.276.853.375,00
ACIA;114,99;;71,00;7,39;5,88;48,37;11,97;12,55;74,48;67,54;-6,95;-0,69;8,91;9,83;-25,15;4,56;10,41;8,28;9,43;0,80;0,20;0,66;26,01;80,21;;15,56;1,62;;4.884.783.364,29
ACIU;2,25;;-2,61;0,96;0,88;100,00;-931,75;-936,40;-2,62;-0,60;2,03;-0,74;24,44;1,36;-3,14;10,85;-36,64;-33,88;-36,46;0,92;0,08;0,04;-27,19;;;2,35;-0,86;;188.145.900,00
