TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
CPLG11;10,70;0,081000;0,76;9,95;1,08;15.487.834,00;0,00;;;321.799.733,17;159,00;Ativa;32.345.220,00
CPOF11;108,50;0,850000;6,47;111,64;0,97;13.067.387,10;1,12;;;261.292.001,15;126,00;Ativa;2.340.492,00
CPSH11;9,93;0,100000;11,77;11,33;0,88;1.592.945,19;0,26;;;903.387.396,84;6.427,00;Ativa;79.699.818,00
CPTS11;7,60;0,072000;11,59;8,90;0,85;11.854.052,14;0,04;-12,07;-6,54;2.827.415.922,36;385.778,00;Ativa;317.828.140,00
CRFF11;80,00;0,620000;9,78;87,29;0,92;90.740,81;3,43;2,33;5,72;60.233.137,83;1.384,00;Ativa;690.040,00
CSMC11;0,00;15,155700;0,00;1.031,54;;;22,82;;;1.312.618.354,61;1,00;Ativa;1.272.483,00
CTEM11;7,12;;0,00;63,81;0,11;0,00;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
CTNP11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
CTXT11;7,27;0,010000;0,00;27,36;0,27;2.552,67;5,19;-23,80;-29,89;107.282.536,84;2.494,00;Passiva;3.921.434,00
CVBI11;87,15;0,780000;12,54;94,28;0,92;2.046.369,43;8,65;-6,61;-3,26;1.038.069.457,24;95.487,00;Ativa;11.010.228,00
CVPR11;0,00;0,100000;0,00;103,26;;;101,38;;;3.789.675,30;2,00;Ativa;36.699,00
CXAG11;72,87;0,690000;11,53;115,44;0,63;153.096,38;1,66;;;241.332.921,74;12.591,00;Ativa;2.090.621,00
CXCE11;40,35;0,415176;12,48;64,47;0,63;19.163,33;6,66;5,60;-10,42;110.429.083,91;3.328,00;Passiva;1.712.950,00
CXCI11;76,00;0,750000;12,29;89,17;0,85;117.058,05;4,48;;;183.484.940,24;5.342,00;Ativa;2.057.726,00
CXCO11;63,60;0,618900;13,35;101,72;0,63;413.775,48;0,72;0,89;-9,84;399.188.106,44;14.110,00;Passiva;3.924.500,00
CXRI11;73,93;0,590000;10,29;87,99;0,84;76.559,67;4,13;2,91;2,31;138.646.729,37;2.001,00;Ativa;1.575.760,00
CXTL11;222,47;1,703642;11,56;399,14;0,56;1.822,24;3,80;37,16;-16,53;21.392.528,84;704,00;Passiva;53.597,00
CYCR11;9,06;0,080000;13,91;9,50;0,95;303.870,43;113,72;-4,88;;155.041.776,73;16.772,00;Ativa;16.315.840,00
CYLD11;100,00;;0,00;117,57;0,85;0,00;10,93;;;146.010.114,97;105,00;Ativa;1.241.847,00
DAMA11;9,00;0,080000;4,44;9,78;0,92;69.223,14;4,76;;;45.192.656,70;629,00;;4.620.372,00
DAMT11B;11,45;0,042538;1,32;13,72;0,83;14,00;6,45;;59,16;243.954.885,38;553,00;Passiva;17.779.747,00
DEVA11;34,55;0,450000;18,03;99,42;0,35;750.258,19;2,19;-25,59;-28,87;1.396.404.224,68;104.206,00;Ativa;14.044.908,00
DLMT11;0,00;0,004741;0,00;0,59;;;7,81;-22,28;;7.746.116,93;9,00;Ativa;13.225.796,00
DMAC11;13,00;4,894618;0,00;63,81;0,20;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
DOMC11;439,00;;0,00;102,16;4,30;;0,33;;;249.650.343,81;1.098,00;Ativa;2.443.800,00
DOVL11B;1.200,69;6,324729;7,02;805,53;1,49;;5,16;9,15;;53.492.235,92;100,00;Ativa;66.406,00
DPRO11;6,19;0,055000;10,13;9,25;0,67;21.299,76;1,76;;;46.283.597,43;753,00;Ativa;5.003.220,00
DRIT11B;83,30;0,760000;17,06;128,83;0,65;1.547,00;30,57;24,71;-6,08;59.686.023,59;357,00;Ativa;463.277,00
DVFF11;7,14;0,070000;11,99;8,89;0,80;13.192,43;5,96;-1,18;-2,65;97.897.553,39;1.675,00;Ativa;11.009.500,00
DVLP11;131,21;;0,00;132,50;0,99;19.058,86;0,13;;;62.259.353,14;131,00;Ativa;469.874,00
DVLT11;100,00;;0,00;98,83;1,01;;21,47;;;24.383.375,43;11,00;;246.712,00
EAGL11;0,00;;0,00;;;;;;;;;;0,00
EDFO11B;229,98;1,746292;9,23;223,45;1,03;7.938,50;1,44;4,23;0,73;52.733.158,36;510,00;Passiva;236.000,00
EDGA11;18,60;0,060000;4,88;62,63;0,30;24.912,57;0,77;-15,00;-8,77;238.764.935,53;4.526,00;Passiva;3.812.055,00
EDGE11;0,00;;0,00;997,66;;;100,32;;;4.773.822,07;16,00;;4.785,00
EGDB11;1.031,37;;0,00;844,21;1,22;3.629,29;0,58;;;40.636.273,84;1.813,00;Ativa;48.135,00
EGYR11;3,50;;0,00;122,83;0,03;1.403,14;0,01;;-18,64;93.040.526,40;45,00;Passiva;757.468,00
ELDO11B;762,38;1,060000;16,29;1.615,59;0,47;;0,12;-3,81;;1.271.880.577,50;113,00;Passiva;787.256,00
EMET11;10,40;;0,00;10,46;0,99;4.718,10;1,16;;;52.275.139,11;38,00;Ativa;5.000.000,00
EQIR11;8,70;0,095000;13,29;9,77;0,89;186.699,29;7,05;;;106.630.483,07;11.719,00;Ativa;10.909.315,00
ERCR11;17.750,65;1.868,750000;10,53;29.961,75;0,59;0,00;1,08;;;71.189.116,17;10,00;Passiva;2.376,00
ERPA11;130,00;0,840000;7,25;141,91;0,92;86.328,86;1,12;;;71.087.909,39;417,00;Passiva;500.922,00
ESTQ11;0,00;;0,00;0,01;;;101,65;;;854.995,99;;Ativa;65.361.974,00
EURO11;227,95;1,880000;9,90;337,94;0,67;31.743,76;1,68;3,03;4,60;129.749.220,84;2.245,00;Passiva;383.936,00
EVBI11;9,35;0,075000;8,88;9,92;0,94;349.137,76;1,14;0,68;-1,12;413.956.765,37;1.321,00;Ativa;41.742.438,00
EXES11;9,60;0,110000;10,53;9,19;1,04;4.387,90;100,13;;;65.285.629,71;338,00;Ativa;7.105.444,00
FAED11;146,53;1,580000;12,59;219,84;0,67;62.009,67;1,82;3,30;1,62;152.212.123,01;4.533,00;Passiva;692.377,00
FAGL11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
FAMB11B;609,99;9,160000;0,00;2.153,27;0,28;47.041,93;2,17;-9,82;-16,16;263.857.300,72;2.348,00;Passiva;122.538,00
FAOE11;926,90;11,160900;2,28;63,81;14,53;0,00;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
FARU11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
FATN11;89,69;0,850000;11,37;102,68;0,87;531.766,33;9,19;1,97;0,86;352.450.994,95;18.765,00;Ativa;3.432.567,00
FCAS11;0,00;0,121915;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
FCFL11;111,50;0,860000;9,14;122,88;0,91;211.655,10;0,73;1,30;2,24;426.902.767,71;3.959,00;Ativa;3.474.010,00
FGPM11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
FIGS11;51,13;0,430000;10,21;81,32;0,63;115.125,48;0,96;6,27;-2,07;231.771.787,32;13.467,00;Passiva;2.850.000,00
FIIB11;496,90;3,750000;8,60;472,30;1,05;227.489,86;1,23;1,73;2,61;323.526.947,54;15.862,00;Passiva;685.000,00
FIIC11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
FIIP11B;164,31;1,440000;10,52;201,09;0,82;79.357,24;1,61;3,34;-1,84;186.441.561,47;7.344,00;Passiva;927.162,00
FINF11;0,00;0,253985;0,00;39,56;;;2,88;3,74;;32.445.377,18;4,00;Ativa;820.112,00
FISC11;75,00;0,470000;6,07;120,57;0,62;1.141,00;0,76;23,74;;204.973.743,83;183,00;Ativa;1.699.996,00
FISD11;149,33;6,526269;0,00;59,71;2,50;0,00;3,34;;;64.040.555,01;23,00;Ativa;1.072.588,00
FIVN11;3,00;;0,00;6,91;0,43;1.970,33;0,00;;7,72;65.046.648,69;3.630,00;Passiva;9.412.630,00
FLCR11;97,40;1,150000;13,79;94,46;1,03;100.172,62;6,77;-6,70;0,51;59.850.291,08;3.255,00;Ativa;633.604,00
FLFL11;0,00;0,180000;0,00;142,87;;;4,39;;;493.513.741,02;1,00;Ativa;3.454.262,00
FLMA11;138,00;1,010000;8,62;217,40;0,63;70.665,38;1,00;9,00;3,46;300.153.023,92;13.437,00;Ativa;1.380.670,00
FLNR11;1.273,88;;0,00;1.230,75;1,04;0,00;0,71;;;156.128.750,76;125,00;Passiva;126.856,00
FLRP11;1.997,95;13,000000;8,18;2.289,46;0,87;22.718,24;1,29;14,65;16,21;164.841.225,09;805,00;Passiva;72.000,00
FMOF11;42,50;0,500000;2,26;117,08;0,36;896,10;1,63;8,89;-14,29;59.479.932,62;259,00;Passiva;508.008,00
FOFT11;123,00;1,900000;0,00;7,00;17,57;;2,33;-47,71;;250.509.603,82;11.454,00;Ativa;35.769.919,00
FPAB11;230,00;1,000000;4,80;341,56;0,67;189.075,62;5,07;-15,09;6,13;256.169.993,13;815,00;;750.000,00
FPNG11;230,00;0,500000;0,99;172,90;1,33;279,24;0,94;-0,70;;402.737.995,01;113,00;Ativa;2.329.292,00
FRHY11;0,00;1,030000;0,00;18,17;;;100,66;;;2.370.724,97;7,00;Ativa;130.500,00
FTCE11B;2.900,89;32,843071;3,17;2.825,58;1,03;;1,69;;;3.165.541.028,99;126,00;Ativa;1.120.314,00
FVBI11;94,97;0,369573;0,00;63,81;1,49;;3,50;142,93;;118.155.565,38;8.102,00;;1.851.786,00
FVPQ11;60,31;0,410000;13,51;191,64;0,31;80.752,14;1,35;-2,86;-18,98;536.609.620,15;4.214,00;Passiva;2.800.149,00
GAME11;8,82;0,090000;12,59;9,69;0,91;145.192,33;0,46;;;210.271.233,11;24.714,00;Ativa;21.697.677,00
GARE11;8,97;0,090000;11,53;9,20;0,98;6.176.959,10;0,76;1,56;-4,41;1.157.499.885,06;242.860,00;Ativa;125.866.045,00
GCDL11;101,37;;0,00;75,43;1,34;2.594,25;100,28;;;4.400.005,97;646,00;Ativa;58.330,00
GCFF11;69,30;0,750000;0,00;63,81;1,09;;3,50;;-3,66;118.155.565,38;8.102,00;;1.851.786,00
GCOI11;98,99;0,805870;0,00;95,75;1,03;0,00;9,35;;;10.820.297,60;354,00;Ativa;113.000,00
GCRI11;64,75;0,870000;16,79;89,88;0,72;217.711,81;1,45;-11,23;-12,10;130.668.851,60;4.494,00;Ativa;1.453.859,00
GESE11B;1.520,00;14,973763;78,65;63,81;23,82;;3,50;118,15;;118.155.565,38;8.102,00;;1.851.786,00
GGRC11;10,28;0,100000;10,70;11,33;0,91;1.569.031,81;4,24;1,34;-3,05;1.198.722.432,40;132.517,00;Ativa;105.802.729,00
GLOG11;58,53;0,500000;11,14;108,60;0,54;33.578,67;1,57;-10,32;-9,93;81.447.634,04;2.482,00;Ativa;750.000,00
GLPL11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
GRLV11;104,51;0,170000;0,00;63,81;1,64;;3,50;135,25;;118.155.565,38;8.102,00;;1.851.786,00
GRUL11;9,46;;0,00;9,58;0,99;;1,73;;;236.584.444,95;3.638,00;Ativa;24.700.000,00
GSFI11;7,68;;0,00;13,65;0,56;238.795,38;0,61;;19,86;1.227.941.752,02;7.466,00;Ativa;89.927.608,00
GTLG11;63,99;0,840000;0,00;63,81;1,00;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
GTWR11;75,65;0,790000;12,53;101,40;0,75;1.249.802,19;1,58;2,75;-3,27;1.216.799.173,79;43.187,00;Ativa;12.000.000,00
GURB11;108,00;0,700000;1,94;115,51;0,94;5.000.076,00;4,36;;;131.121.732,66;1,00;Ativa;1.135.160,00
GVBI11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
GZIT11;47,30;0,780000;15,21;95,06;0,50;1.096.775,76;1,36;;;2.076.235.385,72;5.569,00;Ativa;21.841.231,00
HAAA11;36,13;0,080000;6,67;74,85;0,48;568,86;0,39;-28,45;-27,14;258.592.266,38;257,00;Ativa;3.455.000,00
HABT11;81,13;1,000000;15,11;95,85;0,85;1.228.387,95;4,58;-7,08;-9,38;778.960.899,50;70.901,00;Ativa;8.126.783,00
HBCR11;136,00;1,015195;7,23;140,55;0,97;6.149.129,57;14,11;0,04;9,05;224.877.595,66;38,00;Ativa;1.600.000,00
HBTT11;1.055,00;16,580000;0,00;63,81;16,53;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
HCHG11;67,20;0,850000;12,77;96,08;0,70;118.835,67;8,66;-5,60;-8,60;115.295.340,15;824,00;Ativa;1.200.000,00
HCPR11;0,00;;0,00;63,81;;;3,50;;;118.155.565,38;8.102,00;;1.851.786,00
HCRI11;272,40;2,645901;11,97;321,40;0,85;37.243,38;2,07;-2,72;-10,91;64.279.189,22;3.156,00;Passiva;200.000,00
HCST11;49,65;;0,00;76,88;0,65;7,62;0,00;;;40.841.332,78;61,00;Ativa;531.226,00
HCTR11;28,60;0,390000;15,55;111,38;0,26;875.465,81;0,58;-36,86;-37,43;2.459.765.584,63;160.564,00;Ativa;22.084.202,00
HDEL11;116,00;10,100000;18,71;80,46;1,44;5,52;2,69;;;67.586.642,09;114,00;Passiva;840.000,00
HDOF11;100,00;;0,00;96,76;1,03;0,00;0,14;;;198.907.670,04;113,00;Ativa;2.055.675,00
HFOF11;62,91;0,600000;11,97;76,87;0,82;1.521.635,76;1,77;1,22;-7,92;1.771.506.849,16;74.430,00;Ativa;23.044.389,00
HGBL11;10,33;0,150000;12,58;9,94;1,04;96.894,67;3,89;;;121.646.659,17;1.518,00;Ativa;12.233.472,00
HGBS11;201,38;1,600000;10,58;226,16;0,89;4.354.459,10;1,35;14,20;5,49;2.879.009.301,54;127.060,00;Ativa;12.729.800,00
HGCR11;100,25;0,950000;11,52;100,50;1,00;2.975.778,57;3,58;-4,55;-0,22;1.549.472.112,41;101.106,00;Ativa;15.418.106,00
