TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
XBXO11;0,00;;0,00;96,67;;;0,00;;;294.122.260,42;1,00;Ativa;3.042.600,00
ESTQ11;0,00;;0,00;0,12;;;51,69;;;7.968.473,37;5,00;Ativa;65.361.974,00
BLUR11;104,75;1,030000;2,95;104,58;1,00;1.778,40;3,50;;;9.412.123,51;72,00;Ativa;90.000,00
HRDF11;1,21;6,800000;0,00;1,30;0,93;432,96;46,05;;;9.859.180,08;1.295,00;Ativa;7.587.125,00
RBRI11;1.050,00;35,620000;3,39;1.263,95;0,83;5.250,00;1,41;;;141.529.191,41;83,00;--;111.974,00
XPSF11;7,04;0,070000;11,70;8,67;0,81;619.612,30;4,94;;;375.228.449,53;24.411,00;Ativa;43.302.140,00
RBCB11;19,00;0,300000;0,00;0,00;;;;-15,04;-26,88;0,00;462,00;Ativa;53.100,00
SFRO11;0,00;;0,00;5,93;;;102,53;;;5.191.438,53;20,00;Passiva;875.758,00
RBED11;116,33;1,180000;11,30;141,78;0,82;201.191,52;3,30;4,24;-11,89;286.633.457,39;12.415,00;Ativa;2.021.621,00
KNRE11;0,91;0,001510;4,61;1,23;0,74;7.641,78;22,21;;-48,26;22.807.147,50;5.938,00;Ativa;18.547.161,00
REIT11;480,00;2,063629;7,34;486,27;0,99;960,00;41,23;;;12.784.645,53;62,00;Ativa;26.291,00
KNRI11;130,88;0,840000;7,30;157,13;0,83;2.707.176,09;2,64;3,91;-5,07;3.795.886.422,30;234.264,00;Ativa;24.157.121,00
CRFF11;66,22;0,630000;8,81;86,70;0,76;21.184,96;2,08;-0,29;-11,30;59.827.386,69;1.781,00;Ativa;690.040,00
OURE11;78,24;1,100000;14,61;92,22;0,85;133.644,35;5,89;16,48;-6,60;99.331.744,57;4.961,00;Ativa;1.077.087,00
PRTS11;117,70;0,054870;0,05;0,06;1.961,67;;103,36;;;3.111.607,44;11,00;Ativa;55.727.500,00
GCFF11;70,73;0,770000;12,30;86,15;0,82;41.869,78;9,58;;;29.171.402,16;2.026,00;Ativa;338.598,00
FPNG11;65,00;0,590000;10,82;168,99;0,38;598,50;2,02;7,43;;172.765.721,94;84,00;Ativa;1.022.344,00
SFND11;83,07;4,250000;5,12;9,61;8,64;;22,20;116,69;;9.431.204,11;54,00;Passiva;981.472,00
JSAF11;81,20;0,930000;8,53;97,48;0,83;235.066,43;6,75;;;153.333.807,55;2.023,00;Ativa;1.573.047,00
CFHI11;0,00;36,511390;0,00;1.006,06;;;17,03;;;94.770.941,82;53,00;Ativa;94.200,00
EDGA11;18,13;0,160790;8,74;66,19;0,27;38.942,96;0,94;-9,24;-29,08;252.333.209,57;6.463,00;Passiva;3.812.055,00
SNCI11;103,40;1,400000;10,90;99,24;1,04;1.541.475,65;16,65;;;282.510.848,56;32.267,00;Ativa;2.846.864,00
MORC11;97,20;1,500000;15,12;99,77;0,97;416.266,17;5,51;;;128.890.954,58;2.100,00;Ativa;1.291.942,00
ITIT11;71,67;0,530000;8,87;78,80;0,91;74.956,39;1,00;;;70.959.417,68;5.272,00;Passiva;900.494,00
JPPA11;104,51;2,040000;15,92;106,57;0,98;437.005,91;1,89;26,99;;64.361.837,77;2.192,00;Ativa;603.964,00
XPCI11;93,44;1,050000;13,37;96,81;0,96;3.626.412,70;11,52;;;842.397.396,03;59.228,00;Ativa;8.701.552,00
RBHY11;98,34;1,540000;16,07;98,11;1,00;102.923,22;8,34;;;185.762.734,80;2.876,00;Ativa;1.893.505,00
DEVA11;100,10;1,600000;16,04;98,06;1,02;3.518.509,52;3,95;;;1.363.604.754,65;103.755,00;Ativa;13.905.815,00
MFAI11;63,57;0,420000;13,83;75,22;0,85;37.932,43;1,09;;;23.120.336,18;3.826,00;Ativa;307.380,00
LASC11;92,00;0,630000;7,79;112,26;0,82;492.048,64;0,79;;;282.692.671,94;179,00;Ativa;2.518.195,00
DLMT11;0,00;0,006223;0,00;0,68;;;1,57;;;8.994.665,46;9,00;Ativa;13.225.796,00
VIDS11;0,00;;0,00;910,03;;;10,43;;;53.924.989,25;199,00;Ativa;59.256,00
BICR11;99,00;0,610000;7,53;100,17;0,99;4.209,22;28,67;;;50.085.080,06;554,00;Ativa;500.000,00
SBCL11;0,00;;0,00;906,26;;;143,88;;;27.187.799,59;2,00;Ativa;30.000,00
RNDP11;302,00;3,580000;16,02;470,19;0,64;26.924,09;19,51;-1,89;-31,19;50.536.041,45;982,00;Ativa;107.481,00
MATV11;99,96;1,400000;9,70;96,62;1,03;71.388,39;18,07;;;33.553.916,23;217,00;Ativa;347.280,00
EDFO11B;204,26;1,653694;8,63;191,90;1,06;3.698,55;1,66;-2,03;-13,36;45.287.767,37;540,00;Passiva;236.000,00
RECT11;57,74;0,501800;10,80;96,48;0,60;614.457,65;0,16;-15,29;-16,70;789.124.446,38;78.347,00;Ativa;8.179.347,00
DPRO11;0,00;;0,00;98,31;;;5,89;;;18.925.581,05;59,00;Ativa;192.500,00
BRIM11;1.018,00;48,000000;14,14;1.008,65;1,01;1.018,00;4,68;;;125.210.599,54;198,00;Ativa;124.137,00
RCFA11;3,84;;0,00;22,20;0,17;4.251,73;0,05;;;12.965.056,45;280,00;Passiva;583.926,00
DOMC11;439,00;;0,00;108,58;4,04;;0,35;;-0,74;265.344.746,54;1.135,00;Ativa;2.443.800,00
HDOF11;0,00;;0,00;98,93;;;3,78;;;153.365.588,89;108,00;Ativa;1.550.169,00
VLJS11;1.141,14;28,819221;2,53;1.108,11;1,03;;5,76;;;28.886.978,40;9,00;Passiva;26.068,00
RBLG11;86,95;0,800000;10,55;104,58;0,83;11.099,19;1,24;;;66.950.881,15;156,00;Ativa;640.199,00
HFOF11;68,80;0,600000;10,47;83,30;0,83;1.000.851,17;2,23;-8,70;-12,92;1.914.881.099,42;64.434,00;Ativa;22.987.007,00
GESE11B;1.520,00;13,959693;9,41;1.664,24;0,91;;1,02;;;86.540.717,02;55,00;Passiva;52.000,00
RMAI11;34,97;0,260000;8,89;108,58;0,32;11.137,17;0,35;;;265.344.746,54;1.135,00;Ativa;2.443.800,00
CNES11;33,93;0,093710;3,81;87,31;0,39;15.210,05;5,53;-23,52;-25,96;257.492.273,62;2.072,00;Passiva;2.949.248,00
BCIA11;81,95;0,740000;9,82;104,73;0,78;319.562,74;0,31;-18,53;-12,48;389.494.590,19;14.303,00;Ativa;3.719.038,00
FRHY11;0,00;1,370000;0,00;99,99;;;1,98;;;13.049.201,20;7,00;Ativa;130.500,00
PQDP11;1.980,02;21,521254;8,56;3.315,06;0,60;212.236,70;1,95;-0,36;-14,89;813.890.736,30;4.000,00;Passiva;245.513,00
ITIP11;82,84;1,080000;13,54;87,54;0,95;81.624,78;2,53;;;65.492.720,72;2.460,00;Passiva;748.151,00
PVBI11;91,10;0,560000;7,41;98,84;0,92;3.247.362,17;0,87;;;992.295.220,85;67.685,00;Ativa;10.039.493,00
PATL11;74,23;0,580000;9,29;98,02;0,76;1.448.756,17;0,83;;;489.268.515,89;19.809,00;Ativa;4.991.535,00
RPRI11;0,00;1,088000;0,00;102,48;;;36,22;;;141.020.256,38;1.379,00;Ativa;1.376.039,00
JASC11;0,00;;0,00;116,70;;;7,09;;;212.433.357,67;30,00;Ativa;1.820.287,00
FTCE11B;2.950,01;98,303411;8,90;2.785,45;1,06;;3,28;;;2.606.845.076,01;57,00;Ativa;935.878,00
RBCO11;39,39;0,350000;11,55;85,18;0,46;221.276,57;1,18;-12,16;;321.898.927,30;7.657,00;Ativa;3.779.001,00
CXRI11;63,50;0,640000;9,53;84,36;0,75;43.414,96;2,22;-27,33;-60,81;132.926.744,20;2.697,00;Ativa;1.575.760,00
CPFF11;68,91;0,620000;11,29;77,25;0,89;999.284,04;5,71;;;421.015.324,55;15.837,00;Ativa;5.449.778,00
FINF11;0,00;0,262952;0,00;51,60;;;2,14;19,67;;42.320.006,33;4,00;Ativa;820.112,00
MGFF11;60,45;0,600000;10,85;75,94;0,80;973.651,61;1,28;-7,74;-16,01;687.311.836,26;49.740,00;Ativa;9.050.620,00
RECX11;76,53;1,000000;14,30;85,50;0,90;16.887,14;0,14;;;18.666.390,39;547,00;Ativa;218.313,00
GCRI11;97,55;1,550000;15,11;98,19;0,99;242.212,61;0,91;;;98.222.204,55;2.970,00;Ativa;1.000.320,00
APTO11;9,73;0,130000;7,21;9,67;1,01;8.952,22;23,37;;;38.808.751,87;1.181,00;Ativa;4.012.857,00
BIME11;9,50;0,150000;7,79;9,46;1,00;127.345,87;2,06;;;55.313.386,31;1.760,00;Ativa;5.845.602,00
MXRF11;9,58;0,100000;11,37;10,16;0,94;5.565.320,09;4,16;2,91;-5,79;2.296.328.737,28;538.039,00;Ativa;226.039.663,00
BBPO11;79,28;0,890000;13,53;95,04;0,83;1.249.668,30;4,65;-5,45;-18,71;1.512.931.778,94;67.814,00;Passiva;15.919.690,00
TJKB11;0,00;2,290000;0,00;268,36;;;0,08;;;201.273.498,45;51,00;Ativa;750.000,00
HUSC11;102,98;1,000000;8,37;142,94;0,72;4.007,45;1,29;;-13,25;113.579.867,97;751,00;Passiva;794.613,00
PNPR11;100,00;;0,00;95,83;1,04;767.325,00;1,00;;;56.404.023,12;19,00;Ativa;588.583,00
KNHY11;100,95;1,280000;16,02;97,87;1,03;2.524.824,48;14,28;29,14;-7,92;1.809.753.635,54;14.041,00;Ativa;18.490.843,00
VSEC11;70,00;0,400000;8,26;98,30;0,71;4.452,00;56,45;;;6.166.737,86;65,00;Ativa;62.735,00
BREV11;94,00;0,540000;7,11;109,89;0,86;172,00;0,87;;;106.285.979,32;125,00;Ativa;967.201,00
BLCA11;95,00;0,505000;3,24;90,91;1,05;2.815,00;5,36;;;145.454.389,59;100,00;Ativa;1.600.000,00
LLAO11;0,00;;0,00;100,17;;;49,42;;;36.177.130,60;78,00;Ativa;361.140,00
BTWR11;105,49;0,460000;3,69;108,40;0,97;340.669,20;2,92;;;87.721.884,92;63,00;Passiva;809.269,00
MBRF11;540,00;10,000000;19,22;1.118,74;0,49;101.061,39;4,43;1,03;-24,72;113.735.279,34;2.931,00;Passiva;101.664,00
RCFF11;98,19;0,826884;2,88;94,11;1,04;343,14;11,72;;;30.417.109,03;79,00;Ativa;323.200,00
VGHF11;9,77;0,130000;17,50;9,36;1,04;3.304.711,83;0,13;;;608.979.159,27;82.899,00;Ativa;65.073.729,00
WPLZ11;70,99;0,400000;4,18;102,71;0,69;13.834,26;1,70;-8,18;-7,71;104.841.901,37;1.849,00;Passiva;1.020.747,00
MOFF11;0,00;;0,00;834,93;;;0,52;;;168.317.447,50;3,00;Ativa;201.595,00
KFOF11;75,88;0,700000;9,79;95,25;0,80;595.238,83;0,89;4,09;-11,68;431.804.707,84;8.201,00;Ativa;4.533.315,00
LOFT11B;29,90;0,201705;0,00;34,48;0,87;;55,62;;;67.662.706,80;1,00;Ativa;1.962.500,00
TELD11;0,00;;0,00;98,11;;;1,13;;;9.688.242,07;2,00;Ativa;98.747,00
VGIP11;98,11;1,750000;16,24;92,91;1,06;3.597.896,96;20,03;;;1.095.538.563,59;68.901,00;Ativa;11.790.838,00
HGCR11;103,97;1,200000;11,67;102,56;1,01;2.141.782,74;12,45;16,86;-4,21;1.504.251.061,11;63.377,00;Ativa;14.666.944,00
URPR11;107,66;1,850000;19,70;104,01;1,03;4.744.333,74;59,49;;;574.027.635,81;59.368,00;Ativa;5.518.728,00
HUCG11;102,67;0,910000;1,61;101,78;1,01;1.206,80;82,58;;;114.200.798,98;120,00;Passiva;1.122.000,00
SNFF11;88,97;1,300000;9,30;90,86;0,97;651.444,30;1,74;;;227.160.067,18;31.003,00;Ativa;2.500.000,00
TOUR11;8,80;0,242328;1.271,17;0,00;;340.762,05;;;;0,00;0,00;Ativa;0,00
RNGO11;46,50;0,450000;9,40;87,68;0,53;115.520,70;2,04;-8,24;-17,13;234.619.574,18;13.466,00;Passiva;2.676.000,00
GALG11;90,60;0,800000;10,99;101,62;0,89;510.064,17;0,16;;;584.193.098,84;8.271,00;Ativa;5.748.530,00
CEOC11;59,29;0,493495;9,49;90,19;0,66;66.928,78;2,07;-5,52;-11,31;163.765.121,71;5.425,00;Passiva;1.815.696,00
BBFO11;70,00;0,880000;12,16;85,38;0,82;262.345,78;1,78;;;341.845.140,55;4.310,00;Passiva;4.003.900,00
HTMX11;85,50;0,712391;0,00;130,06;0,66;196.948,39;2,87;8,60;-21,28;163.487.707,17;22.348,00;Ativa;1.257.022,00
MGCR11;85,50;1,150000;13,15;94,26;0,91;254.108,91;9,65;;;134.065.980,48;2.566,00;Ativa;1.422.304,00
SRVD11;8,38;0,200000;5,05;0,75;11,17;291,15;2,20;;;71.878.054,17;85,00;Ativa;96.286.020,00
EGYR11;1,70;;0,00;12,45;0,14;22.856,52;0,00;;;93.360.329,35;26,00;Passiva;7.495.898,00
BLMO11;24.785,85;10,270000;0,33;29.350,90;0,84;99.143,00;1,66;;;111.445.352,74;94,00;Ativa;3.797,00
HGRS11;0,00;;0,00;89,39;;;11,86;;;106.768.714,01;6,00;Ativa;1.194.352,00
HGIC11;109,00;1,190000;10,99;113,93;0,96;64.884,50;18,83;;;31.666.498,37;303,00;Ativa;277.951,00
VINO11;44,60;0,340000;11,90;54,21;0,82;1.297.942,83;5,16;;;898.058.411,59;112.402,00;Ativa;16.565.259,00
ROOF11;854,00;;0,00;878,89;0,97;69.414,67;8,16;;;68.109.551,60;67,00;Ativa;77.495,00
FIIP11B;152,01;1,290000;10,18;200,65;0,76;63.186,22;2,02;-13,12;-8,67;186.038.544,78;8.434,00;Passiva;927.162,00
GGRC11;108,25;0,940000;9,46;130,44;0,83;964.969,96;1,69;6,00;-9,24;1.012.027.467,97;94.956,00;Ativa;7.758.429,00
RBGS11;28,45;0,176600;3,12;90,78;0,31;49.400,90;0,52;4,91;-12,32;97.865.283,71;2.808,00;Passiva;1.078.000,00
CXCI11;79,68;0,800000;3,20;97,27;0,82;124.047,70;34,98;;;200.163.185,04;5.946,00;Ativa;2.057.726,00
CXTL11;297,12;0,478929;1,97;690,63;0,43;7.951,64;0,43;15,30;-8,75;37.015.785,16;650,00;Passiva;53.597,00
IBCR11;92,18;1,320000;16,93;98,79;0,93;131.281,96;15,10;;;94.683.641,74;3.270,00;Ativa;958.423,00
VIUR11;7,05;0,072000;11,86;9,51;0,74;190.914,78;11,56;;;256.297.429,41;4.432,00;Ativa;26.946.220,00
RBRL11;84,85;0,650000;9,91;107,27;0,79;547.060,78;2,41;;;717.331.281,51;8.895,00;Ativa;6.687.035,00
CARE11;4,18;0,008385;0,61;8,21;0,50;61.530,39;0,61;;-19,88;293.685.366,89;9.439,00;Ativa;35.769.919,00
BZLI11;17,39;;0,00;10,67;1,63;927,71;0,07;;7,24;431.325.803,06;323,00;Ativa;40.424.207,00
MTOF11;0,00;;0,00;99,01;;;0,97;;;185.766.708,37;3,00;Ativa;1.876.157,00
FIVN11;2,12;;0,00;6,97;0,30;18.147,78;0,05;;-20,94;65.644.632,79;3.411,00;Passiva;9.412.630,00
CJFI11;0,00;;0,00;2,25;;;0,36;;;116.633.422,54;1,00;Ativa;51.879.055,00
XPIN11;72,60;0,610000;10,34;108,75;0,67;540.386,30;10,30;-2,85;-14,99;777.640.109,45;49.393,00;Ativa;7.150.422,00
CPTS11;91,39;1,120000;13,81;91,64;1,00;6.675.416,22;2,05;16,26;-4,90;2.912.457.097,94;169.448,00;Ativa;31.782.814,00
TRXB11;125,25;0,860000;8,06;98,21;1,28;956.726,91;8,80;;;268.160.428,31;178,00;Passiva;2.730.511,00
TORM13;142,00;10,562960;24,49;0,00;;2.317,56;;;;0,00;0,00;Ativa;0,00
LIFE11;0,00;0,149300;0,00;10,01;;;3,33;;;22.016.804,13;3,00;Ativa;2.200.000,00
NPAR11;12,82;1,196695;0,00;14,07;0,91;3.347,73;100,00;;;1.682.250,84;772,00;Ativa;119.589,00
VILG11;94,70;0,710000;8,50;113,51;0,84;2.001.873,00;0,98;1,31;-5,65;1.702.339.010,34;147.533,00;Ativa;14.997.396,00
RZTR11;99,16;1,250000;13,80;98,20;1,01;3.333.816,74;1,51;;;1.077.574.252,11;53.765,00;Ativa;11.048.018,00
TFOF11;138,00;2,370000;0,00;121,20;1,14;;13,36;29,98;-0,83;103.080.374,68;3.278,00;Ativa;850.530,00
BLMR11;7,08;0,075000;11,94;8,29;0,85;473.630,48;3,56;;;211.636.911,87;11.386,00;Ativa;25.541.630,00
ZIFI11;1.148,99;3,304958;0,71;1.210,82;0,95;5.659,17;0,37;;;25.154.716,55;37,00;Ativa;20.775,00
FPAB11;195,00;1,600000;8,61;410,02;0,48;21.499,29;1,55;-9,09;-18,12;307.513.373,89;915,00;Passiva;750.000,00
VTRT11;0,00;0,107508;0,00;100,80;;;20,14;;;1.030.654.046,20;499,00;Ativa;10.224.963,00
CXCO11;75,37;0,738700;10,74;96,52;0,78;228.263,48;1,36;;;378.773.190,18;13.149,00;Ativa;3.924.500,00
FATN11;97,89;0,830000;9,12;100,76;0,97;21.698,26;4,95;;;99.202.137,70;401,00;Ativa;984.500,00
HOSI11;68,86;0,220000;7,32;92,01;0,74;31.325,96;0,84;;;52.763.160,86;1.947,00;Ativa;573.450,00
SALI11;0,00;;0,00;101,26;;;3,79;;;8.056.380,18;1,00;Passiva;79.565,00
KCRE11;100,50;1,650000;1,63;100,38;1,01;284.212,11;24,42;;;342.769.152,60;3.254,00;Ativa;3.414.800,00
HAAA11;93,99;0,640000;6,98;92,75;1,01;1.434,77;1,25;;;320.439.330,78;144,00;Ativa;3.455.000,00
VLIQ11;0,00;;0,00;60,37;;;54,20;;;19.973.729,87;309,00;Ativa;330.882,00
GSFI11;4,50;;0,00;13,24;0,34;113.755,30;4,55;;8,74;995.889.943,51;7.681,00;Ativa;75.198.136,00
JCDA11;0,00;;0,00;10,83;;;1,91;;;136.420.031,45;49,00;Ativa;12.594.791,00
VISC11;100,40;0,700000;7,77;115,15;0,87;2.000.786,22;1,95;4,88;-2,26;2.037.764.034,54;208.938,00;Ativa;17.696.234,00
GTWR11;70,73;0,740000;12,06;97,89;0,72;603.894,74;0,68;1,54;-11,43;1.174.713.672,72;24.916,00;Ativa;12.000.000,00
BLMC11;89,90;1,250000;14,22;98,71;0,91;32.360,52;2,33;;;39.435.427,90;176,00;Ativa;399.500,00
DAMT11B;0,95;;0,00;0,60;1,58;8.719,61;0,05;;;81.039.211,94;680,00;Passiva;136.021.811,00
EVBI11;98,70;0,750000;8,77;98,35;1,00;51.473,06;19,82;;;137.475.328,40;243,00;Ativa;1.397.770,00
PRSV11;110,11;1,620000;0,00;241,98;0,46;5.902,35;8,81;28,92;-37,73;47.185.757,76;1.102,00;Passiva;195.000,00
MMVE11;130,00;;0,00;99,63;1,30;506.220,00;3,32;;;46.328.899,41;12,00;Ativa;465.000,00
JTPR11;2.517,00;1,630372;0,00;101,02;24,92;;7,08;;;21.687.363,94;8,00;Ativa;214.674,00
SJAU11;114,99;;0,00;102,61;1,12;344,00;0,05;;;813.936.282,59;127,00;Passiva;7.932.248,00
SEED11;100,00;1,040000;9,82;102,23;0,98;866.112,14;2,09;;;167.661.581,67;91,00;Ativa;1.640.000,00
PABY11;8,30;;0,00;-13,01;;986,32;;;-30,76;-9.870.075,03;455,00;Passiva;758.400,00
EQIR11;94,00;1,100000;7,99;101,86;0,92;15.117,13;4,85;;;51.186.780,94;161,00;Ativa;502.500,00
NVHO11;11,00;0,076191;8,45;12,71;0,87;1.856,17;1,18;6,50;-28,02;527.581.196,04;2.327,00;Ativa;41.494.533,00
HGLG11;161,17;3,300000;9,96;149,29;1,08;5.937.835,74;15,83;19,95;1,73;3.501.807.619,41;311.356,00;Ativa;23.456.675,00
PRZS11;0,00;;0,00;107,12;;;0,23;;;58.169.057,08;20,00;Ativa;543.034,00
BRCR11;60,07;0,470000;9,61;101,62;0,59;1.714.054,91;1,06;-0,60;-15,04;2.706.988.503,88;140.193,00;Ativa;26.638.202,00
TRXF11;97,85;1,050000;9,87;97,75;1,00;1.622.957,30;1,87;;;708.147.194,50;44.062,00;Ativa;7.244.808,00
MGIM11;101,50;0,176173;13,69;98,41;1,03;5.538,90;101,04;;;24.337.124,08;75,00;Ativa;247.300,00
VPSI11;0,00;0,161680;0,00;18,28;;;1,09;11,12;;147.568.919,60;53,00;Passiva;8.071.897,00
BPLC11;0,00;12,233807;0,00;10.119,07;;;5,72;;;323.810.125,76;114,00;Passiva;32.000,00
VXXV11;885,00;10,760000;0,00;771,53;1,15;1.877.649,14;0,86;;;136.389.337,47;14,00;Ativa;176.778,00
HGRU11;117,60;1,200000;8,11;119,05;0,99;4.015.334,26;4,72;5,09;1,93;2.191.214.311,59;165.214,00;Ativa;18.406.458,00
QAMI11;90,50;1,350000;16,99;90,89;1,00;66.026,39;3,72;;;72.836.317,55;1.164,00;Ativa;801.398,00
TSNC11;0,00;37,557458;0,00;5.524,15;;;3,33;0,80;;100.059.015,53;66,00;Ativa;18.113,00
MAXR11;78,29;0,650581;10,58;120,44;0,65;84.677,52;1,04;-5,64;-14,68;135.577.488,02;4.182,00;Ativa;1.125.655,00
VVPR11;95,58;0,790000;9,54;98,39;0,97;344.192,61;0,99;;;226.861.753,72;1.420,00;Ativa;2.305.771,00
SHPH11;768,02;3,100000;5,34;888,61;0,86;163.349,61;0,63;-3,05;-6,63;541.116.717,56;2.791,00;Passiva;608.950,00
FVPQ11;115,14;0,750000;6,68;198,25;0,58;75.626,22;1,53;-16,34;-15,07;555.123.785,59;4.304,00;Passiva;2.800.149,00
XTED11;6,11;0,323281;0,00;13,85;0,44;4.442,00;0,09;;-4,39;27.215.159,89;4.320,00;Ativa;1.965.425,00
VTPL11;0,00;5,110000;0,00;76,55;;;2,32;;;106.121.789,62;54,00;Passiva;1.386.242,00
LUGG11;81,00;0,530000;7,91;125,01;0,65;24.236,22;0,68;;;112.508.527,31;4.082,00;Ativa;900.000,00
JFLL11;67,40;0,640000;11,08;100,31;0,67;161.067,61;2,14;;;150.528.092,96;3.957,00;Ativa;1.500.598,00
NCHB11;97,99;1,538981;14,08;94,51;1,04;497.533,09;3,79;-11,43;;137.314.791,18;10.006,00;Ativa;1.452.983,00
HBCR11;108,48;0,768592;9,61;85,97;1,26;424.779,17;18,09;;;69.301.077,33;36,00;Ativa;272.000,00
TBOF11;15,56;0,822740;5,29;0,21;74,10;;492,15;74,62;-43,44;2.097.587,74;9.180,00;Passiva;10.050.000,00
KINP11;12,75;0,461672;18,89;6,95;1,83;29.335,87;4,43;;;49.695.162,91;893,00;Ativa;7.147.934,00
FLRP11;1.425,02;11,000000;6,43;1.719,34;0,83;41.531,45;2,32;2,08;3,22;112.155.668,94;887,00;Passiva;65.232,00
MORE11;65,01;0,700000;12,57;86,50;0,76;392.242,87;1,23;;;200.604.052,24;14.861,00;Ativa;2.319.115,00
LAVF11;0,00;1,300000;0,00;456,15;;;2,33;;;20.344.189,32;8,00;Ativa;44.600,00
BTRA11;81,85;0,700000;10,25;103,32;0,79;1.541.248,00;8,26;;;347.611.078,86;15.765,00;Ativa;3.364.559,00
HABT11;100,30;1,300000;16,53;99,45;1,01;1.875.887,26;5,68;;;738.157.916,85;54.042,00;Ativa;7.422.668,00
RBRF11;68,69;0,600000;10,49;83,83;0,82;2.254.405,39;1,23;-4,02;-13,08;1.146.924.901,93;82.842,00;Ativa;13.680.770,00
BTSI11;0,00;;0,00;96,64;;;0,20;;;89.188.586,53;86,00;Ativa;922.936,00
LKDV11;0,00;;0,00;971,71;;;19,36;;;64.920.723,86;68,00;Ativa;66.811,00
PCAS11;0,00;;0,00;7.098,10;;;0,79;;;496.867.094,27;50,00;Passiva;70.000,00
BCFF11;63,83;0,540000;9,66;78,11;0,82;2.395.983,26;5,64;-0,25;-10,98;1.967.298.740,01;296.075,00;Ativa;25.186.378,00
IBFF11;66,54;0,500000;9,12;72,28;0,92;120.847,65;5,28;;;48.190.817,56;4.265,00;Ativa;666.681,00
SHOP11;100,00;;0,00;48,53;2,06;;7,02;;;71.887.053,65;12,00;Ativa;1.481.266,00
SPVJ11;0,00;0,690000;0,00;107,58;;;5,60;;;679.062.031,01;29,00;Ativa;6.312.090,00
BBRC11;99,51;0,990000;11,95;107,17;0,93;107.314,57;5,09;-1,59;-9,93;170.397.413,70;9.060,00;Passiva;1.590.000,00
PLRI11;31,13;0,121753;14,04;39,02;0,80;10.679,73;1,75;10,30;-20,94;37.239.147,15;860,00;Ativa;954.304,00
SOLR11;1.011,00;7,156147;12,06;1.009,87;1,00;2.014.249,00;1,13;;;63.503.540,95;52,00;Ativa;62.883,00
RSPD11;1.125,00;13,250897;2,16;1.105,87;1,02;3.375,00;0,10;;;164.758.495,83;105,00;Ativa;148.985,00
WHGR11;10,08;0,110000;1,09;10,08;1,00;475.242,23;25,62;;;252.952.788,02;93,00;Ativa;25.089.531,00
OUFF11;63,75;0,750000;12,71;79,02;0,81;205.102,17;0,66;;;143.370.322,13;8.607,00;Ativa;1.814.336,00
NEWL11;91,40;1,700000;11,76;116,60;0,78;308.508,22;3,54;;;237.060.611,85;3.797,00;Ativa;2.033.099,00
TGAR11;112,60;1,570000;13,41;125,62;0,90;2.657.207,83;2,03;10,55;-3,83;1.420.685.727,96;82.872,00;Ativa;11.309.571,00
