TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
BRIX11;0,00;;0,00;1.006,63;;;2,32;;;114.838.267,65;55,00;Ativa;114.082,00
BRLA11;150,00;1,124000;8,95;158,63;0,95;331.156,00;0,20;3,19;;562.905.238,17;283,00;Passiva;3.548.496,00
BROF11;57,99;0,540000;11,74;107,16;0,54;903.756,75;0,52;;;1.244.218.299,24;7.983,00;Ativa;11.610.812,00
BROL11;0,00;;0,00;;;;;;;;;;5.500.000,00
BRSE11;0,00;;0,00;3.684,46;;;899,75;;;7.368.928,62;12,00;Ativa;2.000,00
BTAL11;70,88;0,650000;12,05;105,61;0,67;810.558,00;2,56;0,65;-11,66;631.827.777,60;44.948,00;Ativa;5.982.736,00
BTCI11;10,18;0,092000;11,73;10,26;0,99;2.686.231,42;12,75;1,90;-52,33;1.021.447.516,45;169.024,00;Ativa;99.521.172,00
BTCR11;88,00;0,900000;0,00;95,27;0,92;;8,00;32,78;-1,96;458.252.683,73;16.934,00;Ativa;4.810.097,00
BTHI11;43,10;0,280000;19,81;63,06;0,68;19.630,03;3,36;;-20,66;581.300.390,98;977,00;Ativa;9.218.512,00
BTHI12;45,00;0,560000;1,24;63,06;0,71;85.624,43;3,36;;-10,58;581.300.390,98;977,00;Ativa;9.218.512,00
BTLG11;105,36;0,760000;8,67;99,33;1,06;17.340.815,94;42,97;2,37;-2,84;4.295.723.515,37;307.699,00;Ativa;43.249.151,00
BTML11;0,00;0,800000;0,00;112,15;;;5,65;;;127.312.445,01;1,00;Ativa;1.135.160,00
BTRA11;57,20;0,300000;13,92;122,43;0,47;865.796,22;6,26;;;411.907.841,92;18.164,00;Ativa;3.364.559,00
BTSG11;139,08;0,920000;7,77;145,25;0,96;363,40;0,79;;;112.571.992,54;94,00;Ativa;775.015,00
BTSI11;105,50;0,740000;8,99;109,05;0,97;105,00;0,12;;;296.079.826,05;126,00;Ativa;2.715.142,00
BTWR11;111,00;0,580000;6,34;111,66;0,99;108,67;1,00;;;90.367.068,22;77,00;Ativa;809.269,00
BVAR11;1.552,73;4,500000;13,57;1.013,90;1,53;2.783,40;1,04;-2,02;;634.234.104,52;72,00;Passiva;625.540,00
BZEL11;0,00;5,092421;0,00;143,32;;;0,00;;;507.088.799,04;3,00;Ativa;3.538.046,00
BZLI11;19,78;;0,00;10,38;1,91;347,25;0,20;;12,21;449.818.187,98;19,00;Ativa;43.349.793,00
CACR11;103,28;1,350000;16,80;101,01;1,02;1.363.325,31;6,45;3,76;-4,58;386.242.675,45;20.283,00;;3.823.767,00
CARE11;1,95;0,008385;0,00;8,27;0,24;17.516,25;0,01;;-10,83;295.639.627,20;11.722,00;Ativa;35.769.919,00
CBOP11;29,13;0,120000;4,94;71,71;0,41;11.551,19;1,38;-43,54;-26,92;101.467.535,66;3.007,00;Passiva;1.415.000,00
CCLB11;0,00;;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
CCME11;11,02;0,090000;91,95;10,73;1,03;27.971,89;15,04;;;587.168.838,37;233,00;Ativa;54.725.790,00
CCRF11;92,50;0,632531;6,14;93,23;0,99;1.276,82;3,10;;;146.548.498,31;317,00;Ativa;1.571.900,00
CENU11;0,00;;0,00;97,29;;;2,33;;;110.887.855,12;13,00;Ativa;1.139.780,00
CEOC11;46,19;0,432483;13,60;72,88;0,63;39.810,44;1,64;4,51;-13,49;132.323.277,19;4.978,00;Passiva;1.815.696,00
CFHI11;800,00;76,000000;20,83;631,06;1,27;5.737,14;15,31;;;59.698.044,41;99,00;Ativa;94.600,00
CFII11;1.000,00;64,600000;6,46;1.014,12;0,99;6.250,00;11,19;;;102.055.193,56;105,00;Ativa;100.634,00
CIXM11;0,00;0,060000;0,00;10,02;;;0,15;;;61.375.056,49;56,00;Ativa;6.127.180,00
CIXR11;0,00;;0,00;;;;;;;;;;2.834.551,00
CJCT11;64,50;0,090000;2,40;71,87;0,90;21.927,62;0,65;;1,66;225.676.898,25;1.065,00;Passiva;3.140.000,00
CJFI11;0,00;;0,00;2,91;;;2,88;;;276.020.038,85;1,00;Ativa;94.711.593,00
CLIN11;96,11;1,000000;3,14;100,19;0,96;1.530.685,14;13,45;;;435.492.228,11;9.465,00;Ativa;4.346.763,00
CNES11;2,97;0,107130;38,86;89,59;0,03;16.362,08;5,26;-7,33;-59,85;264.215.596,52;1.615,00;Ativa;2.949.248,00
COPP11;103,00;0,750000;0,73;116,41;0,88;1.827.632,00;1,21;;;201.949.356,67;25,00;Ativa;1.734.737,00
CPFF11;75,76;0,700000;9,71;83,85;0,90;299.088,75;0,28;-4,04;-2,95;214.068.177,56;9.231,00;Ativa;2.553.074,00
CPFO11;0,00;;0,00;31,93;;;0,87;;;90.509.108,49;528,00;Ativa;2.834.551,00
CPLG11;0,00;;0,00;9,99;;;12,39;;;48.965.507,12;15,00;Ativa;4.900.100,00
CPOF11;106,00;0,750000;2,12;116,41;0,91;8.003.568,00;1,21;;;201.949.356,67;25,00;Ativa;1.734.737,00
CPSH11;108,16;1,000000;8,45;115,69;0,93;1.151.854,67;12,97;;;738.974.158,62;1.231,00;Ativa;6.387.620,00
CPTS11;8,51;0,076000;10,34;9,16;0,93;7.333.701,86;0,58;-10,75;-5,27;2.912.499.128,90;361.884,00;Ativa;317.828.140,00
CRFF11;80,45;0,610000;9,32;90,80;0,89;23.644,37;5,49;11,85;1,20;62.656.314,31;1.469,00;Ativa;690.040,00
CSMC11;0,00;18,405677;0,00;1.148,68;;;2,96;;;848.298.495,86;1,00;Ativa;738.499,00
CTEM11;0,00;;0,00;;;;;;;;;;10.000,00
CTNP11;0,00;;0,00;;;;;;;;;;0,00
CTXT11;10,45;0,010000;0,00;30,80;0,34;1.928,19;0,09;-23,80;-28,76;104.980.344,77;2.697,00;Passiva;3.408.174,00
CVBI11;95,13;0,950000;11,67;96,15;0,99;2.664.296,19;3,94;-3,96;-3,06;1.058.650.136,10;91.015,00;Ativa;11.010.228,00
CVPR11;0,00;0,250000;0,00;100,39;;;5,01;;;14.054.542,43;2,00;Ativa;140.000,00
CXAG11;79,82;0,690000;10,99;115,57;0,69;132.434,39;1,82;;;241.614.842,32;12.393,00;Ativa;2.090.621,00
CXCE11B;43,99;0,418222;11,20;64,33;0,68;25.606,75;6,44;-15,30;-18,15;110.199.650,87;3.606,00;Passiva;1.712.950,00
CXCI11;83,88;0,750000;11,86;95,77;0,88;332.069,17;5,00;;;197.074.998,67;5.438,00;Ativa;2.057.726,00
CXCO11;83,10;0,729500;11,35;101,98;0,81;154.769,56;0,45;;;400.210.062,92;14.405,00;Passiva;3.924.500,00
CXRI11;81,79;0,580000;8,45;91,98;0,89;65.085,42;2,18;5,29;-6,01;144.943.427,45;2.181,00;Ativa;1.575.760,00
CXTL11;245,79;2,064981;9,02;397,30;0,62;6.937,26;3,72;4,85;-11,46;21.294.173,36;711,00;Passiva;53.597,00
CYCR11;9,60;0,100000;12,76;9,75;0,98;322.869,97;1,32;;;159.125.854,11;15.624,00;Ativa;16.315.840,00
CYLD11;0,00;;0,00;110,47;;;3,55;;;137.189.996,11;47,00;Ativa;1.241.847,00
DAMA11;0,00;;0,00;;;;;;;;;;5.000.000,00
DAMT11B;11,99;0,042538;5,98;12,96;0,93;641,71;1,20;;;162.111.120,97;573,00;Passiva;12.510.797,00
DEVA11;41,05;0,600000;16,78;98,43;0,42;1.351.276,81;3,25;-24,10;-29,76;1.382.423.383,03;117.876,00;Ativa;14.044.908,00
DLMT11;0,00;0,003235;0,00;0,64;;;8,62;;;8.440.456,36;9,00;Ativa;13.225.796,00
DMAC11;13,00;4,894618;0,00;4,99;2,61;;105,14;;-44,73;778.257,90;2.352,00;Passiva;156.108,00
DOMC11;439,00;;0,00;101,92;4,31;;0,09;;;249.080.683,25;1.185,00;Ativa;2.443.800,00
DOVL11B;1.200,69;5,120019;6,59;813,03;1,48;33.619,00;4,95;7,34;;53.990.221,42;60,00;Ativa;66.406,00
DPRO11;7,70;0,050000;10,36;9,19;0,84;74.240,06;0,97;;;45.959.181,64;687,00;Ativa;5.003.220,00
DRIT11B;83,30;1,480000;10,41;134,91;0,62;1.547,00;25,64;19,43;-9,42;62.502.554,16;345,00;Ativa;463.277,00
DVFF11;7,83;0,070000;11,44;9,27;0,84;208.650,33;7,33;;;102.111.435,50;1.441,00;Ativa;11.009.500,00
DVLP11;0,00;;0,00;101,03;;;6,64;;;42.991.431,48;130,00;Ativa;425.517,00
EDFO11B;229,98;1,789898;9,09;223,45;1,03;7.938,50;1,46;7,56;-3,16;52.733.606,52;527,00;Passiva;236.000,00
EDGA11;20,06;0,100000;5,78;63,03;0,32;26.768,03;1,57;-12,53;-8,95;240.258.429,01;4.962,00;Passiva;3.812.055,00
EGYR11;4,74;;0,00;123,28;0,04;1.809,08;0,00;;;93.108.592,81;45,00;Passiva;755.269,00
ELDO11B;762,38;6,090000;14,02;1.617,44;0,47;;0,30;3,20;;1.273.339.278,12;63,00;Passiva;787.256,00
EMET11;0,00;;0,00;;;;;;;;;;5.000.000,00
EQIR11;8,97;0,080897;14,79;10,01;0,90;554.028,75;6,42;;;109.194.256,27;11.560,00;Ativa;10.909.315,00
ERCR11;76.000,00;139,449698;0,00;34.865,81;2,18;;0,33;;-98,83;82.841.169,23;11,00;Passiva;2.376,00
ERPA11;135,00;0,720000;6,40;141,71;0,95;52.924,00;1,00;;-4,50;70.987.571,76;394,00;Passiva;500.922,00
ESTQ11;0,00;;0,00;0,02;;;40,39;;;997.447,27;9,00;Ativa;65.361.974,00
EURO11;249,99;1,880000;8,94;337,48;0,74;60.184,06;1,53;6,95;6,18;129.571.352,96;2.345,00;Passiva;383.936,00
EVBI11;98,90;0,750000;9,22;98,99;1,00;362.148,69;17,77;3,54;-2,25;238.914.067,04;1.019,00;Ativa;2.413.519,00
EXES11;87,63;0,840000;11,23;91,97;0,95;87,00;18,65;;;53.994.608,50;59,00;Ativa;587.072,00
FAED11;159,00;1,480000;11,38;219,78;0,72;81.432,39;1,83;9,25;-2,81;152.168.622,97;4.660,00;Passiva;692.377,00
FAGL11;0,00;;0,00;;;;;;;;;;3.000.000,00
FAMB11B;667,85;9,160000;0,00;2.341,92;0,29;44.877,91;0,01;-9,82;-18,20;261.470.292,29;2.501,00;Passiva;111.648,00
FARU11;0,00;;0,00;;;;;;;;;;8.000.000,00
FATN11;95,00;0,850000;10,64;103,75;0,92;1.614.730,31;9,91;5,87;-2,50;303.456.284,65;8.004,00;Ativa;2.924.832,00
FCAS11;0,00;0,121915;0,00;60,79;;;186,17;;;80.684.223,04;2,00;Passiva;1.327.300,00
FCFL11;120,02;0,850000;8,24;122,82;0,98;348.749,14;0,70;4,14;2,67;426.675.685,43;3.966,00;Ativa;3.474.010,00
FGPM11;0,00;;0,00;;;;;;;;;;0,00
FIGS11;59,45;0,430000;9,23;81,17;0,73;205.404,53;0,94;19,46;0,24;231.334.610,90;14.437,00;Passiva;2.850.000,00
FIIB11;531,88;3,450000;7,92;471,53;1,13;197.187,31;0,84;1,86;1,62;322.998.730,34;16.401,00;Passiva;685.000,00
FIIP11B;179,95;1,440000;9,45;203,82;0,88;84.193,58;1,46;3,95;-2,97;188.974.412,62;7.345,00;Passiva;927.162,00
FINF11;0,00;0,275873;0,00;40,08;;;2,69;20,24;;32.871.285,75;4,00;Ativa;820.112,00
FISC11;74,00;0,350000;6,35;120,32;0,62;2.542,57;1,82;;;204.541.255,81;135,00;Ativa;1.699.996,00
FISD11;0,00;6,526269;0,00;61,26;;;5,83;;;65.711.247,81;23,00;Ativa;1.072.588,00
FIVN11;2,99;;0,00;6,94;0,43;9.386,19;0,01;;-4,00;65.282.450,69;4.031,00;Passiva;9.412.630,00
FLCR11;99,15;1,100000;13,50;96,80;1,02;63.122,53;6,16;-3,09;-1,42;61.330.566,89;2.883,00;Ativa;633.604,00
FLFL11;0,00;0,220000;0,00;96,12;;;8,49;;;139.516.757,81;121,00;Ativa;1.451.500,00
FLMA11;144,27;0,780000;7,67;216,85;0,67;111.655,28;1,01;17,86;2,88;299.400.569,91;14.503,00;Ativa;1.380.670,00
FLRP11;2.250,00;14,000000;7,42;2.312,46;0,97;22.475,62;1,34;33,02;20,06;150.846.417,88;799,00;Passiva;65.232,00
FMOF11;70,57;0,460000;0,86;117,08;0,60;758,94;1,59;8,56;-0,89;59.479.921,31;251,00;Passiva;508.008,00
FOFT11;123,00;1,900000;0,00;110,21;1,12;;5,10;-47,71;;131.819.480,59;3.846,00;Ativa;1.196.040,00
FPAB11;196,00;0,900000;8,91;340,78;0,58;341.606,53;4,84;3,74;-10,13;255.584.169,36;894,00;;750.000,00
FPNG11;85,07;0,500000;7,78;173,82;0,49;850,00;1,13;-0,70;;347.868.023,23;68,00;Ativa;2.001.355,00
FRHY11;0,00;1,030000;0,00;21,40;;;10,25;;;2.792.774,48;7,00;Ativa;130.500,00
FTCE11B;2.900,89;59,061382;5,93;2.815,70;1,03;;3,85;;;3.074.437.885,20;113,00;Ativa;1.091.893,00
FVBI11;94,97;0,369573;0,00;0,00;;;;142,93;;0,00;0,00;Passiva;0,00
FVPQ11;99,43;1,040000;12,28;191,17;0,52;328.505,58;1,86;13,82;-9,97;535.306.056,94;4.101,00;Passiva;2.800.149,00
GAME11;9,14;0,090000;12,91;9,78;0,93;118.286,08;0,41;;;212.191.437,89;24.602,00;Ativa;21.697.677,00
GARE11;9,15;0,086000;10,93;9,27;0,99;4.534.571,06;28,55;-0,20;-6,63;1.167.268.410,49;167.404,00;Ativa;125.866.045,00
GCFF11;69,30;0,750000;1,08;77,51;0,89;87.694,83;4,26;;-10,57;27.939.468,78;1.759,00;Ativa;360.477,00
GCOI11;98,99;0,805870;0,81;96,82;1,02;4.949,00;10,28;;;10.940.810,96;356,00;Ativa;113.000,00
GCRI11;85,84;0,950000;13,92;95,65;0,90;336.984,94;3,98;-3,11;;139.055.226,06;4.829,00;Ativa;1.453.859,00
GESE11B;1.520,00;14,973763;85,38;1.119,08;1,36;;203,53;118,15;;58.192.036,94;56,00;Passiva;52.000,00
GGRC11;11,53;0,090000;9,99;112,49;0,10;1.294.968,33;5,00;6,71;-55,03;1.015.944.952,64;106.576,00;Ativa;9.031.191,00
GLOG11;66,02;0,500000;11,45;108,95;0,61;83.998,64;1,27;-1,75;-10,47;81.709.835,76;2.916,00;Ativa;750.000,00
GLPL11;0,00;;0,00;;;;;;;;;;0,00
GRLV11;104,51;0,170000;0,00;5,97;17,51;;2.489,44;135,25;;6.407.890,29;2.604,00;Passiva;1.073.530,00
GSFI11;7,85;;0,00;14,51;0,54;362.816,64;1,38;;31,27;1.179.162.640,93;8.367,00;Ativa;81.258.742,00
GTLG11;63,99;0,840000;4,59;60,62;1,06;22.885,25;100,03;;;434.811.690,70;341,00;Ativa;7.173.000,00
GTWR11;85,60;0,790000;11,07;101,15;0,85;1.012.021,19;1,33;4,74;-6,58;1.213.747.348,50;36.193,00;Ativa;12.000.000,00
GURB11;108,00;0,700000;5,32;112,15;0,96;5.000.076,00;5,65;;;127.312.445,01;1,00;Ativa;1.135.160,00
GVBI11;0,00;;0,00;;;;;;;;;;1.500.000,00
GZIT11;65,70;0,780000;5,02;95,89;0,69;872.395,00;2,06;;;2.094.392.988,12;6.881,00;Ativa;21.841.231,00
HAAA11;43,37;0,240000;9,29;79,89;0,54;1.676,59;0,52;-14,20;-25,53;276.015.208,49;301,00;Ativa;3.455.000,00
HABT11;93,45;1,050000;14,18;97,38;0,96;1.426.873,97;9,45;-10,53;-7,76;791.392.528,01;69.893,00;Ativa;8.126.783,00
HBCR11;119,25;0,631827;6,06;119,23;1,00;6.084.179,00;1,28;;;136.852.214,36;44,00;Ativa;1.147.760,00
HBTT11;1.055,00;16,580000;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
HCHG11;73,64;0,750000;12,90;99,53;0,74;30.252,46;7,62;;;119.432.690,03;970,00;Ativa;1.200.000,00
HCPR11;0,00;;0,00;;;;;;;;;;1.750.000,00
HCRI11;306,10;2,580000;10,83;321,22;0,95;46.021,56;1,93;-3,37;-13,81;64.244.565,79;3.267,00;Passiva;200.000,00
HCST11;54,95;;0,00;101,25;0,54;82,00;0,08;;-18,08;51.012.617,34;66,00;Ativa;503.833,00
HCTR11;33,08;0,388000;14,20;111,43;0,30;1.803.211,78;2,17;-38,30;-38,94;2.460.879.979,62;182.250,00;Ativa;22.084.202,00
HDEL11;107,50;5,650000;12,53;88,12;1,22;21.500,00;15,89;;;74.019.271,33;61,00;Passiva;840.000,00
HDOF11;115,00;;0,00;96,95;1,19;100.970,00;0,88;;;199.287.935,41;112,00;Ativa;2.055.675,00
HFOF11;77,51;0,630000;9,75;80,72;0,96;1.526.314,56;2,53;1,83;-8,18;1.860.050.399,85;77.582,00;Ativa;23.044.389,00
HGBL11;0,00;;0,00;;;;;;;;;;2.400.000,00
HGBS11;229,63;1,750000;9,06;230,88;0,99;4.862.527,94;11,01;31,01;4,95;2.939.114.089,44;113.209,00;Ativa;12.729.800,00
HGCR11;106,95;0,950000;12,16;101,99;1,05;4.093.536,61;1,92;5,00;-0,33;1.572.486.077,40;103.341,00;Ativa;15.418.106,00
HGFF11;90,97;0,700000;8,96;94,68;0,96;978.628,47;5,79;8,17;-0,13;271.132.889,26;16.200,00;Ativa;2.863.597,00
HGIC11;103,35;0,673057;11,48;117,96;0,88;7.785,12;9,79;;;54.579.097,65;376,00;;462.706,00
HGLG11;168,00;1,100000;8,10;157,80;1,06;7.430.957,61;1,68;-1,45;-0,78;5.331.568.244,15;461.633,00;Ativa;33.787.575,00
HGPO11;308,08;1,500000;6,04;308,67;1,00;936.487,06;0,33;6,94;11,90;541.116.903,89;20.222,00;Passiva;1.753.057,00
HGRE11;129,40;0,780000;8,04;153,10;0,85;1.815.549,56;2,29;-1,82;-2,70;1.809.252.331,43;151.644,00;Ativa;11.817.767,00
HGRS11;0,00;8,300000;0,00;0,00;;;;;;0,00;6,00;Ativa;1.492.940,00
HGRU11;135,71;0,850000;8,99;126,91;1,07;3.355.714,11;2,05;11,34;2,95;2.335.963.870,48;204.313,00;Ativa;18.406.458,00
HILG11;0,00;0,424305;0,00;187,05;;;0,47;;;98.437.639,66;50,00;Ativa;526.253,00
HLMB11;0,00;;0,00;1.283,80;;;2,63;;;70.146.205,05;52,00;Ativa;54.639,00
HLOG11;83,34;0,460000;8,90;116,64;0,71;113.773,53;0,99;-0,80;-10,54;495.727.246,16;4.233,00;Ativa;4.250.000,00
HMOC11;226,95;23,800000;0,00;238,79;0,95;;0,67;122,18;;91.223.530,50;209,00;Passiva;382.017,00
HOFC11;27,99;0,250000;7,11;69,69;0,40;134.410,67;0,72;-24,69;-26,35;263.345.832,17;6.588,00;Ativa;3.779.001,00
HOSI11;88,49;0,620700;9,83;92,01;0,96;46.097,06;2,51;13,86;2,22;52.764.990,44;1.550,00;Ativa;573.450,00
HPDP11;86,61;0,530000;7,67;95,55;0,91;560.699,31;8,34;21,96;1,84;314.176.927,98;443,00;Passiva;3.288.000,00
HRDF11;3,79;6,800000;0,00;7,99;0,47;2.408,69;29,59;;29,63;12.124.093,87;1.141,00;Ativa;1.517.425,00
HREC11;8,72;0,080000;11,81;9,23;0,94;292.239,25;3,14;-0,70;-5,67;476.202.043,31;2.732,00;Ativa;51.567.650,00
HSAF11;89,59;0,900000;11,83;92,06;0,97;936.639,42;4,89;-4,89;-2,45;232.578.983,59;11.095,00;Ativa;2.526.360,00
HSLG11;97,07;0,740000;9,08;103,24;0,94;611.408,58;4,07;7,66;-3,22;1.306.981.868,48;35.774,00;Ativa;12.660.067,00
HSML11;97,83;0,800000;9,18;96,53;1,01;5.448.253,36;9,75;18,77;4,44;1.970.991.018,67;184.187,00;Ativa;20.418.095,00
HSRE11;107,41;0,600000;6,82;93,71;1,15;1.433.220,51;1,65;3,20;7,07;833.897.228,42;278,00;Ativa;8.898.724,00
