TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;131,15;0,57;49,33;8,32;4,13;74,10;25,33;20,33;39,60;40,76;1,16;0,24;10,03;22,25;-6,45;2,06;16,86;8,37;12,10;0,50;0,50;0,41;5,74;12,39;;15,77;2,66;;39.961.079.092,25
AA;39,70;;-98,84;2,28;0,50;15,74;4,34;-0,77;17,48;21,00;3,51;0,46;0,76;4,44;-0,74;1,52;-2,31;-0,50;3,06;0,22;0,78;0,65;-3,68;;;17,39;-0,40;;7.412.972.376,50
AACG;2,75;;-6,10;2,82;0,98;39,25;-60,71;-56,85;-5,71;-4,81;0,90;-0,45;3,47;-3,65;-1,24;0,44;-46,27;-16,02;-48,70;0,35;0,65;0,28;-17,45;;;0,97;-0,45;;86.213.883,25
AACQ;9,85;;-27,58;142,73;0,98;;;;-14,63;-14,60;0,02;-0,22;;-9,30;-0,98;0,02;-517,44;-3,56;-975,86;0,01;0,14;0,00;;;;0,07;-0,36;;713.632.470,45
AACQU;10,38;;-29,07;150,41;1,04;;;;-15,41;-14,60;0,02;-0,22;;-9,80;-1,04;0,02;-517,44;-3,56;-975,86;0,01;0,14;0,00;;;;0,07;-0,36;;713.632.470,45
AACQW;1,54;;-4,31;22,31;0,15;;;;-2,29;-14,60;0,02;-0,22;;-1,45;-0,15;0,02;-517,44;-3,56;-975,86;0,01;0,14;0,00;;;;0,07;-0,36;;713.632.470,45
AAL;22,40;;-1,82;-1,81;0,21;48,98;-68,55;-61,53;-1,63;-4,46;-2,83;;1,12;19,00;-0,28;1,04;-99,36;-11,50;-34,77;-0,12;1,12;0,19;-15,81;;;-12,39;-12,31;;14.366.981.955,20
AAME;4,13;0,48;7,10;0,58;0,21;14,67;8,76;6,08;4,93;3,80;-1,13;-0,13;0,43;;-0,21;;8,18;2,93;9,50;0,36;0,64;0,48;3,32;24,99;;7,11;0,58;;84.310.976,40
AAN;32,57;0,69;-3,91;1,51;0,83;74,44;1,05;-21,17;79,15;74,84;-4,32;-0,08;0,83;-33,77;-0,96;0,84;-38,49;-21,31;-16,24;0,55;0,45;1,01;;;;21,64;-8,33;;1.112.916.834,86
AAOI;7,47;;-3,00;0,62;0,36;22,52;-17,32;-23,49;-4,06;-5,07;-1,01;0,15;0,70;1,54;-0,64;2,13;-20,57;-12,02;-13,91;0,58;0,42;0,51;4,32;;;12,12;-2,49;;171.632.557,62
AAON;68,64;0,55;48,95;9,65;7,45;29,64;18,79;14,92;38,86;37,80;-1,06;-0,26;7,30;20,14;-15,12;3,68;19,71;15,21;19,71;0,77;0,23;1,02;7,49;11,56;;7,11;1,40;;3.599.149.862,88
AAP;202,81;0,49;34,10;3,73;1,12;44,10;5,54;3,79;23,34;23,68;0,35;0,06;1,29;8,70;-2,38;1,32;10,93;3,29;9,67;0,30;0,70;0,87;0,75;0,82;;54,40;5,95;;13.270.230.253,54
AAPL;127,45;0,66;27,87;30,74;6,31;39,88;27,54;23,45;23,73;24,31;0,58;0,75;6,54;141,04;-9,86;1,14;110,31;22,63;39,99;0,21;0,79;0,97;3,27;1,46;;4,15;4,57;;2.126.838.570.950,00
AAWW;74,08;;5,03;0,90;0,36;58,05;20,21;12,45;3,10;5,44;2,34;0,68;0,63;68,35;-0,44;1,03;17,91;7,12;11,39;0,40;0,60;0,57;11,99;118,19;;82,15;14,72;;2.148.973.015,20
AB;44,37;6,94;14,95;;2,73;;;;;;;;;;-2,73;;;18,26;;0,00;0,00;0,00;;8,50;;0,00;2,97;;4.458.734.600,13
ABB;34,22;1,54;13,14;4,93;1,72;30,71;8,68;19,66;29,75;29,84;0,08;0,01;2,58;23,35;-3,22;1,19;37,50;13,11;8,43;0,35;0,65;0,67;-5,93;21,63;;6,95;2,60;;69.266.743.154,56
ABBV;116,43;4,26;39,86;15,00;1,37;64,82;13,23;10,28;30,97;42,37;11,41;5,53;4,10;-38,21;-1,66;0,83;37,63;3,43;5,68;0,09;0,91;0,33;14,91;-2,14;;7,76;2,92;;205.641.266.580,48
ABC;116,52;1,49;-6,39;-232,87;0,51;2,83;-2,31;-1,91;-5,28;-5,17;0,11;;0,12;9,68;-2,08;1,07;-3.645,11;-7,97;-90,95;0,00;1,00;4,18;6,91;;;-0,50;-18,24;;23.934.456.744,84
