TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
BLCA11;95,00;0,505000;3,24;90,91;1,05;2.405,40;5,36;;;145.454.389,59;100,00;Ativa;1.600.000,00
ONEF11;162,27;0,920000;6,03;174,80;0,93;53.993,38;1,07;8,58;3,12;159.240.183,47;3.643,00;Passiva;911.000,00
PATC11;68,25;0,320000;5,34;87,16;0,79;376.763,78;1,03;-3,01;-11,44;303.082.185,17;9.464,00;Ativa;3.477.434,00
RBRI11;1.050,00;35,620000;3,39;1.263,95;0,83;5.250,00;1,41;;;141.529.191,41;83,00;--;111.974,00
CXTL11;311,00;0,478929;2,16;690,63;0,45;10.616,58;0,43;15,30;-7,67;37.015.785,16;650,00;Passiva;53.597,00
JASC11;0,00;;0,00;116,70;;;7,09;;;212.433.357,67;30,00;Ativa;1.820.287,00
HOSI11;69,10;0,360000;7,64;92,01;0,76;21.878,50;0,84;;;52.763.160,86;1.947,00;Ativa;573.450,00
RNGO11;47,00;0,390000;9,25;87,68;0,53;120.699,48;2,04;-8,97;-16,65;234.619.574,18;13.466,00;Passiva;2.676.000,00
TORM13;142,00;10,562960;24,93;0,00;;2.317,56;;;;0,00;0,00;Ativa;0,00
NPAR11;12,82;1,196695;9,33;14,07;0,91;3.347,73;100,00;;;1.682.250,84;772,00;Ativa;119.589,00
CPTS11;91,44;1,120000;13,78;91,64;1,00;6.549.970,85;2,05;16,26;-4,22;2.912.457.097,94;169.448,00;Ativa;31.782.814,00
TFOF11;138,00;2,370000;0,00;121,20;1,14;;13,36;29,98;-0,71;103.080.374,68;3.278,00;Ativa;850.530,00
SHOP11;100,00;;0,00;48,53;2,06;;7,02;;;71.887.053,65;12,00;Ativa;1.481.266,00
VTRT11;0,00;0,107508;0,00;100,80;;;20,14;;;1.030.654.046,20;499,00;Ativa;10.224.963,00
BBRC11;100,00;0,970000;11,75;107,17;0,93;92.235,15;5,09;-1,44;-9,53;170.397.413,70;9.060,00;Passiva;1.590.000,00
ALZR11;115,88;0,780682;7,40;105,29;1,09;1.072.384,30;4,15;9,38;3,65;623.555.760,98;100.749,00;Ativa;5.922.011,00
VGHF11;9,95;0,140000;17,19;9,36;1,06;3.772.690,13;0,13;;;608.979.159,27;82.899,00;Ativa;65.073.729,00
RBLG11;86,90;0,800000;10,34;104,58;0,83;20.795,73;1,24;;;66.950.881,15;156,00;Ativa;640.199,00
BTRA11;84,93;0,700000;9,87;103,32;0,82;1.240.643,08;8,26;;;347.611.078,86;15.765,00;Ativa;3.364.559,00
TRXB11;125,50;0,850000;7,99;98,21;1,28;2.241.760,04;8,80;;;268.160.428,31;178,00;Passiva;2.730.511,00
RBED11;118,49;1,160000;10,98;141,78;0,83;180.750,33;3,30;3,84;-13,37;286.633.457,39;12.415,00;Ativa;2.021.621,00
XPSF11;7,23;0,069000;11,50;8,67;0,83;688.171,08;4,94;;;375.228.449,53;24.411,00;Ativa;43.302.140,00
BBPO11;80,11;0,890000;13,62;95,04;0,84;1.302.407,00;4,65;-4,80;-18,08;1.512.931.778,94;67.814,00;Passiva;15.919.690,00
RECX11;76,50;1,000000;14,31;85,50;0,89;16.790,25;0,14;;;18.666.390,39;547,00;Ativa;218.313,00
CARE11;4,19;0,008385;0,61;8,21;0,50;1.381.525,03;0,61;;-18,10;293.685.366,89;9.439,00;Ativa;35.769.919,00
TCPF11;1,26;3,440000;692,86;152,41;0,01;;6,59;;;45.314.325,98;52,00;Ativa;297.327,00
RCFA11;3,94;;0,00;22,20;0,18;2.120,53;0,05;;;12.965.056,45;280,00;Passiva;583.926,00
FPNG11;65,00;0,590000;10,82;168,99;0,38;521,00;2,02;7,43;;172.765.721,94;84,00;Ativa;1.022.344,00
FEXC11;88,14;1,150000;12,21;93,51;0,94;980.712,33;14,38;6,79;-10,00;570.742.091,11;19.694,00;Ativa;6.103.509,00
VXXV11;852,64;10,760000;0,00;771,53;1,11;2.339.643,90;0,86;;;136.389.337,47;14,00;Ativa;176.778,00
VTPL11;0,00;5,110000;0,00;76,55;;;2,32;;;106.121.789,62;54,00;Passiva;1.386.242,00
PQDP11;2.010,32;6,513645;7,40;3.315,06;0,61;176.700,77;1,95;-5,45;-13,99;813.890.736,30;4.000,00;Passiva;245.513,00
MAXR11;77,80;0,650581;10,66;120,44;0,65;96.961,60;1,04;-5,64;-14,74;135.577.488,02;4.182,00;Ativa;1.125.655,00
PABY11;7,46;;0,00;-13,01;;617,06;;;-33,14;-9.870.075,03;455,00;Passiva;758.400,00
PLRI11;31,07;0,218132;14,71;39,02;0,80;14.799,87;1,75;10,02;-21,61;37.239.147,15;860,00;Ativa;954.304,00
BLMR11;7,20;0,075000;11,74;8,29;0,87;443.708,38;3,56;;;211.636.911,87;11.386,00;Ativa;25.541.630,00
SHPH11;790,00;3,050000;5,05;888,61;0,89;219.886,51;0,63;-3,93;-4,95;541.116.717,56;2.791,00;Passiva;608.950,00
BRCR11;63,81;0,470000;9,05;101,62;0,63;1.666.780,35;1,06;-0,60;-12,58;2.706.988.503,88;140.193,00;Ativa;26.638.202,00
TSNC11;0,00;37,557458;0,00;5.524,15;;;3,33;0,80;;100.059.015,53;66,00;Ativa;18.113,00
HGRS11;0,00;;0,00;89,39;;;11,86;;;106.768.714,01;6,00;Ativa;1.194.352,00
HGLG11;163,37;1,100000;9,20;149,29;1,09;5.089.179,65;15,83;17,27;3,14;3.501.807.619,41;311.356,00;Ativa;23.456.675,00
REIT11;480,00;2,235035;10,62;486,27;0,99;1.622,40;41,23;;-28,07;12.784.645,53;62,00;Ativa;26.291,00
PRZS11;0,00;;0,00;107,12;;;0,23;;;58.169.057,08;20,00;Ativa;543.034,00
RZTR11;100,86;1,250000;13,09;98,20;1,03;3.137.697,20;1,51;;;1.077.574.252,11;53.765,00;Ativa;11.048.018,00
LLAO11;0,00;;0,00;100,17;;;49,42;;;36.177.130,60;78,00;Ativa;361.140,00
JFLL11;68,97;0,620000;10,78;100,31;0,69;149.191,50;2,14;;;150.528.092,96;3.957,00;Ativa;1.500.598,00
MGIM11;101,50;0,176173;13,69;98,41;1,03;5.538,90;101,04;;;24.337.124,08;75,00;Ativa;247.300,00
SJAU11;114,99;;0,00;102,61;1,12;227,50;0,05;;;813.936.282,59;127,00;Passiva;7.932.248,00
BBIM11;0,00;0,250000;0,00;48,99;;;1,93;-2,93;;50.706.598,39;20,00;Ativa;1.035.000,00
CEOC11;60,09;0,493495;9,37;90,19;0,67;48.188,80;2,07;-5,52;-10,88;163.765.121,71;5.425,00;Passiva;1.815.696,00
VISC11;101,90;0,700000;7,38;115,15;0,89;1.972.250,35;1,95;1,84;-1,56;2.037.764.034,54;208.938,00;Ativa;17.696.234,00
EVBI11;99,50;0,750000;8,59;98,35;1,01;106.396,53;19,82;;;137.475.328,40;243,00;Ativa;1.397.770,00
HSML11;78,00;0,620000;8,27;93,17;0,84;2.111.124,10;4,02;;;1.470.237.699,26;121.063,00;Ativa;15.780.613,00
FLRP11;1.400,00;11,000000;6,54;1.719,34;0,81;25.548,66;2,32;2,08;3,01;112.155.668,94;887,00;Passiva;65.232,00
WPLZ11;70,07;0,300000;3,67;102,71;0,68;7.192,35;1,70;-16,67;-7,31;104.841.901,37;1.849,00;Passiva;1.020.747,00
BTSI11;0,00;;0,00;96,64;;;0,20;;;89.188.586,53;86,00;Ativa;922.936,00
VCRI11;9,41;;0,00;9,92;0,95;142.904,34;24,23;;;176.307.659,98;1.733,00;Ativa;17.773.297,00
CXCO11;75,49;0,730000;10,66;96,52;0,78;227.124,10;1,36;;;378.773.190,18;13.149,00;Ativa;3.924.500,00
HCRI11;230,20;2,486344;11,26;266,45;0,86;60.649,83;2,44;4,20;-11,98;53.289.521,33;2.992,00;Passiva;200.000,00
LAVF11;0,00;1,300000;0,00;456,15;;;2,33;;;20.344.189,32;8,00;Ativa;44.600,00
GGRC11;107,52;0,930000;9,51;130,44;0,82;1.024.591,58;1,69;5,63;-8,66;1.012.027.467,97;94.956,00;Ativa;7.758.429,00
FIVN11;2,18;;0,00;6,97;0,31;18.433,35;0,05;;-18,40;65.644.632,79;3.411,00;Passiva;9.412.630,00
MALL11;101,00;0,720000;7,55;107,99;0,93;1.287.191,45;2,26;11,89;-0,33;816.449.194,11;96.975,00;Ativa;7.560.351,00
IRDM11;103,25;1,352461;13,93;96,61;1,07;6.233.691,80;3,21;10,96;-1,05;3.192.334.218,52;246.555,00;Ativa;33.044.580,00
MGCR11;84,54;1,150000;13,28;94,26;0,90;197.686,55;9,65;;;134.065.980,48;2.566,00;Ativa;1.422.304,00
EDFO11B;202,00;1,489400;8,58;191,90;1,05;4.608,36;1,66;-3,00;-13,18;45.287.767,37;540,00;Passiva;236.000,00
GCFF11;72,00;0,770000;12,09;86,15;0,84;47.397,13;9,58;;;29.171.402,16;2.026,00;Ativa;338.598,00
VTXI11;0,00;;0,00;27,37;;;64,88;;;2.832.440,00;2,00;Ativa;103.500,00
PVBI11;92,76;0,560000;7,25;98,84;0,94;3.803.879,15;0,87;;;992.295.220,85;67.685,00;Ativa;10.039.493,00
BIME11;9,48;0,150000;7,84;9,46;1,00;154.504,08;2,06;;;55.313.386,31;1.760,00;Ativa;5.845.602,00
KFOF11;76,43;0,680000;9,94;95,25;0,80;565.781,60;0,89;6,17;-10,31;431.804.707,84;8.201,00;Ativa;4.533.315,00
HPDP11;81,00;0,450000;5,99;94,79;0,85;2.272,77;1,15;;;275.728.285,78;366,00;Passiva;2.908.813,00
PCAS11;0,00;;0,00;7.098,10;;;0,79;;;496.867.094,27;50,00;Passiva;70.000,00
STRX11;8,52;0,730000;794,85;140,67;0,06;;0,66;;;226.972.347,85;53,00;Ativa;1.613.559,00
NCHB11;95,74;1,538981;14,43;94,51;1,01;660.132,03;3,79;-11,43;;137.314.791,18;10.006,00;Ativa;1.452.983,00
MCHY11;110,00;1,400000;12,10;104,87;1,05;1.267.655,71;3,11;;;376.451.625,52;223,00;--;3.589.771,00
KCRE11;103,00;;0,00;100,38;1,02;325.559,75;24,42;;;342.769.152,60;3.254,00;Ativa;3.414.800,00
GSFI11;4,36;;0,00;13,24;0,34;108.380,70;4,55;;7,24;995.889.943,51;7.681,00;Ativa;75.198.136,00
MORC11;97,56;1,500000;14,97;99,77;0,98;609.273,48;5,51;;;128.890.954,58;2.100,00;Ativa;1.291.942,00
BZLI11;16,90;;0,00;10,70;1,58;695,00;0,04;;4,76;431.076.817,02;323,00;Ativa;40.275.777,00
ZIFI11;1.148,99;4,813478;0,42;1.210,82;0,95;60.053,90;0,37;;;25.154.716,55;37,00;Ativa;20.775,00
BRHT11B;86,80;;0,00;79,95;1,09;;9,65;;;147.246.610,62;11,00;--;1.841.677,00
HDOF11;0,00;;0,00;98,93;;;3,78;;;153.365.588,89;108,00;Ativa;1.550.169,00
WTSP11B;37,60;0,317347;7,41;80,51;0,47;266,22;0,23;-9,42;-21,25;79.910.289,95;204,00;Ativa;992.565,00
FCFL11;116,19;0,821611;8,07;104,87;1,11;339.910,95;0,60;11,69;-2,33;364.323.887,98;4.073,00;Passiva;3.474.010,00
VVPR11;97,00;0,760000;9,27;98,39;0,99;339.627,55;0,99;;;226.861.753,72;1.420,00;Ativa;2.305.771,00
BPLC11;0,00;12,233807;0,00;10.119,07;;;5,72;;;323.810.125,76;114,00;Passiva;32.000,00
GESE11B;1.520,00;13,273578;9,32;1.664,24;0,91;;1,02;;;86.540.717,02;55,00;Passiva;52.000,00
ALMI11;901,00;0,371133;0,00;2.246,01;0,40;67.212,03;0,95;;-13,77;249.704.934,99;2.946,00;Passiva;111.177,00
NVHO11;11,15;0,076378;8,28;12,71;0,88;1.891,56;1,18;6,34;-26,94;527.581.196,04;2.327,00;Ativa;41.494.533,00
PNPR11;100,00;;0,00;95,83;1,04;692.412,50;1,00;;;56.404.023,12;19,00;Ativa;588.583,00
FRHY11;0,00;1,590000;0,00;99,99;;;1,98;;;13.049.201,20;7,00;Ativa;130.500,00
SOLR11;1.011,00;7,156147;11,35;1.009,87;1,00;2.014.249,00;1,13;;;63.503.540,95;52,00;Ativa;62.883,00
