TICKER;PRECO;DY;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO
SPAF11;0,00;0,00;;;2,77;;;11.303.881,27;1,00;Ativa;
TRXB11;118,50;5,56;1,10;735.675,60;3,23;;;270.372.838,75;114,00;Passiva;
TRXF11;108,55;7,08;1,03;2.728.707,63;10,15;;;595.926.109,36;21.768,00;Ativa;
TSNC11;0,00;0,00;;;2,28;5,83;;98.685.489,35;66,00;Ativa;
MXRF11;10,52;8,17;1,04;7.315.372,00;17,78;0,79;1,07;2.020.557.088,53;356.171,00;Ativa;
TOUR11;123,42;9,05;0,27;13.125,29;29,81;;;4.612.270,15;252,00;Ativa;
ATSA11;108,13;0,00;1,09;8.723,55;1,66;;;173.151.386,14;259,00;Passiva;
KNRI11;149,01;5,34;0,96;4.270.031,80;0,50;-5,59;-3,82;3.751.807.943,34;232.729,00;Ativa;
SPTW11;52,50;25,90;1,01;665.978,53;5,38;25,02;-11,41;93.395.880,85;17.378,00;Passiva;
EDGA11;25,85;6,70;0,33;109.371,00;0,46;-11,13;-15,17;300.073.035,69;7.629,00;Passiva;
FIIP11B;201,49;10,57;1,04;142.192,13;2,57;7,22;-0,49;179.174.483,29;8.942,00;Passiva;
FIVN11;2,98;0,00;0,43;16.818,47;0,03;;-12,84;64.863.959,96;2.563,00;Passiva;
BMLC11;91,69;7,55;0,86;39.980,79;2,50;16,41;3,67;106.682.383,60;1.615,00;Ativa;
BNFS11;123,70;9,60;1,20;79.626,80;4,74;5,99;2,65;71.868.624,94;3.403,00;Ativa;
RCFF11;94,00;5,35;0,95;15.345,58;18,19;;;32.061.111,84;69,00;Ativa;
TCPF11;1,26;0,00;0,01;;6,47;;;32.491.141,40;52,00;Ativa;
EDFO11B;248,00;7,10;1,16;51.158,08;1,22;-5,63;-4,53;50.400.338,53;608,00;Passiva;
GRLV11;104,51;105,80;17,51;753.753,27;2.489,44;135,25;-8,04;6.407.890,29;2.604,00;Passiva;
PLRI11;45,65;6,13;0,82;7.298,89;1,45;-22,01;-19,40;52.807.296,98;807,00;Ativa;
ABCP11;69,67;4,11;0,79;220.795,67;0,81;-3,52;-3,78;1.077.720.548,83;20.012,00;Passiva;
JPPA11;99,47;9,19;0,97;122.017,47;13,04;;;61.691.176,85;203,00;Ativa;
JPPC11;402,00;3,66;0,88;;7,17;;-15,32;25.187.229,56;77,00;Ativa;
KNRE11;2,89;1,88;1,15;39.221,90;24,51;;-34,43;46.559.526,38;6.823,00;Ativa;
OURE11;87,50;8,16;0,88;133.535,50;7,88;;-5,29;82.837.286,05;3.509,00;Ativa;
PLCR11;93,60;7,37;0,95;737.207,70;9,69;;;207.872.210,94;5.063,00;Ativa;
ARRI11;105,05;8,76;1,09;131.675,53;2,20;;;37.842.289,81;2.522,00;Ativa;
BARI11;105,34;13,05;1,04;3.303.230,77;37,10;;;470.320.207,07;25.711,00;Ativa;
DRIT11B;110,06;3,51;0,84;1.720,74;0,87;-20,79;-6,34;60.814.190,33;303,00;--;
FTCE11B;2.950,01;12,17;1,11;961.703,00;6,87;;;2.334.697.439,08;57,00;Ativa;
FVBI11;94,97;70,26;;69.079,00;;142,93;-2,73;0,00;0,00;Passiva;
GCFF11;97,50;7,96;1,00;87.700,10;1,63;;;32.936.934,84;1.268,00;Ativa;
BRIM11;1.050,31;0,00;1,06;1.019,67;6,62;;;122.898.329,83;121,00;Ativa;
HABT11;122,16;11,99;1,21;2.319.212,50;21,36;;;547.290.224,41;24.987,00;Ativa;
CFHI11;0,00;0,00;;;14,80;;;75.306.370,43;54,00;Ativa;
ERPA11;140,00;0,00;1,34;12.626,50;0,35;;;51.939.263,41;9,00;Passiva;
PRSN11B;0,58;7,82;1,38;2.822,10;12,35;;;21.802.513,88;1.150,00;Ativa;
PRSV11;146,00;5,35;0,62;33.410,45;5,40;28,92;-26,98;46.144.422,87;1.268,00;Passiva;
SCPF11;9,10;1,97;0,72;8.205,83;2,04;-16,73;-12,28;52.973.753,33;4.881,00;Ativa;
SDIL11;95,50;6,98;0,92;966.292,40;34,90;-4,55;-0,51;661.815.225,95;45.381,00;Ativa;
BPRP11;108,66;8,44;1,01;25.930,52;0,07;;;145.783.802,11;179,00;Passiva;
RNGO11;63,05;8,20;0,62;256.339,57;1,45;-4,25;-10,40;270.805.175,79;15.622,00;Passiva;
THRA11;138,08;4,39;1,21;1.224.365,00;1,92;-2,91;6,44;167.939.494,27;2.307,00;Passiva;
TORM13;1.040,01;3,42;0,48;1.040,00;46,58;;;21.603.927,48;252,00;Ativa;
VCJR11;102,00;8,10;1,04;956.642,80;32,92;;;1.141.413.861,35;6.598,00;Ativa;
CRFF11;73,55;7,29;0,79;74.687,90;0,45;;;64.240.883,51;1.828,00;Ativa;
EURO11;209,05;6,67;0,74;72.307,10;1,97;12,72;3,47;108.776.379,98;2.317,00;Passiva;
BLMO11;26.004,50;0,00;1,00;52.009,00;10,80;;;98.322.428,51;96,00;Ativa;
JSRE11;89,33;6,95;0,79;3.121.142,53;1,29;-2,11;-5,72;2.357.857.312,16;43.343,00;Ativa;
JTPR11;2.517,00;0,12;22,94;;7,93;;;23.550.633,45;9,00;Ativa;
KFOF11;92,90;6,84;0,89;467.074,33;0,84;;;473.325.166,32;6.814,00;Ativa;
NEWL11;104,20;8,35;0,94;392.031,27;39,79;;;157.255.190,23;1.155,00;Ativa;
NEWU11;37,98;0,29;0,60;11.390,23;2,94;58,77;;47.232.506,15;1.896,00;Ativa;
NPAR11;101,25;40,51;0,82;92.806,95;0,28;;;14.704.188,13;52,00;Ativa;
NSLU11;249,98;10,21;1,17;305.132,37;1,88;10,10;-1,43;243.850.897,79;7.673,00;Passiva;
RBTS11;1.000,00;0,00;0,95;;8,94;;;59.541.474,79;56,00;Ativa;
RBVA11;108,61;9,67;0,95;1.195.404,83;0,29;5,27;-1,66;1.323.970.702,68;39.000,00;Ativa;
RBVO11;12,10;7,38;0,54;15.055,23;2,18;-41,32;-41,03;11.542.549,62;2.140,00;--;
RCFA11;0,55;0,00;0,35;30.303,43;0,49;;;18.608.181,21;2.863,00;Passiva;
ALMI11;1.130,00;0,00;0,55;115.738,30;2,23;;-11,69;229.423.903,28;3.473,00;Passiva;
CPFF11;82,69;8,08;0,99;1.305.226,80;0,04;;;332.336.800,98;10.834,00;Ativa;
VPSI11;0,00;0,00;;;0,24;3,30;;147.133.304,33;57,00;Passiva;
XPHT12;59,42;0,00;0,68;53.528,39;0,92;;;331.034.343,27;1.617,00;Ativa;
XPIN11;108,16;6,79;0,98;1.188.267,83;5,15;;;729.732.294,31;52.485,00;Ativa;
XPLG11;115,00;6,05;1,04;6.052.278,57;24,76;0,55;;3.001.645.978,98;256.069,00;Ativa;
XPML11;104,80;3,30;0,95;3.936.420,77;3,35;-14,80;1,35;2.006.411.657,54;254.134,00;Ativa;
XPPR11;63,81;12,10;0,73;1.885.516,90;4,97;;;638.121.228,42;37.663,00;Ativa;
XPSF11;97,51;9,03;0,99;1.640.664,90;2,88;;;425.281.193,51;17.377,00;Ativa;
XTED11;6,93;0,00;0,49;11.085,70;0,38;;-29,41;25.472.636,57;5.080,00;Ativa;
